No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7554.841,39,15187.682,15191.239,15375.705
2,Dayhoff+I,7287.351,40,14654.702,14658.447,14847.547
3,Dayhoff+G4,7261.336,40,14602.671,14606.415,14795.515
4,Dayhoff+I+G4,7256.462,41,14594.924,14598.860,14792.590
5,Dayhoff+F,7510.518,58,15137.036,15145.013,15416.660
6,Dayhoff+F+I,7250.666,59,14619.331,14627.593,14903.777
7,Dayhoff+F+G4,7220.150,59,14558.299,14566.561,14842.745
8,Dayhoff+F+I+G4,7215.350,60,14550.700,14559.251,14839.966
9,mtMAM,8100.626,39,16279.252,16282.809,16467.275
10,mtMAM+I,7663.194,40,15406.389,15410.133,15599.233
11,mtMAM+G4,7619.586,40,15319.172,15322.916,15512.016
12,mtMAM+I+G4,7602.687,41,15287.374,15291.310,15485.040
13,mtMAM+F,7662.014,58,15440.028,15448.004,15719.652
14,mtMAM+F+I,7298.078,59,14714.157,14722.418,14998.602
15,mtMAM+F+G4,7268.411,59,14654.821,14663.083,14939.267
16,mtMAM+F+I+G4,7254.971,60,14629.942,14638.494,14919.209
17,JTT,7345.109,39,14768.217,14771.775,14956.240
18,JTT+I,7093.845,40,14267.689,14271.433,14460.533
19,JTT+G4,7080.232,40,14240.464,14244.208,14433.308
20,JTT+I+G4,7076.006,41,14234.012,14237.948,14431.677
21,JTT+F,7316.179,58,14748.359,14756.335,15027.983
22,JTT+F+I,7073.772,59,14265.544,14273.805,14549.989
23,JTT+F+G4,7057.987,59,14233.973,14242.235,14518.419
24,JTT+F+I+G4,7054.297,60,14228.593,14237.145,14517.860
25,WAG,7515.516,39,15109.032,15112.589,15297.055
26,WAG+I,7264.465,40,14608.930,14612.674,14801.774
27,WAG+G4,7242.983,40,14565.965,14569.709,14758.809
28,WAG+I+G4,7236.967,41,14555.934,14559.870,14753.599
29,WAG+F,7475.823,58,15067.647,15075.623,15347.271
30,WAG+F+I,7233.457,59,14584.915,14593.176,14869.360
31,WAG+F+G4,7208.165,59,14534.330,14542.591,14818.775
32,WAG+F+I+G4,7202.811,60,14525.621,14534.173,14814.888
33,cpREV,7572.058,39,15222.116,15225.674,15410.140
34,cpREV+I,7300.842,40,14681.683,14685.428,14874.528
35,cpREV+G4,7272.702,40,14625.404,14629.148,14818.248
36,cpREV+I+G4,7265.315,41,14612.631,14616.567,14810.296
37,cpREV+F,7516.191,58,15148.381,15156.358,15428.005
38,cpREV+F+I,7259.340,59,14636.680,14644.942,14921.125
39,cpREV+F+G4,7222.282,59,14562.564,14570.826,14847.010
40,cpREV+F+I+G4,7215.305,60,14550.611,14559.162,14839.877
41,mtREV,7943.231,39,15964.462,15968.020,16152.485
42,mtREV+I,7597.697,40,15275.394,15279.138,15468.238
43,mtREV+G4,7576.921,40,15233.843,15237.587,15426.687
44,mtREV+I+G4,7566.748,41,15215.497,15219.433,15413.162
45,mtREV+F,7574.335,58,15264.671,15272.647,15544.295
46,mtREV+F+I,7282.721,59,14683.442,14691.703,14967.887
47,mtREV+F+G4,7252.398,59,14622.795,14631.057,14907.241
48,mtREV+F+I+G4,7245.124,60,14610.248,14618.799,14899.514
49,rtREV,7679.186,39,15436.373,15439.930,15624.396
50,rtREV+I,7393.139,40,14866.277,14870.022,15059.122
51,rtREV+G4,7372.969,40,14825.937,14829.682,15018.782
52,rtREV+I+G4,7365.246,41,14812.491,14816.427,15010.157
53,rtREV+F,7599.280,58,15314.560,15322.536,15594.184
54,rtREV+F+I,7329.261,59,14776.522,14784.784,15060.968
55,rtREV+F+G4,7307.122,59,14732.244,14740.505,15016.689
56,rtREV+F+I+G4,7300.958,60,14721.917,14730.468,15011.183
57,mtART,8342.529,39,16763.059,16766.617,16951.082
58,mtART+I,7878.844,40,15837.688,15841.432,16030.532
59,mtART+G4,7835.011,40,15750.022,15753.767,15942.867
60,mtART+I+G4,7816.422,41,15714.844,15718.780,15912.509
61,mtART+F,7880.482,58,15876.964,15884.941,16156.588
62,mtART+F+I,7498.525,59,15115.050,15123.311,15399.495
63,mtART+F+G4,7461.684,59,15041.368,15049.630,15325.814
64,mtART+F+I+G4,7444.438,60,15008.876,15017.427,15298.142
65,mtZOA,8015.075,39,16108.150,16111.708,16296.174
66,mtZOA+I,7630.339,40,15340.679,15344.423,15533.523
67,mtZOA+G4,7606.886,40,15293.772,15297.517,15486.617
68,mtZOA+I+G4,7593.857,41,15269.715,15273.651,15467.380
69,mtZOA+F,7653.324,58,15422.648,15430.625,15702.272
70,mtZOA+F+I,7340.140,59,14798.280,14806.541,15082.725
71,mtZOA+F+G4,7316.171,59,14750.343,14758.604,15034.788
72,mtZOA+F+I+G4,7306.613,60,14733.225,14741.777,15022.492
73,VT,7476.453,39,15030.906,15034.463,15218.929
74,VT+I,7230.226,40,14540.452,14544.196,14733.296
75,VT+G4,7216.408,40,14512.817,14516.561,14705.661
76,VT+I+G4,7211.918,41,14505.835,14509.771,14703.501
77,VT+F,7438.403,58,14992.806,15000.783,15272.430
78,VT+F+I,7201.016,59,14520.032,14528.294,14804.478
79,VT+F+G4,7184.697,59,14487.394,14495.656,14771.840
80,VT+F+I+G4,7180.718,60,14481.436,14489.987,14770.702
81,LG,7574.097,39,15226.194,15229.751,15414.217
82,LG+I,7297.791,40,14675.581,14679.325,14868.425
83,LG+G4,7278.455,40,14636.909,14640.653,14829.753
84,LG+I+G4,7271.445,41,14624.890,14628.826,14822.555
85,LG+F,7520.191,58,15156.381,15164.358,15436.005
86,LG+F+I,7257.713,59,14633.426,14641.688,14917.872
87,LG+F+G4,7236.386,59,14590.772,14599.034,14875.218
88,LG+F+I+G4,7230.270,60,14580.539,14589.091,14869.806
89,DCMut,7556.617,39,15191.234,15194.791,15379.257
90,DCMut+I,7288.320,40,14656.639,14660.384,14849.484
91,DCMut+G4,7262.280,40,14604.559,14608.303,14797.403
92,DCMut+I+G4,7256.778,41,14595.556,14599.492,14793.222
93,DCMut+F,7512.195,58,15140.390,15148.366,15420.014
94,DCMut+F+I,7251.482,59,14620.965,14629.226,14905.410
95,DCMut+F+G4,7220.941,59,14559.883,14568.144,14844.328
96,DCMut+F+I+G4,7215.978,60,14551.956,14560.508,14841.223
97,PMB,7619.184,39,15316.369,15319.926,15504.392
98,PMB+I,7356.475,40,14792.951,14796.695,14985.795
99,PMB+G4,7342.827,40,14765.653,14769.398,14958.498
100,PMB+I+G4,7337.102,41,14756.205,14760.141,14953.870
101,PMB+F,7565.378,58,15246.757,15254.733,15526.381
102,PMB+F+I,7315.787,59,14749.574,14757.835,15034.019
103,PMB+F+G4,7297.566,59,14713.133,14721.394,14997.578
104,PMB+F+I+G4,7292.239,60,14704.479,14713.030,14993.745
105,HIVb,7476.234,39,15030.468,15034.026,15218.491
106,HIVb+I,7172.045,40,14424.089,14427.834,14616.934
107,HIVb+G4,7145.577,40,14371.153,14374.898,14563.998
108,HIVb+I+G4,7139.888,41,14361.776,14365.712,14559.442
109,HIVb+F,7401.633,58,14919.265,14927.242,15198.890
110,HIVb+F+I,7104.197,59,14326.395,14334.656,14610.840
111,HIVb+F+G4,7076.985,59,14271.970,14280.232,14556.416
112,HIVb+F+I+G4,7071.575,60,14263.151,14271.702,14552.417
