No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,19821.728,19,39681.456,39681.773,39791.511
2,Dayhoff+I,19572.962,20,39185.923,39186.273,39301.770
3,Dayhoff+G4,19474.034,20,38988.069,38988.418,39103.916
4,Dayhoff+I+G4,19473.760,21,38989.520,38989.905,39111.160
5,Dayhoff+F,19542.495,38,39160.990,39162.234,39381.099
6,Dayhoff+F+I,19291.433,39,38660.865,38662.175,38886.767
7,Dayhoff+F+G4,19188.720,39,38455.439,38456.749,38681.341
8,Dayhoff+F+I+G4,19188.677,40,38457.354,38458.731,38689.048
9,mtMAM,21247.355,19,42532.709,42533.025,42642.764
10,mtMAM+I,20764.607,20,41569.214,41569.564,41685.061
11,mtMAM+G4,20299.664,20,40639.328,40639.677,40755.175
12,mtMAM+I+G4,20301.535,21,40645.070,40645.455,40766.709
13,mtMAM+F,19798.768,38,39673.536,39674.780,39893.645
14,mtMAM+F+I,19412.201,39,38902.402,38903.712,39128.304
15,mtMAM+F+G4,19171.950,39,38421.900,38423.210,38647.802
16,mtMAM+F+I+G4,19170.116,40,38420.232,38421.610,38651.926
17,JTT,19259.014,19,38556.028,38556.345,38666.083
18,JTT+I,19033.254,20,38106.508,38106.858,38222.355
19,JTT+G4,18982.269,20,38004.537,38004.887,38120.384
20,JTT+I+G4,18979.922,21,38001.844,38002.229,38123.483
21,JTT+F,19051.017,38,38178.034,38179.277,38398.143
22,JTT+F+I,18825.321,39,37728.641,37729.951,37954.543
23,JTT+F+G4,18775.570,39,37629.140,37630.450,37855.042
24,JTT+F+I+G4,18773.105,40,37626.209,37627.587,37857.903
25,WAG,19657.326,19,39352.651,39352.968,39462.706
26,WAG+I,19419.854,20,38879.708,38880.058,38995.555
27,WAG+G4,19354.545,20,38749.089,38749.439,38864.936
28,WAG+I+G4,19353.020,21,38748.041,38748.426,38869.680
29,WAG+F,19362.733,38,38801.465,38802.709,39021.575
30,WAG+F+I,19125.810,39,38329.620,38330.930,38555.522
31,WAG+F+G4,19057.760,39,38193.519,38194.829,38419.421
32,WAG+F+I+G4,19056.400,40,38192.800,38194.177,38424.494
33,cpREV,19817.220,19,39672.440,39672.757,39782.495
34,cpREV+I,19531.677,20,39103.354,39103.703,39219.201
35,cpREV+G4,19433.888,20,38907.777,38908.127,39023.624
36,cpREV+I+G4,19432.225,21,38906.449,38906.834,39028.089
37,cpREV+F,19444.987,38,38965.973,38967.217,39186.083
38,cpREV+F+I,19172.626,39,38423.253,38424.562,38649.154
39,cpREV+F+G4,19068.353,39,38214.705,38216.015,38440.607
40,cpREV+F+I+G4,19067.133,40,38214.265,38215.643,38445.959
41,mtREV,20772.244,19,41582.489,41582.805,41692.543
42,mtREV+I,20402.516,20,40845.032,40845.382,40960.879
43,mtREV+G4,20185.515,20,40411.029,40411.379,40526.876
