No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20065.336,19,40168.673,40168.989,40278.719
2,Dayhoff+I,19803.286,20,39646.571,39646.921,39762.410
3,Dayhoff+G4,19692.036,20,39424.072,39424.422,39539.910
4,Dayhoff+I+G4,19691.996,21,39425.991,39426.376,39547.622
5,Dayhoff+F,19778.274,38,39632.548,39633.792,39852.641
6,Dayhoff+F+I,19513.912,39,39105.823,39107.134,39331.709
7,Dayhoff+F+G4,19397.072,39,38872.143,38873.454,39098.029
8,Dayhoff+F+I+G4,19397.412,40,38874.825,38876.203,39106.502
9,mtMAM,21526.104,19,43090.209,43090.525,43200.256
10,mtMAM+I,21030.508,20,42101.017,42101.367,42216.856
11,mtMAM+G4,20540.230,20,41120.460,41120.810,41236.299
12,mtMAM+I+G4,20541.331,21,41124.662,41125.047,41246.293
13,mtMAM+F,20058.814,38,40193.628,40194.873,40413.722
14,mtMAM+F+I,19656.649,39,39391.298,39392.609,39617.184
15,mtMAM+F+G4,19397.885,39,38873.771,38875.081,39099.656
16,mtMAM+F+I+G4,19395.951,40,38871.901,38873.279,39103.579
17,JTT,19506.986,19,39051.972,39052.288,39162.018
18,JTT+I,19269.635,20,38579.270,38579.620,38695.109
19,JTT+G4,19211.239,20,38462.477,38462.827,38578.316
20,JTT+I+G4,19208.914,21,38459.828,38460.213,38581.459
21,JTT+F,19289.449,38,38654.897,38656.141,38874.991
22,JTT+F+I,19051.512,39,38181.025,38182.335,38406.910
23,JTT+F+G4,18993.867,39,38065.734,38067.044,38291.619
24,JTT+F+I+G4,18991.496,40,38062.992,38064.370,38294.670
25,WAG,19889.958,19,39817.915,39818.232,39927.962
26,WAG+I,19641.399,20,39322.799,39323.149,39438.638
27,WAG+G4,19569.022,20,39178.044,39178.394,39293.883
28,WAG+I+G4,19567.670,21,39177.340,39177.725,39298.971
29,WAG+F,19584.729,38,39245.458,39246.703,39465.552
30,WAG+F+I,19337.463,39,38752.927,38754.237,38978.812
31,WAG+F+G4,19260.736,39,38599.472,38600.782,38825.357
32,WAG+F+I+G4,19259.736,40,38599.473,38600.851,38831.150
33,cpREV,20065.687,19,40169.374,40169.691,40279.421
34,cpREV+I,19770.038,20,39580.077,39580.427,39695.916
35,cpREV+G4,19658.719,20,39357.438,39357.788,39473.277
36,cpREV+I+G4,19657.277,21,39356.554,39356.939,39478.185
37,cpREV+F,19680.630,38,39437.259,39438.503,39657.353
38,cpREV+F+I,19398.461,39,38874.921,38876.232,39100.807
39,cpREV+F+G4,19278.581,39,38635.162,38636.472,38861.047
40,cpREV+F+I+G4,19277.673,40,38635.346,38636.724,38867.024
41,mtREV,21033.709,19,42105.418,42105.734,42215.465
42,mtREV+I,20649.263,20,41338.526,41338.876,41454.365
43,mtREV+G4,20412.212,20,40864.423,40864.773,40980.262
44,mtREV+I+G4,20410.528,21,40863.056,40863.441,40984.686
45,mtREV+F,19798.218,38,39672.436,39673.680,39892.529
46,mtREV+F+I,19483.368,39,39044.736,39046.046,39270.621
47,mtREV+F+G4,19330.600,39,38739.201,38740.511,38965.086
48,mtREV+F+I+G4,19328.537,40,38737.073,38738.451,38968.751
49,rtREV,20193.375,19,40424.749,40425.066,40534.796
50,rtREV+I,19893.557,20,39827.114,39827.464,39942.953
51,rtREV+G4,19802.888,20,39645.777,39646.127,39761.616
52,rtREV+I+G4,19800.362,21,39642.724,39643.109,39764.355
53,rtREV+F,19850.960,38,39777.921,39779.165,39998.015
54,rtREV+F+I,19564.809,39,39207.618,39208.928,39433.503
55,rtREV+F+G4,19474.221,39,39026.441,39027.752,39252.327
56,rtREV+F+I+G4,19471.792,40,39023.585,39024.963,39255.262
57,mtART,22363.418,19,44764.836,44765.152,44874.882
58,mtART+I,21748.762,20,43537.524,43537.874,43653.362
59,mtART+G4,21225.879,20,42491.757,42492.107,42607.596
60,mtART+I+G4,21223.332,21,42488.664,42489.049,42610.294
61,mtART+F,20758.406,38,41592.811,41594.056,41812.905
62,mtART+F+I,20308.837,39,40695.674,40696.984,40921.559
63,mtART+F+G4,19930.949,39,39939.897,39941.208,40165.783
64,mtART+F+I+G4,19930.207,40,39940.415,39941.793,40172.092
65,mtZOA,21305.651,19,42649.303,42649.620,42759.350
66,mtZOA+I,20877.248,20,41794.496,41794.846,41910.335
67,mtZOA+G4,20558.362,20,41156.725,41157.075,41272.563
68,mtZOA+I+G4,20557.322,21,41156.644,41157.029,41278.275
69,mtZOA+F,20112.628,38,40301.256,40302.501,40521.350
70,mtZOA+F+I,19787.549,39,39653.098,39654.408,39878.983
71,mtZOA+F+G4,19586.499,39,39250.999,39252.309,39476.884
72,mtZOA+F+I+G4,19585.432,40,39250.864,39252.242,39482.542
73,VT,19819.846,19,39677.693,39678.009,39787.740
74,VT+I,19582.144,20,39204.287,39204.637,39320.126
75,VT+G4,19534.562,20,39109.124,39109.474,39224.963
76,VT+I+G4,19532.307,21,39106.613,39106.998,39228.244
77,VT+F,19526.718,38,39129.436,39130.680,39349.529
78,VT+F+I,19295.852,39,38669.705,38671.015,38895.590
79,VT+F+G4,19246.693,39,38571.386,38572.697,38797.272
80,VT+F+I+G4,19244.536,40,38569.072,38570.450,38800.750
81,LG,20065.904,19,40169.808,40170.124,40279.855
82,LG+I,19777.925,20,39595.851,39596.201,39711.689
83,LG+G4,19697.277,20,39434.554,39434.904,39550.393
84,LG+I+G4,19695.024,21,39432.047,39432.432,39553.678
85,LG+F,19673.794,38,39423.587,39424.832,39643.681
86,LG+F+I,19404.000,39,38886.001,38887.311,39111.886
87,LG+F+G4,19322.402,39,38722.804,38724.114,38948.689
88,LG+F+I+G4,19320.469,40,38720.939,38722.317,38952.616
89,DCMut,20066.095,19,40170.190,40170.507,40280.237
90,DCMut+I,19803.990,20,39647.980,39648.330,39763.819
91,DCMut+G4,19693.511,20,39427.022,39427.372,39542.860
92,DCMut+I+G4,19692.329,21,39426.658,39427.043,39548.288
93,DCMut+F,19778.715,38,39633.431,39634.675,39853.524
94,DCMut+F+I,19514.438,39,39106.877,39108.187,39332.762
95,DCMut+F+G4,19398.398,39,38874.795,38876.106,39100.681
96,DCMut+F+I+G4,19397.653,40,38875.305,38876.683,39106.983
97,PMB,20143.585,19,40325.170,40325.486,40435.216
98,PMB+I,19874.964,20,39789.929,39790.279,39905.767
99,PMB+G4,19818.892,20,39677.784,39678.134,39793.623
100,PMB+I+G4,19816.647,21,39675.294,39675.680,39796.925
101,PMB+F,19826.928,38,39729.856,39731.101,39949.950
102,PMB+F+I,19575.650,39,39229.301,39230.611,39455.186
103,PMB+F+G4,19514.853,39,39107.706,39109.017,39333.592
104,PMB+F+I+G4,19513.051,40,39106.101,39107.479,39337.779
105,HIVb,19785.271,19,39608.541,39608.858,39718.588
106,HIVb+I,19452.922,20,38945.843,38946.193,39061.682
107,HIVb+G4,19344.824,20,38729.649,38729.999,38845.488
108,HIVb+I+G4,19341.611,21,38725.222,38725.607,38846.853
109,HIVb+F,19432.831,38,38941.662,38942.906,39161.755
110,HIVb+F+I,19108.122,39,38294.243,38295.553,38520.129
111,HIVb+F+G4,19006.948,39,38091.895,38093.206,38317.781
112,HIVb+F+I+G4,19003.662,40,38087.324,38088.702,38319.001
113,HIVw,20446.609,19,40931.217,40931.534,41041.264
114,HIVw+I,20104.526,20,40249.051,40249.401,40364.890
115,HIVw+G4,19963.430,20,39966.860,39967.210,40082.698
116,HIVw+I+G4,19960.570,21,39963.141,39963.526,40084.772
117,HIVw+F,19750.895,38,39577.790,39579.034,39797.883
118,HIVw+F+I,19388.499,39,38854.998,38856.308,39080.883
119,HIVw+F+G4,19257.756,39,38593.511,38594.821,38819.397
120,HIVw+F+I+G4,19254.294,40,38588.589,38589.967,38820.266
121,JTTDCMut,19523.670,19,39085.340,39085.657,39195.387
122,JTTDCMut+I,19284.914,20,38609.828,38610.178,38725.667
123,JTTDCMut+G4,19225.365,20,38490.729,38491.079,38606.568
124,JTTDCMut+I+G4,19223.137,21,38488.274,38488.659,38609.905
125,JTTDCMut+F,19303.757,38,38683.515,38684.759,38903.608
126,JTTDCMut+F+I,19064.354,39,38206.708,38208.018,38432.593
127,JTTDCMut+F+G4,19005.189,39,38088.378,38089.688,38314.263
128,JTTDCMut+F+I+G4,19002.980,40,38085.960,38087.338,38317.637
129,FLU,20163.807,19,40365.615,40365.931,40475.662
130,FLU+I,19845.481,20,39730.962,39731.312,39846.801
131,FLU+G4,19716.873,20,39473.746,39474.096,39589.585
132,FLU+I+G4,19714.834,21,39471.668,39472.053,39593.298
133,FLU+F,19590.451,38,39256.903,39258.147,39476.997
134,FLU+F+I,19270.826,39,38619.651,38620.962,38845.537
135,FLU+F+G4,19150.968,39,38379.936,38381.247,38605.822
136,FLU+F+I+G4,19148.593,40,38377.186,38378.564,38608.863
137,Blosum62,20276.005,19,40590.011,40590.327,40700.057
138,Blosum62+I,20008.117,20,40056.233,40056.583,40172.072
139,Blosum62+G4,19945.275,20,39930.550,39930.900,40046.389
140,Blosum62+I+G4,19943.082,21,39928.164,39928.549,40049.795
141,Blosum62+F,19871.193,38,39818.386,39819.630,40038.480
142,Blosum62+F+I,19619.477,39,39316.955,39318.265,39542.840
143,Blosum62+F+G4,19548.217,39,39174.435,39175.745,39400.320
144,Blosum62+F+I+G4,19546.693,40,39173.387,39174.765,39405.064
145,mtMet,21086.590,19,42211.180,42211.497,42321.227
146,mtMet+I,20734.990,20,41509.979,41510.329,41625.818
147,mtMet+G4,20534.234,20,41108.469,41108.819,41224.308
148,mtMet+I+G4,20533.044,21,41108.089,41108.474,41229.719
149,mtMet+F,19520.820,38,39117.640,39118.884,39337.733
150,mtMet+F+I,19246.118,39,38570.237,38571.547,38796.122
151,mtMet+F+G4,19131.890,39,38341.780,38343.091,38567.666
152,mtMet+F+I+G4,19130.315,40,38340.630,38342.008,38572.307
153,mtVer,20833.073,19,41704.146,41704.463,41814.193
154,mtVer+I,20472.882,20,40985.764,40986.114,41101.603
155,mtVer+G4,20206.552,20,40453.104,40453.454,40568.943
156,mtVer+I+G4,20206.848,21,40455.697,40456.082,40577.327
157,mtVer+F,19517.054,38,39110.107,39111.352,39330.201
158,mtVer+F+I,19214.895,39,38507.791,38509.101,38733.676
159,mtVer+F+G4,19088.707,39,38255.414,38256.724,38481.299
160,mtVer+F+I+G4,19087.084,40,38254.168,38255.546,38485.846
161,mtInv,21543.266,19,43124.531,43124.848,43234.578
162,mtInv+I,21192.495,20,42424.990,42425.340,42540.829
163,mtInv+G4,21044.558,20,42129.116,42129.466,42244.954
164,mtInv+I+G4,21042.028,21,42126.057,42126.442,42247.687
165,mtInv+F,19613.844,38,39303.688,39304.932,39523.781
166,mtInv+F+I,19352.020,39,38782.040,38783.351,39007.926
167,mtInv+F+G4,19254.034,39,38586.068,38587.378,38811.953
168,mtInv+F+I+G4,19252.235,40,38584.469,38585.847,38816.146
