No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,3277.480,15,6584.959,6585.725,6651.951
2,Dayhoff+I,3217.379,16,6466.757,6467.626,6538.216
3,Dayhoff+G4,3199.257,16,6430.514,6431.383,6501.973
4,Dayhoff+I+G4,3200.694,17,6435.387,6436.367,6511.312
5,Dayhoff+F,3235.174,34,6538.348,6542.263,6690.197
6,Dayhoff+F+I,3174.967,35,6419.935,6424.086,6576.250
7,Dayhoff+F+G4,3157.315,35,6384.630,6388.782,6540.945
8,Dayhoff+F+I+G4,3158.319,36,6388.637,6393.033,6549.418
9,mtMAM,3468.958,15,6967.915,6968.681,7034.907
10,mtMAM+I,3354.960,16,6741.919,6742.788,6813.378
11,mtMAM+G4,3291.724,16,6615.447,6616.316,6686.905
12,mtMAM+I+G4,3292.238,17,6618.475,6619.455,6694.400
13,mtMAM+F,3334.740,34,6737.479,6741.394,6889.328
14,mtMAM+F+I,3229.583,35,6529.165,6533.317,6685.480
15,mtMAM+F+G4,3179.551,35,6429.101,6433.253,6585.416
16,mtMAM+F+I+G4,3179.627,36,6431.253,6435.649,6592.035
17,JTT,3234.726,15,6499.453,6500.218,6566.445
18,JTT+I,3176.490,16,6384.980,6385.849,6456.439
19,JTT+G4,3161.483,16,6354.965,6355.834,6426.424
20,JTT+I+G4,3161.422,17,6356.844,6357.823,6432.768
21,JTT+F,3213.346,34,6494.692,6498.606,6646.541
22,JTT+F+I,3154.442,35,6378.884,6383.036,6535.199
23,JTT+F+G4,3139.138,35,6348.277,6352.428,6504.592
24,JTT+F+I+G4,3138.867,36,6349.734,6354.130,6510.515
25,WAG,3249.365,15,6528.730,6529.495,6595.722
26,WAG+I,3197.095,16,6426.190,6427.059,6497.648
27,WAG+G4,3183.171,16,6398.342,6399.211,6469.800
28,WAG+I+G4,3183.084,17,6400.168,6401.147,6476.093
29,WAG+F,3223.552,34,6515.104,6519.018,6666.953
30,WAG+F+I,3169.918,35,6409.836,6413.987,6566.151
31,WAG+F+G4,3156.455,35,6382.911,6387.063,6539.226
32,WAG+F+I+G4,3156.064,36,6384.127,6388.524,6544.909
33,cpREV,3259.448,15,6548.895,6549.661,6615.887
34,cpREV+I,3201.126,16,6434.252,6435.121,6505.710
35,cpREV+G4,3185.909,16,6403.819,6404.688,6475.277
36,cpREV+I+G4,3185.705,17,6405.409,6406.389,6481.334
37,cpREV+F,3232.208,34,6532.415,6536.330,6684.264
38,cpREV+F+I,3174.290,35,6418.579,6422.731,6574.894
39,cpREV+F+G4,3159.434,35,6388.868,6393.020,6545.183
40,cpREV+F+I+G4,3159.222,36,6390.444,6394.840,6551.225
41,mtREV,3384.341,15,6798.681,6799.447,6865.674
42,mtREV+I,3306.545,16,6645.090,6645.959,6716.548
43,mtREV+G4,3275.955,16,6583.909,6584.778,6655.368
44,mtREV+I+G4,3275.114,17,6584.228,6585.207,6660.152
45,mtREV+F,3258.485,34,6584.970,6588.884,6736.819
46,mtREV+F+I,3187.756,35,6445.512,6449.663,6601.827
47,mtREV+F+G4,3162.577,35,6395.154,6399.305,6551.469
48,mtREV+F+I+G4,3161.863,36,6395.726,6400.122,6556.507
49,rtREV,3304.128,15,6638.256,6639.021,6705.248
50,rtREV+I,3243.063,16,6518.126,6518.995,6589.584
51,rtREV+G4,3226.205,16,6484.411,6485.280,6555.869
52,rtREV+I+G4,3225.507,17,6485.014,6485.993,6560.938
53,rtREV+F,3259.963,34,6587.926,6591.840,6739.775
54,rtREV+F+I,3194.833,35,6459.666,6463.817,6615.981
55,rtREV+F+G4,3176.073,35,6422.145,6426.297,6578.461
56,rtREV+F+I+G4,3175.124,36,6422.249,6426.645,6583.030
57,mtART,3440.598,15,6911.196,6911.962,6978.189
58,mtART+I,3329.542,16,6691.084,6691.953,6762.543
59,mtART+G4,3274.178,16,6580.357,6581.226,6651.815
60,mtART+I+G4,3274.367,17,6582.735,6583.714,6658.659
