No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,25260.231,37,50594.462,50596.984,50781.316
2,Dayhoff+I,25215.766,38,50507.533,50510.193,50699.437
3,Dayhoff+G4,24927.370,38,49930.741,49933.402,50122.646
4,Dayhoff+I+G4,24927.076,39,49932.152,49934.955,50129.107
5,Dayhoff+F,25020.602,56,50153.204,50159.029,50436.011
6,Dayhoff+F+I,24974.724,57,50063.448,50069.487,50351.305
7,Dayhoff+F+G4,24658.738,57,49431.475,49437.513,49719.332
8,Dayhoff+F+I+G4,24658.195,58,49432.391,49438.647,49725.298
9,mtMAM,27861.300,37,55796.600,55799.122,55983.454
10,mtMAM+I,27666.136,38,55408.273,55410.933,55600.177
11,mtMAM+G4,26570.885,38,53217.769,53220.430,53409.674
12,mtMAM+I+G4,26570.173,39,53218.346,53221.149,53415.301
13,mtMAM+F,26730.160,56,53572.320,53578.145,53855.127
14,mtMAM+F+I,26542.642,57,53199.283,53205.322,53487.140
15,mtMAM+F+G4,25757.868,57,51629.736,51635.775,51917.593
16,mtMAM+F+I+G4,25757.487,58,51630.973,51637.229,51923.880
17,JTT,25132.221,37,50338.442,50340.964,50525.296
18,JTT+I,25056.563,38,50189.126,50191.787,50381.031
19,JTT+G4,24776.536,38,49629.071,49631.732,49820.976
20,JTT+I+G4,24776.440,39,49630.880,49633.683,49827.835
21,JTT+F,25015.554,56,50143.109,50148.933,50425.916
22,JTT+F+I,24942.822,57,49999.645,50005.683,50287.502
23,JTT+F+G4,24643.839,57,49401.678,49407.716,49689.535
24,JTT+F+I+G4,24643.689,58,49403.378,49409.634,49696.285
25,WAG,24910.639,37,49895.278,49897.800,50082.132
26,WAG+I,24859.612,38,49795.224,49797.885,49987.129
27,WAG+G4,24640.769,38,49357.537,49360.198,49549.442
28,WAG+I+G4,24640.579,39,49359.159,49361.962,49556.113
29,WAG+F,24716.811,56,49545.623,49551.448,49828.430
30,WAG+F+I,24671.211,57,49456.422,49462.460,49744.279
31,WAG+F+G4,24442.197,57,48998.394,49004.433,49286.251
32,WAG+F+I+G4,24442.075,58,49000.150,49006.406,49293.057
33,cpREV,25490.461,37,51054.922,51057.444,51241.777
34,cpREV+I,25305.061,38,50686.123,50688.783,50878.027
35,cpREV+G4,25037.030,38,50150.060,50152.721,50341.965
36,cpREV+I+G4,25027.631,39,50133.263,50136.066,50330.218
37,cpREV+F,25401.519,56,50915.038,50920.863,51197.845
38,cpREV+F+I,25234.356,57,50582.711,50588.750,50870.568
39,cpREV+F+G4,24933.209,57,49980.419,49986.457,50268.276
40,cpREV+F+I+G4,24927.092,58,49970.184,49976.440,50263.091
41,mtREV,26607.251,37,53288.503,53291.025,53475.357
42,mtREV+I,26487.383,38,53050.766,53053.426,53242.670
43,mtREV+G4,25905.679,38,51887.359,51890.020,52079.264
44,mtREV+I+G4,25906.330,39,51890.660,51893.463,52087.614
45,mtREV+F,25786.755,56,51685.510,51691.335,51968.317
46,mtREV+F+I,25669.053,57,51452.106,51458.145,51739.963
47,mtREV+F+G4,25227.673,57,50569.347,50575.385,50857.204
48,mtREV+F+I+G4,25227.473,58,50570.946,50577.202,50863.853
49,rtREV,25393.363,37,50860.726,50863.248,51047.580
50,rtREV+I,25173.810,38,50423.619,50426.280,50615.524
51,rtREV+G4,24875.665,38,49827.331,49829.992,50019.236
52,rtREV+I+G4,24863.980,39,49805.959,49808.763,50002.914
53,rtREV+F,25447.220,56,51006.439,51012.264,51289.246
54,rtREV+F+I,25276.155,57,50666.310,50672.349,50954.167
55,rtREV+F+G4,24942.242,57,49998.483,50004.521,50286.340
56,rtREV+F+I+G4,24937.694,58,49991.388,49997.644,50284.295
57,mtART,28089.130,37,56252.259,56254.781,56439.114
58,mtART+I,27664.110,38,55404.220,55406.881,55596.125
59,mtART+G4,26701.626,38,53479.251,53481.912,53671.156
60,mtART+I+G4,26693.537,39,53465.074,53467.877,53662.029
61,mtART+F,27002.708,56,54117.417,54123.242,54400.224
62,mtART+F+I,26699.242,57,53512.483,53518.522,53800.340
63,mtART+F+G4,25911.407,57,51936.814,51942.852,52224.671
64,mtART+F+I+G4,25907.478,58,51930.956,51937.212,52223.863
65,mtZOA,27318.258,37,54710.515,54713.037,54897.370
66,mtZOA+I,26955.758,38,53987.516,53990.177,54179.421
67,mtZOA+G4,26144.157,38,52364.314,52366.975,52556.219
68,mtZOA+I+G4,26138.974,39,52355.947,52358.751,52552.902
69,mtZOA+F,26456.660,56,53025.319,53031.144,53308.126
70,mtZOA+F+I,26188.849,57,52491.698,52497.736,52779.555
71,mtZOA+F+G4,25537.833,57,51189.665,51195.704,51477.522
72,mtZOA+F+I+G4,25534.808,58,51185.615,51191.871,51478.522
73,VT,24996.504,37,50067.009,50069.531,50253.863
74,VT+I,24903.364,38,49882.728,49885.389,50074.633
75,VT+G4,24696.776,38,49469.552,49472.213,49661.457
76,VT+I+G4,24695.390,39,49468.779,49471.582,49665.734
77,VT+F,24886.108,56,49884.217,49890.042,50167.024
78,VT+F+I,24802.941,57,49719.883,49725.921,50007.740
79,VT+F+G4,24587.604,57,49289.207,49295.246,49577.064
80,VT+F+I+G4,24586.770,58,49289.539,49295.795,49582.446
81,LG,25385.752,37,50845.505,50848.027,51032.359
82,LG+I,25232.827,38,50541.653,50544.314,50733.558
83,LG+G4,24933.597,38,49943.194,49945.854,50135.098
84,LG+I+G4,24930.052,39,49938.104,49940.908,50135.059
85,LG+F,25303.621,56,50719.243,50725.068,51002.050
