No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20605.165,11,41232.329,41232.469,41293.404
2,Dayhoff+I,20445.951,12,40915.901,40916.066,40982.528
3,Dayhoff+G4,20382.703,12,40789.406,40789.571,40856.032
4,Dayhoff+I+G4,20377.078,13,40780.156,40780.348,40852.335
5,Dayhoff+F,20534.980,30,41129.959,41130.952,41296.526
6,Dayhoff+F+I,20358.811,31,40779.622,40780.681,40951.741
7,Dayhoff+F+G4,20280.329,31,40622.657,40623.716,40794.776
8,Dayhoff+F+I+G4,20275.887,32,40615.775,40616.903,40793.447
9,mtMAM,22699.882,11,45421.764,45421.904,45482.839
10,mtMAM+I,22183.631,12,44391.262,44391.427,44457.889
11,mtMAM+G4,21697.455,12,43418.910,43419.075,43485.537
12,mtMAM+I+G4,21694.400,13,43414.799,43414.992,43486.978
13,mtMAM+F,21237.563,30,42535.126,42536.119,42701.693
14,mtMAM+F+I,20869.262,31,41800.524,41801.584,41972.644
15,mtMAM+F+G4,20586.409,31,41234.818,41235.877,41406.937
16,mtMAM+F+I+G4,20584.420,32,41232.839,41233.967,41410.511
17,JTT,20437.689,11,40897.379,40897.518,40958.453
18,JTT+I,20275.816,12,40575.633,40575.798,40642.260
19,JTT+G4,20232.796,12,40489.592,40489.756,40556.218
20,JTT+I+G4,20225.600,13,40477.201,40477.393,40549.380
21,JTT+F,20312.583,30,40685.167,40686.159,40851.734
22,JTT+F+I,20145.060,31,40352.120,40353.179,40524.239
23,JTT+F+G4,20095.239,31,40252.478,40253.538,40424.598
24,JTT+F+I+G4,20088.610,32,40241.220,40242.349,40418.892
25,WAG,20369.494,11,40760.988,40761.127,40822.063
26,WAG+I,20247.160,12,40518.320,40518.485,40584.947
27,WAG+G4,20221.947,12,40467.895,40468.060,40534.522
28,WAG+I+G4,20214.407,13,40454.815,40455.007,40526.994
29,WAG+F,20293.768,30,40647.536,40648.529,40814.103
30,WAG+F+I,20164.163,31,40390.326,40391.385,40562.445
31,WAG+F+G4,20127.612,31,40317.224,40318.283,40489.343
32,WAG+F+I+G4,20121.929,32,40307.858,40308.986,40485.530
33,cpREV,20615.866,11,41253.731,41253.871,41314.806
34,cpREV+I,20476.186,12,40976.372,40976.537,41042.999
35,cpREV+G4,20416.913,12,40857.825,40857.990,40924.452
36,cpREV+I+G4,20413.258,13,40852.517,40852.709,40924.696
37,cpREV+F,20465.042,30,40990.083,40991.076,41156.650
38,cpREV+F+I,20320.069,31,40702.137,40703.197,40874.257
39,cpREV+F+G4,20237.835,31,40537.669,40538.729,40709.789
40,cpREV+F+I+G4,20236.354,32,40536.708,40537.836,40714.379
41,mtREV,21887.348,11,43796.696,43796.835,43857.770
42,mtREV+I,21623.095,12,43270.189,43270.354,43336.816
43,mtREV+G4,21424.384,12,42872.769,42872.934,42939.395
44,mtREV+I+G4,21422.101,13,42870.203,42870.395,42942.382
45,mtREV+F,20699.937,30,41459.874,41460.867,41626.441
46,mtREV+F+I,20502.659,31,41067.318,41068.377,41239.437
47,mtREV+F+G4,20357.493,31,40776.986,40778.045,40949.106
48,mtREV+F+I+G4,20356.504,32,40777.007,40778.135,40954.679
49,rtREV,20654.650,11,41331.300,41331.440,41392.375
50,rtREV+I,20484.603,12,40993.205,40993.370,41059.832
51,rtREV+G4,20422.589,12,40869.178,40869.343,40935.805
52,rtREV+I+G4,20417.322,13,40860.645,40860.837,40932.824
53,rtREV+F,20500.660,30,41061.321,41062.313,41227.888
54,rtREV+F+I,20327.425,31,40716.851,40717.910,40888.970
55,rtREV+F+G4,20254.850,31,40571.700,40572.759,40743.819
56,rtREV+F+I+G4,20250.824,32,40565.649,40566.777,40743.320
57,mtART,22663.009,11,45348.019,45348.158,45409.093
58,mtART+I,22182.394,12,44388.787,44388.952,44455.414
59,mtART+G4,21763.013,12,43550.025,43550.190,43616.652
60,mtART+I+G4,21760.756,13,43547.511,43547.704,43619.691
61,mtART+F,21304.060,30,42668.119,42669.112,42834.686
62,mtART+F+I,20963.458,31,41988.916,41989.975,42161.035
63,mtART+F+G4,20640.577,31,41343.153,41344.213,41515.273
64,mtART+F+I+G4,20641.749,32,41347.498,41348.626,41525.169
65,mtZOA,22120.144,11,44262.288,44262.427,44323.362
66,mtZOA+I,21735.678,12,43495.357,43495.522,43561.984
67,mtZOA+G4,21435.407,12,42894.813,42894.978,42961.440
68,mtZOA+I+G4,21432.657,13,42891.314,42891.507,42963.493
69,mtZOA+F,20949.174,30,41958.349,41959.341,42124.916
70,mtZOA+F+I,20673.012,31,41408.023,41409.082,41580.142
71,mtZOA+F+G4,20462.580,31,40987.159,40988.219,41159.279
72,mtZOA+F+I+G4,20462.235,32,40988.471,40989.599,41166.143
73,VT,20404.610,11,40831.219,40831.359,40892.294
74,VT+I,20282.234,12,40588.467,40588.632,40655.094
75,VT+G4,20270.513,12,40565.027,40565.192,40631.653
76,VT+I+G4,20260.523,13,40547.046,40547.239,40619.225
77,VT+F,20309.323,30,40678.645,40679.638,40845.213
78,VT+F+I,20185.204,31,40432.407,40433.466,40604.526
79,VT+F+G4,20168.324,31,40398.648,40399.707,40570.767
80,VT+F+I+G4,20159.449,32,40382.897,40384.025,40560.569
81,LG,20507.123,11,41036.245,41036.385,41097.320
82,LG+I,20333.337,12,40690.674,40690.839,40757.301
83,LG+G4,20268.281,12,40560.563,40560.728,40627.190
84,LG+I+G4,20263.519,13,40553.038,40553.230,40625.217
85,LG+F,20403.816,30,40867.633,40868.625,41034.200
86,LG+F+I,20229.431,31,40520.862,40521.922,40692.982
87,LG+F+G4,20158.691,31,40379.383,40380.442,40551.502
88,LG+F+I+G4,20154.642,32,40373.284,40374.412,40550.956
89,DCMut,20603.927,11,41229.854,41229.994,41290.929
90,DCMut+I,20445.361,12,40914.722,40914.887,40981.349
91,DCMut+G4,20382.961,12,40789.921,40790.086,40856.548
92,DCMut+I+G4,20377.151,13,40780.302,40780.495,40852.481
93,DCMut+F,20533.308,30,41126.615,41127.608,41293.183
94,DCMut+F+I,20357.898,31,40777.796,40778.855,40949.915
95,DCMut+F+G4,20280.329,31,40622.657,40623.716,40794.777
96,DCMut+F+I+G4,20275.805,32,40615.610,40616.738,40793.281
97,PMB,20660.479,11,41342.958,41343.097,41404.032
98,PMB+I,20537.842,12,41099.684,41099.849,41166.311
99,PMB+G4,20524.997,12,41073.994,41074.159,41140.621
100,PMB+I+G4,20515.319,13,41056.639,41056.831,41128.818
101,PMB+F,20476.701,30,41013.402,41014.395,41179.970
102,PMB+F+I,20355.426,31,40772.853,40773.912,40944.972
103,PMB+F+G4,20333.126,31,40728.252,40729.311,40900.372
104,PMB+F+I+G4,20326.040,32,40716.081,40717.209,40893.753
105,HIVb,20846.625,11,41715.249,41715.389,41776.324
106,HIVb+I,20595.177,12,41214.354,41214.519,41280.981
107,HIVb+G4,20478.966,12,40981.932,40982.097,41048.559
108,HIVb+I+G4,20473.093,13,40972.186,40972.378,41044.365
109,HIVb+F,20603.061,30,41266.122,41267.115,41432.689
110,HIVb+F+I,20349.554,31,40761.108,40762.168,40933.228
111,HIVb+F+G4,20217.636,31,40497.272,40498.331,40669.391
112,HIVb+F+I+G4,20212.520,32,40489.040,40490.168,40666.712
113,HIVw,21451.662,11,42925.324,42925.463,42986.399
114,HIVw+I,21177.684,12,42379.368,42379.532,42445.994
115,HIVw+G4,21030.326,12,42084.651,42084.816,42151.278
116,HIVw+I+G4,21025.811,13,42077.623,42077.815,42149.802
117,HIVw+F,21029.477,30,42118.954,42119.947,42285.521
118,HIVw+F+I,20737.317,31,41536.634,41537.693,41708.753
119,HIVw+F+G4,20599.392,31,41260.785,41261.844,41432.904
120,HIVw+F+I+G4,20593.800,32,41251.601,41252.729,41429.272
121,JTTDCMut,20436.608,11,40895.215,40895.354,40956.290
122,JTTDCMut+I,20276.584,12,40577.167,40577.332,40643.794
123,JTTDCMut+G4,20232.887,12,40489.774,40489.939,40556.401
124,JTTDCMut+I+G4,20225.631,13,40477.263,40477.455,40549.442
125,JTTDCMut+F,20316.131,30,40692.262,40693.254,40858.829
126,JTTDCMut+F+I,20149.852,31,40361.704,40362.763,40533.823
127,JTTDCMut+F+G4,20098.896,31,40259.792,40260.851,40431.911
128,JTTDCMut+F+I+G4,20092.404,32,40248.808,40249.936,40426.479
129,FLU,20872.900,11,41767.801,41767.940,41828.875
130,FLU+I,20630.641,12,41285.283,41285.448,41351.909
131,FLU+G4,20517.958,12,41059.915,41060.080,41126.542
132,FLU+I+G4,20512.806,13,41051.611,41051.804,41123.790
133,FLU+F,20650.947,30,41361.894,41362.887,41528.461
134,FLU+F+I,20408.848,31,40879.696,40880.755,41051.815
135,FLU+F+G4,20286.476,31,40634.952,40636.011,40807.071
136,FLU+F+I+G4,20281.619,32,40627.238,40628.366,40804.910
137,Blosum62,20642.535,11,41307.069,41307.209,41368.144
138,Blosum62+I,20518.055,12,41060.111,41060.276,41126.738
139,Blosum62+G4,20497.246,12,41018.491,41018.656,41085.118
140,Blosum62+I+G4,20489.074,13,41004.147,41004.340,41076.326
141,Blosum62+F,20499.325,30,41058.649,41059.642,41225.216
142,Blosum62+F+I,20374.990,31,40811.980,40813.039,40984.099
143,Blosum62+F+G4,20345.381,31,40752.763,40753.822,40924.882
144,Blosum62+F+I+G4,20339.353,32,40742.706,40743.835,40920.378
145,mtMet,21970.225,11,43962.450,43962.590,44023.525
146,mtMet+I,21628.757,12,43281.513,43281.678,43348.140
147,mtMet+G4,21403.363,12,42830.726,42830.891,42897.353
148,mtMet+I+G4,21399.067,13,42824.135,42824.327,42896.314
149,mtMet+F,20779.143,30,41618.285,41619.278,41784.853
150,mtMet+F+I,20518.250,31,41098.499,41099.559,41270.619
151,mtMet+F+G4,20368.954,31,40799.907,40800.966,40972.027
152,mtMet+F+I+G4,20366.150,32,40796.301,40797.429,40973.972
153,mtVer,22192.012,11,44406.024,44406.164,44467.099
154,mtVer+I,21778.431,12,43580.863,43581.027,43647.489
155,mtVer+G4,21467.944,12,42959.887,42960.052,43026.514
156,mtVer+I+G4,21463.555,13,42953.110,42953.302,43025.289
157,mtVer+F,20950.862,30,41961.723,41962.716,42128.291
158,mtVer+F+I,20645.513,31,41353.025,41354.084,41525.145
159,mtVer+F+G4,20456.927,31,40975.853,40976.913,41147.973
160,mtVer+F+I+G4,20454.704,32,40973.409,40974.537,41151.080
161,mtInv,22060.148,11,44142.296,44142.435,44203.371
162,mtInv+I,21770.551,12,43565.102,43565.267,43631.729
163,mtInv+G4,21602.752,12,43229.505,43229.670,43296.132
164,mtInv+I+G4,21598.386,13,43222.772,43222.964,43294.951
165,mtInv+F,20656.481,30,41372.962,41373.954,41539.529
166,mtInv+F+I,20440.330,31,40942.660,40943.720,41114.780
167,mtInv+F+G4,20323.189,31,40708.377,40709.436,40880.496
168,mtInv+F+I+G4,20320.838,32,40705.675,40706.803,40883.347
