No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20006.672,19,40051.344,40051.661,40161.368
2,Dayhoff+I,19749.256,20,39538.511,39538.862,39654.325
3,Dayhoff+G4,19647.496,20,39334.993,39335.343,39450.806
4,Dayhoff+I+G4,19647.255,21,39336.510,39336.896,39458.115
5,Dayhoff+F,19722.356,38,39520.712,39521.958,39740.759
6,Dayhoff+F+I,19462.532,39,39003.063,39004.375,39228.901
7,Dayhoff+F+G4,19355.455,39,38788.910,38790.222,39014.747
8,Dayhoff+F+I+G4,19355.568,40,38791.137,38792.517,39022.765
9,mtMAM,21448.752,19,42935.504,42935.821,43045.528
10,mtMAM+I,20959.603,20,41959.206,41959.556,42075.020
11,mtMAM+G4,20488.538,20,41017.076,41017.426,41132.890
12,mtMAM+I+G4,20490.204,21,41022.409,41022.795,41144.014
13,mtMAM+F,19986.836,38,40049.672,40050.918,40269.719
14,mtMAM+F+I,19590.353,39,39258.705,39260.017,39484.543
15,mtMAM+F+G4,19345.050,39,38768.101,38769.413,38993.938
16,mtMAM+F+I+G4,19343.267,40,38766.534,38767.913,38998.161
17,JTT,19426.608,19,38891.217,38891.534,39001.240
18,JTT+I,19195.171,20,38430.341,38430.692,38546.155
19,JTT+G4,19144.933,20,38329.866,38330.216,38445.680
20,JTT+I+G4,19142.328,21,38326.656,38327.041,38448.260
21,JTT+F,19212.479,38,38500.957,38502.203,38721.003
22,JTT+F+I,18980.657,39,38039.314,38040.626,38265.151
23,JTT+F+G4,18931.319,39,37940.638,37941.950,38166.475
24,JTT+F+I+G4,18928.594,40,37937.188,37938.568,38168.816
25,WAG,19822.635,19,39683.270,39683.586,39793.293
26,WAG+I,19579.868,20,39199.736,39200.087,39315.550
27,WAG+G4,19515.402,20,39070.803,39071.154,39186.617
28,WAG+I+G4,19513.709,21,39069.417,39069.803,39191.022
29,WAG+F,19520.931,38,39117.862,39119.108,39337.909
30,WAG+F+I,19279.321,39,38636.642,38637.954,38862.479
31,WAG+F+G4,19210.538,39,38499.075,38500.387,38724.912
32,WAG+F+I+G4,19209.130,40,38498.259,38499.639,38729.887
33,cpREV,19996.043,19,40030.086,40030.402,40140.109
34,cpREV+I,19706.829,20,39453.659,39454.009,39569.473
35,cpREV+G4,19603.600,20,39247.200,39247.551,39363.014
36,cpREV+I+G4,19602.176,21,39246.352,39246.737,39367.956
37,cpREV+F,19615.018,38,39306.036,39307.282,39526.083
38,cpREV+F+I,19339.073,39,38756.146,38757.458,38981.983
