No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,4732.615,15,9495.230,9495.985,9562.431
2,Dayhoff+I,4655.507,16,9343.013,9343.870,9414.694
3,Dayhoff+G4,4627.474,16,9286.949,9287.806,9358.630
4,Dayhoff+I+G4,4628.853,17,9291.707,9292.672,9367.868
5,Dayhoff+F,4713.420,34,9494.839,9498.696,9647.161
6,Dayhoff+F+I,4635.781,35,9341.562,9345.653,9498.364
7,Dayhoff+F+G4,4607.065,35,9284.130,9288.221,9440.931
8,Dayhoff+F+I+G4,4608.313,36,9288.627,9292.958,9449.908
9,mtMAM,5117.930,15,10265.860,10266.614,10333.060
10,mtMAM+I,5024.941,16,10081.882,10082.739,10153.563
11,mtMAM+G4,4954.854,16,9941.707,9942.564,10013.388
12,mtMAM+I+G4,4956.073,17,9946.145,9947.111,10022.306
13,mtMAM+F,4823.068,34,9714.135,9717.993,9866.457
14,mtMAM+F+I,4724.986,35,9519.972,9524.063,9676.773
15,mtMAM+F+G4,4675.183,35,9420.366,9424.457,9577.168
16,mtMAM+F+I+G4,4675.449,36,9422.899,9427.231,9584.181
17,JTT,4677.742,15,9385.484,9386.238,9452.684
18,JTT+I,4615.210,16,9262.419,9263.276,9334.100
19,JTT+G4,4593.803,16,9219.605,9220.462,9291.286
20,JTT+I+G4,4594.334,17,9222.668,9223.633,9298.829
21,JTT+F,4662.405,34,9392.810,9396.667,9545.132
22,JTT+F+I,4596.035,35,9262.069,9266.160,9418.871
23,JTT+F+G4,4573.759,35,9217.519,9221.609,9374.320
24,JTT+F+I+G4,4574.245,36,9220.490,9224.822,9381.772
25,WAG,4723.504,15,9477.009,9477.763,9544.209
26,WAG+I,4660.889,16,9353.778,9354.634,9425.458
27,WAG+G4,4639.891,16,9311.782,9312.639,9383.463
28,WAG+I+G4,4640.400,17,9314.800,9315.765,9390.960
29,WAG+F,4699.180,34,9466.361,9470.218,9618.682
30,WAG+F+I,4633.931,35,9337.863,9341.954,9494.664
31,WAG+F+G4,4612.178,35,9294.356,9298.447,9451.157
32,WAG+F+I+G4,4612.684,36,9297.369,9301.700,9458.650
33,cpREV,4820.776,15,9671.553,9672.307,9738.753
34,cpREV+I,4745.633,16,9523.267,9524.124,9594.948
35,cpREV+G4,4715.466,16,9462.931,9463.788,9534.612
36,cpREV+I+G4,4715.911,17,9465.823,9466.788,9541.984
37,cpREV+F,4773.534,34,9615.067,9618.924,9767.389
38,cpREV+F+I,4691.837,35,9453.674,9457.765,9610.475
39,cpREV+F+G4,4658.284,35,9386.567,9390.658,9543.369
40,cpREV+F+I+G4,4658.697,36,9389.394,9393.726,9550.676
41,mtREV,5022.925,15,10075.849,10076.604,10143.050
42,mtREV+I,4951.580,16,9935.159,9936.016,10006.840
43,mtREV+G4,4912.199,16,9856.397,9857.254,9928.078
44,mtREV+I+G4,4912.816,17,9859.633,9860.598,9935.794
45,mtREV+F,4763.173,34,9594.345,9598.202,9746.667
46,mtREV+F+I,4682.167,35,9434.335,9438.426,9591.136
47,mtREV+F+G4,4646.647,35,9363.294,9367.385,9520.096
48,mtREV+F+I+G4,4647.174,36,9366.347,9370.679,9527.629
49,rtREV,4779.408,15,9588.816,9589.571,9656.017
50,rtREV+I,4713.034,16,9458.067,9458.924,9529.748
51,rtREV+G4,4691.043,16,9414.086,9414.943,9485.767
52,rtREV+I+G4,4691.229,17,9416.457,9417.422,9492.618
53,rtREV+F,4715.636,34,9499.271,9503.128,9651.593
54,rtREV+F+I,4647.397,35,9364.795,9368.885,9521.596
55,rtREV+F+G4,4624.186,35,9318.371,9322.462,9475.173
56,rtREV+F+I+G4,4624.405,36,9320.810,9325.142,9482.092
57,mtART,5107.973,15,10245.946,10246.701,10313.147
58,mtART+I,5004.464,16,10040.928,10041.785,10112.609
59,mtART+G4,4929.355,16,9890.709,9891.566,9962.390
60,mtART+I+G4,4929.609,17,9893.218,9894.183,9969.378
61,mtART+F,4823.854,34,9715.707,9719.564,9868.029
62,mtART+F+I,4727.383,35,9524.767,9528.858,9681.568
63,mtART+F+G4,4673.610,35,9417.219,9421.310,9574.021
64,mtART+F+I+G4,4673.735,36,9419.469,9423.801,9580.751
65,mtZOA,4981.299,15,9992.599,9993.353,10059.799
66,mtZOA+I,4896.153,16,9824.306,9825.163,9895.987
67,mtZOA+G4,4843.405,16,9718.810,9719.667,9790.491
68,mtZOA+I+G4,4843.735,17,9721.470,9722.435,9797.631
69,mtZOA+F,4762.486,34,9592.973,9596.830,9745.294
70,mtZOA+F+I,4679.601,35,9429.201,9433.292,9586.003
71,mtZOA+F+G4,4639.901,35,9349.802,9353.893,9506.604
72,mtZOA+F+I+G4,4640.035,36,9352.069,9356.401,9513.351
73,VT,4734.806,15,9499.612,9500.366,9566.812
74,VT+I,4677.168,16,9386.336,9387.193,9458.017
75,VT+G4,4658.440,16,9348.881,9349.737,9420.561
76,VT+I+G4,4658.676,17,9351.352,9352.317,9427.513
77,VT+F,4698.654,34,9465.307,9469.164,9617.629
78,VT+F+I,4638.813,35,9347.626,9351.716,9504.427
79,VT+F+G4,4619.847,35,9309.694,9313.785,9466.495
80,VT+F+I+G4,4620.082,36,9312.165,9316.496,9473.446
81,LG,4750.303,15,9530.606,9531.361,9597.807
82,LG+I,4684.694,16,9401.388,9402.244,9473.068
83,LG+G4,4660.617,16,9353.234,9354.090,9424.914
84,LG+I+G4,4660.689,17,9355.377,9356.343,9431.538
85,LG+F,4699.950,34,9467.900,9471.757,9620.221
86,LG+F+I,4632.324,35,9334.648,9338.739,9491.450
87,LG+F+G4,4607.736,35,9285.473,9289.564,9442.274
88,LG+F+I+G4,4607.819,36,9287.637,9291.969,9448.919
89,DCMut,4732.684,15,9495.367,9496.122,9562.568
90,DCMut+I,4655.673,16,9343.345,9344.202,9415.026
91,DCMut+G4,4627.759,16,9287.519,9288.375,9359.199
92,DCMut+I+G4,4627.954,17,9289.908,9290.873,9366.069
93,DCMut+F,4713.462,34,9494.924,9498.782,9647.246
94,DCMut+F+I,4635.919,35,9341.838,9345.929,9498.639
95,DCMut+F+G4,4607.318,35,9284.637,9288.728,9441.439
