No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,15725.847,47,31545.695,31550.341,31777.244
2,Dayhoff+I,15544.392,48,31184.784,31189.633,31421.260
3,Dayhoff+G4,15196.318,48,30488.636,30493.486,30725.112
4,Dayhoff+I+G4,15196.274,49,30490.549,30495.606,30731.951
5,Dayhoff+F,15696.806,66,31525.612,31534.902,31850.766
6,Dayhoff+F+I,15513.908,67,31161.816,31171.397,31491.896
7,Dayhoff+F+G4,15144.774,67,30423.547,30433.129,30753.628
8,Dayhoff+F+I+G4,15144.909,68,30425.819,30435.697,30760.826
9,mtMAM,17184.816,47,34463.631,34468.278,34695.180
10,mtMAM+I,16924.230,48,33944.460,33949.309,34180.935
11,mtMAM+G4,16063.885,48,32223.770,32228.619,32460.246
12,mtMAM+I+G4,16062.080,49,32222.159,32227.216,32463.561
13,mtMAM+F,16229.209,66,32590.418,32599.708,32915.572
14,mtMAM+F+I,16020.113,67,32174.227,32183.808,32504.308
15,mtMAM+F+G4,15384.566,67,30903.131,30912.713,31233.212
16,mtMAM+F+I+G4,15385.102,68,30906.205,30916.082,31241.212
17,JTT,15362.481,47,30818.961,30823.608,31050.510
18,JTT+I,15180.672,48,30457.343,30462.193,30693.819
19,JTT+G4,14881.788,48,29859.576,29864.426,30096.052
20,JTT+I+G4,14881.352,49,29860.703,29865.760,30102.105
21,JTT+F,15333.865,66,30799.729,30809.019,31124.883
22,JTT+F+I,15155.305,67,30444.611,30454.192,30774.691
23,JTT+F+G4,14855.797,67,29845.593,29855.175,30175.674
24,JTT+F+I+G4,14855.462,68,29846.924,29856.802,30181.931
25,WAG,15564.505,47,31223.010,31227.657,31454.559
26,WAG+I,15381.672,48,30859.343,30864.193,31095.819
27,WAG+G4,15082.481,48,30260.963,30265.812,30497.439
28,WAG+I+G4,15082.095,49,30262.190,30267.247,30503.592
29,WAG+F,15533.871,66,31199.742,31209.032,31524.896
30,WAG+F+I,15355.958,67,30845.916,30855.498,31175.997
31,WAG+F+G4,15040.038,67,30214.076,30223.658,30544.157
32,WAG+F+I+G4,15039.853,68,30215.707,30225.585,30550.714
33,cpREV,15728.352,47,31550.704,31555.350,31782.253
34,cpREV+I,15526.204,48,31148.407,31153.257,31384.883
35,cpREV+G4,15172.584,48,30441.169,30446.018,30677.644
36,cpREV+I+G4,15172.055,49,30442.111,30447.167,30683.513
37,cpREV+F,15685.640,66,31503.280,31512.569,31828.434
38,cpREV+F+I,15492.191,67,31118.382,31127.963,31448.462
