No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,19348.411,41,38778.822,38781.726,38988.461
2,Dayhoff+I,19125.302,42,38334.604,38337.652,38549.356
3,Dayhoff+G4,18904.655,42,37893.310,37896.358,38108.062
4,Dayhoff+I+G4,18904.005,43,37894.009,37897.205,38113.874
5,Dayhoff+F,19441.133,60,39002.265,39008.538,39309.054
6,Dayhoff+F+I,19209.422,61,38540.843,38547.330,38852.745
7,Dayhoff+F+G4,18967.839,61,38057.677,38064.165,38369.579
8,Dayhoff+F+I+G4,18967.382,62,38058.765,38065.471,38375.780
9,mtMAM,20175.608,41,40433.216,40436.119,40642.854
10,mtMAM+I,19877.221,42,39838.443,39841.491,40053.195
11,mtMAM+G4,19557.628,42,39199.256,39202.304,39414.008
12,mtMAM+I+G4,19551.693,43,39189.385,39192.581,39409.250
13,mtMAM+F,19377.109,60,38874.218,38880.491,39181.007
14,mtMAM+F+I,19124.242,61,38370.484,38376.971,38682.386
15,mtMAM+F+G4,18915.811,61,37953.623,37960.110,38265.524
16,mtMAM+F+I+G4,18912.268,62,37948.537,37955.242,38265.552
17,JTT,18679.897,41,37441.794,37444.698,37651.433
18,JTT+I,18452.196,42,36988.392,36991.440,37203.144
19,JTT+G4,18324.869,42,36733.737,36736.785,36948.489
20,JTT+I+G4,18321.200,43,36728.400,36731.596,36948.265
21,JTT+F,18717.927,60,37555.853,37562.126,37862.642
22,JTT+F+I,18482.435,61,37086.869,37093.356,37398.771
23,JTT+F+G4,18337.329,61,36796.657,36803.144,37108.559
24,JTT+F+I+G4,18333.831,62,36791.661,36798.367,37108.676
25,WAG,19278.863,41,38639.725,38642.629,38849.364
26,WAG+I,19046.599,42,38177.199,38180.247,38391.951
27,WAG+G4,18885.151,42,37854.302,37857.350,38069.054
28,WAG+I+G4,18883.353,43,37852.707,37855.902,38072.572
29,WAG+F,19339.296,60,38798.593,38804.865,39105.381
30,WAG+F+I,19096.840,61,38315.680,38322.167,38627.582
31,WAG+F+G4,18910.442,61,37942.884,37949.371,38254.786
32,WAG+F+I+G4,18908.809,62,37941.618,37948.324,38258.633
33,cpREV,19364.079,41,38810.158,38813.062,39019.797
34,cpREV+I,19109.031,42,38302.062,38305.110,38516.814
35,cpREV+G4,18895.660,42,37875.321,37878.369,38090.073
36,cpREV+I+G4,18894.799,43,37875.598,37878.794,38095.463
37,cpREV+F,19444.235,60,39008.470,39014.743,39315.259
38,cpREV+F+I,19182.968,61,38487.937,38494.424,38799.838
39,cpREV+F+G4,18922.766,61,37967.532,37974.019,38279.433
40,cpREV+F+I+G4,18922.586,62,37969.171,37975.877,38286.186
41,mtREV,19930.544,41,39943.088,39945.992,40152.727
42,mtREV+I,19689.184,42,39462.368,39465.416,39677.120
43,mtREV+G4,19493.264,42,39070.527,39073.575,39285.279
44,mtREV+I+G4,19489.648,43,39065.296,39068.492,39285.161
45,mtREV+F,19407.038,60,38934.076,38940.348,39240.864
46,mtREV+F+I,19178.801,61,38479.601,38486.089,38791.503
47,mtREV+F+G4,18962.172,61,38046.343,38052.830,38358.245
48,mtREV+F+I+G4,18960.975,62,38045.950,38052.655,38362.964
49,rtREV,19692.449,41,39466.899,39469.802,39676.537
50,rtREV+I,19437.194,42,38958.388,38961.436,39173.140
51,rtREV+G4,19268.345,42,38620.691,38623.739,38835.443
52,rtREV+I+G4,19265.640,43,38617.280,38620.476,38837.145
53,rtREV+F,19634.786,60,39389.572,39395.844,39696.360
54,rtREV+F+I,19382.893,61,38887.786,38894.273,39199.687
55,rtREV+F+G4,19199.802,61,38521.604,38528.091,38833.506
56,rtREV+F+I+G4,19197.304,62,38518.608,38525.314,38835.623
57,mtART,21049.706,41,42181.411,42184.315,42391.050
58,mtART+I,20718.325,42,41520.650,41523.698,41735.402
59,mtART+G4,20378.211,42,40840.423,40843.471,41055.175
60,mtART+I+G4,20373.684,43,40833.367,40836.563,41053.232
61,mtART+F,20200.073,60,40520.146,40526.418,40826.934
62,mtART+F+I,19927.126,61,39976.251,39982.738,40288.153
63,mtART+F+G4,19626.179,61,39374.359,39380.846,39686.260
64,mtART+F+I+G4,19624.957,62,39373.914,39380.620,39690.929
65,mtZOA,20270.730,41,40623.461,40626.364,40833.099
66,mtZOA+I,20000.068,42,40084.135,40087.183,40298.887
67,mtZOA+G4,19745.611,42,39575.222,39578.270,39789.973
68,mtZOA+I+G4,19741.808,43,39569.616,39572.812,39789.481
69,mtZOA+F,19701.322,60,39522.644,39528.916,39829.432
70,mtZOA+F+I,19463.746,61,39049.492,39055.979,39361.394
71,mtZOA+F+G4,19227.980,61,38577.960,38584.447,38889.862
72,mtZOA+F+I+G4,19227.194,62,38578.389,38585.095,38895.404
73,VT,19243.051,41,38568.103,38571.007,38777.742
74,VT+I,19009.223,42,38102.446,38105.494,38317.198
75,VT+G4,18885.121,42,37854.241,37857.289,38068.993
76,VT+I+G4,18881.891,43,37849.783,37852.979,38069.648
77,VT+F,19257.006,60,38634.012,38640.285,38940.801
78,VT+F+I,19018.446,61,38158.893,38165.380,38470.795
79,VT+F+G4,18875.127,61,37872.255,37878.742,38184.156
80,VT+F+I+G4,18872.123,62,37868.246,37874.952,38185.261
81,LG,19455.501,41,38993.002,38995.906,39202.641
82,LG+I,19209.064,42,38502.128,38505.176,38716.880
83,LG+G4,19056.627,42,38197.255,38200.303,38412.007
84,LG+I+G4,19053.727,43,38193.454,38196.650,38413.319
85,LG+F,19413.461,60,38946.922,38953.194,39253.710
86,LG+F+I,19167.326,61,38456.653,38463.140,38768.554
87,LG+F+G4,18992.846,61,38107.692,38114.179,38419.593
88,LG+F+I+G4,18990.276,62,38104.551,38111.257,38421.566
89,DCMut,19349.157,41,38780.313,38783.217,38989.952
90,DCMut+I,19125.993,42,38335.987,38339.035,38550.739
91,DCMut+G4,18906.387,42,37896.773,37899.821,38111.525
92,DCMut+I+G4,18905.455,43,37896.911,37900.107,38116.776
93,DCMut+F,19441.047,60,39002.094,39008.366,39308.882
94,DCMut+F+I,19209.340,61,38540.679,38547.166,38852.581
95,DCMut+F+G4,18968.897,61,38059.794,38066.281,38371.696
