No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,43933.212,39,87944.424,87945.473,88178.854
2,Dayhoff+I,43209.437,40,86498.874,86499.977,86739.315
3,Dayhoff+G4,42648.088,40,85376.177,85377.280,85616.618
4,Dayhoff+I+G4,42644.712,41,85371.424,85372.583,85617.876
5,Dayhoff+F,43717.724,58,87551.448,87553.764,87900.087
6,Dayhoff+F+I,42992.414,59,86102.828,86105.225,86457.478
7,Dayhoff+F+G4,42417.273,59,84952.547,84954.943,85307.197
8,Dayhoff+F+I+G4,42414.694,60,84949.388,84951.867,85310.050
9,mtMAM,47026.132,39,94130.265,94131.314,94364.694
10,mtMAM+I,45986.676,40,92053.353,92054.456,92293.794
11,mtMAM+G4,44443.450,40,88966.900,88968.003,89207.341
12,mtMAM+I+G4,44443.445,41,88968.890,88970.048,89215.342
13,mtMAM+F,44650.734,58,89417.469,89419.785,89766.108
14,mtMAM+F+I,43711.400,59,87540.801,87543.198,87895.451
15,mtMAM+F+G4,42674.289,59,85466.579,85468.976,85821.229
16,mtMAM+F+I+G4,42671.243,60,85462.486,85464.965,85823.147
17,JTT,43065.528,39,86209.057,86210.106,86443.487
18,JTT+I,42372.515,40,84825.030,84826.134,85065.471
19,JTT+G4,41880.116,40,83840.231,83841.335,84080.672
20,JTT+I+G4,41877.265,41,83836.530,83837.689,84082.982
21,JTT+F,42908.795,58,85933.589,85935.905,86282.229
22,JTT+F+I,42217.963,59,84553.926,84556.322,84908.576
23,JTT+F+G4,41732.113,59,83582.225,83584.622,83936.875
24,JTT+F+I+G4,41729.240,60,83578.481,83580.960,83939.142
25,WAG,43791.544,39,87661.087,87662.136,87895.517
26,WAG+I,43106.001,40,86292.002,86293.106,86532.443
27,WAG+G4,42577.052,40,85234.103,85235.207,85474.544
28,WAG+I+G4,42575.074,41,85232.147,85233.306,85478.599
29,WAG+F,43559.635,58,87235.269,87237.586,87583.909
30,WAG+F+I,42879.047,59,85876.093,85878.490,86230.744
31,WAG+F+G4,42340.196,59,84798.391,84800.788,85153.042
32,WAG+F+I+G4,42338.464,60,84796.928,84799.407,85157.590
33,cpREV,44175.968,39,88429.935,88430.984,88664.365
34,cpREV+I,43461.314,40,87002.628,87003.731,87243.069
35,cpREV+G4,42808.561,40,85697.122,85698.225,85937.563
36,cpREV+I+G4,42807.863,41,85697.726,85698.885,85944.178
37,cpREV+F,43726.744,58,87569.489,87571.805,87918.128
38,cpREV+F+I,43031.926,59,86181.851,86184.248,86536.502
39,cpREV+F+G4,42383.670,59,84885.340,84887.737,85239.990
40,cpREV+F+I+G4,42382.692,60,84885.385,84887.863,85246.046
41,mtREV,45729.157,39,91536.313,91537.362,91770.743
42,mtREV+I,44879.166,40,89838.332,89839.435,90078.773
43,mtREV+G4,43942.814,40,87965.628,87966.731,88206.069
44,mtREV+I+G4,43942.387,41,87966.773,87967.932,88213.225
45,mtREV+F,43797.843,58,87711.685,87714.001,88060.325
46,mtREV+F+I,43028.700,59,86175.401,86177.798,86530.051
47,mtREV+F+G4,42288.693,59,84695.387,84697.784,85050.037
48,mtREV+F+I+G4,42286.290,60,84692.581,84695.060,85053.242
49,rtREV,44429.400,39,88936.800,88937.849,89171.230
50,rtREV+I,43697.869,40,87475.739,87476.842,87716.180
51,rtREV+G4,43100.043,40,86280.086,86281.189,86520.527
52,rtREV+I+G4,43097.796,41,86277.592,86278.751,86524.044
53,rtREV+F,43942.499,58,88000.998,88003.314,88349.637
54,rtREV+F+I,43226.169,59,86570.338,86572.735,86924.989
55,rtREV+F+G4,42625.687,59,85369.374,85371.770,85724.024
56,rtREV+F+I+G4,42623.412,60,85366.823,85369.302,85727.485
57,mtART,47609.130,39,95296.260,95297.309,95530.690
58,mtART+I,46519.273,40,93118.546,93119.649,93358.987
59,mtART+G4,44944.943,40,89969.885,89970.989,90210.326
60,mtART+I+G4,44945.730,41,89973.459,89974.618,90219.911
61,mtART+F,45223.544,58,90563.089,90565.405,90911.728
62,mtART+F+I,44344.242,59,88806.485,88808.881,89161.135
63,mtART+F+G4,43182.574,59,86483.149,86485.545,86837.799
