No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,1655.091,9,3328.181,3328.747,3362.319
2,Dayhoff+I,1647.483,10,3314.967,3315.661,3352.897
3,Dayhoff+G4,1646.589,10,3313.177,3313.871,3351.108
4,Dayhoff+I+G4,1646.861,11,3315.722,3316.558,3357.445
5,Dayhoff+F,1611.326,28,3278.652,3284.084,3384.857
6,Dayhoff+F+I,1602.468,29,3262.937,3268.776,3372.934
7,Dayhoff+F+G4,1601.508,29,3261.015,3266.854,3371.012
8,Dayhoff+F+I+G4,1601.704,30,3263.409,3269.672,3377.199
9,mtMAM,1796.919,9,3611.839,3612.405,3645.976
10,mtMAM+I,1764.274,10,3548.548,3549.242,3586.478
11,mtMAM+G4,1750.320,10,3520.641,3521.335,3558.571
12,mtMAM+I+G4,1750.021,11,3522.042,3522.878,3563.765
13,mtMAM+F,1665.400,28,3386.799,3392.231,3493.003
14,mtMAM+F+I,1638.100,29,3334.200,3340.039,3444.197
15,mtMAM+F+G4,1629.813,29,3317.626,3323.465,3427.623
16,mtMAM+F+I+G4,1629.560,30,3319.119,3325.382,3432.910
17,JTT,1649.537,9,3317.074,3317.640,3351.211
18,JTT+I,1642.018,10,3304.036,3304.730,3341.966
19,JTT+G4,1641.058,10,3302.116,3302.810,3340.046
20,JTT+I+G4,1641.247,11,3304.494,3305.329,3346.217
21,JTT+F,1609.282,28,3274.564,3279.996,3380.769
22,JTT+F+I,1600.459,29,3258.919,3264.758,3368.916
23,JTT+F+G4,1599.392,29,3256.783,3262.622,3366.780
24,JTT+F+I+G4,1599.549,30,3259.098,3265.361,3372.889
25,WAG,1672.198,9,3362.397,3362.963,3396.534
26,WAG+I,1662.336,10,3344.672,3345.366,3382.603
27,WAG+G4,1661.871,10,3343.741,3344.435,3381.671
28,WAG+I+G4,1661.882,11,3345.764,3346.600,3387.488
29,WAG+F,1628.717,28,3313.434,3318.866,3419.639
30,WAG+F+I,1617.210,29,3292.420,3298.259,3402.418
31,WAG+F+G4,1616.830,29,3291.661,3297.500,3401.658
32,WAG+F+I+G4,1616.811,30,3293.621,3299.884,3407.412
33,cpREV,1699.381,9,3416.762,3417.328,3450.899
34,cpREV+I,1684.263,10,3388.526,3389.220,3426.456
35,cpREV+G4,1683.755,10,3387.510,3388.204,3425.440
36,cpREV+I+G4,1683.672,11,3389.343,3390.179,3431.067
37,cpREV+F,1641.598,28,3339.196,3344.628,3445.401
38,cpREV+F+I,1623.661,29,3305.322,3311.161,3415.319
39,cpREV+F+G4,1622.851,29,3303.701,3309.540,3413.698
40,cpREV+F+I+G4,1622.777,30,3305.554,3311.817,3419.345
41,mtREV,1765.957,9,3549.914,3550.480,3584.051
42,mtREV+I,1744.354,10,3508.707,3509.401,3546.637
43,mtREV+G4,1738.401,10,3496.803,3497.497,3534.733
44,mtREV+I+G4,1738.523,11,3499.046,3499.881,3540.769
45,mtREV+F,1651.682,28,3359.363,3364.795,3465.567
46,mtREV+F+I,1630.202,29,3318.404,3324.243,3428.402
47,mtREV+F+G4,1625.995,29,3309.989,3315.828,3419.987
48,mtREV+F+I+G4,1625.987,30,3311.974,3318.237,3425.765
49,rtREV,1708.963,9,3435.927,3436.493,3470.064
50,rtREV+I,1694.998,10,3409.996,3410.690,3447.926
51,rtREV+G4,1692.831,10,3405.663,3406.357,3443.593
52,rtREV+I+G4,1692.935,11,3407.870,3408.705,3449.593
53,rtREV+F,1637.484,28,3330.969,3336.400,3437.173
54,rtREV+F+I,1622.079,29,3302.157,3307.996,3412.155
55,rtREV+F+G4,1620.239,29,3298.478,3304.317,3408.475
56,rtREV+F+I+G4,1620.333,30,3300.666,3306.928,3414.456
57,mtART,1791.316,9,3600.632,3601.198,3634.769
58,mtART+I,1749.579,10,3519.158,3519.852,3557.088
59,mtART+G4,1741.183,10,3502.365,3503.059,3540.295
60,mtART+I+G4,1740.691,11,3503.382,3504.218,3545.106
61,mtART+F,1665.408,28,3386.816,3392.247,3493.020
62,mtART+F+I,1632.642,29,3323.284,3329.123,3433.281
63,mtART+F+G4,1626.361,29,3310.723,3316.562,3420.720
64,mtART+F+I+G4,1626.081,30,3312.163,3318.426,3425.953
65,mtZOA,1760.075,9,3538.150,3538.716,3572.287
66,mtZOA+I,1734.708,10,3489.415,3490.109,3527.345
67,mtZOA+G4,1728.315,10,3476.631,3477.325,3514.561
68,mtZOA+I+G4,1728.256,11,3478.511,3479.346,3520.234
69,mtZOA+F,1643.750,28,3343.501,3348.932,3449.705
70,mtZOA+F+I,1621.799,29,3301.598,3307.437,3411.596
71,mtZOA+F+G4,1617.399,29,3292.798,3298.637,3402.795
72,mtZOA+F+I+G4,1617.344,30,3294.688,3300.951,3408.478
73,VT,1668.741,9,3355.483,3356.049,3389.620
74,VT+I,1661.006,10,3342.012,3342.706,3379.942
75,VT+G4,1660.434,10,3340.867,3341.561,3378.797
76,VT+I+G4,1660.499,11,3342.997,3343.833,3384.721
77,VT+F,1624.826,28,3305.653,3311.084,3411.857
78,VT+F+I,1616.444,29,3290.887,3296.726,3400.885
79,VT+F+G4,1615.893,29,3289.786,3295.624,3399.783
80,VT+F+I+G4,1615.941,30,3291.882,3298.144,3405.672
81,LG,1688.210,9,3394.420,3394.986,3428.557
82,LG+I,1674.144,10,3368.289,3368.983,3406.219
83,LG+G4,1672.960,10,3365.919,3366.613,3403.849
84,LG+I+G4,1672.982,11,3367.964,3368.799,3409.687
85,LG+F,1632.449,28,3320.898,3326.329,3427.102
86,LG+F+I,1617.786,29,3293.573,3299.412,3403.570
87,LG+F+G4,1616.449,29,3290.897,3296.736,3400.895
88,LG+F+I+G4,1616.514,30,3293.029,3299.292,3406.819
89,DCMut,1655.055,9,3328.110,3328.676,3362.248
90,DCMut+I,1647.532,10,3315.063,3315.757,3352.993
91,DCMut+G4,1646.647,10,3313.294,3313.988,3351.224
92,DCMut+I+G4,1646.766,11,3315.533,3316.368,3357.256
93,DCMut+F,1611.271,28,3278.541,3283.973,3384.746
94,DCMut+F+I,1602.505,29,3263.009,3268.848,3373.007
95,DCMut+F+G4,1601.551,29,3261.103,3266.942,3371.100
96,DCMut+F+I+G4,1601.627,30,3263.253,3269.516,3377.044
97,PMB,1696.507,9,3411.014,3411.580,3445.151
98,PMB+I,1686.695,10,3393.390,3394.084,3431.320
99,PMB+G4,1686.276,10,3392.551,3393.245,3430.481
100,PMB+I+G4,1686.284,11,3394.568,3395.403,3436.291
101,PMB+F,1641.066,28,3338.131,3343.563,3444.336
102,PMB+F+I,1630.649,29,3319.298,3325.136,3429.295
103,PMB+F+G4,1630.230,29,3318.460,3324.299,3428.457
104,PMB+F+I+G4,1630.226,30,3320.451,3326.714,3434.241
105,HIVb,1707.066,9,3432.131,3432.697,3466.268
106,HIVb+I,1687.591,10,3395.183,3395.877,3433.113
107,HIVb+G4,1686.217,10,3392.434,3393.128,3430.364
108,HIVb+I+G4,1685.944,11,3393.889,3394.724,3435.612
109,HIVb+F,1638.698,28,3333.396,3338.827,3439.600
110,HIVb+F+I,1616.763,29,3291.526,3297.365,3401.523
111,HIVb+F+G4,1614.945,29,3287.891,3293.729,3397.888
112,HIVb+F+I+G4,1614.685,30,3289.369,3295.632,3403.159
113,HIVw,1737.117,9,3492.233,3492.799,3526.371
114,HIVw+I,1715.531,10,3451.063,3451.757,3488.993
115,HIVw+G4,1713.598,10,3447.196,3447.890,3485.126
116,HIVw+I+G4,1713.332,11,3448.664,3449.499,3490.387
117,HIVw+F,1651.053,28,3358.105,3363.537,3464.310
118,HIVw+F+I,1629.021,29,3316.042,3321.881,3426.039
119,HIVw+F+G4,1627.630,29,3313.261,3319.100,3423.258
120,HIVw+F+I+G4,1627.358,30,3314.715,3320.978,3428.506
121,JTTDCMut,1650.306,9,3318.612,3319.178,3352.749
122,JTTDCMut+I,1642.681,10,3305.362,3306.056,3343.292
123,JTTDCMut+G4,1641.724,10,3303.449,3304.143,3341.379
124,JTTDCMut+I+G4,1641.843,11,3305.687,3306.522,3347.410
125,JTTDCMut+F,1610.216,28,3276.432,3281.863,3382.636
126,JTTDCMut+F+I,1601.247,29,3260.494,3266.333,3370.491
127,JTTDCMut+F+G4,1600.168,29,3258.336,3264.175,3368.333
128,JTTDCMut+F+I+G4,1600.268,30,3260.536,3266.799,3374.327
129,FLU,1681.621,9,3381.243,3381.809,3415.380
130,FLU+I,1662.225,10,3344.449,3345.143,3382.380
131,FLU+G4,1661.117,10,3342.235,3342.929,3380.165
132,FLU+I+G4,1660.904,11,3343.807,3344.643,3385.530
133,FLU+F,1632.997,28,3321.995,3327.426,3428.199
134,FLU+F+I,1612.698,29,3283.396,3289.235,3393.393
135,FLU+F+G4,1612.708,29,3283.417,3289.256,3393.414
136,FLU+F+I+G4,1612.454,30,3284.909,3291.171,3398.699
137,Blosum62,1706.593,9,3431.186,3431.752,3465.323
138,Blosum62+I,1696.306,10,3412.612,3413.306,3450.542
139,Blosum62+G4,1695.589,10,3411.178,3411.872,3449.108
140,Blosum62+I+G4,1695.634,11,3413.267,3414.103,3454.990
141,Blosum62+F,1643.154,28,3342.307,3347.739,3448.512
142,Blosum62+F+I,1631.852,29,3321.705,3327.544,3431.702
143,Blosum62+F+G4,1631.283,29,3320.566,3326.405,3430.563
144,Blosum62+F+I+G4,1631.293,30,3322.585,3328.848,3436.376
145,mtMet,1756.642,9,3531.283,3531.849,3565.420
146,mtMet+I,1737.748,10,3495.497,3496.191,3533.427
147,mtMet+G4,1733.057,10,3486.114,3486.808,3524.044
148,mtMet+I+G4,1733.085,11,3488.171,3489.006,3529.894
149,mtMet+F,1629.466,28,3314.931,3320.363,3421.136
150,mtMet+F+I,1614.540,29,3287.079,3292.918,3397.077
151,mtMet+F+G4,1611.201,29,3280.402,3286.241,3390.400
152,mtMet+F+I+G4,1611.247,30,3282.493,3288.756,3396.284
153,mtVer,1765.311,9,3548.623,3549.189,3582.760
154,mtVer+I,1745.076,10,3510.152,3510.846,3548.082
155,mtVer+G4,1738.649,10,3497.298,3497.992,3535.228
156,mtVer+I+G4,1738.604,11,3499.209,3500.044,3540.932
157,mtVer+F,1640.841,28,3337.681,3343.113,3443.886
158,mtVer+F+I,1622.593,29,3303.186,3309.025,3413.183
159,mtVer+F+G4,1618.995,29,3295.989,3301.828,3405.987
160,mtVer+F+I+G4,1618.832,30,3297.664,3303.927,3411.455
161,mtInv,1778.733,9,3575.465,3576.031,3609.603
162,mtInv+I,1761.181,10,3542.361,3543.055,3580.291
163,mtInv+G4,1757.799,10,3535.598,3536.292,3573.528
164,mtInv+I+G4,1757.779,11,3537.557,3538.393,3579.280
165,mtInv+F,1627.789,28,3311.579,3317.010,3417.783
166,mtInv+F+I,1614.363,29,3286.727,3292.566,3396.724
167,mtInv+F+G4,1611.544,29,3281.088,3286.927,3391.086
168,mtInv+F+I+G4,1611.588,30,3283.176,3289.439,3396.967
