No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20331.665,53,40769.331,40774.321,41039.149
2,Dayhoff+I,20164.891,54,40437.782,40442.965,40712.691
3,Dayhoff+G4,19664.042,54,39436.083,39441.266,39710.992
4,Dayhoff+I+G4,19664.562,55,39439.125,39444.505,39719.125
5,Dayhoff+F,20212.433,72,40568.865,40578.184,40935.411
6,Dayhoff+F+I,20044.091,73,40234.181,40243.768,40605.818
7,Dayhoff+F+G4,19536.403,73,39218.807,39228.394,39590.443
8,Dayhoff+F+I+G4,19536.775,74,39221.549,39231.407,39598.277
9,mtMAM,22199.538,53,44505.076,44510.067,44774.894
10,mtMAM+I,21922.072,54,43952.143,43957.326,44227.052
11,mtMAM+G4,20702.912,54,41513.824,41519.008,41788.734
12,mtMAM+I+G4,20700.483,55,41510.966,41516.345,41790.966
13,mtMAM+F,20871.866,72,41887.731,41897.050,42254.277
14,mtMAM+F+I,20620.140,73,41386.280,41395.867,41757.916
15,mtMAM+F+G4,19708.756,73,39563.512,39573.098,39935.148
16,mtMAM+F+I+G4,19709.347,74,39566.694,39576.552,39943.421
17,JTT,19787.302,53,39680.603,39685.594,39950.422
18,JTT+I,19634.459,54,39376.917,39382.101,39651.827
19,JTT+G4,19209.759,54,38527.517,38532.700,38802.426
20,JTT+I+G4,19210.231,55,38530.461,38535.841,38810.461
21,JTT+F,19688.829,72,39521.658,39530.977,39888.203
22,JTT+F+I,19535.604,73,39217.208,39226.794,39588.844
23,JTT+F+G4,19115.544,73,38377.087,38386.674,38748.724
24,JTT+F+I+G4,19115.985,74,38379.970,38389.828,38756.697
25,WAG,20068.609,53,40243.218,40248.209,40513.037
26,WAG+I,19920.770,54,39949.541,39954.724,40224.450
27,WAG+G4,19490.519,54,39089.039,39094.222,39363.948
28,WAG+I+G4,19491.029,55,39092.059,39097.439,39372.059
29,WAG+F,19942.288,72,40028.576,40037.895,40395.122
30,WAG+F+I,19794.938,73,39735.876,39745.462,40107.512
31,WAG+F+G4,19353.475,73,38852.950,38862.537,39224.587
32,WAG+F+I+G4,19353.982,74,38855.963,38865.821,39232.691
33,cpREV,20299.909,53,40705.818,40710.808,40975.636
34,cpREV+I,20134.076,54,40376.153,40381.336,40651.062
35,cpREV+G4,19589.910,54,39287.821,39293.004,39562.730
36,cpREV+I+G4,19590.237,55,39290.475,39295.855,39570.475
37,cpREV+F,20118.413,72,40380.826,40390.145,40747.371
38,cpREV+F+I,19954.664,73,40055.328,40064.915,40426.964
39,cpREV+F+G4,19394.484,73,38934.969,38944.555,39306.605
40,cpREV+F+I+G4,19394.659,74,38937.318,38947.176,39314.045
41,mtREV,21447.909,53,43001.819,43006.809,43271.637
42,mtREV+I,21230.591,54,42569.183,42574.366,42844.092
43,mtREV+G4,20452.256,54,41012.513,41017.696,41287.422
44,mtREV+I+G4,20452.508,55,41015.016,41020.396,41295.016
45,mtREV+F,20360.779,72,40865.557,40874.876,41232.103
46,mtREV+F+I,20162.707,73,40471.414,40481.001,40843.050
47,mtREV+F+G4,19513.604,73,39173.207,39182.794,39544.843
48,mtREV+F+I+G4,19513.278,74,39174.556,39184.414,39551.283
49,rtREV,20500.981,53,41107.961,41112.952,41377.779
50,rtREV+I,20339.920,54,40787.839,40793.023,41062.748
51,rtREV+G4,19827.649,54,39763.297,39768.480,40038.206
52,rtREV+I+G4,19827.919,55,39765.837,39771.217,40045.837
53,rtREV+F,20311.393,72,40766.787,40776.106,41133.332
54,rtREV+F+I,20145.016,73,40436.032,40445.619,40807.669
55,rtREV+F+G4,19637.119,73,39420.237,39429.824,39791.874
56,rtREV+F+I+G4,19637.322,74,39422.645,39432.502,39799.372
57,mtART,22865.165,53,45836.329,45841.320,46106.147
58,mtART+I,22552.050,54,45212.100,45217.284,45487.010
59,mtART+G4,21228.168,54,42564.336,42569.519,42839.245
60,mtART+I+G4,21228.368,55,42566.736,42572.116,42846.736
61,mtART+F,21484.216,72,43112.431,43121.750,43478.977
62,mtART+F+I,21228.865,73,42603.730,42613.317,42975.367
63,mtART+F+G4,20166.962,73,40479.924,40489.511,40851.561
64,mtART+F+I+G4,20167.627,74,40483.253,40493.111,40859.980
65,mtZOA,21792.798,53,43691.596,43696.587,43961.415
66,mtZOA+I,21544.660,54,43197.320,43202.504,43472.230
67,mtZOA+G4,20554.205,54,41216.410,41221.593,41491.319
68,mtZOA+I+G4,20554.166,55,41218.332,41223.712,41498.332
69,mtZOA+F,20771.695,72,41687.390,41696.709,42053.936
70,mtZOA+F+I,20562.854,73,41271.708,41281.294,41643.344
71,mtZOA+F+G4,19791.525,73,39729.050,39738.637,40100.687
72,mtZOA+F+I+G4,19791.857,74,39731.713,39741.571,40108.441
73,VT,19989.734,53,40085.467,40090.458,40355.285
74,VT+I,19844.461,54,39796.923,39802.106,40071.832
75,VT+G4,19465.418,54,39038.835,39044.019,39313.745
76,VT+I+G4,19465.498,55,39040.996,39046.376,39320.997
77,VT+F,19851.430,72,39846.861,39856.180,40213.406
78,VT+F+I,19707.592,73,39561.184,39570.771,39932.821
79,VT+F+G4,19329.403,73,38804.805,38814.392,39176.442
80,VT+F+I+G4,19329.476,74,38806.952,38816.810,39183.679
81,LG,20322.834,53,40751.667,40756.658,41021.485
82,LG+I,20157.730,54,40423.461,40428.644,40698.370
83,LG+G4,19656.644,54,39421.287,39426.471,39696.196
84,LG+I+G4,19656.729,55,39423.458,39428.838,39703.458
85,LG+F,20108.470,72,40360.939,40370.258,40727.485
86,LG+F+I,19945.537,73,40037.074,40046.661,40408.711
87,LG+F+G4,19452.796,73,39051.592,39061.179,39423.229
88,LG+F+I+G4,19452.866,74,39053.733,39063.591,39430.460
89,DCMut,20331.857,53,40769.715,40774.705,41039.533
90,DCMut+I,20165.102,54,40438.205,40443.388,40713.114
91,DCMut+G4,19665.157,54,39438.314,39443.497,39713.223
92,DCMut+I+G4,19665.139,55,39440.278,39445.658,39720.278
93,DCMut+F,20212.357,72,40568.714,40578.033,40935.260
94,DCMut+F+I,20044.081,73,40234.162,40243.748,40605.798
95,DCMut+F+G4,19537.388,73,39220.775,39230.362,39592.412
96,DCMut+F+I+G4,19537.375,74,39222.749,39232.607,39599.477
97,PMB,20237.608,53,40581.216,40586.206,40851.034
98,PMB+I,20083.929,54,40275.859,40281.042,40550.768
99,PMB+G4,19684.488,54,39476.976,39482.159,39751.885
100,PMB+I+G4,19684.542,55,39479.084,39484.464,39759.084
101,PMB+F,20135.963,72,40415.925,40425.245,40782.471
102,PMB+F+I,19987.272,73,40120.544,40130.130,40492.180
103,PMB+F+G4,19586.655,73,39319.310,39328.896,39690.946
104,PMB+F+I+G4,19586.723,74,39321.445,39331.303,39698.173
105,HIVb,20348.026,53,40802.052,40807.043,41071.870
106,HIVb+I,20148.566,54,40405.132,40410.316,40680.041
107,HIVb+G4,19542.915,54,39193.829,39199.012,39468.738
108,HIVb+I+G4,19542.881,55,39195.761,39201.141,39475.761
109,HIVb+F,20176.801,72,40497.603,40506.922,40864.148
110,HIVb+F+I,19969.476,73,40084.953,40094.539,40456.589
111,HIVb+F+G4,19378.150,73,38902.300,38911.886,39273.936
112,HIVb+F+I+G4,19378.085,74,38904.171,38914.029,39280.898
113,HIVw,20907.369,53,41920.738,41925.728,42190.556
114,HIVw+I,20717.315,54,41542.631,41547.814,41817.540
115,HIVw+G4,20066.839,54,40241.677,40246.861,40516.586
116,HIVw+I+G4,20066.801,55,40243.602,40248.982,40523.602
117,HIVw+F,20420.210,72,40984.419,40993.738,41350.965
118,HIVw+F+I,20208.084,73,40562.168,40571.755,40933.804
119,HIVw+F+G4,19603.538,73,39353.075,39362.662,39724.712
120,HIVw+F+I+G4,19603.498,74,39354.997,39364.855,39731.724
121,JTTDCMut,19797.329,53,39700.658,39705.648,39970.476
122,JTTDCMut+I,19644.976,54,39397.951,39403.135,39672.861
123,JTTDCMut+G4,19219.343,54,38546.685,38551.868,38821.594
124,JTTDCMut+I+G4,19219.404,55,38548.807,38554.187,38828.807
125,JTTDCMut+F,19696.280,72,39536.560,39545.879,39903.105
126,JTTDCMut+F+I,19542.983,73,39231.966,39241.553,39603.603
127,JTTDCMut+F+G4,19122.207,73,38390.413,38400.000,38762.050
128,JTTDCMut+F+I+G4,19122.249,74,38392.498,38402.356,38769.226
129,FLU,20605.819,53,41317.638,41322.628,41587.456
130,FLU+I,20432.103,54,40972.207,40977.390,41247.116
131,FLU+G4,19770.005,54,39648.010,39653.194,39922.919
132,FLU+I+G4,19770.071,55,39650.142,39655.522,39930.142
133,FLU+F,20362.380,72,40868.760,40878.080,41235.306
134,FLU+F+I,20183.818,73,40513.635,40523.222,40885.272
