No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,64632.099,47,129358.199,129359.116,129664.167
2,Dayhoff+I,62921.089,48,125938.177,125939.134,126250.656
3,Dayhoff+G4,61816.211,48,123728.422,123729.380,124040.901
4,Dayhoff+I+G4,61798.017,49,123694.033,123695.030,124013.022
5,Dayhoff+F,64502.460,66,129136.919,129138.725,129566.577
6,Dayhoff+F+I,62754.582,67,125643.164,125645.026,126079.332
7,Dayhoff+F+G4,61616.239,67,123366.478,123368.339,123802.646
8,Dayhoff+F+I+G4,61597.138,68,123330.276,123332.193,123772.953
9,mtMAM,69596.899,47,139287.797,139288.715,139593.765
10,mtMAM+I,67146.938,48,134389.876,134390.833,134702.355
11,mtMAM+G4,64309.975,48,128715.950,128716.907,129028.428
12,mtMAM+I+G4,64296.082,49,128690.164,128691.161,129009.153
13,mtMAM+F,66594.902,66,133321.803,133323.609,133751.461
14,mtMAM+F+I,64346.744,67,128827.488,128829.349,129263.656
15,mtMAM+F+G4,62352.660,67,124839.321,124841.182,125275.488
16,mtMAM+F+I+G4,62328.035,68,124792.070,124793.987,125234.748
17,JTT,63411.711,47,126917.422,126918.340,127223.391
18,JTT+I,61694.354,48,123484.708,123485.666,123797.187
19,JTT+G4,60702.548,48,121501.096,121502.053,121813.574
20,JTT+I+G4,60684.535,49,121467.070,121468.067,121786.058
21,JTT+F,63403.452,66,126938.905,126940.711,127368.563
22,JTT+F+I,61674.642,67,123483.285,123485.146,123919.452
23,JTT+F+G4,60674.476,67,121482.952,121484.813,121919.120
24,JTT+F+I+G4,60656.556,68,121449.112,121451.029,121891.789
25,WAG,63895.678,47,127885.356,127886.274,128191.325
26,WAG+I,62267.978,48,124631.955,124632.912,124944.434
27,WAG+G4,61309.588,48,122715.177,122716.134,123027.655
28,WAG+I+G4,61291.539,49,122681.079,122682.076,123000.067
29,WAG+F,63931.488,66,127994.976,127996.782,128424.634
30,WAG+F+I,62278.694,67,124691.388,124693.249,125127.556
31,WAG+F+G4,61289.008,67,122712.016,122713.877,123148.183
32,WAG+F+I+G4,61271.279,68,122678.558,122680.475,123121.235
33,cpREV,64378.789,47,128851.578,128852.495,129157.546
34,cpREV+I,62729.784,48,125555.567,125556.524,125868.046
35,cpREV+G4,61603.390,48,123302.780,123303.737,123615.258
