No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,43979.083,39,88036.167,88037.224,88270.298
2,Dayhoff+I,43246.891,40,86573.782,86574.894,86813.917
3,Dayhoff+G4,42663.398,40,85406.797,85407.909,85646.932
4,Dayhoff+I+G4,42660.307,41,85402.613,85403.781,85648.751
5,Dayhoff+F,43764.089,58,87644.179,87646.513,87992.374
6,Dayhoff+F+I,43030.052,59,86178.104,86180.520,86532.303
7,Dayhoff+F+G4,42433.464,59,84984.928,84987.343,85339.126
8,Dayhoff+F+I+G4,42431.027,60,84982.054,84984.552,85342.256
9,mtMAM,47059.059,39,94196.118,94197.175,94430.249
10,mtMAM+I,46007.193,40,92094.387,92095.499,92334.521
11,mtMAM+G4,44432.486,40,88944.971,88946.083,89185.106
12,mtMAM+I+G4,44432.771,41,88947.541,88948.709,89193.679
13,mtMAM+F,44685.598,58,89487.197,89489.531,89835.392
14,mtMAM+F+I,43735.845,59,87589.689,87592.105,87943.887
15,mtMAM+F+G4,42672.308,59,85462.616,85465.032,85816.814
16,mtMAM+F+I+G4,42669.801,60,85459.602,85462.101,85819.804
17,JTT,43098.019,39,86274.038,86275.095,86508.169
18,JTT+I,42396.173,40,84872.346,84873.457,85112.480
19,JTT+G4,41885.152,40,83850.303,83851.415,84090.438
20,JTT+I+G4,41882.449,41,83846.898,83848.065,84093.036
21,JTT+F,42940.607,58,85997.213,85999.547,86345.408
22,JTT+F+I,42240.649,59,84599.298,84601.713,84953.496
23,JTT+F+G4,41737.211,59,83592.422,83594.838,83946.621
24,JTT+F+I+G4,41734.464,60,83588.928,83591.427,83949.130
25,WAG,43821.769,39,87721.538,87722.595,87955.669
26,WAG+I,43128.545,40,86337.091,86338.203,86577.225
27,WAG+G4,42580.562,40,85241.124,85242.236,85481.259
28,WAG+I+G4,42578.744,41,85239.487,85240.655,85485.625
29,WAG+F,43590.300,58,87296.600,87298.934,87644.795
30,WAG+F+I,42901.968,59,85921.936,85924.351,86276.134
31,WAG+F+G4,42345.225,59,84808.451,84810.866,85162.649
32,WAG+F+I+G4,42343.580,60,84807.161,84809.659,85167.363
33,cpREV,44211.432,39,88500.864,88501.921,88734.995
34,cpREV+I,43487.655,40,87055.310,87056.422,87295.445
35,cpREV+G4,42810.732,40,85701.464,85702.576,85941.599
36,cpREV+I+G4,42810.256,41,85702.511,85703.679,85948.649
37,cpREV+F,43761.003,58,87638.006,87640.340,87986.201
38,cpREV+F+I,43057.570,59,86233.140,86235.555,86587.338
39,cpREV+F+G4,42386.843,59,84891.686,84894.102,85245.884
40,cpREV+F+I+G4,42386.101,60,84892.203,84894.701,85252.404
41,mtREV,45761.004,39,91600.007,91601.064,91834.138
42,mtREV+I,44900.253,40,89880.505,89881.617,90120.640
43,mtREV+G4,43937.009,40,87954.019,87955.131,88194.153
44,mtREV+I+G4,43936.904,41,87955.808,87956.975,88201.945
45,mtREV+F,43830.533,58,87777.066,87779.401,88125.262
46,mtREV+F+I,43052.255,59,86222.510,86224.926,86576.709
47,mtREV+F+G4,42290.419,59,84698.837,84701.253,85053.036
48,mtREV+F+I+G4,42288.331,60,84696.662,84699.160,85056.864
