No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7898.486,79,15954.972,16025.194,16236.266
2,Dayhoff+I,7793.744,80,15747.489,15819.891,16032.344
3,Dayhoff+G4,7582.798,80,15325.595,15397.998,15610.450
4,Dayhoff+I+G4,7579.732,81,15321.465,15396.094,15609.880
5,Dayhoff+F,7904.105,98,16004.210,16124.731,16353.156
6,Dayhoff+F+I,7799.209,99,15796.417,15920.167,16148.925
7,Dayhoff+F+G4,7587.960,99,15373.920,15497.670,15726.428
8,Dayhoff+F+I+G4,7584.976,100,15369.951,15496.995,15726.019
9,mtMAM,8689.939,79,17537.879,17608.101,17819.173
10,mtMAM+I,8512.733,80,17185.467,17257.869,17470.321
11,mtMAM+G4,7937.967,80,16035.934,16108.336,16320.789
12,mtMAM+I+G4,7935.179,81,16032.357,16106.987,16320.773
13,mtMAM+F,8137.532,98,16471.064,16591.585,16820.010
14,mtMAM+F+I,7995.634,99,16189.269,16313.019,16541.776
15,mtMAM+F+G4,7626.575,99,15451.150,15574.900,15803.658
16,mtMAM+F+I+G4,7623.559,100,15447.118,15574.162,15803.186
17,JTT,7600.579,79,15359.157,15429.379,15640.451
18,JTT+I,7496.674,80,15153.348,15225.750,15438.202
19,JTT+G4,7335.302,80,14830.604,14903.006,15115.458
20,JTT+I+G4,7332.419,81,14826.838,14901.467,15115.253
21,JTT+F,7595.874,98,15387.747,15508.269,15736.694
22,JTT+F+I,7495.124,99,15188.249,15311.999,15540.756
23,JTT+F+G4,7345.124,99,14888.248,15011.998,15240.755
24,JTT+F+I+G4,7341.764,100,14883.529,15010.573,15239.597
25,WAG,7751.324,79,15660.649,15730.871,15941.943
26,WAG+I,7654.752,80,15469.503,15541.905,15754.358
27,WAG+G4,7494.306,80,15148.613,15221.015,15433.468
28,WAG+I+G4,7491.902,81,15145.804,15220.433,15434.219
29,WAG+F,7732.189,98,15660.378,15780.900,16009.325
30,WAG+F+I,7637.195,99,15472.389,15596.139,15824.897
31,WAG+F+G4,7483.039,99,15164.078,15287.828,15516.586
32,WAG+F+I+G4,7480.413,100,15160.827,15287.871,15516.895
33,cpREV,7814.693,79,15787.385,15857.607,16068.679
34,cpREV+I,7702.414,80,15564.827,15637.230,15849.682
35,cpREV+G4,7500.435,80,15160.871,15233.273,15445.725
36,cpREV+I+G4,7498.831,81,15159.661,15234.290,15448.076
37,cpREV+F,7773.084,98,15742.167,15862.689,16091.114
38,cpREV+F+I,7671.028,99,15540.057,15663.807,15892.564
39,cpREV+F+G4,7487.835,99,15173.669,15297.419,15526.177
40,cpREV+F+I+G4,7485.822,100,15171.644,15298.688,15527.712
41,mtREV,8332.457,79,16822.915,16893.137,17104.208
42,mtREV+I,8200.008,80,16560.015,16632.418,16844.870
43,mtREV+G4,7860.110,80,15880.220,15952.622,16165.074
44,mtREV+I+G4,7860.520,81,15883.040,15957.669,16171.455
45,mtREV+F,7887.243,98,15970.487,16091.009,16319.434
46,mtREV+F+I,7780.793,99,15759.585,15883.335,16112.093
47,mtREV+F+G4,7546.818,99,15291.636,15415.386,15644.144
48,mtREV+F+I+G4,7544.278,100,15288.556,15415.600,15644.624
49,rtREV,7964.757,79,16087.513,16157.736,16368.807
50,rtREV+I,7859.556,80,15879.112,15951.514,16163.967
51,rtREV+G4,7664.867,80,15489.735,15562.137,15774.589
52,rtREV+I+G4,7663.037,81,15488.073,15562.702,15776.488
53,rtREV+F,7935.880,98,16067.759,16188.281,16416.706
54,rtREV+F+I,7833.009,99,15864.019,15987.769,16216.526
55,rtREV+F+G4,7650.078,99,15498.157,15621.907,15850.664
56,rtREV+F+I+G4,7647.590,100,15495.179,15622.224,15851.248
57,mtART,9051.300,79,18260.599,18330.821,18541.893
58,mtART+I,8867.611,80,17895.221,17967.623,18180.076
59,mtART+G4,8270.528,80,16701.056,16773.458,16985.910
60,mtART+I+G4,8270.786,81,16703.572,16778.202,16991.988
61,mtART+F,8540.208,98,17276.416,17396.938,17625.363
62,mtART+F+I,8389.195,99,16976.390,17100.140,17328.898
63,mtART+F+G4,7953.374,99,16104.749,16228.499,16457.256
