No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5363.163,9,10744.326,10744.537,10787.160
2,Dayhoff+I,5295.645,10,10611.290,10611.548,10658.882
3,Dayhoff+G4,5284.516,10,10589.032,10589.291,10636.625
4,Dayhoff+I+G4,5285.111,11,10592.223,10592.533,10644.575
5,Dayhoff+F,5313.141,28,10682.283,10684.232,10815.542
6,Dayhoff+F+I,5246.814,29,10551.627,10553.719,10689.646
7,Dayhoff+F+G4,5236.636,29,10531.271,10533.362,10669.289
8,Dayhoff+F+I+G4,5237.091,30,10534.183,10536.421,10676.961
9,mtMAM,5688.631,9,11395.263,11395.474,11438.096
10,mtMAM+I,5545.686,10,11111.371,11111.630,11158.964
11,mtMAM+G4,5481.924,10,10983.848,10984.106,11031.440
12,mtMAM+I+G4,5481.915,11,10985.830,10986.141,11038.182
13,mtMAM+F,5457.881,28,10971.762,10973.711,11105.021
14,mtMAM+F+I,5329.753,29,10717.506,10719.597,10855.524
15,mtMAM+F+G4,5296.908,29,10651.816,10653.907,10789.834
16,mtMAM+F+I+G4,5295.525,30,10651.051,10653.289,10793.828
17,JTT,5308.205,9,10634.410,10634.621,10677.243
18,JTT+I,5242.862,10,10505.725,10505.983,10553.317
19,JTT+G4,5237.627,10,10495.253,10495.512,10542.846
20,JTT+I+G4,5237.115,11,10496.230,10496.541,10548.582
21,JTT+F,5289.323,28,10634.647,10636.596,10767.906
22,JTT+F+I,5225.069,29,10508.139,10510.230,10646.157
23,JTT+F+G4,5220.131,29,10498.262,10500.354,10636.281
24,JTT+F+I+G4,5219.667,30,10499.335,10501.573,10642.112
25,WAG,5289.075,9,10596.150,10596.361,10638.983
26,WAG+I,5236.431,10,10492.863,10493.121,10540.455
27,WAG+G4,5232.734,10,10485.469,10485.727,10533.061
28,WAG+I+G4,5232.308,11,10486.615,10486.926,10538.967
29,WAG+F,5267.721,28,10591.443,10593.392,10724.702
30,WAG+F+I,5214.432,29,10486.865,10488.956,10624.883
31,WAG+F+G4,5211.918,29,10481.836,10483.927,10619.854
32,WAG+F+I+G4,5211.280,30,10482.560,10484.798,10625.337
33,cpREV,5307.804,9,10633.608,10633.819,10676.441
34,cpREV+I,5251.398,10,10522.797,10523.056,10570.390
35,cpREV+G4,5244.076,10,10508.151,10508.410,10555.744
36,cpREV+I+G4,5243.871,11,10509.742,10510.053,10562.094
37,cpREV+F,5276.720,28,10609.440,10611.389,10742.699
38,cpREV+F+I,5220.961,29,10499.922,10502.013,10637.940
39,cpREV+F+G4,5213.254,29,10484.508,10486.600,10622.527
40,cpREV+F+I+G4,5213.247,30,10486.495,10488.733,10629.272
41,mtREV,5552.552,9,11123.104,11123.315,11165.937
42,mtREV+I,5461.598,10,10943.195,10943.454,10990.788
43,mtREV+G4,5441.489,10,10902.977,10903.236,10950.570
44,mtREV+I+G4,5440.728,11,10903.456,10903.766,10955.808
45,mtREV+F,5348.052,28,10752.104,10754.054,10885.363
46,mtREV+F+I,5268.062,29,10594.124,10596.216,10732.143
47,mtREV+F+G4,5255.631,29,10569.262,10571.353,10707.280
48,mtREV+F+I+G4,5254.981,30,10569.962,10572.200,10712.739
49,rtREV,5358.963,9,10735.925,10736.137,10778.759
50,rtREV+I,5294.915,10,10609.831,10610.089,10657.423
51,rtREV+G4,5287.174,10,10594.348,10594.607,10641.941
52,rtREV+I+G4,5286.659,11,10595.318,10595.628,10647.669
53,rtREV+F,5322.251,28,10700.502,10702.451,10833.761
54,rtREV+F+I,5254.085,29,10566.169,10568.260,10704.187
55,rtREV+F+G4,5247.460,29,10552.919,10555.011,10690.938
56,rtREV+F+I+G4,5246.770,30,10553.539,10555.778,10696.317
57,mtART,5687.410,9,11392.821,11393.032,11435.654
58,mtART+I,5542.767,10,11105.533,11105.792,11153.126
59,mtART+G4,5490.355,10,11000.711,11000.969,11048.303
60,mtART+I+G4,5488.273,11,10998.546,10998.857,11050.898
61,mtART+F,5440.940,28,10937.879,10939.829,11071.138
62,mtART+F+I,5332.002,29,10722.005,10724.096,10860.023
63,mtART+F+G4,5295.328,29,10648.656,10650.747,10786.675
64,mtART+F+I+G4,5293.764,30,10647.528,10649.767,10790.306
65,mtZOA,5567.746,9,11153.491,11153.703,11196.325
66,mtZOA+I,5459.341,10,10938.683,10938.941,10986.275
67,mtZOA+G4,5421.006,10,10862.013,10862.271,10909.605
68,mtZOA+I+G4,5419.926,11,10861.851,10862.162,10914.203
69,mtZOA+F,5360.589,28,10777.179,10779.128,10910.438
70,mtZOA+F+I,5276.541,29,10611.082,10613.174,10749.101
71,mtZOA+F+G4,5252.931,29,10563.863,10565.954,10701.881
72,mtZOA+F+I+G4,5252.089,30,10564.179,10566.417,10706.956
73,VT,5309.032,9,10636.064,10636.275,10678.897
74,VT+I,5255.385,10,10530.770,10531.029,10578.363
75,VT+G4,5254.443,10,10528.886,10529.144,10576.478
76,VT+I+G4,5253.587,11,10529.173,10529.484,10581.525
77,VT+F,5293.068,28,10642.136,10644.086,10775.395
78,VT+F+I,5239.959,29,10537.918,10540.010,10675.937
79,VT+F+G4,5239.732,29,10537.464,10539.555,10675.482
80,VT+F+I+G4,5238.804,30,10537.607,10539.845,10680.385
81,LG,5309.238,9,10636.476,10636.688,10679.310
82,LG+I,5244.151,10,10508.302,10508.560,10555.894
83,LG+G4,5237.111,10,10494.222,10494.481,10541.815
84,LG+I+G4,5236.585,11,10495.169,10495.480,10547.521
85,LG+F,5288.260,28,10632.519,10634.469,10765.778
86,LG+F+I,5222.431,29,10502.862,10504.953,10640.880
87,LG+F+G4,5216.361,29,10490.722,10492.814,10628.741
88,LG+F+I+G4,5215.821,30,10491.643,10493.881,10634.420
89,DCMut,5362.951,9,10743.902,10744.113,10786.735
90,DCMut+I,5295.669,10,10611.339,10611.597,10658.931
91,DCMut+G4,5284.665,10,10589.331,10589.589,10636.923
92,DCMut+I+G4,5284.663,11,10591.326,10591.637,10643.678
