No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20390.257,53,40886.515,40891.584,41155.532
2,Dayhoff+I,20219.653,54,40547.306,40552.572,40821.400
3,Dayhoff+G4,19696.700,54,39501.401,39506.667,39775.494
4,Dayhoff+I+G4,19697.518,55,39505.036,39510.502,39784.205
5,Dayhoff+F,20273.054,72,40690.108,40699.578,41055.566
6,Dayhoff+F+I,20101.313,73,40348.626,40358.368,40719.160
7,Dayhoff+F+G4,19572.380,73,39290.761,39300.503,39661.295
8,Dayhoff+F+I+G4,19573.115,74,39294.230,39304.248,39669.840
9,mtMAM,22268.916,53,44643.831,44648.901,44912.849
10,mtMAM+I,21995.081,54,44098.162,44103.428,44372.255
11,mtMAM+G4,20719.813,54,41547.625,41552.891,41821.719
12,mtMAM+I+G4,20717.458,55,41544.917,41550.382,41824.086
13,mtMAM+F,20943.599,72,42031.198,42040.668,42396.656
14,mtMAM+F+I,20695.015,73,41536.030,41545.772,41906.564
15,mtMAM+F+G4,19732.283,73,39610.566,39620.308,39981.100
16,mtMAM+F+I+G4,19733.114,74,39614.228,39624.246,39989.837
17,JTT,19835.886,53,39777.771,39782.841,40046.789
18,JTT+I,19679.450,54,39466.899,39472.165,39740.993
19,JTT+G4,19242.430,54,38592.859,38598.125,38866.953
20,JTT+I+G4,19242.786,55,38595.573,38601.039,38874.742
21,JTT+F,19741.440,72,39626.881,39636.351,39992.339
22,JTT+F+I,19584.312,73,39314.625,39324.367,39685.159
23,JTT+F+G4,19153.381,73,38452.762,38462.504,38823.296
24,JTT+F+I+G4,19153.705,74,38455.410,38465.428,38831.020
25,WAG,20115.264,53,40336.528,40341.598,40605.545
26,WAG+I,19965.369,54,40038.739,40044.005,40312.833
27,WAG+G4,19521.108,54,39150.216,39155.482,39424.310
28,WAG+I+G4,19521.539,55,39153.077,39158.543,39432.247
29,WAG+F,19993.031,72,40130.062,40139.532,40495.520
30,WAG+F+I,19843.775,73,39833.550,39843.292,40204.084
31,WAG+F+G4,19388.589,73,38923.178,38932.921,39293.712
32,WAG+F+I+G4,19389.018,74,38926.037,38936.055,39301.646
33,cpREV,20348.604,53,40803.208,40808.278,41072.226
34,cpREV+I,20181.912,54,40471.824,40477.090,40745.918
35,cpREV+G4,19612.579,54,39333.158,39338.424,39607.252
36,cpREV+I+G4,19612.907,55,39335.814,39341.279,39614.983
37,cpREV+F,20174.015,72,40492.030,40501.500,40857.488
38,cpREV+F+I,20009.286,73,40164.573,40174.315,40535.107
39,cpREV+F+G4,19425.261,73,38996.521,39006.263,39367.055
40,cpREV+F+I+G4,19425.473,74,38998.947,39008.965,39374.557
41,mtREV,21504.855,53,43115.710,43120.780,43384.728
42,mtREV+I,21289.080,54,42686.160,42691.426,42960.254
43,mtREV+G4,20472.966,54,41053.932,41059.198,41328.026
44,mtREV+I+G4,20473.404,55,41056.808,41062.274,41335.978
45,mtREV+F,20423.439,72,40990.877,41000.348,41356.336
46,mtREV+F+I,20226.469,73,40598.939,40608.681,40969.473
47,mtREV+F+G4,19545.247,73,39236.493,39246.235,39607.027
48,mtREV+F+I+G4,19545.250,74,39238.500,39248.519,39614.110
49,rtREV,20554.439,53,41214.877,41219.947,41483.895
50,rtREV+I,20393.341,54,40894.681,40899.947,41168.775
51,rtREV+G4,19856.103,54,39820.206,39825.472,40094.299
52,rtREV+I+G4,19856.338,55,39822.676,39828.142,40101.846
53,rtREV+F,20368.227,72,40880.453,40889.924,41245.912
54,rtREV+F+I,20201.172,73,40548.343,40558.085,40918.877
55,rtREV+F+G4,19670.573,73,39487.146,39496.888,39857.680
56,rtREV+F+I+G4,19670.758,74,39489.517,39499.535,39865.126
57,mtART,22943.030,53,45992.059,45997.129,46261.077
58,mtART+I,22632.516,54,45373.033,45378.299,45647.126
59,mtART+G4,21241.324,54,42590.648,42595.914,42864.742
60,mtART+I+G4,21241.588,55,42593.176,42598.642,42872.346
61,mtART+F,21571.027,72,43286.054,43295.525,43651.513
62,mtART+F+I,21318.426,73,42782.852,42792.594,43153.386
63,mtART+F+G4,20195.592,73,40537.183,40546.925,40907.717
64,mtART+F+I+G4,20195.883,74,40539.765,40549.783,40915.375
65,mtZOA,21874.509,53,43855.018,43860.088,44124.036
66,mtZOA+I,21626.571,54,43361.142,43366.408,43635.236
67,mtZOA+G4,20581.234,54,41270.468,41275.734,41544.562
68,mtZOA+I+G4,20581.293,55,41272.585,41278.051,41551.755
69,mtZOA+F,20862.283,72,41868.566,41878.036,42234.024
70,mtZOA+F+I,20653.181,73,41452.362,41462.104,41822.896
71,mtZOA+F+G4,19831.546,73,39809.092,39818.835,40179.627
72,mtZOA+F+I+G4,19831.696,74,39811.391,39821.410,40187.001
73,VT,20028.766,53,40163.532,40168.602,40432.550
74,VT+I,19880.295,54,39868.590,39873.856,40142.683
75,VT+G4,19488.212,54,39084.425,39089.691,39358.519
76,VT+I+G4,19488.255,55,39086.511,39091.977,39365.680
77,VT+F,19895.295,72,39934.591,39944.061,40300.049
78,VT+F+I,19748.292,73,39642.585,39652.327,40013.119
79,VT+F+G4,19358.049,73,38862.099,38871.841,39232.633
80,VT+F+I+G4,19358.069,74,38864.139,38874.157,39239.748
81,LG,20381.914,53,40869.828,40874.898,41138.845
82,LG+I,20215.569,54,40539.137,40544.403,40813.231
83,LG+G4,19689.927,54,39487.854,39493.120,39761.948
84,LG+I+G4,19689.987,55,39489.975,39495.440,39769.144
85,LG+F,20174.330,72,40492.659,40502.130,40858.118
86,LG+F+I,20009.875,73,40165.750,40175.493,40536.284
87,LG+F+G4,19493.465,73,39132.929,39142.672,39503.464
88,LG+F+I+G4,19493.497,74,39134.994,39145.012,39510.604
89,DCMut,20389.947,53,40885.895,40890.964,41154.912
90,DCMut+I,20219.379,54,40546.758,40552.024,40820.852
91,DCMut+G4,19697.709,54,39503.417,39508.683,39777.511
92,DCMut+I+G4,19697.722,55,39505.445,39510.910,39784.614
93,DCMut+F,20272.528,72,40689.056,40698.526,41054.514
94,DCMut+F+I,20100.864,73,40347.729,40357.471,40718.263
95,DCMut+F+G4,19573.266,73,39292.532,39302.274,39663.066
96,DCMut+F+I+G4,19573.287,74,39294.573,39304.591,39670.183
97,PMB,20279.812,53,40665.624,40670.694,40934.642
98,PMB+I,20123.110,54,40354.220,40359.486,40628.313
99,PMB+G4,19707.510,54,39523.020,39528.286,39797.114
100,PMB+I+G4,19707.536,55,39525.072,39530.537,39804.241
101,PMB+F,20183.342,72,40510.684,40520.154,40876.142
102,PMB+F+I,20031.553,73,40209.106,40218.848,40579.640
103,PMB+F+G4,19614.337,73,39374.674,39384.416,39745.208
104,PMB+F+I+G4,19614.363,74,39376.726,39386.744,39752.336
105,HIVb,20390.601,53,40887.203,40892.273,41156.221
106,HIVb+I,20187.973,54,40483.947,40489.213,40758.040
107,HIVb+G4,19559.898,54,39227.797,39233.063,39501.890
108,HIVb+I+G4,19559.909,55,39229.817,39235.283,39508.987
109,HIVb+F,20225.478,72,40594.956,40604.426,40960.414
110,HIVb+F+I,20013.696,73,40173.393,40183.135,40543.927
111,HIVb+F+G4,19402.771,73,38951.542,38961.284,39322.076
112,HIVb+F+I+G4,19402.766,74,38953.532,38963.550,39329.142
113,HIVw,20965.441,53,42036.882,42041.952,42305.900
114,HIVw+I,20770.792,54,41649.583,41654.849,41923.677
115,HIVw+G4,20095.386,54,40298.772,40304.038,40572.866
116,HIVw+I+G4,20095.384,55,40300.768,40306.234,40579.937
117,HIVw+F,20486.147,72,41116.294,41125.764,41481.752
118,HIVw+F+I,20265.288,73,40676.577,40686.319,41047.111
119,HIVw+F+G4,19639.400,73,39424.800,39434.542,39795.334
120,HIVw+F+I+G4,19639.393,74,39426.786,39436.804,39802.396
121,JTTDCMut,19847.111,53,39800.222,39805.292,40069.240
122,JTTDCMut+I,19691.370,54,39490.740,39496.006,39764.834
123,JTTDCMut+G4,19252.735,54,38613.471,38618.737,38887.565
124,JTTDCMut+I+G4,19252.763,55,38615.526,38620.991,38894.695
125,JTTDCMut+F,19750.194,72,39644.387,39653.857,40009.845
126,JTTDCMut+F+I,19593.157,73,39332.314,39342.056,39702.848
127,JTTDCMut+F+G4,19160.890,73,38467.780,38477.522,38838.314
128,JTTDCMut+F+I+G4,19160.903,74,38469.807,38479.825,38845.417
129,FLU,20658.012,53,41422.025,41427.095,41691.042
130,FLU+I,20483.653,54,41075.306,41080.572,41349.400
131,FLU+G4,19795.737,54,39699.473,39704.739,39973.567
132,FLU+I+G4,19795.746,55,39701.492,39706.958,39980.661
133,FLU+F,20420.328,72,40984.656,40994.126,41350.114
134,FLU+F+I,20240.409,73,40626.818,40636.560,40997.352
135,FLU+F+G4,19542.905,73,39231.810,39241.553,39602.345
136,FLU+F+I+G4,19542.910,74,39233.820,39243.838,39609.430
137,Blosum62,20400.841,53,40907.681,40912.751,41176.699
138,Blosum62+I,20248.362,54,40604.724,40609.990,40878.818
139,Blosum62+G4,19822.527,54,39753.054,39758.320,40027.148
140,Blosum62+I+G4,19822.556,55,39755.111,39760.577,40034.281
141,Blosum62+F,20228.836,72,40601.673,40611.143,40967.131
142,Blosum62+F+I,20080.727,73,40307.453,40317.196,40677.987
143,Blosum62+F+G4,19653.130,73,39452.260,39462.002,39822.794
144,Blosum62+F+I+G4,19653.145,74,39454.291,39464.309,39829.901
145,mtMet,21514.504,53,43135.007,43140.077,43404.025
146,mtMet+I,21295.228,54,42698.456,42703.722,42972.549
147,mtMet+G4,20501.745,54,41111.489,41116.755,41385.583
148,mtMet+I+G4,20501.717,55,41113.434,41118.900,41392.604
149,mtMet+F,20231.914,72,40607.828,40617.298,40973.286
150,mtMet+F+I,20038.432,73,40222.864,40232.606,40593.398
151,mtMet+F+G4,19397.875,73,38941.751,38951.493,39312.285
152,mtMet+F+I+G4,19397.883,74,38943.767,38953.785,39319.376
153,mtVer,21466.238,53,43038.477,43043.547,43307.495
154,mtVer+I,21248.225,54,42604.451,42609.717,42878.545
155,mtVer+G4,20345.904,54,40799.808,40805.074,41073.902
156,mtVer+I+G4,20345.826,55,40801.653,40807.118,41080.822
157,mtVer+F,20332.976,72,40809.951,40819.421,41175.409
158,mtVer+F+I,20116.813,73,40379.626,40389.368,40750.160
159,mtVer+F+G4,19422.768,73,38991.535,39001.277,39362.069
160,mtVer+F+I+G4,19422.765,74,38993.530,39003.548,39369.139
161,mtInv,21780.008,53,43666.015,43671.085,43935.033
162,mtInv+I,21560.166,54,43228.333,43233.599,43502.426
163,mtInv+G4,20865.227,54,41838.453,41843.719,42112.547
164,mtInv+I+G4,20865.221,55,41840.441,41845.907,42119.611
165,mtInv+F,20233.034,72,40610.069,40619.539,40975.527
166,mtInv+F+I,20049.856,73,40245.712,40255.454,40616.246
167,mtInv+F+G4,19466.602,73,39079.204,39088.946,39449.738
168,mtInv+F+I+G4,19466.616,74,39081.231,39091.249,39456.841
