No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20358.292,53,40822.585,40827.682,41091.333
2,Dayhoff+I,20183.337,54,40474.674,40479.968,40748.493
3,Dayhoff+G4,19670.864,54,39449.729,39455.023,39723.548
4,Dayhoff+I+G4,19671.405,55,39452.810,39458.305,39731.700
5,Dayhoff+F,20239.276,72,40622.552,40632.074,40987.644
6,Dayhoff+F+I,20062.218,73,40270.436,40280.231,40640.599
7,Dayhoff+F+G4,19542.855,73,39231.711,39241.506,39601.874
8,Dayhoff+F+I+G4,19543.269,74,39234.538,39244.611,39609.772
9,mtMAM,22226.689,53,44559.378,44564.475,44828.127
10,mtMAM+I,21943.733,54,43995.467,44000.761,44269.286
11,mtMAM+G4,20696.298,54,41500.596,41505.890,41774.415
12,mtMAM+I+G4,20693.265,55,41496.529,41502.024,41775.419
13,mtMAM+F,20899.545,72,41943.089,41952.611,42308.181
14,mtMAM+F+I,20641.737,73,41429.475,41439.270,41799.638
15,mtMAM+F+G4,19698.606,73,39543.212,39553.007,39913.375
16,mtMAM+F+I+G4,19699.380,74,39546.760,39556.833,39921.994
17,JTT,19809.753,53,39725.506,39730.603,39994.255
18,JTT+I,19647.206,54,39402.413,39407.707,39676.232
19,JTT+G4,19211.414,54,38530.828,38536.122,38804.647
20,JTT+I+G4,19211.936,55,38533.873,38539.368,38812.763
21,JTT+F,19710.739,72,39565.479,39575.001,39930.571
22,JTT+F+I,19547.074,73,39240.148,39249.943,39610.311
23,JTT+F+G4,19116.701,73,38379.402,38389.197,38749.565
24,JTT+F+I+G4,19117.183,74,38382.365,38392.438,38757.599
25,WAG,20086.653,53,40279.307,40284.404,40548.055
26,WAG+I,19930.231,54,39968.461,39973.755,40242.280
27,WAG+G4,19491.788,54,39091.576,39096.870,39365.395
28,WAG+I+G4,19492.362,55,39094.724,39100.220,39373.614
29,WAG+F,19959.483,72,40062.967,40072.489,40428.059
30,WAG+F+I,19802.897,73,39751.793,39761.588,40121.956
31,WAG+F+G4,19353.938,73,38853.876,38863.671,39224.039
32,WAG+F+I+G4,19354.462,74,38856.925,38866.997,39232.158
33,cpREV,20309.049,53,40724.097,40729.194,40992.845
34,cpREV+I,20132.968,54,40373.936,40379.230,40647.755
35,cpREV+G4,19585.067,54,39278.134,39283.428,39551.953
36,cpREV+I+G4,19585.361,55,39280.722,39286.217,39559.612
37,cpREV+F,20127.632,72,40399.263,40408.785,40764.355
38,cpREV+F+I,19953.129,73,40052.257,40062.052,40422.420
