No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,1651.148,9,3320.296,3320.868,3354.351
2,Dayhoff+I,1643.452,10,3306.904,3307.604,3344.742
3,Dayhoff+G4,1642.576,10,3305.153,3305.853,3342.991
4,Dayhoff+I+G4,1642.826,11,3307.653,3308.496,3349.275
5,Dayhoff+F,1607.689,28,3271.379,3276.865,3377.326
6,Dayhoff+F+I,1598.708,29,3255.415,3261.314,3365.146
7,Dayhoff+F+G4,1597.784,29,3253.569,3259.467,3363.300
8,Dayhoff+F+I+G4,1597.956,30,3255.912,3262.238,3369.427
9,mtMAM,1794.222,9,3606.443,3607.015,3640.498
10,mtMAM+I,1761.214,10,3542.428,3543.129,3580.267
11,mtMAM+G4,1747.229,10,3514.457,3515.158,3552.296
12,mtMAM+I+G4,1746.916,11,3515.831,3516.675,3557.453
13,mtMAM+F,1662.462,28,3380.925,3386.411,3486.872
14,mtMAM+F+I,1634.720,29,3327.440,3333.338,3437.171
15,mtMAM+F+G4,1626.484,29,3310.967,3316.866,3420.698
16,mtMAM+F+I+G4,1626.208,30,3312.417,3318.743,3425.931
17,JTT,1645.943,9,3309.886,3310.457,3343.940
18,JTT+I,1638.303,10,3296.606,3297.306,3334.444
19,JTT+G4,1637.357,10,3294.715,3295.415,3332.553
20,JTT+I+G4,1637.533,11,3297.066,3297.910,3338.688
21,JTT+F,1605.926,28,3267.852,3273.339,3373.799
22,JTT+F+I,1596.920,29,3251.840,3257.738,3361.571
23,JTT+F+G4,1595.892,29,3249.784,3255.682,3359.515
24,JTT+F+I+G4,1596.031,30,3252.061,3258.388,3365.576
25,WAG,1668.320,9,3354.641,3355.212,3388.695
26,WAG+I,1658.392,10,3336.783,3337.484,3374.622
27,WAG+G4,1657.935,10,3335.869,3336.570,3373.707
28,WAG+I+G4,1657.943,11,3337.886,3338.730,3379.508
29,WAG+F,1625.201,28,3306.402,3311.889,3412.349
30,WAG+F+I,1613.598,29,3285.195,3291.094,3394.926
31,WAG+F+G4,1613.241,29,3284.481,3290.379,3394.212
32,WAG+F+I+G4,1613.216,30,3286.433,3292.759,3399.948
33,cpREV,1695.704,9,3409.408,3409.979,3443.462
34,cpREV+I,1680.494,10,3380.989,3381.690,3418.827
35,cpREV+G4,1679.997,10,3379.995,3380.695,3417.833
36,cpREV+I+G4,1679.913,11,3381.826,3382.669,3423.448
37,cpREV+F,1638.128,28,3332.257,3337.743,3438.204
38,cpREV+F+I,1620.061,29,3298.121,3304.019,3407.852
39,cpREV+F+G4,1619.281,29,3296.562,3302.460,3406.292
40,cpREV+F+I+G4,1619.204,30,3298.409,3304.735,3411.923
41,mtREV,1763.433,9,3544.866,3545.437,3578.920
42,mtREV+I,1741.496,10,3502.993,3503.694,3540.831
43,mtREV+G4,1735.513,10,3491.026,3491.727,3528.864
44,mtREV+I+G4,1735.624,11,3493.248,3494.092,3534.870
45,mtREV+F,1648.911,28,3353.823,3359.309,3459.770
46,mtREV+F+I,1626.963,29,3311.927,3317.825,3421.657
47,mtREV+F+G4,1622.799,29,3303.598,3309.496,3413.329
48,mtREV+F+I+G4,1622.774,30,3305.548,3311.874,3419.063
49,rtREV,1705.152,9,3428.303,3428.875,3462.358
50,rtREV+I,1691.137,10,3402.273,3402.974,3440.112
51,rtREV+G4,1688.974,10,3397.947,3398.648,3435.785
52,rtREV+I+G4,1689.075,11,3400.150,3400.993,3441.772
53,rtREV+F,1633.931,28,3323.861,3329.348,3429.809
54,rtREV+F+I,1618.440,29,3294.881,3300.779,3404.612
55,rtREV+F+G4,1616.620,29,3291.239,3297.138,3400.970
56,rtREV+F+I+G4,1616.711,30,3293.422,3299.749,3406.937
57,mtART,1788.001,9,3594.003,3594.574,3628.057
58,mtART+I,1745.998,10,3511.996,3512.696,3549.834
59,mtART+G4,1737.704,10,3495.408,3496.108,3533.246
60,mtART+I+G4,1737.201,11,3496.402,3497.246,3538.024
61,mtART+F,1661.903,28,3379.806,3385.292,3485.753
62,mtART+F+I,1628.944,29,3315.888,3321.786,3425.619
63,mtART+F+G4,1622.736,29,3303.471,3309.370,3413.202
64,mtART+F+I+G4,1622.450,30,3304.899,3311.226,3418.414
65,mtZOA,1756.518,9,3531.037,3531.608,3565.091
66,mtZOA+I,1730.955,10,3481.910,3482.610,3519.748
67,mtZOA+G4,1724.613,10,3469.226,3469.926,3507.064
68,mtZOA+I+G4,1724.548,11,3471.096,3471.939,3512.718
69,mtZOA+F,1640.284,28,3336.568,3342.054,3442.515
70,mtZOA+F+I,1618.114,29,3294.227,3300.126,3403.958
71,mtZOA+F+G4,1613.778,29,3285.555,3291.454,3395.286
72,mtZOA+F+I+G4,1613.716,30,3287.431,3293.758,3400.946
73,VT,1665.013,9,3348.027,3348.598,3382.081
74,VT+I,1657.262,10,3334.524,3335.225,3372.363
75,VT+G4,1656.696,10,3333.392,3334.093,3371.230
76,VT+I+G4,1656.759,11,3335.519,3336.362,3377.141
77,VT+F,1621.181,28,3298.362,3303.848,3404.309
78,VT+F+I,1612.773,29,3283.546,3289.445,3393.277
79,VT+F+G4,1612.234,29,3282.468,3288.366,3392.199
80,VT+F+I+G4,1612.279,30,3284.559,3290.885,3398.073
81,LG,1684.258,9,3386.515,3387.087,3420.570
82,LG+I,1670.169,10,3360.337,3361.038,3398.175
83,LG+G4,1668.998,10,3357.996,3358.697,3395.835
84,LG+I+G4,1669.019,11,3360.038,3360.882,3401.660
85,LG+F,1628.687,28,3313.375,3318.861,3419.322
86,LG+F+I,1613.975,29,3285.950,3291.848,3395.680
87,LG+F+G4,1612.666,29,3283.331,3289.230,3393.062
88,LG+F+I+G4,1612.729,30,3285.457,3291.784,3398.972
89,DCMut,1651.110,9,3320.221,3320.792,3354.275
90,DCMut+I,1643.500,10,3306.999,3307.700,3344.838
