No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5109.491,27,10272.982,10276.762,10382.579
2,Dayhoff+I,5088.796,28,10233.593,10237.663,10347.248
3,Dayhoff+G4,5040.049,28,10136.098,10140.168,10249.754
4,Dayhoff+I+G4,5040.660,29,10139.319,10143.691,10257.034
5,Dayhoff+F,5054.929,46,10201.859,10213.208,10388.579
6,Dayhoff+F+I,5032.665,47,10159.330,10171.203,10350.109
7,Dayhoff+F+G4,4985.627,47,10065.255,10077.128,10256.033
8,Dayhoff+F+I+G4,4986.119,48,10068.237,10080.649,10263.075
9,mtMAM,5476.236,27,11006.472,11010.252,11116.068
10,mtMAM+I,5418.466,28,10892.933,10897.003,11006.588
11,mtMAM+G4,5275.063,28,10606.125,10610.195,10719.781
12,mtMAM+I+G4,5275.184,29,10608.368,10612.740,10726.083
13,mtMAM+F,5142.922,46,10377.844,10389.193,10564.564
14,mtMAM+F+I,5092.110,47,10278.220,10290.094,10468.999
15,mtMAM+F+G4,5009.323,47,10112.647,10124.521,10303.426
16,mtMAM+F+I+G4,5009.310,48,10114.619,10127.031,10309.457
17,JTT,4959.435,27,9972.869,9976.649,10082.465
18,JTT+I,4942.413,28,9940.825,9944.895,10054.481
19,JTT+G4,4917.615,28,9891.231,9895.301,10004.886
20,JTT+I+G4,4917.780,29,9893.561,9897.933,10011.275
21,JTT+F,4913.404,46,9918.809,9930.158,10105.529
22,JTT+F+I,4896.787,47,9887.573,9899.447,10078.352
23,JTT+F+G4,4873.805,47,9841.610,9853.484,10032.389
24,JTT+F+I+G4,4873.945,48,9843.890,9856.302,10038.728
25,WAG,5028.422,27,10110.843,10114.623,10220.439
26,WAG+I,5012.254,28,10080.508,10084.578,10194.163
27,WAG+G4,4983.271,28,10022.542,10026.612,10136.197
28,WAG+I+G4,4983.506,29,10025.012,10029.384,10142.727
29,WAG+F,4978.169,46,10048.337,10059.687,10235.057
30,WAG+F+I,4960.779,47,10015.558,10027.432,10206.337
31,WAG+F+G4,4932.690,47,9959.380,9971.253,10150.158
32,WAG+F+I+G4,4932.866,48,9961.731,9974.143,10156.569
33,cpREV,5087.318,27,10228.636,10232.416,10338.232
34,cpREV+I,5061.315,28,10178.631,10182.701,10292.286
35,cpREV+G4,5019.238,28,10094.475,10098.545,10208.131
36,cpREV+I+G4,5019.350,29,10096.701,10101.072,10214.415
37,cpREV+F,5013.135,46,10118.270,10129.619,10304.990
38,cpREV+F+I,4987.809,47,10069.618,10081.491,10260.396
39,cpREV+F+G4,4945.705,47,9985.411,9997.285,10176.190
40,cpREV+F+I+G4,4945.800,48,9987.600,10000.012,10182.438
41,mtREV,5344.525,27,10743.050,10746.830,10852.647
42,mtREV+I,5300.975,28,10657.950,10662.020,10771.605
43,mtREV+G4,5218.516,28,10493.033,10497.103,10606.688
44,mtREV+I+G4,5218.627,29,10495.254,10499.625,10612.968
45,mtREV+F,5053.630,46,10199.260,10210.609,10385.980
46,mtREV+F+I,5018.590,47,10131.180,10143.054,10321.959
