No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,18149.463,53,36404.927,36409.904,36674.877
2,Dayhoff+I,17671.216,54,35450.432,35455.602,35725.476
3,Dayhoff+G4,17327.802,54,34763.605,34768.775,35038.649
4,Dayhoff+I+G4,17324.441,55,34758.882,34764.248,35039.019
5,Dayhoff+F,18085.834,72,36315.669,36324.963,36682.394
6,Dayhoff+F+I,17605.480,73,35356.961,35366.522,35728.779
7,Dayhoff+F+G4,17265.911,73,34677.823,34687.384,35049.641
8,Dayhoff+F+I+G4,17262.787,74,34673.573,34683.405,35050.485
9,mtMAM,19647.691,53,39401.382,39406.359,39671.332
10,mtMAM+I,18944.890,54,37997.780,38002.949,38272.823
11,mtMAM+G4,18166.170,54,36440.340,36445.509,36715.384
12,mtMAM+I+G4,18164.385,55,36438.771,36444.137,36718.908
13,mtMAM+F,18868.384,72,37880.768,37890.063,38247.494
14,mtMAM+F+I,18227.782,73,36601.565,36611.126,36973.383
15,mtMAM+F+G4,17629.882,73,35405.765,35415.326,35777.583
16,mtMAM+F+I+G4,17627.622,74,35403.245,35413.076,35780.157
17,JTT,17852.163,53,35810.326,35815.303,36080.276
18,JTT+I,17375.802,54,34859.603,34864.773,35134.647
19,JTT+G4,17067.400,54,34242.799,34247.969,34517.843
20,JTT+I+G4,17063.985,55,34237.970,34243.336,34518.107
21,JTT+F,17837.081,72,35818.163,35827.457,36184.888
22,JTT+F+I,17363.303,73,34872.607,34882.168,35244.425
23,JTT+F+G4,17056.441,73,34258.882,34268.443,34630.700
24,JTT+F+I+G4,17053.098,74,34254.195,34264.027,34631.107
25,WAG,17870.091,53,35846.182,35851.160,36116.133
26,WAG+I,17423.618,54,34955.236,34960.405,35230.279
27,WAG+G4,17146.111,54,34400.221,34405.391,34675.265
28,WAG+I+G4,17142.381,55,34394.762,34400.128,34674.899
29,WAG+F,17822.879,72,35789.758,35799.052,36156.483
30,WAG+F+I,17377.099,73,34900.197,34909.758,35272.016
31,WAG+F+G4,17100.498,73,34346.996,34356.557,34718.815
