No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,4276.669,13,8579.337,8579.888,8638.028
2,Dayhoff+I,4237.304,14,8502.608,8503.245,8565.814
3,Dayhoff+G4,4205.957,14,8439.913,8440.550,8503.119
4,Dayhoff+I+G4,4207.190,15,8444.380,8445.108,8512.101
5,Dayhoff+F,4232.750,32,8529.501,8532.791,8673.972
6,Dayhoff+F+I,4195.182,33,8456.363,8459.864,8605.349
7,Dayhoff+F+G4,4164.444,33,8394.888,8398.389,8543.874
8,Dayhoff+F+I+G4,4165.602,34,8399.205,8402.923,8552.705
9,mtMAM,4569.367,13,9164.734,9165.285,9223.426
10,mtMAM+I,4476.842,14,8981.684,8982.320,9044.890
11,mtMAM+G4,4402.385,14,8832.770,8833.407,8895.976
12,mtMAM+I+G4,4402.579,15,8835.159,8835.887,8902.880
13,mtMAM+F,4328.447,32,8720.894,8724.183,8865.365
14,mtMAM+F+I,4256.572,33,8579.143,8582.644,8728.129
15,mtMAM+F+G4,4194.691,33,8455.381,8458.882,8604.367
16,mtMAM+F+I+G4,4195.234,34,8458.467,8462.186,8611.968
17,JTT,4227.034,13,8480.068,8480.619,8538.759
18,JTT+I,4193.309,14,8414.618,8415.254,8477.824
19,JTT+G4,4175.104,14,8378.208,8378.844,8441.414
20,JTT+I+G4,4175.434,15,8380.868,8381.597,8448.589
21,JTT+F,4196.052,32,8456.104,8459.394,8600.575
22,JTT+F+I,4164.215,33,8394.430,8397.931,8543.415
23,JTT+F+G4,4145.514,33,8357.028,8360.528,8506.013
24,JTT+F+I+G4,4145.952,34,8359.905,8363.624,8513.405
25,WAG,4223.776,13,8473.552,8474.103,8532.244
26,WAG+I,4193.019,14,8414.038,8414.674,8477.244
27,WAG+G4,4177.229,14,8382.458,8383.095,8445.664
28,WAG+I+G4,4177.533,15,8385.066,8385.794,8452.786
29,WAG+F,4192.860,32,8449.720,8453.009,8594.190
30,WAG+F+I,4163.453,33,8392.906,8396.407,8541.892
31,WAG+F+G4,4147.700,33,8361.400,8364.900,8510.385
32,WAG+F+I+G4,4148.046,34,8364.092,8367.811,8517.592
33,cpREV,4283.925,13,8593.849,8594.400,8652.541
34,cpREV+I,4248.573,14,8525.145,8525.782,8588.351
35,cpREV+G4,4222.853,14,8473.706,8474.343,8536.912
36,cpREV+I+G4,4223.498,15,8476.996,8477.725,8544.717
37,cpREV+F,4224.201,32,8512.401,8515.691,8656.872
38,cpREV+F+I,4190.461,33,8446.922,8450.423,8595.908
39,cpREV+F+G4,4163.210,33,8392.419,8395.920,8541.405
40,cpREV+F+I+G4,4163.921,34,8395.843,8399.562,8549.343
41,mtREV,4469.566,13,8965.133,8965.684,9023.824
42,mtREV+I,4416.807,14,8861.613,8862.250,8924.819
43,mtREV+G4,4370.737,14,8769.475,8770.111,8832.681
44,mtREV+I+G4,4371.292,15,8772.584,8773.312,8840.305
45,mtREV+F,4256.126,32,8576.251,8579.541,8720.722
46,mtREV+F+I,4212.994,33,8491.989,8495.490,8640.975
47,mtREV+F+G4,4170.596,33,8407.193,8410.693,8556.178
48,mtREV+F+I+G4,4171.442,34,8410.884,8414.603,8564.384
49,rtREV,4291.972,13,8609.943,8610.494,8668.635
50,rtREV+I,4255.135,14,8538.269,8538.906,8601.475
51,rtREV+G4,4233.948,14,8495.896,8496.533,8559.102
52,rtREV+I+G4,4234.224,15,8498.448,8499.177,8566.169
53,rtREV+F,4228.478,32,8520.956,8524.245,8665.426
54,rtREV+F+I,4192.620,33,8451.240,8454.741,8600.225
55,rtREV+F+G4,4170.036,33,8406.072,8409.573,8555.057
56,rtREV+F+I+G4,4170.437,34,8408.874,8412.593,8562.375
57,mtART,4645.022,13,9316.044,9316.594,9374.735
58,mtART+I,4563.643,14,9155.286,9155.923,9218.492
59,mtART+G4,4474.774,14,8977.548,8978.184,9040.754
60,mtART+I+G4,4475.129,15,8980.257,8980.986,9047.978
61,mtART+F,4400.487,32,8864.974,8868.264,9009.445
62,mtART+F+I,4333.628,33,8733.255,8736.756,8882.241
