No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20606.016,11,41234.032,41234.172,41295.107
2,Dayhoff+I,20452.107,12,40928.214,40928.379,40994.841
3,Dayhoff+G4,20390.362,12,40804.724,40804.888,40871.350
4,Dayhoff+I+G4,20384.922,13,40795.845,40796.037,40868.024
5,Dayhoff+F,20535.908,30,41131.815,41132.808,41298.382
6,Dayhoff+F+I,20365.627,31,40793.254,40794.314,40965.374
7,Dayhoff+F+G4,20288.540,31,40639.080,40640.139,40811.200
8,Dayhoff+F+I+G4,20284.302,32,40632.604,40633.732,40810.276
9,mtMAM,22700.068,11,45422.136,45422.275,45483.210
10,mtMAM+I,22191.000,12,44405.999,44406.164,44472.626
11,mtMAM+G4,21708.927,12,43441.853,43442.018,43508.480
12,mtMAM+I+G4,21705.801,13,43437.601,43437.794,43509.780
13,mtMAM+F,21239.348,30,42538.697,42539.689,42705.264
14,mtMAM+F+I,20879.681,31,41821.361,41822.421,41993.481
15,mtMAM+F+G4,20599.557,31,41261.114,41262.173,41433.233
16,mtMAM+F+I+G4,20597.654,32,41259.308,41260.436,41436.980
17,JTT,20435.743,11,40893.487,40893.626,40954.561
18,JTT+I,20279.636,12,40583.273,40583.438,40649.900
19,JTT+G4,20237.581,12,40499.161,40499.326,40565.788
20,JTT+I+G4,20230.702,13,40487.403,40487.596,40559.582
21,JTT+F,20310.921,30,40681.842,40682.834,40848.409
22,JTT+F+I,20149.348,31,40360.696,40361.756,40532.816
23,JTT+F+G4,20100.233,31,40262.466,40263.525,40434.585
24,JTT+F+I+G4,20093.978,32,40251.956,40253.084,40429.628
25,WAG,20364.201,11,40750.403,40750.542,40811.478
26,WAG+I,20247.677,12,40519.354,40519.519,40585.981
27,WAG+G4,20222.811,12,40469.622,40469.787,40536.249
28,WAG+I+G4,20215.775,13,40457.550,40457.742,40529.729
29,WAG+F,20288.562,30,40637.124,40638.117,40803.691
30,WAG+F+I,20165.142,31,40392.284,40393.344,40564.404
31,WAG+F+G4,20128.909,31,40319.819,40320.878,40491.938
32,WAG+F+I+G4,20123.726,32,40311.452,40312.581,40489.124
33,cpREV,20611.797,11,41245.594,41245.734,41306.669
34,cpREV+I,20479.683,12,40983.366,40983.531,41049.993
35,cpREV+G4,20420.269,12,40864.538,40864.703,40931.165
36,cpREV+I+G4,20417.220,13,40860.441,40860.633,40932.620
37,cpREV+F,20461.080,30,40982.160,40983.153,41148.727
38,cpREV+F+I,20324.107,31,40710.215,40711.274,40882.334
39,cpREV+F+G4,20241.872,31,40545.744,40546.804,40717.864
40,cpREV+F+I+G4,20240.869,32,40545.739,40546.867,40723.410
41,mtREV,21881.734,11,43785.468,43785.608,43846.543
42,mtREV+I,21624.975,12,43273.949,43274.114,43340.576
43,mtREV+G4,21428.079,12,42880.157,42880.322,42946.784
44,mtREV+I+G4,21425.979,13,42877.957,42878.150,42950.136
45,mtREV+F,20695.994,30,41451.988,41452.980,41618.555
46,mtREV+F+I,20506.926,31,41075.851,41076.910,41247.971
47,mtREV+F+G4,20362.958,31,40787.917,40788.976,40960.036
48,mtREV+F+I+G4,20362.206,32,40788.411,40789.539,40966.083
49,rtREV,20647.668,11,41317.337,41317.476,41378.411
50,rtREV+I,20483.169,12,40990.339,40990.503,41056.965
51,rtREV+G4,20422.316,12,40868.633,40868.797,40935.259
52,rtREV+I+G4,20417.342,13,40860.685,40860.877,40932.864
53,rtREV+F,20494.499,30,41048.997,41049.990,41215.564
54,rtREV+F+I,20327.345,31,40716.689,40717.748,40888.809
55,rtREV+F+G4,20255.809,31,40573.618,40574.677,40745.737
