No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,19796.633,19,39631.267,39631.583,39741.361
2,Dayhoff+I,19542.608,20,39125.217,39125.566,39241.105
3,Dayhoff+G4,19444.874,20,38929.748,38930.097,39045.636
4,Dayhoff+I+G4,19444.172,21,38930.344,38930.728,39052.026
5,Dayhoff+F,19517.061,38,39110.122,39111.363,39330.310
6,Dayhoff+F+I,19260.349,39,38598.699,38600.006,38824.681
7,Dayhoff+F+G4,19159.024,39,38396.048,38397.355,38622.030
8,Dayhoff+F+I+G4,19158.587,40,38397.173,38398.548,38628.950
9,mtMAM,21202.435,19,42442.871,42443.186,42552.964
10,mtMAM+I,20718.756,20,41477.511,41477.860,41593.399
11,mtMAM+G4,20258.399,20,40556.798,40557.147,40672.686
12,mtMAM+I+G4,20259.731,21,40561.462,40561.846,40683.145
13,mtMAM+F,19760.083,38,39596.166,39597.408,39816.354
14,mtMAM+F+I,19371.508,39,38821.015,38822.323,39046.998
15,mtMAM+F+G4,19133.237,39,38344.475,38345.782,38570.457
16,mtMAM+F+I+G4,19131.136,40,38342.272,38343.646,38574.048
17,JTT,19221.412,19,38480.825,38481.141,38590.919
18,JTT+I,18991.987,20,38023.974,38024.323,38139.862
19,JTT+G4,18943.999,20,37927.998,37928.348,38043.887
20,JTT+I+G4,18941.126,21,37924.252,37924.636,38045.934
21,JTT+F,19016.077,38,38108.153,38109.395,38328.341
22,JTT+F+I,18785.766,39,37649.532,37650.839,37875.514
23,JTT+F+G4,18738.761,39,37555.523,37556.830,37781.505
24,JTT+F+I+G4,18735.741,40,37551.481,37552.856,37783.258
25,WAG,19626.684,19,39291.368,39291.684,39401.462
26,WAG+I,19384.368,20,38808.735,38809.084,38924.623
27,WAG+G4,19320.669,20,38681.337,38681.686,38797.225
28,WAG+I+G4,19318.822,21,38679.644,38680.028,38801.327
29,WAG+F,19333.653,38,38743.305,38744.547,38963.493
30,WAG+F+I,19091.579,39,38261.158,38262.465,38487.140
