No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,2807.691,71,5757.382,5810.356,6011.543
2,Dayhoff+I,2683.240,72,5510.481,5565.231,5768.221
3,Dayhoff+G4,2642.533,72,5429.065,5483.815,5686.806
4,Dayhoff+I+G4,2639.887,73,5425.775,5482.340,5687.095
5,Dayhoff+F,2813.649,90,5807.297,5901.435,6129.473
6,Dayhoff+F+I,2696.324,91,5574.649,5671.435,5900.404
7,Dayhoff+F+G4,2657.098,91,5496.195,5592.982,5821.951
8,Dayhoff+F+I+G4,2654.778,92,5493.556,5593.045,5822.892
9,mtMAM,3053.826,71,6249.652,6302.626,6503.813
10,mtMAM+I,2910.084,72,5964.168,6018.918,6221.908
11,mtMAM+G4,2810.926,72,5765.852,5820.602,6023.592
12,mtMAM+I+G4,2809.179,73,5764.357,5820.923,6025.677
13,mtMAM+F,2938.605,90,6057.210,6151.347,6379.385
14,mtMAM+F+I,2798.271,91,5778.541,5875.327,6104.297
15,mtMAM+F+G4,2719.178,91,5620.355,5717.141,5946.111
16,mtMAM+F+I+G4,2717.361,92,5618.722,5718.211,5948.057
17,JTT,2791.795,71,5725.590,5778.564,5979.751
18,JTT+I,2671.652,72,5487.305,5542.055,5745.045
19,JTT+G4,2629.537,72,5403.075,5457.825,5660.815
20,JTT+I+G4,2627.585,73,5401.170,5457.735,5662.490
21,JTT+F,2792.499,90,5764.999,5859.136,6087.174
22,JTT+F+I,2679.584,91,5541.169,5637.955,5866.924
23,JTT+F+G4,2640.031,91,5462.062,5558.848,5787.818
24,JTT+F+I+G4,2638.281,92,5460.561,5560.050,5789.896
25,WAG,2828.563,71,5799.126,5852.100,6053.286
26,WAG+I,2702.890,72,5549.780,5604.530,5807.520
27,WAG+G4,2655.291,72,5454.581,5509.331,5712.322
28,WAG+I+G4,2653.471,73,5452.942,5509.508,5714.263
29,WAG+F,2833.154,90,5846.308,5940.446,6168.483
30,WAG+F+I,2714.374,91,5610.748,5707.534,5936.503
31,WAG+F+G4,2669.440,91,5520.881,5617.667,5846.636
32,WAG+F+I+G4,2667.592,92,5519.184,5618.673,5848.519
33,cpREV,2894.126,71,5930.252,5983.226,6184.412
34,cpREV+I,2756.918,72,5657.836,5712.586,5915.576
35,cpREV+G4,2693.878,72,5531.755,5586.505,5789.496
36,cpREV+I+G4,2692.090,73,5530.180,5586.746,5791.500
37,cpREV+F,2884.576,90,5949.151,6043.289,6271.327
38,cpREV+F+I,2753.644,91,5689.288,5786.074,6015.043
39,cpREV+F+G4,2695.865,91,5573.730,5670.516,5899.486
40,cpREV+F+I+G4,2694.463,92,5572.926,5672.414,5902.261
41,mtREV,2959.893,71,6061.786,6114.760,6315.946
42,mtREV+I,2831.140,72,5806.280,5861.030,6064.021
43,mtREV+G4,2763.545,72,5671.089,5725.839,5928.830
44,mtREV+I+G4,2763.217,73,5672.434,5729.000,5933.755
45,mtREV+F,2868.642,90,5917.284,6011.422,6239.460
46,mtREV+F+I,2742.039,91,5666.079,5762.865,5991.834
47,mtREV+F+G4,2686.264,91,5554.528,5651.314,5880.283
48,mtREV+F+I+G4,2685.563,92,5555.126,5654.614,5884.461
49,rtREV,2867.219,71,5876.438,5929.412,6130.599
50,rtREV+I,2742.874,72,5629.748,5684.498,5887.488
51,rtREV+G4,2692.848,72,5529.695,5584.445,5787.436
52,rtREV+I+G4,2691.446,73,5528.891,5585.457,5790.211
53,rtREV+F,2832.290,90,5844.580,5938.718,6166.756
54,rtREV+F+I,2714.974,91,5611.948,5708.735,5937.704
55,rtREV+F+G4,2671.371,91,5524.742,5621.528,5850.497
56,rtREV+F+I+G4,2669.710,92,5523.420,5622.909,5852.755
57,mtART,3048.742,71,6239.484,6292.458,6493.644
58,mtART+I,2897.275,72,5938.550,5993.300,6196.291
59,mtART+G4,2802.267,72,5748.533,5803.283,6006.274
60,mtART+I+G4,2800.363,73,5746.727,5803.292,6008.047
61,mtART+F,2902.882,90,5985.764,6079.902,6307.940
62,mtART+F+I,2767.674,91,5717.347,5814.133,6043.103
63,mtART+F+G4,2699.148,91,5580.297,5677.083,5906.052
64,mtART+F+I+G4,2696.005,92,5576.010,5675.499,5905.345
65,mtZOA,2922.096,71,5986.192,6039.166,6240.353
66,mtZOA+I,2792.617,72,5729.234,5783.984,5986.974
67,mtZOA+G4,2723.786,72,5591.572,5646.322,5849.313
68,mtZOA+I+G4,2722.902,73,5591.804,5648.370,5853.124
69,mtZOA+F,2826.943,90,5833.887,5928.025,6156.063
70,mtZOA+F+I,2707.338,91,5596.677,5693.463,5922.432
71,mtZOA+F+G4,2658.207,91,5498.413,5595.199,5824.169
72,mtZOA+F+I+G4,2657.019,92,5498.038,5597.526,5827.373
73,VT,2830.865,71,5803.729,5856.703,6057.890
74,VT+I,2708.332,72,5560.663,5615.413,5818.404
75,VT+G4,2664.107,72,5472.213,5526.963,5729.954
76,VT+I+G4,2662.265,73,5470.531,5527.096,5731.851
77,VT+F,2827.924,90,5835.847,5929.985,6158.023
78,VT+F+I,2711.034,91,5604.068,5700.854,5929.823
79,VT+F+G4,2670.502,91,5523.005,5619.791,5848.760
80,VT+F+I+G4,2668.659,92,5521.318,5620.806,5850.653
81,LG,2835.733,71,5813.466,5866.440,6067.627
82,LG+I,2712.315,72,5568.631,5623.381,5826.371
83,LG+G4,2661.547,72,5467.094,5521.844,5724.834
84,LG+I+G4,2660.172,73,5466.344,5522.910,5727.665
85,LG+F,2810.991,90,5801.982,5896.120,6124.157
86,LG+F+I,2696.599,91,5575.198,5671.984,5900.953
87,LG+F+G4,2652.478,91,5486.957,5583.743,5812.712
88,LG+F+I+G4,2650.818,92,5485.636,5585.124,5814.971
89,DCMut,2808.190,71,5758.380,5811.354,6012.540
90,DCMut+I,2683.673,72,5511.346,5566.096,5769.087
91,DCMut+G4,2642.970,72,5429.940,5484.690,5687.680
92,DCMut+I+G4,2640.294,73,5426.588,5483.153,5687.908
93,DCMut+F,2814.195,90,5808.390,5902.528,6130.566
94,DCMut+F+I,2696.779,91,5575.558,5672.344,5901.313
95,DCMut+F+G4,2657.568,91,5497.136,5593.922,5822.891
96,DCMut+F+I+G4,2655.212,92,5494.423,5593.911,5823.758
97,PMB,2867.642,71,5877.285,5930.259,6131.445
98,PMB+I,2743.327,72,5630.654,5685.404,5888.394
99,PMB+G4,2694.727,72,5533.454,5588.204,5791.195
100,PMB+I+G4,2693.045,73,5532.091,5588.656,5793.411
101,PMB+F,2858.734,90,5897.467,5991.605,6219.643
102,PMB+F+I,2738.909,91,5659.818,5756.604,5985.574
103,PMB+F+G4,2693.998,91,5569.995,5666.781,5895.750
104,PMB+F+I+G4,2692.447,92,5568.895,5668.383,5898.230
105,HIVb,2917.793,71,5977.586,6030.560,6231.746
106,HIVb+I,2774.692,72,5693.384,5748.134,5951.124
107,HIVb+G4,2706.747,72,5557.494,5612.244,5815.234
108,HIVb+I+G4,2706.059,73,5558.119,5614.684,5819.439
109,HIVb+F,2890.672,90,5961.344,6055.482,6283.520
110,HIVb+F+I,2755.262,91,5692.525,5789.311,6018.280
111,HIVb+F+G4,2687.783,91,5557.565,5654.351,5883.321
112,HIVb+F+I+G4,2687.692,92,5559.385,5658.873,5888.720
113,HIVw,3044.545,71,6231.089,6284.063,6485.250
114,HIVw+I,2893.516,72,5931.032,5985.782,6188.772
115,HIVw+G4,2821.584,72,5787.169,5841.919,6044.910
116,HIVw+I+G4,2817.513,73,5781.025,5837.591,6042.346
117,HIVw+F,2998.322,90,6176.644,6270.781,6498.819
118,HIVw+F+I,2844.275,91,5870.551,5967.337,6196.306
119,HIVw+F+G4,2772.813,91,5727.626,5824.412,6053.382
120,HIVw+F+I+G4,2769.831,92,5723.662,5823.151,6052.997
121,JTTDCMut,2791.799,71,5725.598,5778.572,5979.759
122,JTTDCMut+I,2671.787,72,5487.574,5542.324,5745.314
123,JTTDCMut+G4,2629.356,72,5402.712,5457.462,5660.453
124,JTTDCMut+I+G4,2627.346,73,5400.693,5457.258,5662.013
125,JTTDCMut+F,2793.120,90,5766.241,5860.379,6088.417
126,JTTDCMut+F+I,2680.168,91,5542.337,5639.123,5868.092
127,JTTDCMut+F+G4,2640.216,91,5462.432,5559.218,5788.188
128,JTTDCMut+F+I+G4,2638.436,92,5460.872,5560.360,5790.207
129,FLU,2907.442,71,5956.885,6009.859,6211.046
130,FLU+I,2771.687,72,5687.374,5742.124,5945.115
131,FLU+G4,2701.944,72,5547.888,5602.638,5805.628
132,FLU+I+G4,2699.869,73,5545.737,5602.302,5807.057
133,FLU+F,2894.593,90,5969.187,6063.325,6291.363
134,FLU+F+I,2759.584,91,5701.168,5797.954,6026.923
135,FLU+F+G4,2687.139,91,5556.277,5653.063,5882.032
136,FLU+F+I+G4,2686.216,92,5556.432,5655.921,5885.767
137,Blosum62,2876.723,71,5895.446,5948.420,6149.607
138,Blosum62+I,2754.512,72,5653.024,5707.774,5910.765
139,Blosum62+G4,2706.069,72,5556.138,5610.888,5813.879
140,Blosum62+I+G4,2704.605,73,5555.209,5611.775,5816.529
141,Blosum62+F,2856.008,90,5892.015,5986.153,6214.191
142,Blosum62+F+I,2739.398,91,5660.796,5757.582,5986.551
143,Blosum62+F+G4,2695.835,91,5573.671,5670.457,5899.426
144,Blosum62+F+I+G4,2694.265,92,5572.529,5672.017,5901.864
145,mtMet,2950.949,71,6043.897,6096.871,6298.058
146,mtMet+I,2827.454,72,5798.908,5853.658,6056.649
147,mtMet+G4,2765.178,72,5674.355,5729.105,5932.096
148,mtMet+I+G4,2764.311,73,5674.623,5731.188,5935.943
149,mtMet+F,2815.902,90,5811.803,5905.941,6133.979
150,mtMet+F+I,2699.528,91,5581.056,5677.842,5906.812
151,mtMet+F+G4,2652.112,91,5486.224,5583.010,5811.979
152,mtMet+F+I+G4,2651.520,92,5487.040,5586.528,5816.375
153,mtVer,2957.950,71,6057.900,6110.874,6312.061
154,mtVer+I,2834.507,72,5813.014,5867.764,6070.754
155,mtVer+G4,2765.628,72,5675.256,5730.006,5932.996
156,mtVer+I+G4,2764.791,73,5675.582,5732.148,5936.902
157,mtVer+F,2870.365,90,5920.730,6014.868,6242.906
158,mtVer+F+I,2741.749,91,5665.498,5762.284,5991.253
159,mtVer+F+G4,2685.308,91,5552.616,5649.402,5878.372
160,mtVer+F+I+G4,2684.920,92,5553.839,5653.328,5883.175
161,mtInv,2989.490,71,6120.979,6173.954,6375.140
162,mtInv+I,2862.516,72,5869.031,5923.781,6126.772
163,mtInv+G4,2804.311,72,5752.622,5807.372,6010.362
164,mtInv+I+G4,2803.237,73,5752.473,5809.039,6013.794
165,mtInv+F,2799.897,90,5779.794,5873.932,6101.970
166,mtInv+F+I,2684.526,91,5551.052,5647.838,5876.808
167,mtInv+F+G4,2644.092,91,5470.184,5566.970,5795.940
168,mtInv+F+I+G4,2642.859,92,5469.718,5569.206,5799.053
