No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5134.653,27,10323.305,10327.085,10432.902
2,Dayhoff+I,5112.774,28,10281.548,10285.618,10395.204
3,Dayhoff+G4,5059.889,28,10175.777,10179.847,10289.433
4,Dayhoff+I+G4,5060.507,29,10179.014,10183.386,10296.729
5,Dayhoff+F,5079.339,46,10250.678,10262.028,10437.398
6,Dayhoff+F+I,5055.881,47,10205.761,10217.635,10396.540
7,Dayhoff+F+G4,5005.197,47,10104.394,10116.267,10295.172
8,Dayhoff+F+I+G4,5005.694,48,10107.387,10119.799,10302.225
9,mtMAM,5511.731,27,11077.462,11081.242,11187.058
10,mtMAM+I,5452.350,28,10960.699,10964.769,11074.355
11,mtMAM+G4,5301.754,28,10659.508,10663.578,10773.164
12,mtMAM+I+G4,5301.933,29,10661.865,10666.237,10779.580
13,mtMAM+F,5176.403,46,10444.806,10456.155,10631.526
14,mtMAM+F+I,5123.930,47,10341.861,10353.734,10532.640
15,mtMAM+F+G4,5034.832,47,10163.664,10175.538,10354.443
16,mtMAM+F+I+G4,5034.901,48,10165.802,10178.213,10360.640
17,JTT,4989.633,27,10033.267,10037.047,10142.863
18,JTT+I,4971.524,28,9999.048,10003.118,10112.704
19,JTT+G4,4944.334,28,9944.669,9948.739,10058.324
20,JTT+I+G4,4944.492,29,9946.984,9951.356,10064.699
21,JTT+F,4943.121,46,9978.242,9989.591,10164.961
22,JTT+F+I,4925.471,47,9944.941,9956.815,10135.720
23,JTT+F+G4,4900.086,47,9894.173,9906.047,10084.952
24,JTT+F+I+G4,4900.223,48,9896.447,9908.858,10091.285
25,WAG,5056.778,27,10167.556,10171.336,10277.152
26,WAG+I,5039.469,28,10134.939,10139.009,10248.594
27,WAG+G4,5008.118,28,10072.236,10076.306,10185.891
28,WAG+I+G4,5008.330,29,10074.661,10079.033,10192.376
29,WAG+F,5005.698,46,10103.396,10114.746,10290.116
30,WAG+F+I,4987.181,47,10068.361,10080.235,10259.140
31,WAG+F+G4,4956.859,47,10007.719,10019.592,10198.497
32,WAG+F+I+G4,4957.021,48,10010.042,10022.453,10204.880
33,cpREV,5119.405,27,10292.809,10296.589,10402.405
34,cpREV+I,5091.993,28,10239.987,10244.057,10353.642
35,cpREV+G4,5046.562,28,10149.123,10153.194,10262.779
36,cpREV+I+G4,5046.670,29,10151.340,10155.712,10269.055
37,cpREV+F,5043.677,46,10179.355,10190.704,10366.075
38,cpREV+F+I,5017.053,47,10128.107,10139.980,10318.885
39,cpREV+F+G4,4971.319,47,10036.638,10048.512,10227.417
40,cpREV+F+I+G4,4971.413,48,10038.827,10051.239,10233.665
41,mtREV,5379.573,27,10813.145,10816.925,10922.741
42,mtREV+I,5334.105,28,10724.210,10728.280,10837.865
43,mtREV+G4,5245.621,28,10547.243,10551.313,10660.898
44,mtREV+I+G4,5245.739,29,10549.478,10553.850,10667.193
45,mtREV+F,5086.757,46,10265.513,10276.862,10452.233
46,mtREV+F+I,5049.944,47,10193.888,10205.762,10384.667
47,mtREV+F+G4,4986.022,47,10066.044,10077.918,10256.823
48,mtREV+F+I+G4,4986.107,48,10068.215,10080.627,10263.053
49,rtREV,5147.342,27,10348.684,10352.464,10458.280
50,rtREV+I,5125.782,28,10307.563,10311.633,10421.218
51,rtREV+G4,5093.920,28,10243.839,10247.910,10357.495
52,rtREV+I+G4,5093.968,29,10245.936,10250.308,10363.651
53,rtREV+F,5082.789,46,10257.578,10268.927,10444.298
54,rtREV+F+I,5057.762,47,10209.525,10221.398,10400.304
55,rtREV+F+G4,5025.435,47,10144.869,10156.743,10335.648
56,rtREV+F+I+G4,5025.457,48,10146.913,10159.325,10341.751
57,mtART,5718.018,27,11490.035,11493.815,11599.631
58,mtART+I,5643.144,28,11342.288,11346.358,11455.943
59,mtART+G4,5451.990,28,10959.980,10964.051,11073.636
60,mtART+I+G4,5452.102,29,10962.203,10966.575,11079.918
61,mtART+F,5357.735,46,10807.469,10818.818,10994.189
62,mtART+F+I,5303.944,47,10701.888,10713.761,10892.666
63,mtART+F+G4,5159.160,47,10412.320,10424.194,10603.099
64,mtART+F+I+G4,5159.264,48,10414.527,10426.939,10609.365
65,mtZOA,5462.156,27,10978.313,10982.093,11087.909
66,mtZOA+I,5406.642,28,10869.284,10873.355,10982.940
