No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5086.144,27,10226.287,10230.048,10336.009
2,Dayhoff+I,5065.877,28,10187.753,10191.803,10301.539
3,Dayhoff+G4,5017.190,28,10090.380,10094.430,10204.166
4,Dayhoff+I+G4,5017.829,29,10093.657,10098.007,10211.507
5,Dayhoff+F,5031.748,46,10155.496,10166.786,10342.430
6,Dayhoff+F+I,5009.888,47,10113.777,10125.588,10304.774
7,Dayhoff+F+G4,4963.433,47,10020.866,10032.677,10211.863
8,Dayhoff+F+I+G4,4963.936,48,10023.872,10036.219,10218.934
9,mtMAM,5459.003,27,10972.006,10975.767,11081.728
10,mtMAM+I,5402.350,28,10860.700,10864.750,10974.486
11,mtMAM+G4,5260.460,28,10576.919,10580.969,10690.705
12,mtMAM+I+G4,5260.614,29,10579.228,10583.578,10697.078
13,mtMAM+F,5128.763,46,10349.526,10360.816,10536.460
14,mtMAM+F+I,5078.984,47,10251.967,10263.779,10442.965
15,mtMAM+F+G4,4996.932,47,10087.864,10099.676,10278.862
16,mtMAM+F+I+G4,4996.984,48,10089.968,10102.315,10285.030
17,JTT,4941.433,27,9936.866,9940.627,10046.588
18,JTT+I,4924.995,28,9905.991,9910.041,10019.777
19,JTT+G4,4900.516,28,9857.031,9861.081,9970.817
20,JTT+I+G4,4900.693,29,9859.385,9863.735,9977.235
21,JTT+F,4895.877,46,9883.755,9895.045,10070.689
22,JTT+F+I,4879.728,47,9853.456,9865.267,10044.454
23,JTT+F+G4,4857.256,47,9808.511,9820.323,9999.509
24,JTT+F+I+G4,4857.400,48,9810.800,9823.146,10005.862
25,WAG,5004.752,27,10063.503,10067.265,10173.226
26,WAG+I,4989.355,28,10034.711,10038.761,10148.497
27,WAG+G4,4961.256,28,9978.513,9982.563,10092.299
28,WAG+I+G4,4961.492,29,9980.984,9985.334,10098.834
29,WAG+F,4955.104,46,10002.209,10013.499,10189.143
30,WAG+F+I,4938.492,47,9970.984,9982.796,10161.982
31,WAG+F+G4,4911.470,47,9916.939,9928.751,10107.937
32,WAG+F+I+G4,4911.644,48,9919.289,9931.635,10114.350
33,cpREV,5069.505,27,10193.010,10196.772,10302.733
34,cpREV+I,5044.541,28,10145.082,10149.132,10258.868
35,cpREV+G4,5003.028,28,10062.057,10066.107,10175.843
36,cpREV+I+G4,5003.152,29,10064.304,10068.654,10182.154
37,cpREV+F,4996.000,46,10084.000,10095.289,10270.934
38,cpREV+F+I,4971.630,47,10037.260,10049.071,10228.258
39,cpREV+F+G4,4930.065,47,9954.130,9965.942,10145.128
40,cpREV+F+I+G4,4930.171,48,9956.341,9968.688,10151.403
41,mtREV,5325.723,27,10705.445,10709.206,10815.168
42,mtREV+I,5283.280,28,10622.561,10626.610,10736.347
43,mtREV+G4,5201.592,28,10459.185,10463.234,10572.971
44,mtREV+I+G4,5201.707,29,10461.413,10465.763,10579.263
45,mtREV+F,5037.940,46,10167.879,10179.169,10354.814
46,mtREV+F+I,5003.849,47,10101.697,10113.509,10292.695
47,mtREV+F+G4,4945.700,47,9985.400,9997.212,10176.398
48,mtREV+F+I+G4,4945.765,48,9987.529,9999.875,10182.591
49,rtREV,5089.464,27,10232.927,10236.688,10342.649
50,rtREV+I,5070.510,28,10197.021,10201.071,10310.807
51,rtREV+G4,5041.584,28,10139.167,10143.217,10252.953
52,rtREV+I+G4,5041.645,29,10141.290,10145.640,10259.139
53,rtREV+F,5028.106,46,10148.212,10159.502,10335.146
54,rtREV+F+I,5005.834,47,10105.668,10117.479,10296.666
55,rtREV+F+G4,4976.839,47,10047.677,10059.489,10238.675
56,rtREV+F+I+G4,4976.865,48,10049.730,10062.076,10244.791
57,mtART,5662.052,27,11378.105,11381.866,11487.827
58,mtART+I,5591.423,28,11238.846,11242.896,11352.632
59,mtART+G4,5410.653,28,10877.306,10881.356,10991.092
60,mtART+I+G4,5410.782,29,10879.564,10883.914,10997.413
61,mtART+F,5307.746,46,10707.491,10718.781,10894.425
62,mtART+F+I,5257.518,47,10609.036,10620.848,10800.034
63,mtART+F+G4,5121.046,47,10336.091,10347.903,10527.089
64,mtART+F+I+G4,5121.152,48,10338.303,10350.649,10533.365
65,mtZOA,5409.927,27,10873.854,10877.616,10983.577
66,mtZOA+I,5358.104,28,10772.208,10776.258,10885.994
67,mtZOA+G4,5245.061,28,10546.123,10550.173,10659.909
68,mtZOA+I+G4,5245.096,29,10548.193,10552.543,10666.042
69,mtZOA+F,5140.647,46,10373.293,10384.583,10560.227
70,mtZOA+F+I,5104.777,47,10303.554,10315.365,10494.552
71,mtZOA+F+G4,5025.952,47,10145.904,10157.716,10336.902
72,mtZOA+F+I+G4,5025.996,48,10147.991,10160.338,10343.053
73,VT,4989.184,27,10032.367,10036.128,10142.089
74,VT+I,4974.906,28,10005.813,10009.862,10119.599
75,VT+G4,4953.613,28,9963.226,9967.276,10077.012
76,VT+I+G4,4953.640,29,9965.280,9969.630,10083.130
77,VT+F,4934.248,46,9960.495,9971.785,10147.429
78,VT+F+I,4919.932,47,9933.865,9945.676,10124.863
79,VT+F+G4,4899.459,47,9892.919,9904.730,10083.917
80,VT+F+I+G4,4899.482,48,9894.964,9907.310,10090.025
81,LG,5044.443,27,10142.886,10146.647,10252.608
82,LG+I,5023.724,28,10103.447,10107.497,10217.233
83,LG+G4,4995.623,28,10047.246,10051.296,10161.032
84,LG+I+G4,4995.639,29,10049.277,10053.627,10167.127
85,LG+F,4980.837,46,10053.675,10064.964,10240.609
86,LG+F+I,4960.291,47,10014.581,10026.393,10205.579
87,LG+F+G4,4932.098,47,9958.195,9970.007,10149.193
88,LG+F+I+G4,4932.105,48,9960.211,9972.557,10155.273
89,DCMut,5085.566,27,10225.132,10228.893,10334.854
90,DCMut+I,5065.364,28,10186.727,10190.777,10300.513
91,DCMut+G4,5016.935,28,10089.870,10093.920,10203.656
92,DCMut+I+G4,5016.977,29,10091.955,10096.305,10209.805
93,DCMut+F,5031.231,46,10154.462,10165.752,10341.396
94,DCMut+F+I,5009.439,47,10112.877,10124.689,10303.875
95,DCMut+F+G4,4963.214,47,10020.427,10032.239,10211.425
96,DCMut+F+I+G4,4963.243,48,10022.487,10034.833,10217.548
97,PMB,5041.800,27,10137.601,10141.362,10247.323
98,PMB+I,5024.322,28,10104.644,10108.694,10218.430
99,PMB+G4,4998.526,28,10053.051,10057.101,10166.837
100,PMB+I+G4,4998.541,29,10055.083,10059.433,10172.933
101,PMB+F,5004.268,46,10100.537,10111.827,10287.471
102,PMB+F+I,4987.522,47,10069.044,10080.856,10260.042
103,PMB+F+G4,4961.860,47,10017.719,10029.531,10208.717
104,PMB+F+I+G4,4961.877,48,10019.754,10032.100,10214.816
105,HIVb,5109.018,27,10272.036,10275.797,10381.758
106,HIVb+I,5076.459,28,10208.917,10212.967,10322.703
107,HIVb+G4,5041.581,28,10139.162,10143.212,10252.948
108,HIVb+I+G4,5041.563,29,10141.126,10145.476,10258.975
109,HIVb+F,5045.716,46,10183.432,10194.722,10370.366
110,HIVb+F+I,5013.108,47,10120.216,10132.027,10311.214
111,HIVb+F+G4,4977.767,47,10049.534,10061.345,10240.532
112,HIVb+F+I+G4,4977.746,48,10051.493,10063.839,10246.554
113,HIVw,5269.369,27,10592.739,10596.500,10702.461
114,HIVw+I,5238.079,28,10532.158,10536.208,10645.944
115,HIVw+G4,5192.236,28,10440.471,10444.521,10554.257
116,HIVw+I+G4,5192.243,29,10442.485,10446.835,10560.335
117,HIVw+F,5087.525,46,10267.049,10278.339,10453.984
118,HIVw+F+I,5053.792,47,10201.584,10213.395,10392.582
119,HIVw+F+G4,5015.111,47,10124.222,10136.033,10315.220
120,HIVw+F+I+G4,5015.098,48,10126.196,10138.543,10321.258
121,JTTDCMut,4946.482,27,9946.964,9950.725,10056.686
122,JTTDCMut+I,4929.801,28,9915.602,9919.652,10029.388
123,JTTDCMut+G4,4905.089,28,9866.179,9870.229,9979.965
124,JTTDCMut+I+G4,4905.102,29,9868.205,9872.555,9986.055
125,JTTDCMut+F,4899.902,46,9891.805,9903.095,10078.739
126,JTTDCMut+F+I,4883.416,47,9860.831,9872.643,10051.829
127,JTTDCMut+F+G4,4860.712,47,9815.425,9827.236,10006.422
128,JTTDCMut+F+I+G4,4860.722,48,9817.445,9829.791,10012.507
129,FLU,5161.053,27,10376.106,10379.867,10485.828
130,FLU+I,5125.385,28,10306.770,10310.820,10420.556
131,FLU+G4,5086.763,28,10229.525,10233.575,10343.311
132,FLU+I+G4,5086.741,29,10231.483,10235.833,10349.332
133,FLU+F,5068.138,46,10228.277,10239.566,10415.211
134,FLU+F+I,5028.692,47,10151.383,10163.195,10342.381
135,FLU+F+G4,4989.561,47,10073.122,10084.934,10264.120
136,FLU+F+I+G4,4989.532,48,10075.063,10087.410,10270.125
137,Blosum62,5079.233,27,10212.466,10216.227,10322.188
138,Blosum62+I,5062.483,28,10180.966,10185.016,10294.752
139,Blosum62+G4,5035.801,28,10127.602,10131.651,10241.388
140,Blosum62+I+G4,5035.821,29,10129.642,10133.992,10247.492
141,Blosum62+F,5022.202,46,10136.405,10147.695,10323.339
142,Blosum62+F+I,5006.264,47,10106.529,10118.340,10297.527
143,Blosum62+F+G4,4979.181,47,10052.361,10064.173,10243.359
144,Blosum62+F+I+G4,4979.201,48,10054.402,10066.748,10249.464
145,mtMet,5343.161,27,10740.321,10744.082,10850.043
146,mtMet+I,5302.926,28,10661.851,10665.901,10775.637
147,mtMet+G4,5231.374,28,10518.748,10522.798,10632.534
148,mtMet+I+G4,5231.401,29,10520.801,10525.151,10638.651
149,mtMet+F,4988.748,46,10069.496,10080.786,10256.430
150,mtMet+F+I,4961.503,47,10017.007,10028.818,10208.005
151,mtMet+F+G4,4915.992,47,9925.984,9937.796,10116.982
152,mtMet+F+I+G4,4916.006,48,9928.012,9940.359,10123.074
153,mtVer,5309.644,27,10673.288,10677.049,10783.010
154,mtVer+I,5270.677,28,10597.353,10601.403,10711.139
155,mtVer+G4,5185.270,28,10426.539,10430.589,10540.325
156,mtVer+I+G4,5185.275,29,10428.550,10432.900,10546.400
157,mtVer+F,5005.273,46,10102.545,10113.835,10289.479
158,mtVer+F+I,4972.706,47,10039.411,10051.223,10230.409
159,mtVer+F+G4,4924.578,47,9943.156,9954.967,10134.153
160,mtVer+F+I+G4,4924.586,48,9945.172,9957.519,10140.234
161,mtInv,5420.671,27,10895.342,10899.104,11005.065
162,mtInv+I,5382.195,28,10820.390,10824.440,10934.176
163,mtInv+G4,5322.508,28,10701.015,10705.065,10814.801
164,mtInv+I+G4,5322.512,29,10703.024,10707.374,10820.874
165,mtInv+F,4990.798,46,10073.596,10084.885,10260.530
166,mtInv+F+I,4968.709,47,10031.417,10043.229,10222.415
167,mtInv+F+G4,4925.371,47,9944.742,9956.553,10135.739
168,mtInv+F+I+G4,4925.389,48,9946.778,9959.124,10141.839
