No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20575.994,11,41173.989,41174.128,41235.069
2,Dayhoff+I,20423.109,12,40870.218,40870.383,40936.851
3,Dayhoff+G4,20364.009,12,40752.018,40752.183,40818.651
4,Dayhoff+I+G4,20358.227,13,40742.453,40742.646,40814.639
5,Dayhoff+F,20506.651,30,41073.302,41074.294,41239.885
6,Dayhoff+F+I,20337.607,31,40737.213,40738.272,40909.349
7,Dayhoff+F+G4,20263.484,31,40588.969,40590.028,40761.105
8,Dayhoff+F+I+G4,20258.938,32,40581.876,40583.004,40759.565
9,mtMAM,22661.063,11,45344.126,45344.266,45405.207
10,mtMAM+I,22155.767,12,44335.533,44335.698,44402.166
11,mtMAM+G4,21678.677,12,43381.355,43381.520,43447.988
12,mtMAM+I+G4,21675.501,13,43377.002,43377.195,43449.188
13,mtMAM+F,21201.302,30,42462.604,42463.596,42629.187
14,mtMAM+F+I,20844.635,31,41751.269,41752.328,41923.405
15,mtMAM+F+G4,20569.369,31,41200.739,41201.797,41372.874
16,mtMAM+F+I+G4,20567.318,32,41198.635,41199.763,41376.324
17,JTT,20401.459,11,40824.918,40825.057,40885.998
18,JTT+I,20247.087,12,40518.173,40518.338,40584.807
19,JTT+G4,20207.517,12,40439.033,40439.198,40505.666
20,JTT+I+G4,20200.334,13,40426.668,40426.860,40498.854
21,JTT+F,20276.838,30,40613.676,40614.668,40780.259
22,JTT+F+I,20117.073,31,40296.146,40297.205,40468.282
23,JTT+F+G4,20070.828,31,40203.657,40204.716,40375.793
24,JTT+F+I+G4,20064.226,32,40192.452,40193.580,40370.141
25,WAG,20333.025,11,40688.051,40688.190,40749.131
26,WAG+I,20217.865,12,40459.731,40459.895,40526.364
27,WAG+G4,20195.104,12,40414.208,40414.373,40480.841
28,WAG+I+G4,20187.728,13,40401.457,40401.649,40473.643
29,WAG+F,20257.635,30,40575.270,40576.262,40741.853
30,WAG+F+I,20135.683,31,40333.366,40334.424,40505.501
31,WAG+F+G4,20101.963,31,40265.927,40266.986,40438.062
32,WAG+F+I+G4,20096.453,32,40256.906,40258.034,40434.595
33,cpREV,20577.365,11,41176.731,41176.870,41237.811
34,cpREV+I,20447.133,12,40918.267,40918.431,40984.900
35,cpREV+G4,20390.538,12,40805.076,40805.241,40871.709
36,cpREV+I+G4,20387.321,13,40800.643,40800.835,40872.828
37,cpREV+F,20427.047,30,40914.095,40915.087,41080.677
38,cpREV+F+I,20291.992,31,40645.983,40647.042,40818.119
39,cpREV+F+G4,20213.372,31,40488.744,40489.803,40660.880
40,cpREV+F+I+G4,20212.200,32,40488.399,40489.527,40666.088
41,mtREV,21847.152,11,43716.304,43716.443,43777.384
42,mtREV+I,21593.285,12,43210.569,43210.734,43277.202
43,mtREV+G4,21400.808,12,42825.616,42825.781,42892.249
44,mtREV+I+G4,21398.618,13,42823.236,42823.428,42895.422
45,mtREV+F,20661.380,30,41382.759,41383.751,41549.342
46,mtREV+F+I,20474.593,31,41011.185,41012.244,41183.321
47,mtREV+F+G4,20335.662,31,40733.325,40734.384,40905.461
48,mtREV+F+I+G4,20334.745,32,40733.489,40734.617,40911.178
49,rtREV,20616.549,11,41255.097,41255.237,41316.178
50,rtREV+I,20454.135,12,40932.269,40932.434,40998.903
51,rtREV+G4,20396.870,12,40817.741,40817.906,40884.374
52,rtREV+I+G4,20391.596,13,40809.192,40809.385,40881.378
53,rtREV+F,20463.010,30,40986.019,40987.011,41152.602
54,rtREV+F+I,20298.036,31,40658.072,40659.131,40830.208
55,rtREV+F+G4,20230.403,31,40522.807,40523.866,40694.943
56,rtREV+F+I+G4,20226.377,32,40516.754,40517.882,40694.443
57,mtART,22622.899,11,45267.798,45267.938,45328.879
58,mtART+I,22154.747,12,44333.493,44333.658,44400.127
59,mtART+G4,21743.531,12,43511.062,43511.227,43577.695
60,mtART+I+G4,21741.366,13,43508.732,43508.925,43580.918
61,mtART+F,21264.432,30,42588.863,42589.855,42755.446
62,mtART+F+I,20936.613,31,41935.226,41936.285,42107.362
63,mtART+F+G4,20622.295,31,41306.590,41307.648,41478.725
64,mtART+F+I+G4,20623.428,32,41310.855,41311.983,41488.543
65,mtZOA,22078.450,11,44178.901,44179.040,44239.981
66,mtZOA+I,21705.807,12,43435.613,43435.778,43502.246
67,mtZOA+G4,21413.479,12,42850.959,42851.124,42917.592
68,mtZOA+I+G4,21410.789,13,42847.579,42847.771,42919.765
69,mtZOA+F,20909.134,30,41878.268,41879.260,42044.851
70,mtZOA+F+I,20644.629,31,41351.258,41352.317,41523.394
71,mtZOA+F+G4,20442.554,31,40947.108,40948.166,41119.243
72,mtZOA+F+I+G4,20442.170,32,40948.341,40949.468,41126.029
73,VT,20370.460,11,40762.920,40763.060,40824.001
74,VT+I,20254.869,12,40533.738,40533.902,40600.371
75,VT+G4,20245.181,12,40514.361,40514.526,40580.994
76,VT+I+G4,20235.317,13,40496.634,40496.826,40568.820
77,VT+F,20275.507,30,40611.014,40612.006,40777.597
78,VT+F+I,20158.298,31,40378.596,40379.655,40550.732
79,VT+F+G4,20143.626,31,40349.253,40350.312,40521.389
80,VT+F+I+G4,20134.868,32,40333.737,40334.864,40511.425
81,LG,20469.338,11,40960.676,40960.815,41021.756
82,LG+I,20303.562,12,40631.125,40631.289,40697.758
83,LG+G4,20243.565,12,40511.130,40511.295,40577.763
84,LG+I+G4,20238.683,13,40503.366,40503.558,40575.551
85,LG+F,20366.151,30,40792.303,40793.295,40958.886
86,LG+F+I,20200.010,31,40462.020,40463.078,40634.155
87,LG+F+G4,20134.697,31,40331.395,40332.453,40503.530
88,LG+F+I+G4,20130.520,32,40325.040,40326.168,40502.729
89,DCMut,20574.758,11,41171.516,41171.655,41232.596
90,DCMut+I,20422.512,12,40869.025,40869.190,40935.658
91,DCMut+G4,20364.233,12,40752.466,40752.631,40819.099
92,DCMut+I+G4,20358.265,13,40742.530,40742.723,40814.716
93,DCMut+F,20504.972,30,41069.945,41070.937,41236.528
94,DCMut+F+I,20336.676,31,40735.352,40736.411,40907.487
95,DCMut+F+G4,20263.442,31,40588.885,40589.944,40761.021
96,DCMut+F+I+G4,20258.811,32,40581.623,40582.750,40759.311
97,PMB,20627.938,11,41277.877,41278.016,41338.957
98,PMB+I,20511.887,12,41047.775,41047.939,41114.408
99,PMB+G4,20500.884,12,41025.767,41025.932,41092.400
100,PMB+I+G4,20491.328,13,41008.655,41008.847,41080.841
101,PMB+F,20444.842,30,40949.685,40950.677,41116.268
102,PMB+F+I,20330.353,31,40722.706,40723.765,40894.842
103,PMB+F+G4,20310.233,31,40682.466,40683.524,40854.601
104,PMB+F+I+G4,20303.271,32,40670.542,40671.670,40848.230
105,HIVb,20811.018,11,41644.037,41644.176,41705.117
106,HIVb+I,20571.826,12,41167.652,41167.816,41234.285
107,HIVb+G4,20459.052,12,40942.104,40942.269,41008.737
108,HIVb+I+G4,20453.530,13,40933.060,40933.252,41005.245
109,HIVb+F,20568.476,30,41196.951,41197.943,41363.534
110,HIVb+F+I,20326.673,31,40715.347,40716.406,40887.483
111,HIVb+F+G4,20198.820,31,40459.640,40460.699,40631.775
112,HIVb+F+I+G4,20193.933,32,40451.867,40452.994,40629.555
113,HIVw,21413.889,11,42849.777,42849.916,42910.857
114,HIVw+I,21151.566,12,42327.131,42327.296,42393.764
115,HIVw+G4,21009.001,12,42042.001,42042.166,42108.634
116,HIVw+I+G4,21004.634,13,42035.268,42035.461,42107.454
117,HIVw+F,20993.629,30,42047.258,42048.250,42213.841
118,HIVw+F+I,20712.965,31,41487.929,41488.988,41660.065
119,HIVw+F+G4,20579.482,31,41220.963,41222.022,41393.099
120,HIVw+F+I+G4,20574.005,32,41212.010,41213.138,41389.699
121,JTTDCMut,20399.809,11,40821.618,40821.757,40882.698
122,JTTDCMut+I,20247.322,12,40518.644,40518.808,40585.277
123,JTTDCMut+G4,20207.110,12,40438.220,40438.385,40504.853
124,JTTDCMut+I+G4,20199.883,13,40425.767,40425.959,40497.953
125,JTTDCMut+F,20279.773,30,40619.545,40620.537,40786.128
126,JTTDCMut+F+I,20121.307,31,40304.615,40305.673,40476.750
127,JTTDCMut+F+G4,20073.996,31,40209.992,40211.051,40382.128
128,JTTDCMut+F+I+G4,20067.538,32,40199.077,40200.204,40376.765
129,FLU,20833.782,11,41689.564,41689.704,41750.645
130,FLU+I,20603.534,12,41231.068,41231.233,41297.701
131,FLU+G4,20495.146,12,41014.293,41014.457,41080.926
132,FLU+I+G4,20490.267,13,41006.535,41006.727,41078.721
133,FLU+F,20613.165,30,41286.329,41287.321,41452.912
134,FLU+F+I,20382.982,31,40827.964,40829.023,41000.100
135,FLU+F+G4,20264.935,31,40591.870,40592.929,40764.006
136,FLU+F+I+G4,20260.337,32,40584.673,40585.801,40762.362
137,Blosum62,20608.785,11,41239.569,41239.709,41300.650
138,Blosum62+I,20491.164,12,41006.328,41006.493,41072.961
139,Blosum62+G4,20472.432,12,40968.865,40969.030,41035.498
140,Blosum62+I+G4,20464.441,13,40954.883,40955.075,41027.069
141,Blosum62+F,20466.172,30,40992.344,40993.336,41158.927
142,Blosum62+F+I,20348.996,31,40759.991,40761.050,40932.127
143,Blosum62+F+G4,20321.724,31,40705.447,40706.506,40877.583
144,Blosum62+F+I+G4,20315.874,32,40695.748,40696.875,40873.436
145,mtMet,21928.691,11,43879.383,43879.522,43940.463
146,mtMet+I,21598.133,12,43220.266,43220.431,43286.900
147,mtMet+G4,21379.412,12,42782.824,42782.989,42849.458
148,mtMet+I+G4,21375.144,13,42776.289,42776.481,42848.475
149,mtMet+F,20740.302,30,41540.604,41541.596,41707.187
150,mtMet+F+I,20490.743,31,41043.485,41044.544,41215.621
151,mtMet+F+G4,20346.767,31,40755.535,40756.593,40927.670
152,mtMet+F+I+G4,20344.105,32,40752.211,40753.338,40929.899
153,mtVer,22147.744,11,44317.489,44317.628,44378.569
154,mtVer+I,21745.280,12,43514.560,43514.725,43581.193
155,mtVer+G4,21444.415,12,42912.831,42912.996,42979.464
156,mtVer+I+G4,21439.883,13,42905.765,42905.958,42977.951
157,mtVer+F,20910.286,30,41880.573,41881.565,42047.155
158,mtVer+F+I,20617.078,31,41296.155,41297.214,41468.291
159,mtVer+F+G4,20436.063,31,40934.126,40935.185,41106.262
160,mtVer+F+I+G4,20433.827,32,40931.653,40932.781,41109.342
161,mtInv,22018.740,11,44059.481,44059.620,44120.561
162,mtInv+I,21739.444,12,43502.888,43503.053,43569.521
163,mtInv+G4,21577.399,12,43178.797,43178.962,43245.430
164,mtInv+I+G4,21573.101,13,43172.201,43172.393,43244.387
165,mtInv+F,20617.496,30,41294.992,41295.984,41461.575
166,mtInv+F+I,20411.454,31,40884.907,40885.966,41057.043
167,mtInv+F+G4,20299.526,31,40661.052,40662.111,40833.188
168,mtInv+F+I+G4,20297.275,32,40658.550,40659.678,40836.238
