No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,33742.531,21,67527.062,67527.256,67663.009
2,Dayhoff+I,32753.479,22,65550.959,65551.171,65693.379
3,Dayhoff+G4,32624.876,22,65293.751,65293.964,65436.172
4,Dayhoff+I+G4,32605.816,23,65257.633,65257.865,65406.527
5,Dayhoff+F,33567.778,40,67215.556,67216.247,67474.502
6,Dayhoff+F+I,32546.338,41,65174.676,65175.402,65440.096
7,Dayhoff+F+G4,32413.048,41,64908.096,64908.822,65173.516
8,Dayhoff+F+I+G4,32391.470,42,64866.939,64867.701,65138.833
9,mtMAM,36553.004,21,73148.008,73148.202,73283.955
10,mtMAM+I,35263.145,22,70570.289,70570.502,70712.710
11,mtMAM+G4,34776.103,22,69596.206,69596.419,69738.627
12,mtMAM+I+G4,34725.159,23,69496.317,69496.549,69645.211
13,mtMAM+F,34600.349,40,69280.697,69281.388,69539.644
14,mtMAM+F+I,33308.879,41,66699.758,66700.484,66965.178
15,mtMAM+F+G4,33029.437,41,66140.873,66141.599,66406.293
16,mtMAM+F+I+G4,32984.663,42,66053.326,66054.088,66325.220
17,JTT,33518.524,21,67079.048,67079.242,67214.995
18,JTT+I,32576.006,22,65196.012,65196.225,65338.433
19,JTT+G4,32457.710,22,64959.421,64959.633,65101.841
20,JTT+I+G4,32439.629,23,64925.258,64925.490,65074.153
21,JTT+F,33317.044,40,66714.089,66714.780,66973.035
22,JTT+F+I,32375.537,41,64833.073,64833.799,65098.493
23,JTT+F+G4,32259.545,41,64601.090,64601.816,64866.510
24,JTT+F+I+G4,32241.336,42,64566.673,64567.434,64838.566
25,WAG,33669.739,21,67381.478,67381.672,67517.425
26,WAG+I,32752.503,22,65549.006,65549.218,65691.427
27,WAG+G4,32642.993,22,65329.986,65330.198,65472.406
28,WAG+I+G4,32626.999,23,65299.998,65300.230,65448.892
29,WAG+F,33408.736,40,66897.472,66898.163,67156.418
30,WAG+F+I,32494.066,41,65070.133,65070.858,65335.553
31,WAG+F+G4,32385.317,41,64852.635,64853.360,65118.055
32,WAG+F+I+G4,32369.213,42,64822.426,64823.188,65094.320
33,cpREV,34343.783,21,68729.566,68729.760,68865.513
34,cpREV+I,33300.270,22,66644.540,66644.752,66786.960
35,cpREV+G4,33164.613,22,66373.227,66373.439,66515.647
36,cpREV+I+G4,33141.334,23,66328.668,66328.899,66477.562
37,cpREV+F,33925.194,40,67930.388,67931.079,68189.334
38,cpREV+F+I,32886.143,41,65854.285,65855.011,66119.705
