No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,39281.697,49,78661.394,78664.474,78926.144
2,Dayhoff+I,38775.536,50,77651.071,77654.279,77921.224
3,Dayhoff+G4,37712.013,50,75524.026,75527.233,75794.179
4,Dayhoff+I+G4,37701.844,51,75505.689,75509.026,75781.245
5,Dayhoff+F,39098.597,68,78333.194,78339.163,78700.602
6,Dayhoff+F+I,38607.237,69,77352.475,77358.624,77725.286
7,Dayhoff+F+G4,37541.586,69,75221.172,75227.321,75593.983
8,Dayhoff+F+I+G4,37533.991,70,75207.981,75214.313,75586.196
9,mtMAM,43054.008,49,86206.017,86209.096,86470.767
10,mtMAM+I,42508.881,50,85117.762,85120.970,85387.915
11,mtMAM+G4,39822.314,50,79744.628,79747.836,80014.781
12,mtMAM+I+G4,39817.712,51,79737.424,79740.762,80012.980
13,mtMAM+F,41044.817,68,82225.634,82231.604,82593.043
14,mtMAM+F+I,40496.723,69,81131.445,81137.594,81504.256
15,mtMAM+F+G4,38405.268,69,76948.535,76954.684,77321.346
16,mtMAM+F+I+G4,38402.424,70,76944.848,76951.179,77323.062
17,JTT,38397.992,49,76893.985,76897.064,77158.735
18,JTT+I,37925.030,50,75950.060,75953.267,76220.213
19,JTT+G4,36954.763,50,74009.525,74012.733,74279.678
20,JTT+I+G4,36948.249,51,73998.498,74001.836,74274.054
21,JTT+F,38349.684,68,76835.368,76841.337,77202.776
22,JTT+F+I,37884.904,69,75907.808,75913.957,76280.619
23,JTT+F+G4,36901.658,69,73941.316,73947.465,74314.127
24,JTT+F+I+G4,36896.271,70,73932.541,73938.873,74310.756
25,WAG,38558.293,49,77214.587,77217.667,77479.337
26,WAG+I,38132.443,50,76364.887,76368.094,76635.040
27,WAG+G4,37230.030,50,74560.061,74563.268,74830.214
28,WAG+I+G4,37225.252,51,74552.505,74555.843,74828.061
29,WAG+F,38507.200,68,77150.401,77156.370,77517.809
30,WAG+F+I,38090.898,69,76319.797,76325.945,76692.608
31,WAG+F+G4,37168.932,69,74475.864,74482.013,74848.675
32,WAG+F+I+G4,37165.428,70,74470.857,74477.188,74849.071
33,cpREV,38872.522,49,77843.044,77846.124,78107.794
