No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,11648.580,63,23423.159,23448.203,23672.377
2,Dayhoff+I,11510.648,64,23149.295,23175.214,23402.469
3,Dayhoff+G4,11240.896,64,22609.793,22635.712,22862.967
4,Dayhoff+I+G4,11234.032,65,22598.064,22624.877,22855.194
5,Dayhoff+F,11621.507,82,23407.015,23451.939,23731.393
6,Dayhoff+F+I,11499.281,83,23164.562,23210.734,23492.897
7,Dayhoff+F+G4,11233.297,83,22632.594,22678.767,22960.929
8,Dayhoff+F+I+G4,11228.192,84,22624.384,22671.826,22956.675
9,mtMAM,12707.034,63,25540.067,25565.111,25789.285
10,mtMAM+I,12515.326,64,25158.653,25184.572,25411.827
11,mtMAM+G4,11843.231,64,23814.462,23840.381,24067.636
12,mtMAM+I+G4,11835.102,65,23800.205,23827.017,24057.334
13,mtMAM+F,12226.337,82,24616.674,24661.598,24941.053
14,mtMAM+F+I,12041.092,83,24248.185,24294.357,24576.519
15,mtMAM+F+G4,11565.560,83,23297.120,23343.292,23625.455
16,mtMAM+F+I+G4,11558.100,84,23284.200,23331.642,23616.491
17,JTT,11480.639,63,23087.278,23112.321,23336.496
18,JTT+I,11336.342,64,22800.684,22826.603,23053.858
19,JTT+G4,11080.533,64,22289.066,22314.985,22542.240
20,JTT+I+G4,11074.266,65,22278.531,22305.344,22535.661
21,JTT+F,11517.414,82,23198.828,23243.752,23523.207
22,JTT+F+I,11376.170,83,22918.339,22964.512,23246.674
23,JTT+F+G4,11127.765,83,22421.530,22467.702,22749.864
24,JTT+F+I+G4,11121.506,84,22411.012,22458.453,22743.302
25,WAG,11536.629,63,23199.259,23224.302,23448.476
26,WAG+I,11404.025,64,22936.050,22961.969,23189.224
27,WAG+G4,11154.345,64,22436.691,22462.610,22689.864
28,WAG+I+G4,11148.913,65,22427.826,22454.639,22684.956
29,WAG+F,11551.768,82,23267.536,23312.461,23591.915
30,WAG+F+I,11429.295,83,23024.589,23070.761,23352.924
31,WAG+F+G4,11183.786,83,22533.571,22579.743,22861.906
32,WAG+F+I+G4,11179.006,84,22526.011,22573.453,22858.301
33,cpREV,11739.797,63,23605.594,23630.638,23854.812
34,cpREV+I,11568.237,64,23264.475,23290.394,23517.648
35,cpREV+G4,11256.604,64,22641.207,22667.126,22894.381
36,cpREV+I+G4,11249.463,65,22628.926,22655.739,22886.056
37,cpREV+F,11817.276,82,23798.551,23843.475,24122.930
38,cpREV+F+I,11646.776,83,23459.552,23505.724,23787.887
39,cpREV+F+G4,11334.680,83,22835.359,22881.532,23163.694
40,cpREV+F+I+G4,11327.715,84,22823.431,22870.873,23155.721
41,mtREV,12220.946,63,24567.892,24592.935,24817.110
42,mtREV+I,12059.356,64,24246.712,24272.631,24499.886
43,mtREV+G4,11628.335,64,23384.670,23410.589,23637.844
44,mtREV+I+G4,11621.984,65,23373.967,23400.780,23631.096
45,mtREV+F,11874.840,82,23913.681,23958.605,24238.059
46,mtREV+F+I,11715.848,83,23597.696,23643.868,23926.030
47,mtREV+F+G4,11378.367,83,22922.733,22968.906,23251.068
48,mtREV+F+I+G4,11371.369,84,22910.738,22958.180,23243.029
49,rtREV,11793.904,63,23713.807,23738.851,23963.025
50,rtREV+I,11609.572,64,23347.144,23373.063,23600.318
51,rtREV+G4,11321.426,64,22770.852,22796.771,23024.026
52,rtREV+I+G4,11312.563,65,22755.127,22781.939,23012.256
53,rtREV+F,11810.701,82,23785.402,23830.326,24109.781
54,rtREV+F+I,11637.286,83,23440.571,23486.743,23768.906
55,rtREV+F+G4,11351.760,83,22869.520,22915.693,23197.855
56,rtREV+F+I+G4,11343.732,84,22855.464,22902.906,23187.754
57,mtART,12884.021,63,25894.042,25919.085,26143.260
58,mtART+I,12603.882,64,25335.764,25361.683,25588.938
59,mtART+G4,11953.197,64,24034.394,24060.313,24287.568
60,mtART+I+G4,11940.350,65,24010.700,24037.512,24267.829
61,mtART+F,12432.171,82,25028.341,25073.266,25352.720
62,mtART+F+I,12189.788,83,24545.575,24591.748,24873.910
63,mtART+F+G4,11707.508,83,23581.015,23627.188,23909.350
64,mtART+F+I+G4,11698.279,84,23564.559,23612.001,23896.849
65,mtZOA,12414.853,63,24955.705,24980.749,25204.923
66,mtZOA+I,12170.873,64,24469.747,24495.666,24722.920
67,mtZOA+G4,11642.089,64,23412.178,23438.097,23665.352
68,mtZOA+I+G4,11632.229,65,23394.458,23421.271,23651.588
69,mtZOA+F,12114.982,82,24393.965,24438.889,24718.344
70,mtZOA+F+I,11901.981,83,23969.963,24016.135,24298.297
71,mtZOA+F+G4,11509.467,83,23184.934,23231.106,23513.269
72,mtZOA+F+I+G4,11501.932,84,23171.864,23219.306,23504.155
73,VT,11545.123,63,23216.246,23241.290,23465.464
74,VT+I,11404.360,64,22936.720,22962.639,23189.893
75,VT+G4,11170.744,64,22469.489,22495.408,22722.662
76,VT+I+G4,11164.985,65,22459.970,22486.783,22717.100
77,VT+F,11593.786,82,23351.572,23396.496,23675.950
78,VT+F+I,11457.759,83,23081.517,23127.689,23409.852
79,VT+F+G4,11231.035,83,22628.071,22674.243,22956.405
80,VT+F+I+G4,11225.278,84,22618.557,22665.998,22950.847
81,LG,11641.726,63,23409.453,23434.496,23658.671
82,LG+I,11474.633,64,23077.266,23103.185,23330.439
83,LG+G4,11189.349,64,22506.697,22532.616,22759.871
84,LG+I+G4,11182.518,65,22495.036,22521.848,22752.165
85,LG+F,11675.596,82,23515.192,23560.117,23839.571
