No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,8838.605,39,17755.209,17758.200,17949.721
2,Dayhoff+I,8582.165,40,17244.330,17247.478,17443.830
3,Dayhoff+G4,8500.141,40,17080.282,17083.430,17279.782
4,Dayhoff+I+G4,8494.739,41,17071.479,17074.787,17275.966
5,Dayhoff+F,8763.567,58,17643.135,17649.818,17932.409
6,Dayhoff+F+I,8503.991,59,17125.981,17132.902,17420.243
7,Dayhoff+F+G4,8420.222,59,16958.444,16965.365,17252.706
8,Dayhoff+F+I+G4,8415.525,60,16951.050,16958.213,17250.300
9,mtMAM,9328.139,39,18734.278,18737.269,18928.790
10,mtMAM+I,8974.765,40,18029.530,18032.678,18229.030
11,mtMAM+G4,8802.205,40,17684.410,17687.558,17883.910
12,mtMAM+I+G4,8785.654,41,17653.308,17656.617,17857.795
13,mtMAM+F,8872.075,58,17860.150,17866.834,18149.424
14,mtMAM+F+I,8537.653,59,17193.305,17200.226,17487.567
15,mtMAM+F+G4,8426.479,59,16970.958,16977.878,17265.220
16,mtMAM+F+I+G4,8414.467,60,16948.933,16956.095,17248.182
17,JTT,8605.036,39,17288.072,17291.063,17482.584
18,JTT+I,8378.542,40,16837.084,16840.232,17036.584
19,JTT+G4,8314.617,40,16709.233,16712.381,16908.733
20,JTT+I+G4,8310.233,41,16702.466,16705.775,16906.953
21,JTT+F,8569.276,58,17254.551,17261.235,17543.826
22,JTT+F+I,8339.504,59,16797.009,16803.929,17091.270
23,JTT+F+G4,8276.363,59,16670.725,16677.646,16964.987
24,JTT+F+I+G4,8272.055,60,16664.110,16671.273,16963.360
25,WAG,8718.182,39,17514.364,17517.356,17708.876
26,WAG+I,8494.248,40,17068.496,17071.644,17267.995
27,WAG+G4,8426.483,40,16932.965,16936.113,17132.465
28,WAG+I+G4,8422.213,41,16926.426,16929.734,17130.913
29,WAG+F,8665.598,58,17447.196,17453.880,17736.471
30,WAG+F+I,8439.128,59,16996.256,17003.177,17290.518
31,WAG+F+G4,8371.377,59,16860.753,16867.674,17155.015
32,WAG+F+I+G4,8367.325,60,16854.649,16861.811,17153.898
33,cpREV,8808.256,39,17694.512,17697.503,17889.024
34,cpREV+I,8562.803,40,17205.605,17208.753,17405.105
35,cpREV+G4,8482.689,40,17045.378,17048.526,17244.878
36,cpREV+I+G4,8476.358,41,17034.715,17038.024,17239.202
37,cpREV+F,8744.998,58,17605.995,17612.679,17895.270
38,cpREV+F+I,8495.395,59,17108.790,17115.710,17403.051
39,cpREV+F+G4,8412.215,59,16942.431,16949.352,17236.693
40,cpREV+F+I+G4,8406.284,60,16932.568,16939.731,17231.817
41,mtREV,9147.711,39,18373.423,18376.414,18567.935
42,mtREV+I,8850.034,40,17780.068,17783.215,17979.567
