No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,15809.957,47,31713.913,31718.807,31943.146
2,Dayhoff+I,15627.044,48,31350.088,31355.196,31584.198
3,Dayhoff+G4,15270.292,48,30636.583,30641.691,30870.693
4,Dayhoff+I+G4,15270.229,49,30638.459,30643.785,30877.446
5,Dayhoff+F,15779.933,66,31691.866,31701.660,32013.768
6,Dayhoff+F+I,15595.910,67,31325.820,31335.922,31652.599
7,Dayhoff+F+G4,15219.187,67,30572.375,30582.477,30899.154
8,Dayhoff+F+I+G4,15219.251,68,30574.502,30584.917,30906.158
9,mtMAM,17264.599,47,34623.197,34628.091,34852.430
10,mtMAM+I,17004.567,48,34105.134,34110.242,34339.245
11,mtMAM+G4,16128.787,48,32353.574,32358.682,32587.684
12,mtMAM+I+G4,16126.961,49,32351.923,32357.249,32590.910
13,mtMAM+F,16309.037,66,32750.075,32759.869,33071.976
14,mtMAM+F+I,16101.427,67,32336.854,32346.956,32663.633
15,mtMAM+F+G4,15456.412,67,31046.824,31056.926,31373.603
16,mtMAM+F+I+G4,15457.108,68,31050.215,31060.630,31381.871
17,JTT,15427.047,47,30948.095,30952.989,31177.328
18,JTT+I,15244.949,48,30585.899,30591.006,30820.009
19,JTT+G4,14945.291,48,29986.582,29991.689,30220.692
20,JTT+I+G4,14944.826,49,29987.651,29992.977,30226.639
21,JTT+F,15399.269,66,30930.538,30940.332,31252.439
22,JTT+F+I,15220.597,67,30575.194,30585.296,30901.972
23,JTT+F+G4,14921.130,67,29976.261,29986.363,30303.039
24,JTT+F+I+G4,14920.735,68,29977.470,29987.885,30309.126
25,WAG,15629.951,47,31353.902,31358.795,31583.135
26,WAG+I,15446.552,48,30989.105,30994.212,31223.215
27,WAG+G4,15144.388,48,30384.776,30389.883,30618.886
28,WAG+I+G4,15143.971,49,30385.941,30391.267,30624.929
29,WAG+F,15599.285,66,31330.571,31340.365,31652.473
30,WAG+F+I,15421.118,67,30976.237,30986.339,31303.016
31,WAG+F+G4,15102.562,67,30339.124,30349.226,30665.903
32,WAG+F+I+G4,15102.308,68,30340.615,30351.030,30672.271
33,cpREV,15792.689,47,31679.379,31684.273,31908.612
34,cpREV+I,15589.303,48,31274.607,31279.714,31508.717
35,cpREV+G4,15235.686,48,30567.372,30572.479,30801.482
36,cpREV+I+G4,15235.012,49,30568.023,30573.349,30807.011
37,cpREV+F,15753.203,66,31638.406,31648.200,31960.307
38,cpREV+F+I,15558.578,67,31251.156,31261.258,31577.935
39,cpREV+F+G4,15184.803,67,30503.606,30513.708,30830.385
40,cpREV+F+I+G4,15184.111,68,30504.221,30514.636,30835.877
41,mtREV,16587.748,47,33269.496,33274.390,33498.729
42,mtREV+I,16370.878,48,32837.756,32842.864,33071.866
43,mtREV+G4,15849.014,48,31794.028,31799.135,32028.138
44,mtREV+I+G4,15848.491,49,31794.982,31800.308,32033.969
45,mtREV+F,15866.421,66,31864.841,31874.635,32186.743
46,mtREV+F+I,15686.880,67,31507.760,31517.862,31834.539
47,mtREV+F+G4,15249.014,67,30632.028,30642.130,30958.807
48,mtREV+F+I+G4,15249.409,68,30634.818,30645.233,30966.474
49,rtREV,15850.258,47,31794.515,31799.409,32023.748
50,rtREV+I,15665.810,48,31427.621,31432.728,31661.731
51,rtREV+G4,15324.033,48,30744.065,30749.173,30978.175
52,rtREV+I+G4,15324.160,49,30746.320,30751.646,30985.307
53,rtREV+F,15713.064,66,31558.129,31567.923,31880.030
54,rtREV+F+I,15543.309,67,31220.617,31230.719,31547.396
55,rtREV+F+G4,15195.547,67,30525.093,30535.195,30851.872
56,rtREV+F+I+G4,15195.853,68,30527.707,30538.122,30859.363
57,mtART,17427.975,47,34949.950,34954.844,35179.183
58,mtART+I,17124.252,48,34344.505,34349.612,34578.615
59,mtART+G4,16297.105,48,32690.210,32695.318,32924.320
60,mtART+I+G4,16295.549,49,32689.099,32694.425,32928.086
61,mtART+F,16478.145,66,33088.290,33098.084,33410.192
62,mtART+F+I,16272.052,67,32678.105,32688.207,33004.884
63,mtART+F+G4,15619.016,67,31372.031,31382.133,31698.810
64,mtART+F+I+G4,15619.712,68,31375.424,31385.840,31707.081
65,mtZOA,16683.498,47,33460.995,33465.889,33690.228
66,mtZOA+I,16452.030,48,33000.060,33005.167,33234.170
67,mtZOA+G4,15814.356,48,31724.711,31729.819,31958.821
68,mtZOA+I+G4,15813.485,49,31724.971,31730.297,31963.958
69,mtZOA+F,16011.107,66,32154.213,32164.007,32476.115
70,mtZOA+F+I,15833.092,67,31800.184,31810.286,32126.962
71,mtZOA+F+G4,15330.742,67,30795.483,30805.585,31122.262
72,mtZOA+F+I+G4,15331.409,68,30798.817,30809.233,31130.474
73,VT,15542.960,47,31179.921,31184.815,31409.154
74,VT+I,15362.172,48,30820.344,30825.452,31054.455
75,VT+G4,15094.302,48,30284.605,30289.712,30518.715
76,VT+I+G4,15093.647,49,30285.294,30290.620,30524.281
