No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,4732.289,15,9494.578,9495.333,9561.779
2,Dayhoff+I,4656.027,16,9344.054,9344.910,9415.734
3,Dayhoff+G4,4628.558,16,9289.116,9289.973,9360.797
4,Dayhoff+I+G4,4629.855,17,9293.709,9294.675,9369.870
5,Dayhoff+F,4712.988,34,9493.976,9497.834,9646.298
6,Dayhoff+F+I,4636.215,35,9342.431,9346.522,9499.233
7,Dayhoff+F+G4,4608.047,35,9286.093,9290.184,9442.895
8,Dayhoff+F+I+G4,4609.215,36,9290.431,9294.763,9451.713
9,mtMAM,5117.373,15,10264.746,10265.501,10331.947
10,mtMAM+I,5025.151,16,10082.302,10083.159,10153.983
11,mtMAM+G4,4955.571,16,9943.141,9943.998,10014.822
12,mtMAM+I+G4,4956.746,17,9947.492,9948.458,10023.653
13,mtMAM+F,4822.712,34,9713.424,9717.281,9865.746
14,mtMAM+F+I,4725.432,35,9520.865,9524.955,9677.666
15,mtMAM+F+G4,4676.090,35,9422.179,9426.270,9578.981
16,mtMAM+F+I+G4,4676.291,36,9424.582,9428.914,9585.864
17,JTT,4677.310,15,9384.620,9385.375,9451.821
18,JTT+I,4615.580,16,9263.160,9264.017,9334.841
19,JTT+G4,4594.727,16,9221.455,9222.312,9293.136
20,JTT+I+G4,4595.214,17,9224.428,9225.394,9300.589
21,JTT+F,4661.934,34,9391.868,9395.725,9544.189
22,JTT+F+I,4596.397,35,9262.794,9266.885,9419.596
23,JTT+F+G4,4574.666,35,9219.331,9223.422,9376.133
24,JTT+F+I+G4,4575.103,36,9222.206,9226.538,9383.488
25,WAG,4723.143,15,9476.286,9477.041,9543.487
26,WAG+I,4661.244,16,9354.487,9355.344,9426.168
27,WAG+G4,4640.837,16,9313.673,9314.530,9385.354
28,WAG+I+G4,4641.313,17,9316.626,9317.591,9392.786
29,WAG+F,4698.725,34,9465.451,9469.308,9617.772
30,WAG+F+I,4634.219,35,9338.438,9342.529,9495.239
31,WAG+F+G4,4613.040,35,9296.080,9300.171,9452.882
32,WAG+F+I+G4,4613.509,36,9299.018,9303.350,9460.299
33,cpREV,4820.252,15,9670.504,9671.259,9737.705
34,cpREV+I,4745.782,16,9523.565,9524.422,9595.246
35,cpREV+G4,4716.242,16,9464.484,9465.341,9536.165
36,cpREV+I+G4,4716.668,17,9467.337,9468.302,9543.498
37,cpREV+F,4772.931,34,9613.863,9617.720,9766.184
38,cpREV+F+I,4691.951,35,9453.902,9457.993,9610.703
39,cpREV+F+G4,4659.032,35,9388.065,9392.155,9544.866
40,cpREV+F+I+G4,4659.418,36,9390.836,9395.167,9552.117
41,mtREV,5022.335,15,10074.670,10075.425,10141.871
42,mtREV+I,4951.681,16,9935.362,9936.218,10007.042
43,mtREV+G4,4912.844,16,9857.687,9858.544,9929.368
44,mtREV+I+G4,4913.418,17,9860.837,9861.802,9936.998
45,mtREV+F,4762.733,34,9593.465,9597.322,9745.787
46,mtREV+F+I,4682.412,35,9434.823,9438.914,9591.625
47,mtREV+F+G4,4647.386,35,9364.771,9368.862,9521.573
48,mtREV+F+I+G4,4647.867,36,9367.734,9372.065,9529.015
49,rtREV,4779.036,15,9588.072,9588.827,9655.273
50,rtREV+I,4713.339,16,9458.679,9459.536,9530.360
51,rtREV+G4,4691.892,16,9415.783,9416.640,9487.464
52,rtREV+I+G4,4692.050,17,9418.101,9419.066,9494.261
53,rtREV+F,4715.321,34,9498.641,9502.499,9650.963
54,rtREV+F+I,4647.888,35,9365.775,9369.866,9522.577
55,rtREV+F+G4,4625.185,35,9320.371,9324.462,9477.172
56,rtREV+F+I+G4,4625.366,36,9322.732,9327.063,9484.013
57,mtART,5107.367,15,10244.734,10245.489,10311.935
58,mtART+I,5004.557,16,10041.114,10041.971,10112.795
59,mtART+G4,4930.150,16,9892.299,9893.156,9963.980
60,mtART+I+G4,4930.340,17,9894.679,9895.645,9970.840
61,mtART+F,4823.320,34,9714.639,9718.497,9866.961
62,mtART+F+I,4727.601,35,9525.202,9529.293,9682.004
63,mtART+F+G4,4674.444,35,9418.889,9422.980,9575.690
64,mtART+F+I+G4,4674.522,36,9421.043,9425.375,9582.325
65,mtZOA,4980.790,15,9991.580,9992.334,10058.780
66,mtZOA+I,4896.418,16,9824.836,9825.692,9896.516
67,mtZOA+G4,4844.286,16,9720.572,9721.429,9792.253
68,mtZOA+I+G4,4844.568,17,9723.136,9724.101,9799.297
69,mtZOA+F,4761.990,34,9591.980,9595.838,9744.302
70,mtZOA+F+I,4679.945,35,9429.890,9433.981,9586.691
71,mtZOA+F+G4,4640.754,35,9351.509,9355.599,9508.310
72,mtZOA+F+I+G4,4640.844,36,9353.688,9358.020,9514.970
73,VT,4734.422,15,9498.843,9499.598,9566.044
74,VT+I,4677.500,16,9387.001,9387.857,9458.681
75,VT+G4,4659.307,16,9350.613,9351.470,9422.294
76,VT+I+G4,4659.524,17,9353.048,9354.013,9429.208
77,VT+F,4698.210,34,9464.419,9468.277,9616.741
78,VT+F+I,4639.117,35,9348.234,9352.325,9505.036
79,VT+F+G4,4620.669,35,9311.337,9315.428,9468.139
80,VT+F+I+G4,4620.881,36,9313.762,9318.093,9475.043
81,LG,4750.041,15,9530.081,9530.836,9597.282
82,LG+I,4685.135,16,9402.270,9403.127,9473.951
83,LG+G4,4661.633,16,9355.265,9356.122,9426.946
84,LG+I+G4,4661.687,17,9357.375,9358.340,9433.536
85,LG+F,4699.568,34,9467.137,9470.994,9619.458
86,LG+F+I,4632.727,35,9335.454,9339.545,9492.256
87,LG+F+G4,4608.681,35,9287.363,9291.453,9444.164
88,LG+F+I+G4,4608.735,36,9289.471,9293.802,9450.752
89,DCMut,4732.357,15,9494.714,9495.469,9561.915
90,DCMut+I,4656.191,16,9344.383,9345.240,9416.064
91,DCMut+G4,4628.842,16,9289.683,9290.540,9361.364
92,DCMut+I+G4,4628.998,17,9291.995,9292.960,9368.156
93,DCMut+F,4713.030,34,9494.061,9497.918,9646.382
94,DCMut+F+I,4636.352,35,9342.704,9346.795,9499.506
95,DCMut+F+G4,4608.299,35,9286.598,9290.689,9443.399
96,DCMut+F+I+G4,4608.456,36,9288.912,9293.244,9450.193
97,PMB,4744.979,15,9519.958,9520.712,9587.158
98,PMB+I,4689.773,16,9411.547,9412.403,9483.227
99,PMB+G4,4671.215,16,9374.431,9375.287,9446.111
100,PMB+I+G4,4671.465,17,9376.930,9377.896,9453.091
101,PMB+F,4723.543,34,9515.085,9518.943,9667.407
102,PMB+F+I,4665.161,35,9400.323,9404.414,9557.125
103,PMB+F+G4,4646.610,35,9363.219,9367.310,9520.021
104,PMB+F+I+G4,4646.845,36,9365.690,9370.021,9526.971
105,HIVb,4836.012,15,9702.024,9702.779,9769.225
106,HIVb+I,4743.362,16,9518.723,9519.580,9590.404
107,HIVb+G4,4706.670,16,9445.340,9446.197,9517.021
108,HIVb+I+G4,4706.570,17,9447.140,9448.105,9523.301
109,HIVb+F,4789.127,34,9646.254,9650.112,9798.576
110,HIVb+F+I,4688.830,35,9447.660,9451.751,9604.461
111,HIVb+F+G4,4650.756,35,9371.512,9375.603,9528.313
112,HIVb+F+I+G4,4650.620,36,9373.241,9377.572,9534.522
113,HIVw,5004.251,15,10038.502,10039.257,10105.703
114,HIVw+I,4896.910,16,9825.821,9826.677,9897.501
115,HIVw+G4,4855.527,16,9743.054,9743.911,9814.735
116,HIVw+I+G4,4855.084,17,9744.167,9745.133,9820.328
117,HIVw+F,4878.133,34,9824.266,9828.123,9976.587
118,HIVw+F+I,4763.243,35,9596.486,9600.577,9753.287
119,HIVw+F+G4,4724.655,35,9519.311,9523.402,9676.112
120,HIVw+F+I+G4,4724.137,36,9520.273,9524.605,9681.555
121,JTTDCMut,4678.910,15,9387.820,9388.574,9455.020
122,JTTDCMut+I,4616.921,16,9265.843,9266.699,9337.524
123,JTTDCMut+G4,4595.770,16,9223.540,9224.397,9295.221
124,JTTDCMut+I+G4,4595.920,17,9225.840,9226.806,9302.001
125,JTTDCMut+F,4663.351,34,9394.702,9398.560,9547.024
126,JTTDCMut+F+I,4597.691,35,9265.382,9269.473,9422.184
127,JTTDCMut+F+G4,4575.645,35,9221.289,9225.380,9378.091
128,JTTDCMut+F+I+G4,4575.768,36,9223.536,9227.868,9384.818
