No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,4465.143,61,9052.285,9064.788,9326.956
2,Dayhoff+I,4385.230,62,8894.460,8907.393,9173.633
3,Dayhoff+G4,4370.330,62,8864.660,8877.594,9143.833
4,Dayhoff+I+G4,4366.542,63,8859.084,8872.457,9142.760
5,Dayhoff+F,4434.846,80,9029.691,9051.807,9389.915
6,Dayhoff+F+I,4355.549,81,8873.098,8895.806,9237.824
7,Dayhoff+F+G4,4341.019,81,8844.037,8866.745,9208.763
8,Dayhoff+F+I+G4,4337.388,82,8838.775,8862.084,9208.004
9,mtMAM,4852.334,61,9826.668,9839.170,10101.338
10,mtMAM+I,4687.421,62,9498.841,9511.775,9778.014
11,mtMAM+G4,4627.124,62,9378.249,9391.183,9657.422
12,mtMAM+I+G4,4617.661,63,9361.323,9374.696,9644.998
13,mtMAM+F,4644.690,80,9449.379,9471.495,9809.603
14,mtMAM+F+I,4498.752,81,9159.505,9182.212,9524.231
15,mtMAM+F+G4,4462.072,81,9086.145,9108.852,9450.871
16,mtMAM+F+I+G4,4452.661,82,9069.323,9092.631,9438.552
17,JTT,4405.381,61,8932.762,8945.265,9207.433
18,JTT+I,4334.934,62,8793.868,8806.801,9073.041
19,JTT+G4,4321.773,62,8767.546,8780.480,9046.719
20,JTT+I+G4,4318.989,63,8763.978,8777.352,9047.654
21,JTT+F,4391.949,80,8943.898,8966.014,9304.122
22,JTT+F+I,4323.254,81,8808.507,8831.215,9173.233
23,JTT+F+G4,4310.172,81,8782.344,8805.052,9147.070
24,JTT+F+I+G4,4307.532,82,8779.065,8802.373,9148.294
25,WAG,4410.142,61,8942.284,8954.786,9216.954
26,WAG+I,4346.462,62,8816.923,8829.857,9096.096
27,WAG+G4,4332.964,62,8789.929,8802.862,9069.102
28,WAG+I+G4,4330.906,63,8787.812,8801.185,9071.487
29,WAG+F,4388.584,80,8937.168,8959.284,9297.391
30,WAG+F+I,4325.476,81,8812.952,8835.660,9177.678
31,WAG+F+G4,4311.598,81,8785.195,8807.903,9149.921
32,WAG+F+I+G4,4309.641,82,8783.282,8806.590,9152.511
33,cpREV,4460.826,61,9043.652,9056.155,9318.322
34,cpREV+I,4389.042,62,8902.085,8915.018,9181.258
35,cpREV+G4,4371.534,62,8867.069,8880.002,9146.242
36,cpREV+I+G4,4368.557,63,8863.114,8876.487,9146.790
37,cpREV+F,4433.762,80,9027.524,9049.640,9387.747
38,cpREV+F+I,4363.828,81,8889.657,8912.364,9254.383
39,cpREV+F+G4,4346.229,81,8854.459,8877.167,9219.185
40,cpREV+F+I+G4,4343.314,82,8850.627,8873.936,9219.856
41,mtREV,4655.423,61,9432.846,9445.349,9707.516
42,mtREV+I,4558.789,62,9241.579,9254.513,9520.752
43,mtREV+G4,4531.950,62,9187.901,9200.835,9467.074
44,mtREV+I+G4,4527.164,63,9180.328,9193.701,9464.004
45,mtREV+F,4469.205,80,9098.411,9120.527,9458.634
46,mtREV+F+I,4384.042,81,8930.083,8952.791,9294.809
47,mtREV+F+G4,4363.639,81,8889.277,8911.985,9254.003
48,mtREV+F+I+G4,4359.462,82,8882.924,8906.233,9252.153
49,rtREV,4499.975,61,9121.951,9134.453,9396.621
50,rtREV+I,4423.095,62,8970.191,8983.125,9249.364
51,rtREV+G4,4406.912,62,8937.825,8950.758,9216.998
52,rtREV+I+G4,4403.684,63,8933.367,8946.740,9217.043
53,rtREV+F,4449.212,80,9058.424,9080.540,9418.647
54,rtREV+F+I,4374.034,81,8910.068,8932.776,9274.794
55,rtREV+F+G4,4359.306,81,8880.612,8903.320,9245.338
56,rtREV+F+I+G4,4356.190,82,8876.380,8899.688,9245.609
57,mtART,4796.433,61,9714.866,9727.368,9989.536
58,mtART+I,4662.561,62,9449.123,9462.057,9728.296
59,mtART+G4,4609.898,62,9343.796,9356.730,9622.969
60,mtART+I+G4,4603.580,63,9333.160,9346.533,9616.836
61,mtART+F,4600.523,80,9361.046,9383.162,9721.269
62,mtART+F+I,4484.400,81,9130.800,9153.508,9495.526
63,mtART+F+G4,4450.057,81,9062.115,9084.823,9426.841
64,mtART+F+I+G4,4443.984,82,9051.968,9075.276,9421.197
65,mtZOA,4677.737,61,9477.475,9489.977,9752.145
66,mtZOA+I,4568.183,62,9260.365,9273.299,9539.538
67,mtZOA+G4,4531.935,62,9187.871,9200.805,9467.044
68,mtZOA+I+G4,4527.377,63,9180.754,9194.127,9464.430
69,mtZOA+F,4517.552,80,9195.104,9217.220,9555.327
70,mtZOA+F+I,4423.207,81,9008.415,9031.122,9373.141
71,mtZOA+F+G4,4401.609,81,8965.218,8987.926,9329.944
72,mtZOA+F+I+G4,4397.355,82,8958.710,8982.018,9327.939
73,VT,4387.432,61,8896.864,8909.367,9171.535
74,VT+I,4325.937,62,8775.874,8788.807,9055.047
75,VT+G4,4313.215,62,8750.429,8763.363,9029.602
76,VT+I+G4,4311.242,63,8748.484,8761.857,9032.160
77,VT+F,4366.772,80,8893.544,8915.660,9253.767
78,VT+F+I,4306.542,81,8775.084,8797.792,9139.810
79,VT+F+G4,4293.873,81,8749.746,8772.454,9114.472
80,VT+F+I+G4,4292.021,82,8748.042,8771.350,9117.270
81,LG,4454.149,61,9030.299,9042.801,9304.969
82,LG+I,4381.341,62,8886.682,8899.616,9165.855
83,LG+G4,4365.795,62,8855.590,8868.524,9134.763
