No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,39357.322,49,78812.645,78815.732,79077.275
2,Dayhoff+I,38847.747,50,77795.495,77798.710,78065.526
3,Dayhoff+G4,37759.120,50,75618.241,75621.456,75888.272
4,Dayhoff+I+G4,37748.633,51,75599.266,75602.612,75874.697
5,Dayhoff+F,39170.953,68,78477.905,78483.890,78845.148
6,Dayhoff+F+I,38676.931,69,77491.861,77498.026,77864.504
7,Dayhoff+F+G4,37589.909,69,75317.817,75323.982,75690.460
8,Dayhoff+F+I+G4,37582.082,70,75304.164,75310.512,75682.208
9,mtMAM,43173.310,49,86444.620,86447.708,86709.251
10,mtMAM+I,42623.368,50,85346.736,85349.951,85616.767
11,mtMAM+G4,39886.744,50,79873.488,79876.704,80143.519
12,mtMAM+I+G4,39881.989,51,79865.979,79869.325,80141.410
13,mtMAM+F,41145.650,68,82427.300,82433.285,82794.542
14,mtMAM+F+I,40593.920,69,81325.840,81332.005,81698.483
15,mtMAM+F+G4,38463.944,69,77065.889,77072.053,77438.532
16,mtMAM+F+I+G4,38460.519,70,77061.037,77067.385,77439.081
17,JTT,38470.127,49,77038.253,77041.341,77302.884
18,JTT+I,37994.312,50,76088.625,76091.840,76358.656
19,JTT+G4,37009.495,50,74118.991,74122.207,74389.022
20,JTT+I+G4,37002.718,51,74107.437,74110.783,74382.868
21,JTT+F,38420.870,68,76977.740,76983.725,77344.982
22,JTT+F+I,37953.543,69,76045.086,76051.250,76417.728
23,JTT+F+G4,36958.257,69,74054.514,74060.679,74427.157
24,JTT+F+I+G4,36952.659,70,74045.319,74051.666,74423.362
25,WAG,38625.555,49,77349.110,77352.198,77613.741
26,WAG+I,38198.085,50,76496.170,76499.385,76766.201
27,WAG+G4,37283.621,50,74667.243,74670.458,74937.274
28,WAG+I+G4,37278.756,51,74659.512,74662.859,74934.944
29,WAG+F,38573.346,68,77282.691,77288.676,77649.934
30,WAG+F+I,38156.026,69,76450.052,76456.217,76822.695
31,WAG+F+G4,37223.630,69,74585.260,74591.425,74957.903
32,WAG+F+I+G4,37220.192,70,74580.383,74586.731,74958.427
33,cpREV,38945.073,49,77988.145,77991.233,78252.776
34,cpREV+I,38525.798,50,77151.596,77154.811,77421.627
35,cpREV+G4,37482.695,50,75065.389,75068.605,75335.420
36,cpREV+I+G4,37480.279,51,75062.559,75065.905,75337.990
37,cpREV+F,38898.158,68,77932.317,77938.302,78299.559
38,cpREV+F+I,38477.757,69,77093.515,77099.680,77466.158
39,cpREV+F+G4,37429.426,69,74996.852,75003.017,75369.495
40,cpREV+F+I+G4,37427.031,70,74994.062,75000.410,75372.106
41,mtREV,41367.330,49,82832.659,82835.747,83097.289
42,mtREV+I,40893.284,50,81886.569,81889.785,82156.600
43,mtREV+G4,39163.860,50,78427.720,78430.935,78697.751
44,mtREV+I+G4,39162.541,51,78427.082,78430.429,78702.514
45,mtREV+F,39673.451,68,79482.902,79488.887,79850.144
46,mtREV+F+I,39210.898,69,78559.797,78565.961,78932.440
47,mtREV+F+G4,37762.788,69,75663.577,75669.742,76036.220
48,mtREV+F+I+G4,37761.561,70,75663.123,75669.470,76041.166
49,rtREV,39332.995,49,78763.990,78767.077,79028.620
50,rtREV+I,38900.433,50,77900.866,77904.082,78170.897
51,rtREV+G4,37824.935,50,75749.869,75753.085,76019.900
52,rtREV+I+G4,37822.037,51,75746.073,75749.420,76021.505
53,rtREV+F,39232.057,68,78600.114,78606.098,78967.356
54,rtREV+F+I,38792.156,69,77722.312,77728.476,78094.955
55,rtREV+F+G4,37648.320,69,75434.641,75440.806,75807.284
56,rtREV+F+I+G4,37646.418,70,75432.836,75439.183,75810.879
57,mtART,43218.019,49,86534.037,86537.125,86798.668
58,mtART+I,42670.335,50,85440.669,85443.885,85710.700
59,mtART+G4,39997.523,50,80095.046,80098.261,80365.077
60,mtART+I+G4,39997.607,51,80097.215,80100.561,80372.647
61,mtART+F,41274.073,68,82684.147,82690.131,83051.389
62,mtART+F+I,40762.206,69,81662.411,81668.576,82035.054
63,mtART+F+G4,38628.882,69,77395.764,77401.929,77768.407
64,mtART+F+I+G4,38629.122,70,77398.243,77404.591,77776.287
65,mtZOA,41458.374,49,83014.748,83017.836,83279.379
66,mtZOA+I,40962.192,50,82024.385,82027.600,82294.416
67,mtZOA+G4,38833.931,50,77767.863,77771.078,78037.894
68,mtZOA+I+G4,38833.673,51,77769.346,77772.692,78044.777
69,mtZOA+F,40066.058,68,80268.117,80274.101,80635.359
70,mtZOA+F+I,39584.877,69,79307.753,79313.918,79680.396
71,mtZOA+F+G4,37915.570,69,75969.140,75975.305,76341.783
72,mtZOA+F+I+G4,37915.045,70,75970.089,75976.437,76348.133
73,VT,38561.454,49,77220.908,77223.996,77485.539
74,VT+I,38131.301,50,76362.601,76365.817,76632.632
75,VT+G4,37274.007,50,74648.015,74651.231,74918.046
76,VT+I+G4,37268.852,51,74639.705,74643.051,74915.136
77,VT+F,38500.207,68,77136.415,77142.399,77503.657
78,VT+F+I,38076.791,69,76291.583,76297.748,76664.226
79,VT+F+G4,37207.116,69,74552.231,74558.396,74924.874
80,VT+F+I+G4,37202.622,70,74545.244,74551.591,74923.287
81,LG,38886.093,49,77870.186,77873.274,78134.817
82,LG+I,38438.694,50,76977.389,76980.604,77247.420
83,LG+G4,37350.509,50,74801.017,74804.233,75071.048
84,LG+I+G4,37347.946,51,74797.892,74801.239,75073.324
85,LG+F,38833.262,68,77802.524,77808.509,78169.767
86,LG+F+I,38389.830,69,76917.660,76923.824,77290.302
87,LG+F+G4,37266.255,69,74670.510,74676.675,75043.153
88,LG+F+I+G4,37264.154,70,74668.308,74674.655,75046.351
89,DCMut,39354.239,49,78806.477,78809.565,79071.108
90,DCMut+I,38845.061,50,77790.122,77793.338,78060.153
91,DCMut+G4,37760.798,50,75621.595,75624.811,75891.626
92,DCMut+I+G4,37750.221,51,75602.442,75605.788,75877.873
93,DCMut+F,39168.105,68,78472.210,78478.195,78839.452
94,DCMut+F+I,38674.491,69,77486.982,77493.147,77859.625
95,DCMut+F+G4,37591.353,69,75320.705,75326.870,75693.348
96,DCMut+F+I+G4,37583.395,70,75306.791,75313.138,75684.834
97,PMB,38861.799,49,77821.598,77824.685,78086.228
98,PMB+I,38449.200,50,76998.400,77001.616,77268.431
99,PMB+G4,37566.360,50,75232.720,75235.936,75502.751
100,PMB+I+G4,37562.957,51,75227.915,75231.261,75503.346
101,PMB+F,38942.124,68,78020.248,78026.233,78387.490
102,PMB+F+I,38532.554,69,77203.108,77209.273,77575.751
103,PMB+F+G4,37633.352,69,75404.704,75410.869,75777.347
104,PMB+F+I+G4,37630.410,70,75400.820,75407.167,75778.863
105,HIVb,39636.469,49,79370.938,79374.025,79635.568
106,HIVb+I,39092.315,50,78284.630,78287.846,78554.661
107,HIVb+G4,37782.025,50,75664.050,75667.266,75934.082
108,HIVb+I+G4,37776.350,51,75654.699,75658.046,75930.131
109,HIVb+F,39577.929,68,79291.858,79297.843,79659.100
110,HIVb+F+I,39029.577,69,78197.154,78203.318,78569.796
111,HIVb+F+G4,37657.173,69,75452.346,75458.510,75824.988
112,HIVb+F+I+G4,37652.213,70,75444.425,75450.772,75822.468
113,HIVw,40904.107,49,81906.214,81909.302,82170.845
114,HIVw+I,40301.015,50,80702.030,80705.246,80972.061
115,HIVw+G4,39064.437,50,78228.874,78232.089,78498.905
116,HIVw+I+G4,39051.444,51,78204.889,78208.235,78480.320
117,HIVw+F,40120.378,68,80376.755,80382.740,80743.997
118,HIVw+F+I,39528.496,69,79194.992,79201.157,79567.635
119,HIVw+F+G4,38309.263,69,76756.526,76762.690,77129.168
120,HIVw+F+I+G4,38297.151,70,76734.303,76740.650,77112.346
121,JTTDCMut,38489.055,49,77076.110,77079.197,77340.740
122,JTTDCMut+I,38013.159,50,76126.319,76129.534,76396.350
123,JTTDCMut+G4,37026.686,50,74153.373,74156.588,74423.404
