No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,2806.797,71,5755.595,5806.972,6011.345
2,Dayhoff+I,2679.427,72,5502.854,5555.945,5762.207
3,Dayhoff+G4,2638.965,72,5421.929,5475.020,5681.282
4,Dayhoff+I+G4,2635.067,73,5416.134,5470.977,5679.089
5,Dayhoff+F,2810.236,90,5800.471,5891.471,6124.662
6,Dayhoff+F+I,2689.922,91,5561.843,5655.385,5889.636
7,Dayhoff+F+G4,2649.981,91,5481.962,5575.504,5809.755
8,Dayhoff+F+I+G4,2646.714,92,5477.427,5573.562,5808.822
9,mtMAM,3061.288,71,6264.577,6315.953,6520.327
10,mtMAM+I,2914.724,72,5973.449,6026.540,6232.802
11,mtMAM+G4,2813.692,72,5771.384,5824.474,6030.736
12,mtMAM+I+G4,2812.430,73,5770.860,5825.702,6033.814
13,mtMAM+F,2939.875,90,6059.750,6150.750,6383.940
14,mtMAM+F+I,2795.634,91,5773.268,5866.810,6101.061
15,mtMAM+F+G4,2712.734,91,5607.467,5701.009,5935.260
16,mtMAM+F+I+G4,2710.843,92,5605.686,5701.820,5937.080
17,JTT,2795.753,71,5733.506,5784.883,5989.256
18,JTT+I,2671.882,72,5487.763,5540.854,5747.116
19,JTT+G4,2629.374,72,5402.747,5455.838,5662.100
20,JTT+I+G4,2626.343,73,5398.686,5453.528,5661.640
21,JTT+F,2792.736,90,5765.471,5856.471,6089.662
22,JTT+F+I,2675.943,91,5533.886,5627.428,5861.679
23,JTT+F+G4,2635.000,91,5452.000,5545.542,5779.793
24,JTT+F+I+G4,2632.366,92,5448.732,5544.866,5780.126
25,WAG,2832.055,71,5806.110,5857.487,6061.860
26,WAG+I,2703.510,72,5551.019,5604.110,5810.372
27,WAG+G4,2656.221,72,5456.442,5509.533,5715.794
28,WAG+I+G4,2653.195,73,5452.390,5507.232,5715.344
29,WAG+F,2834.300,90,5848.599,5939.599,6172.790
30,WAG+F+I,2712.459,91,5606.918,5700.460,5934.711
31,WAG+F+G4,2667.205,91,5516.410,5609.952,5844.203
32,WAG+F+I+G4,2663.980,92,5511.959,5608.094,5843.354
33,cpREV,2898.815,71,5939.631,5991.007,6195.381
34,cpREV+I,2759.154,72,5662.307,5715.398,5921.660
35,cpREV+G4,2692.972,72,5529.944,5583.035,5789.297
36,cpREV+I+G4,2690.447,73,5526.894,5581.737,5789.849
37,cpREV+F,2886.652,90,5953.305,6044.305,6277.495
38,cpREV+F+I,2752.872,91,5687.744,5781.285,6015.536
39,cpREV+F+G4,2691.110,91,5564.220,5657.762,5892.013
40,cpREV+F+I+G4,2689.639,92,5563.278,5659.413,5894.673
41,mtREV,2972.098,71,6086.196,6137.572,6341.946
42,mtREV+I,2840.147,72,5824.294,5877.384,6083.646
43,mtREV+G4,2770.114,72,5684.227,5737.318,5943.580
44,mtREV+I+G4,2769.151,73,5684.301,5739.144,5947.256
45,mtREV+F,2873.711,90,5927.422,6018.422,6251.613
46,mtREV+F+I,2743.402,91,5668.804,5762.346,5996.597
47,mtREV+F+G4,2683.807,91,5549.615,5643.157,5877.408
48,mtREV+F+I+G4,2681.825,92,5547.651,5643.786,5879.046
49,rtREV,2882.950,71,5907.899,5959.276,6163.650
50,rtREV+I,2755.026,72,5654.052,5707.143,5913.405
51,rtREV+G4,2703.695,72,5551.391,5604.482,5810.743
52,rtREV+I+G4,2701.026,73,5548.052,5602.895,5811.007
53,rtREV+F,2842.545,90,5865.090,5956.090,6189.280
54,rtREV+F+I,2721.248,91,5624.495,5718.037,5952.288
55,rtREV+F+G4,2676.134,91,5534.268,5627.810,5862.061
56,rtREV+F+I+G4,2672.997,92,5529.995,5626.130,5861.390
57,mtART,3055.605,71,6253.211,6304.587,6508.961
58,mtART+I,2898.577,72,5941.153,5994.244,6200.506
59,mtART+G4,2797.055,72,5738.110,5791.201,5997.462
60,mtART+I+G4,2794.889,73,5735.778,5790.621,5998.733
61,mtART+F,2909.342,90,5998.685,6089.685,6322.876
62,mtART+F+I,2767.210,91,5716.420,5809.962,6044.213
63,mtART+F+G4,2694.028,91,5570.055,5663.597,5897.848
64,mtART+F+I+G4,2690.425,92,5564.850,5660.985,5896.245
65,mtZOA,2924.197,71,5990.394,6041.770,6246.144
66,mtZOA+I,2790.285,72,5724.569,5777.660,5983.922
67,mtZOA+G4,2718.186,72,5580.372,5633.463,5839.724
68,mtZOA+I+G4,2716.366,73,5578.732,5633.574,5841.687
69,mtZOA+F,2827.623,90,5835.246,5926.246,6159.437
70,mtZOA+F+I,2702.362,91,5586.724,5680.266,5914.517
71,mtZOA+F+G4,2649.458,91,5480.916,5574.458,5808.709
72,mtZOA+F+I+G4,2647.172,92,5478.345,5574.480,5809.740
73,VT,2838.187,71,5818.374,5869.751,6074.124
74,VT+I,2712.603,72,5569.206,5622.297,5828.559
75,VT+G4,2669.084,72,5482.168,5535.259,5741.520
76,VT+I+G4,2666.336,73,5478.672,5533.515,5741.627
77,VT+F,2831.243,90,5842.486,5933.486,6166.676
78,VT+F+I,2710.974,91,5603.948,5697.490,5931.741
79,VT+F+G4,2670.231,91,5522.463,5616.005,5850.256
80,VT+F+I+G4,2667.549,92,5519.097,5615.232,5850.492
81,LG,2843.913,71,5829.827,5881.204,6085.577
82,LG+I,2716.904,72,5577.809,5630.899,5837.161
83,LG+G4,2666.171,72,5476.341,5529.432,5735.694
84,LG+I+G4,2663.507,73,5473.014,5527.856,5735.968
85,LG+F,2814.790,90,5809.580,5900.580,6133.771
86,LG+F+I,2696.336,91,5574.671,5668.213,5902.464
87,LG+F+G4,2651.587,91,5485.175,5578.717,5812.968
88,LG+F+I+G4,2648.720,92,5481.440,5577.575,5812.835
89,DCMut,2807.125,71,5756.250,5807.627,6012.000
90,DCMut+I,2679.792,72,5503.583,5556.674,5762.936
91,DCMut+G4,2639.415,72,5422.830,5475.921,5682.183
92,DCMut+I+G4,2635.522,73,5417.044,5471.887,5679.999
93,DCMut+F,2810.605,90,5801.210,5892.210,6125.401
94,DCMut+F+I,2690.291,91,5562.583,5656.125,5890.375
95,DCMut+F+G4,2650.452,91,5482.904,5576.446,5810.697
96,DCMut+F+I+G4,2647.175,92,5478.350,5574.485,5809.745
97,PMB,2873.913,71,5889.825,5941.202,6145.576
98,PMB+I,2747.126,72,5638.252,5691.343,5897.604
99,PMB+G4,2700.430,72,5544.860,5597.950,5804.212
100,PMB+I+G4,2697.701,73,5541.403,5596.245,5804.357
101,PMB+F,2862.258,90,5904.516,5995.516,6228.707
102,PMB+F+I,2739.664,91,5661.329,5754.871,5989.122
103,PMB+F+G4,2695.729,91,5573.458,5667.000,5901.251
104,PMB+F+I+G4,2693.065,92,5570.131,5666.265,5901.525
105,HIVb,2911.089,71,5964.178,6015.555,6219.928
106,HIVb+I,2767.079,72,5678.157,5731.248,5937.510
107,HIVb+G4,2699.435,72,5542.870,5595.961,5802.223
108,HIVb+I+G4,2697.518,73,5541.037,5595.880,5803.992
109,HIVb+F,2880.766,90,5941.532,6032.532,6265.723
110,HIVb+F+I,2743.825,91,5669.650,5763.192,5997.442
111,HIVb+F+G4,2675.375,91,5532.750,5626.292,5860.543
112,HIVb+F+I+G4,2674.378,92,5532.756,5628.891,5864.151
113,HIVw,3042.457,71,6226.915,6278.292,6482.665
114,HIVw+I,2887.772,72,5919.544,5972.635,6178.896
115,HIVw+G4,2811.512,72,5767.024,5820.115,6026.377
116,HIVw+I+G4,2806.759,73,5759.518,5814.360,6022.472
117,HIVw+F,2992.589,90,6165.179,6256.179,6489.370
118,HIVw+F+I,2834.219,91,5850.439,5943.981,6178.232
119,HIVw+F+G4,2758.743,91,5699.487,5793.029,6027.280
120,HIVw+F+I+G4,2754.174,92,5692.349,5788.483,6023.743
121,JTTDCMut,2795.617,71,5733.235,5784.612,5988.985
