No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7893.966,79,15945.932,16016.155,16227.226
2,Dayhoff+I,7785.445,80,15730.891,15803.293,16015.745
3,Dayhoff+G4,7580.578,80,15321.156,15393.558,15606.011
4,Dayhoff+I+G4,7577.232,81,15316.464,15391.093,15604.879
5,Dayhoff+F,7898.290,98,15992.579,16113.101,16341.526
6,Dayhoff+F+I,7789.385,99,15776.771,15900.521,16129.278
7,Dayhoff+F+G4,7581.789,99,15361.578,15485.328,15714.085
8,Dayhoff+F+I+G4,7578.681,100,15357.363,15484.407,15713.431
9,mtMAM,8668.282,79,17494.563,17564.786,17775.857
10,mtMAM+I,8486.735,80,17133.470,17205.872,17418.324
11,mtMAM+G4,7959.666,80,16079.332,16151.734,16364.186
12,mtMAM+I+G4,7955.751,81,16073.501,16148.130,16361.916
13,mtMAM+F,8124.277,98,16444.553,16565.075,16793.500
14,mtMAM+F+I,7977.363,99,16152.725,16276.475,16505.233
15,mtMAM+F+G4,7627.241,99,15452.481,15576.231,15804.989
16,mtMAM+F+I+G4,7621.991,100,15443.983,15571.027,15800.051
17,JTT,7595.473,79,15348.945,15419.167,15630.239
18,JTT+I,7488.024,80,15136.047,15208.449,15420.902
19,JTT+G4,7336.641,80,14833.283,14905.685,15118.137
20,JTT+I+G4,7331.964,81,14825.928,14900.558,15114.344
21,JTT+F,7592.482,98,15380.965,15501.487,15729.912
22,JTT+F+I,7488.106,99,15174.212,15297.962,15526.719
23,JTT+F+G4,7344.935,99,14887.870,15011.620,15240.378
24,JTT+F+I+G4,7339.769,100,14879.539,15006.583,15235.607
25,WAG,7747.898,79,15653.795,15724.018,15935.089
26,WAG+I,7648.414,80,15456.828,15529.230,15741.682
27,WAG+G4,7494.999,80,15149.998,15222.400,15434.853
28,WAG+I+G4,7491.096,81,15144.191,15218.820,15432.606
29,WAG+F,7730.399,98,15656.799,15777.321,16005.746
30,WAG+F+I,7632.218,99,15462.435,15586.185,15814.943
31,WAG+F+G4,7482.056,99,15162.111,15285.861,15514.619
32,WAG+F+I+G4,7477.993,100,15155.987,15283.031,15512.055
33,cpREV,7803.585,79,15765.170,15835.393,16046.464
34,cpREV+I,7688.563,80,15537.126,15609.529,15821.981
35,cpREV+G4,7499.387,80,15158.774,15231.176,15443.629
36,cpREV+I+G4,7496.184,81,15154.368,15228.998,15442.784
37,cpREV+F,7761.663,98,15719.327,15839.849,16068.274
38,cpREV+F+I,7656.529,99,15511.057,15634.807,15863.565
39,cpREV+F+G4,7482.900,99,15163.800,15287.550,15516.307
40,cpREV+F+I+G4,7479.414,100,15158.827,15285.871,15514.895
41,mtREV,8312.719,79,16783.439,16853.661,17064.733
42,mtREV+I,8176.816,80,16513.632,16586.034,16798.486
43,mtREV+G4,7873.651,80,15907.303,15979.705,16192.157
44,mtREV+I+G4,7872.531,81,15907.062,15981.691,16195.477
45,mtREV+F,7873.344,98,15942.688,16063.210,16291.635
46,mtREV+F+I,7762.911,99,15723.822,15847.572,16076.330
47,mtREV+F+G4,7546.691,99,15291.383,15415.133,15643.890
48,mtREV+F+I+G4,7542.523,100,15285.047,15412.091,15641.115
49,rtREV,7958.719,79,16075.438,16145.660,16356.732
50,rtREV+I,7851.161,80,15862.321,15934.723,16147.176
51,rtREV+G4,7666.900,80,15493.800,15566.202,15778.654
52,rtREV+I+G4,7663.741,81,15489.482,15564.111,15777.897
53,rtREV+F,7927.701,98,16051.402,16171.923,16400.348
54,rtREV+F+I,7822.111,99,15842.221,15965.971,16194.729
55,rtREV+F+G4,7645.607,99,15489.214,15612.964,15841.721
56,rtREV+F+I+G4,7641.999,100,15483.998,15611.042,15840.066
57,mtART,9023.050,79,18204.099,18274.321,18485.393
58,mtART+I,8836.892,80,17833.784,17906.186,18118.638
59,mtART+G4,8280.781,80,16721.562,16793.964,17006.417
60,mtART+I+G4,8280.793,81,16723.587,16798.216,17012.002
61,mtART+F,8517.500,98,17230.999,17351.521,17579.946
62,mtART+F+I,8361.584,99,16921.168,17044.918,17273.675
63,mtART+F+G4,7950.895,99,16099.789,16223.539,16452.297
64,mtART+F+I+G4,7950.251,100,16100.502,16227.547,16456.571
65,mtZOA,8516.400,79,17190.800,17261.022,17472.094
66,mtZOA+I,8357.641,80,16875.282,16947.684,17160.136
67,mtZOA+G4,7951.176,80,16062.352,16134.754,16347.206
68,mtZOA+I+G4,7951.501,81,16065.002,16139.632,16353.418
69,mtZOA+F,8151.623,98,16499.246,16619.768,16848.193
70,mtZOA+F+I,8019.849,99,16237.698,16361.448,16590.205
71,mtZOA+F+G4,7733.262,99,15664.525,15788.275,16017.032
72,mtZOA+F+I+G4,7732.315,100,15664.630,15791.674,16020.698
73,VT,7745.126,79,15648.253,15718.475,15929.547
74,VT+I,7643.833,80,15447.667,15520.069,15732.521
75,VT+G4,7500.336,80,15160.671,15233.074,15445.526
76,VT+I+G4,7496.228,81,15154.457,15229.086,15442.872
77,VT+F,7728.191,98,15652.382,15772.903,16001.328
78,VT+F+I,7629.255,99,15456.509,15580.259,15809.017
79,VT+F+G4,7493.551,99,15185.103,15308.853,15537.610
80,VT+F+I+G4,7488.961,100,15177.921,15304.965,15533.989
81,LG,7826.532,79,15811.064,15881.286,16092.358
82,LG+I,7715.449,80,15590.897,15663.300,15875.752
83,LG+G4,7538.837,80,15237.674,15310.076,15522.528
84,LG+I+G4,7535.753,81,15233.505,15308.135,15521.921
85,LG+F,7799.300,98,15794.600,15915.122,16143.547
86,LG+F+I,7691.819,99,15581.638,15705.388,15934.146
87,LG+F+G4,7527.589,99,15253.177,15376.927,15605.685
88,LG+F+I+G4,7523.540,100,15247.080,15374.124,15603.149
89,DCMut,7893.743,79,15945.487,16015.709,16226.780
90,DCMut+I,7785.260,80,15730.520,15802.922,16015.374
91,DCMut+G4,7580.858,80,15321.715,15394.117,15606.570
92,DCMut+I+G4,7577.478,81,15316.955,15391.584,15605.370
93,DCMut+F,7897.871,98,15991.741,16112.263,16340.688
94,DCMut+F+I,7789.000,99,15775.999,15899.749,16128.507
95,DCMut+F+G4,7581.949,99,15361.897,15485.647,15714.405
96,DCMut+F+I+G4,7578.827,100,15357.654,15484.698,15713.722
97,PMB,7892.288,79,15942.576,16012.799,16223.870
98,PMB+I,7786.215,80,15732.430,15804.833,16017.285
99,PMB+G4,7625.127,80,15410.254,15482.656,15695.108
100,PMB+I+G4,7621.530,81,15405.060,15479.689,15693.475
101,PMB+F,7892.707,98,15981.414,16101.935,16330.360
102,PMB+F+I,7791.404,99,15780.808,15904.558,16133.316
103,PMB+F+G4,7641.013,99,15480.025,15603.775,15832.533
104,PMB+F+I+G4,7637.031,100,15474.063,15601.107,15830.131
105,HIVb,7648.887,79,15455.775,15525.997,15737.068
106,HIVb+I,7527.314,80,15214.629,15287.031,15499.483
107,HIVb+G4,7337.738,80,14835.475,14907.877,15120.330
108,HIVb+I+G4,7333.636,81,14829.272,14903.901,15117.687
109,HIVb+F,7623.541,98,15443.082,15563.604,15792.029
110,HIVb+F+I,7505.593,99,15209.185,15332.935,15561.693
111,HIVb+F+G4,7327.081,99,14852.162,14975.912,15204.670
112,HIVb+F+I+G4,7322.054,100,14844.108,14971.152,15200.176
113,HIVw,7887.098,79,15932.195,16002.418,16213.489
114,HIVw+I,7747.459,80,15654.917,15727.320,15939.772
115,HIVw+G4,7534.565,80,15229.130,15301.532,15513.985
116,HIVw+I+G4,7530.368,81,15222.736,15297.366,15511.152
117,HIVw+F,7794.274,98,15784.548,15905.069,16133.494
118,HIVw+F+I,7658.921,99,15515.842,15639.592,15868.350
119,HIVw+F+G4,7453.975,99,15105.950,15229.700,15458.457
120,HIVw+F+I+G4,7449.498,100,15098.995,15226.039,15455.063
121,JTTDCMut,7601.742,79,15361.484,15431.706,15642.778
122,JTTDCMut+I,7494.537,80,15149.074,15221.476,15433.929
123,JTTDCMut+G4,7341.996,80,14843.992,14916.394,15128.847
124,JTTDCMut+I+G4,7337.336,81,14836.672,14911.301,15125.087
125,JTTDCMut+F,7597.234,98,15390.467,15510.989,15739.414
126,JTTDCMut+F+I,7492.963,99,15183.926,15307.676,15536.433
127,JTTDCMut+F+G4,7348.199,99,14894.398,15018.148,15246.905
128,JTTDCMut+F+I+G4,7343.091,100,14886.183,15013.227,15242.251
129,FLU,7847.423,79,15852.847,15923.069,16134.141
130,FLU+I,7714.051,80,15588.103,15660.505,15872.957
131,FLU+G4,7488.557,80,15137.113,15209.515,15421.968
132,FLU+I+G4,7486.911,81,15135.823,15210.452,15424.238
133,FLU+F,7785.348,98,15766.695,15887.217,16115.642
134,FLU+F+I,7661.898,99,15521.795,15645.545,15874.303
135,FLU+F+G4,7451.538,99,15101.077,15224.827,15453.584
136,FLU+F+I+G4,7449.154,100,15098.308,15225.352,15454.376
137,Blosum62,7932.756,79,16023.512,16093.734,16304.805
138,Blosum62+I,7827.559,80,15815.118,15887.520,16099.973
139,Blosum62+G4,7660.296,80,15480.592,15552.994,15765.447
140,Blosum62+I+G4,7657.077,81,15476.155,15550.784,15764.570
141,Blosum62+F,7920.582,98,16037.164,16157.686,16386.111
142,Blosum62+F+I,7820.105,99,15838.209,15961.959,16190.717
143,Blosum62+F+G4,7664.159,99,15526.319,15650.069,15878.826
144,Blosum62+F+I+G4,7660.594,100,15521.188,15648.232,15877.256
145,mtMet,8281.241,79,16720.482,16790.704,17001.776
146,mtMet+I,8134.108,80,16428.215,16500.618,16713.070
147,mtMet+G4,7802.133,80,15764.266,15836.668,16049.121
148,mtMet+I+G4,7801.337,81,15764.674,15839.303,16053.089
149,mtMet+F,7852.429,98,15900.857,16021.379,16249.804
150,mtMet+F+I,7732.804,99,15663.608,15787.358,16016.115
151,mtMet+F+G4,7497.458,99,15192.916,15316.666,15545.424
152,mtMet+F+I+G4,7495.070,100,15190.140,15317.184,15546.208
153,mtVer,8278.975,79,16715.951,16786.173,16997.245
154,mtVer+I,8122.073,80,16404.145,16476.547,16689.000
155,mtVer+G4,7751.135,80,15662.271,15734.673,15947.125
156,mtVer+I+G4,7750.056,81,15662.113,15736.742,15950.528
157,mtVer+F,7828.241,98,15852.481,15973.003,16201.428
158,mtVer+F+I,7700.393,99,15598.787,15722.537,15951.294
159,mtVer+F+G4,7457.196,99,15112.391,15236.141,15464.899
160,mtVer+F+I+G4,7453.766,100,15107.532,15234.576,15463.600
161,mtInv,8378.697,79,16915.394,16985.616,17196.687
162,mtInv+I,8238.856,80,16637.712,16710.115,16922.567
163,mtInv+G4,7943.564,80,16047.128,16119.531,16331.983
164,mtInv+I+G4,7942.328,81,16046.656,16121.286,16335.072
165,mtInv+F,7874.760,98,15945.519,16066.041,16294.466
166,mtInv+F+I,7759.547,99,15717.094,15840.844,16069.601
167,mtInv+F+G4,7547.502,99,15293.004,15416.754,15645.512
168,mtInv+F+I+G4,7544.866,100,15289.731,15416.775,15645.799
