No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,65429.472,47,130952.945,130953.899,131257.128
2,Dayhoff+I,63671.065,48,127438.129,127439.124,127748.785
3,Dayhoff+G4,62468.851,48,125033.702,125034.697,125344.358
4,Dayhoff+I+G4,62451.693,49,125001.386,125002.422,125318.513
5,Dayhoff+F,65308.272,66,130748.543,130750.420,131175.694
6,Dayhoff+F+I,63509.961,67,127153.923,127155.857,127587.546
7,Dayhoff+F+G4,62273.482,67,124680.965,124682.899,125114.588
8,Dayhoff+F+I+G4,62255.159,68,124646.318,124648.310,125086.413
9,mtMAM,70527.206,47,141148.412,141149.366,141452.595
10,mtMAM+I,68014.498,48,136124.996,136125.991,136435.652
11,mtMAM+G4,65006.076,48,130108.153,130109.147,130418.808
12,mtMAM+I+G4,64995.145,49,130088.290,130089.327,130405.418
13,mtMAM+F,67494.392,66,135120.784,135122.661,135547.935
14,mtMAM+F+I,65183.688,67,130501.377,130503.311,130935.000
15,mtMAM+F+G4,63062.170,67,126258.341,126260.275,126691.964
16,mtMAM+F+I+G4,63038.523,68,126213.047,126215.039,126653.142
17,JTT,64153.264,47,128400.528,128401.481,128704.711
18,JTT+I,62398.080,48,124892.159,124893.154,125202.815
19,JTT+G4,61317.940,48,122731.881,122732.875,123042.536
20,JTT+I+G4,61301.827,49,122701.654,122702.690,123018.781
21,JTT+F,64142.970,66,128417.940,128419.817,128845.092
22,JTT+F+I,62375.730,67,124885.459,124887.394,125319.083
23,JTT+F+G4,61288.995,67,122711.989,122713.923,123145.612
24,JTT+F+I+G4,61272.786,68,122681.572,122683.564,123121.667
25,WAG,64655.847,47,129405.695,129406.649,129709.878
26,WAG+I,62987.763,48,126071.526,126072.521,126382.182
27,WAG+G4,61948.280,48,123992.561,123993.555,124303.216
28,WAG+I+G4,61931.704,49,123961.407,123962.443,124278.534
29,WAG+F,64693.656,66,129519.313,129521.190,129946.464
30,WAG+F+I,62999.649,67,126133.299,126135.233,126566.922
31,WAG+F+G4,61927.096,67,123988.192,123990.126,124421.815
32,WAG+F+I+G4,61910.705,68,123957.410,123959.402,124397.505
33,cpREV,65146.183,47,130386.366,130387.319,130690.549
34,cpREV+I,63452.142,48,127000.283,127001.278,127310.939
35,cpREV+G4,62241.170,48,124578.340,124579.334,124888.995
36,cpREV+I+G4,62226.829,49,124551.658,124552.695,124868.786
37,cpREV+F,65125.832,66,130383.665,130385.542,130810.816
38,cpREV+F+I,63438.989,67,127011.978,127013.913,127445.602
39,cpREV+F+G4,62197.385,67,124528.769,124530.703,124962.392
40,cpREV+F+I+G4,62183.317,68,124502.635,124504.627,124942.730
41,mtREV,68147.107,47,136388.214,136389.167,136692.397
42,mtREV+I,66150.219,48,132396.438,132397.432,132707.093
43,mtREV+G4,64271.061,48,128638.122,128639.116,128948.777
44,mtREV+I+G4,64256.882,49,128611.764,128612.800,128928.891
45,mtREV+F,65644.408,66,131420.816,131422.693,131847.967
46,mtREV+F+I,63805.143,67,127744.286,127746.220,128177.909
47,mtREV+F+G4,62318.237,67,124770.475,124772.409,125204.098
48,mtREV+F+I+G4,62303.050,68,124742.099,124744.092,125182.194
49,rtREV,65558.680,47,131211.360,131212.313,131515.543
50,rtREV+I,63771.925,48,127639.849,127640.844,127950.505
