No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,3272.313,15,6574.627,6575.384,6641.781
2,Dayhoff+I,3220.190,16,6472.380,6473.239,6544.012
3,Dayhoff+G4,3201.442,16,6434.884,6435.743,6506.515
4,Dayhoff+I+G4,3202.840,17,6439.679,6440.648,6515.788
5,Dayhoff+F,3229.478,34,6526.957,6530.827,6679.174
6,Dayhoff+F+I,3175.900,35,6421.800,6425.904,6578.494
7,Dayhoff+F+G4,3158.084,35,6386.168,6390.272,6542.862
8,Dayhoff+F+I+G4,3158.993,36,6389.986,6394.331,6551.157
9,mtMAM,3448.989,15,6927.979,6928.736,6995.133
10,mtMAM+I,3348.735,16,6729.470,6730.330,6801.102
11,mtMAM+G4,3288.087,16,6608.174,6609.034,6679.806
12,mtMAM+I+G4,3288.369,17,6610.737,6611.706,6686.846
13,mtMAM+F,3315.581,34,6699.162,6703.032,6851.379
14,mtMAM+F+I,3222.809,35,6515.618,6519.722,6672.312
15,mtMAM+F+G4,3175.346,35,6420.692,6424.796,6577.386
16,mtMAM+F+I+G4,3175.143,36,6422.287,6426.633,6583.458
17,JTT,3225.145,15,6480.290,6481.047,6547.445
18,JTT+I,3175.615,16,6383.229,6384.089,6454.861
19,JTT+G4,3162.012,16,6356.024,6356.884,6427.656
20,JTT+I+G4,3161.714,17,6357.427,6358.395,6433.536
21,JTT+F,3202.486,34,6472.972,6476.842,6625.189
22,JTT+F+I,3151.359,35,6372.718,6376.822,6529.412
23,JTT+F+G4,3137.884,35,6345.768,6349.872,6502.462
24,JTT+F+I+G4,3137.426,36,6346.853,6351.199,6508.024
25,WAG,3238.899,15,6507.797,6508.554,6574.952
26,WAG+I,3194.674,16,6421.348,6422.207,6492.979
27,WAG+G4,3181.919,16,6395.838,6396.698,6467.470
28,WAG+I+G4,3181.874,17,6397.747,6398.716,6473.856
29,WAG+F,3212.362,34,6492.724,6496.594,6644.942
30,WAG+F+I,3165.713,35,6401.426,6405.530,6558.120
31,WAG+F+G4,3153.936,35,6377.873,6381.977,6534.567
32,WAG+F+I+G4,3153.589,36,6379.179,6383.525,6540.350
33,cpREV,3255.096,15,6540.193,6540.950,6607.348
34,cpREV+I,3203.256,16,6438.513,6439.372,6510.144
35,cpREV+G4,3188.526,16,6409.053,6409.912,6480.685
36,cpREV+I+G4,3188.177,17,6410.353,6411.322,6486.462
37,cpREV+F,3227.522,34,6523.043,6526.913,6675.260
38,cpREV+F+I,3175.105,35,6420.210,6424.314,6576.904
39,cpREV+F+G4,3160.693,35,6391.386,6395.490,6548.080
40,cpREV+F+I+G4,3160.363,36,6392.725,6397.071,6553.896
41,mtREV,3373.177,15,6776.354,6777.111,6843.509
42,mtREV+I,3303.848,16,6639.696,6640.556,6711.328
43,mtREV+G4,3274.754,16,6581.507,6582.367,6653.139
44,mtREV+I+G4,3273.545,17,6581.090,6582.059,6657.199
45,mtREV+F,3247.883,34,6563.766,6567.636,6715.983
46,mtREV+F+I,3185.101,35,6440.201,6444.305,6596.895
47,mtREV+F+G4,3160.765,35,6391.531,6395.635,6548.225
