No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,4407.103,61,8936.206,8948.688,9210.968
2,Dayhoff+I,4332.227,62,8788.453,8801.366,9067.719
3,Dayhoff+G4,4319.115,62,8762.230,8775.142,9041.496
4,Dayhoff+I+G4,4315.554,63,8757.107,8770.458,9040.877
5,Dayhoff+F,4378.369,80,8916.738,8938.817,9277.082
6,Dayhoff+F+I,4304.197,81,8770.394,8793.063,9135.241
7,Dayhoff+F+G4,4291.461,81,8744.921,8767.590,9109.769
8,Dayhoff+F+I+G4,4288.145,82,8740.290,8763.558,9109.642
9,mtMAM,4782.804,61,9687.608,9700.090,9962.369
10,mtMAM+I,4629.976,62,9383.952,9396.865,9663.218
11,mtMAM+G4,4582.156,62,9288.313,9301.225,9567.579
12,mtMAM+I+G4,4572.543,63,9271.086,9284.437,9554.856
13,mtMAM+F,4576.544,80,9313.089,9335.167,9673.432
14,mtMAM+F+I,4441.228,81,9044.457,9067.126,9409.304
15,mtMAM+F+G4,4411.070,81,8984.140,9006.809,9348.987
16,mtMAM+F+I+G4,4402.701,82,8969.401,8992.670,9338.753
17,JTT,4343.935,61,8809.871,8822.353,9084.632
18,JTT+I,4280.325,62,8684.649,8697.561,8963.915
19,JTT+G4,4270.143,62,8664.286,8677.198,8943.552
20,JTT+I+G4,4268.044,63,8662.089,8675.440,8945.859
21,JTT+F,4330.953,80,8821.906,8843.984,9182.249
22,JTT+F+I,4269.172,81,8700.345,8723.014,9065.192
23,JTT+F+G4,4259.093,81,8680.186,8702.855,9045.033
24,JTT+F+I+G4,4257.167,82,8678.334,8701.602,9047.685
25,WAG,4345.323,61,8812.646,8825.128,9087.408
26,WAG+I,4288.064,62,8700.128,8713.041,8979.394
27,WAG+G4,4277.470,62,8678.939,8691.852,8958.205
28,WAG+I+G4,4275.922,63,8677.844,8691.195,8961.614
29,WAG+F,4324.106,80,8808.213,8830.291,9168.556
30,WAG+F+I,4267.501,81,8697.002,8719.671,9061.850
31,WAG+F+G4,4256.611,81,8675.222,8697.891,9040.069
32,WAG+F+I+G4,4255.208,82,8674.417,8697.685,9043.768
33,cpREV,4390.202,61,8902.403,8914.885,9177.165
34,cpREV+I,4325.250,62,8774.500,8787.412,9053.766
35,cpREV+G4,4311.210,62,8746.419,8759.332,9025.685
36,cpREV+I+G4,4309.024,63,8744.048,8757.399,9027.818
37,cpREV+F,4363.013,80,8886.025,8908.103,9246.368
38,cpREV+F+I,4300.023,81,8762.045,8784.714,9126.893
39,cpREV+F+G4,4285.963,81,8733.927,8756.596,9098.774
40,cpREV+F+I+G4,4283.858,82,8731.716,8754.984,9101.068
41,mtREV,4598.100,61,9318.200,9330.681,9592.961
42,mtREV+I,4509.708,62,9143.416,9156.328,9422.682
43,mtREV+G4,4487.651,62,9099.302,9112.215,9378.568
44,mtREV+I+G4,4483.407,63,9092.814,9106.165,9376.584
45,mtREV+F,4411.988,80,8983.975,9006.053,9344.318
46,mtREV+F+I,4334.299,81,8830.597,8853.266,9195.445
47,mtREV+F+G4,4316.734,81,8795.467,8818.136,9160.315
48,mtREV+F+I+G4,4313.058,82,8790.116,8813.384,9159.468
49,rtREV,4438.229,61,8998.459,9010.941,9273.221
50,rtREV+I,4366.658,62,8857.316,8870.228,9136.582
51,rtREV+G4,4352.626,62,8829.252,8842.164,9108.518
52,rtREV+I+G4,4349.659,63,8825.319,8838.670,9109.089
53,rtREV+F,4387.528,80,8935.057,8957.135,9295.400
54,rtREV+F+I,4317.769,81,8797.538,8820.207,9162.385
55,rtREV+F+G4,4305.329,81,8772.658,8795.327,9137.505
56,rtREV+F+I+G4,4302.559,82,8769.119,8792.387,9138.470
57,mtART,4719.732,61,9561.464,9573.946,9836.226
58,mtART+I,4593.023,62,9310.045,9322.958,9589.311
59,mtART+G4,4548.788,62,9221.576,9234.489,9500.842
60,mtART+I+G4,4543.079,63,9212.158,9225.509,9495.928
61,mtART+F,4525.890,80,9211.780,9233.858,9572.123
62,mtART+F+I,4416.732,81,8995.465,9018.134,9360.312
63,mtART+F+G4,4388.102,81,8938.205,8960.874,9303.052
64,mtART+F+I+G4,4382.898,82,8929.795,8953.064,9299.147
65,mtZOA,4605.349,61,9332.698,9345.180,9607.460
66,mtZOA+I,4503.139,62,9130.277,9143.190,9409.543
67,mtZOA+G4,4472.983,62,9069.966,9082.878,9349.232
68,mtZOA+I+G4,4469.039,63,9064.079,9077.430,9347.849
69,mtZOA+F,4444.225,80,9048.450,9070.529,9408.793
70,mtZOA+F+I,4356.531,81,8875.062,8897.731,9239.909
71,mtZOA+F+G4,4338.615,81,8839.230,8861.899,9204.077
72,mtZOA+F+I+G4,4334.986,82,8833.973,8857.241,9203.324
73,VT,4326.220,61,8774.439,8786.921,9049.201
74,VT+I,4271.229,62,8666.458,8679.371,8945.724
75,VT+G4,4261.426,62,8646.852,8659.764,8926.118
76,VT+I+G4,4260.001,63,8646.002,8659.353,8929.772
77,VT+F,4305.994,80,8771.988,8794.067,9132.331
78,VT+F+I,4252.293,81,8666.586,8689.255,9031.434
79,VT+F+G4,4242.567,81,8647.134,8669.803,9011.981
80,VT+F+I+G4,4241.259,82,8646.518,8669.786,9015.869
81,LG,4383.426,61,8888.853,8901.335,9163.615
82,LG+I,4317.635,62,8759.270,8772.182,9038.536
83,LG+G4,4305.308,62,8734.617,8747.529,9013.883
84,LG+I+G4,4303.111,63,8732.222,8745.573,9015.993
85,LG+F,4356.291,80,8872.581,8894.660,9232.924
86,LG+F+I,4292.264,81,8746.528,8769.197,9111.375
87,LG+F+G4,4280.736,81,8723.473,8746.142,9088.320
88,LG+F+I+G4,4278.674,82,8721.348,8744.616,9090.699
89,DCMut,4407.217,61,8936.433,8948.915,9211.195
90,DCMut+I,4332.148,62,8788.295,8801.208,9067.561
91,DCMut+G4,4318.923,62,8761.845,8774.758,9041.111
92,DCMut+I+G4,4315.356,63,8756.711,8770.062,9040.481
93,DCMut+F,4378.451,80,8916.902,8938.980,9277.245
94,DCMut+F+I,4304.094,81,8770.188,8792.857,9135.036
95,DCMut+F+G4,4291.238,81,8744.475,8767.144,9109.323
96,DCMut+F+I+G4,4287.914,82,8739.829,8763.097,9109.180
97,PMB,4330.900,61,8783.800,8796.281,9058.561
98,PMB+I,4275.722,62,8675.444,8688.357,8954.710
99,PMB+G4,4265.082,62,8654.164,8667.076,8933.430
100,PMB+I+G4,4263.816,63,8653.631,8666.982,8937.401
101,PMB+F,4321.529,80,8803.058,8825.136,9163.401
102,PMB+F+I,4267.518,81,8697.035,8719.704,9061.883
103,PMB+F+G4,4257.098,81,8676.196,8698.865,9041.043
104,PMB+F+I+G4,4255.907,82,8675.814,8699.082,9045.165
105,HIVb,4508.398,61,9138.796,9151.278,9413.557
106,HIVb+I,4398.399,62,8920.799,8933.711,9200.064
107,HIVb+G4,4381.419,62,8886.838,8899.750,9166.104
108,HIVb+I+G4,4374.399,63,8874.798,8888.149,9158.568
109,HIVb+F,4480.835,80,9121.670,9143.749,9482.013
110,HIVb+F+I,4373.377,81,8908.754,8931.423,9273.601
111,HIVb+F+G4,4356.666,81,8875.332,8898.001,9240.179
112,HIVb+F+I+G4,4349.352,82,8862.704,8885.973,9232.056
113,HIVw,4611.297,61,9344.594,9357.076,9619.356
114,HIVw+I,4493.206,62,9110.413,9123.325,9389.679
115,HIVw+G4,4469.633,62,9063.265,9076.178,9342.531
116,HIVw+I+G4,4462.580,63,9051.160,9064.511,9334.930
117,HIVw+F,4523.138,80,9206.275,9228.354,9566.618
118,HIVw+F+I,4413.908,81,8989.815,9012.484,9354.662
119,HIVw+F+G4,4393.419,81,8948.838,8971.507,9313.685
120,HIVw+F+I+G4,4386.938,82,8937.875,8961.144,9307.227
