No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,18147.220,53,36400.441,36405.431,36670.259
2,Dayhoff+I,17670.015,54,35448.031,35453.214,35722.940
3,Dayhoff+G4,17326.243,54,34760.487,34765.670,35035.396
4,Dayhoff+I+G4,17322.972,55,34755.944,34761.323,35035.944
5,Dayhoff+F,18084.182,72,36312.363,36321.682,36678.909
6,Dayhoff+F+I,17605.005,73,35356.010,35365.597,35727.647
7,Dayhoff+F+G4,17265.106,73,34676.212,34685.799,35047.848
8,Dayhoff+F+I+G4,17262.088,74,34672.175,34682.033,35048.903
9,mtMAM,19659.961,53,39425.921,39430.912,39695.739
10,mtMAM+I,18955.488,54,38018.977,38024.160,38293.886
11,mtMAM+G4,18174.608,54,36457.215,36462.398,36732.124
12,mtMAM+I+G4,18173.134,55,36456.267,36461.647,36736.267
13,mtMAM+F,18879.493,72,37902.986,37912.305,38269.532
14,mtMAM+F+I,18237.985,73,36621.970,36631.557,36993.607
15,mtMAM+F+G4,17637.699,73,35421.399,35430.986,35793.035
16,mtMAM+F+I+G4,17635.867,74,35419.735,35429.593,35796.462
17,JTT,17844.199,53,35794.398,35799.389,36064.216
18,JTT+I,17369.265,54,34846.530,34851.713,35121.439
19,JTT+G4,17063.971,54,34235.942,34241.126,34510.851
20,JTT+I+G4,17060.589,55,34231.178,34236.558,34511.178
21,JTT+F,17828.480,72,35800.959,35810.279,36167.505
22,JTT+F+I,17356.201,73,34858.403,34867.989,35230.039
23,JTT+F+G4,17052.917,73,34251.834,34261.421,34623.471
24,JTT+F+I+G4,17049.585,74,34247.170,34257.027,34623.897
25,WAG,17859.558,53,35825.116,35830.106,36094.934
26,WAG+I,17414.361,54,34936.721,34941.905,35211.631
27,WAG+G4,17139.842,54,34387.684,34392.867,34662.593
28,WAG+I+G4,17136.092,55,34382.184,34387.564,34662.184
29,WAG+F,17811.889,72,35767.779,35777.098,36134.324
30,WAG+F+I,17367.763,73,34881.527,34891.113,35253.163
31,WAG+F+G4,17094.657,73,34335.315,34344.901,34706.951
32,WAG+F+I+G4,17091.068,74,34330.137,34339.995,34706.864
33,cpREV,18068.610,53,36243.220,36248.210,36513.038
34,cpREV+I,17585.261,54,35278.523,35283.706,35553.432
35,cpREV+G4,17261.855,54,34631.709,34636.893,34906.618
36,cpREV+I+G4,17257.620,55,34625.241,34630.621,34905.241
37,cpREV+F,18070.434,72,36284.869,36294.188,36651.414
38,cpREV+F+I,17592.552,73,35331.104,35340.691,35702.741
39,cpREV+F+G4,17262.432,73,34670.864,34680.450,35042.500
40,cpREV+F+I+G4,17258.248,74,34664.497,34674.355,35041.224
41,mtREV,18906.105,53,37918.209,37923.200,38188.028
42,mtREV+I,18357.068,54,36822.136,36827.319,37097.045
43,mtREV+G4,17872.238,54,35852.475,35857.659,36127.384
44,mtREV+I+G4,17870.204,55,35850.409,35855.788,36130.409
45,mtREV+F,18262.728,72,36669.457,36678.776,37036.002
46,mtREV+F+I,17760.720,73,35667.441,35677.027,36039.077
47,mtREV+F+G4,17347.438,73,34840.876,34850.463,35212.513
48,mtREV+F+I+G4,17346.553,74,34841.106,34850.964,35217.834
49,rtREV,18131.011,53,36368.022,36373.012,36637.840
50,rtREV+I,17626.334,54,35360.669,35365.852,35635.578
51,rtREV+G4,17309.843,54,34727.686,34732.869,35002.595
52,rtREV+I+G4,17306.169,55,34722.338,34727.718,35002.338
53,rtREV+F,18089.102,72,36322.203,36331.522,36688.749
54,rtREV+F+I,17584.663,73,35315.325,35324.912,35686.962
55,rtREV+F+G4,17258.777,73,34663.554,34673.141,35035.191
56,rtREV+F+I+G4,17255.464,74,34658.928,34668.786,35035.656
57,mtART,19856.594,53,39819.188,39824.179,40089.007
58,mtART+I,19103.823,54,38315.646,38320.829,38590.555
59,mtART+G4,18338.858,54,36785.715,36790.899,37060.624
60,mtART+I+G4,18332.625,55,36775.251,36780.630,37055.251
61,mtART+F,19062.351,72,38268.701,38278.020,38635.247
62,mtART+F+I,18414.571,73,36975.141,36984.728,37346.778
63,mtART+F+G4,17791.879,73,35729.757,35739.344,36101.394
64,mtART+F+I+G4,17787.076,74,35722.152,35732.010,36098.879
65,mtZOA,19212.940,53,38531.880,38536.871,38801.699
66,mtZOA+I,18566.179,54,37240.359,37245.542,37515.268
67,mtZOA+G4,17937.002,54,35982.003,35987.187,36256.912
68,mtZOA+I+G4,17933.258,55,35976.515,35981.895,36256.515
69,mtZOA+F,18612.618,72,37369.236,37378.556,37735.782
70,mtZOA+F+I,18038.919,73,36223.838,36233.424,36595.474
71,mtZOA+F+G4,17536.211,73,35218.423,35228.009,35590.059
72,mtZOA+F+I+G4,17533.442,74,35214.885,35224.743,35591.612
