No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20425.411,53,40956.823,40961.875,41226.020
2,Dayhoff+I,20260.023,54,40628.045,40633.293,40902.321
3,Dayhoff+G4,19757.430,54,39622.860,39628.107,39897.136
4,Dayhoff+I+G4,19757.864,55,39625.728,39631.175,39905.084
5,Dayhoff+F,20304.641,72,40753.282,40762.718,41118.983
6,Dayhoff+F+I,20137.286,73,40420.573,40430.280,40791.353
7,Dayhoff+F+G4,19626.553,73,39399.105,39408.812,39769.886
8,Dayhoff+F+I+G4,19626.838,74,39401.677,39411.659,39777.537
9,mtMAM,22290.185,53,44686.370,44691.422,44955.567
10,mtMAM+I,22018.663,54,44145.326,44150.574,44419.602
11,mtMAM+G4,20795.874,54,41699.749,41704.996,41974.025
12,mtMAM+I+G4,20793.190,55,41696.380,41701.827,41975.735
13,mtMAM+F,20967.098,72,42078.197,42087.633,42443.898
14,mtMAM+F+I,20721.154,73,41588.308,41598.016,41959.089
15,mtMAM+F+G4,19797.367,73,39740.735,39750.442,40111.515
16,mtMAM+F+I+G4,19797.950,74,39743.899,39753.881,40119.759
17,JTT,19879.061,53,39864.122,39869.174,40133.319
18,JTT+I,19727.922,54,39563.843,39569.091,39838.119
19,JTT+G4,19301.755,54,38711.511,38716.758,38985.787
20,JTT+I+G4,19302.161,55,38714.322,38719.768,38993.677
21,JTT+F,19778.816,72,39701.633,39711.069,40067.334
22,JTT+F+I,19627.155,73,39400.310,39410.017,39771.091
23,JTT+F+G4,19204.507,73,38555.014,38564.721,38925.794
24,JTT+F+I+G4,19204.893,74,38557.786,38567.768,38933.645
25,WAG,20158.408,53,40422.816,40427.868,40692.012
26,WAG+I,20011.470,54,40130.939,40136.187,40405.215
27,WAG+G4,19581.432,54,39270.864,39276.112,39545.140
28,WAG+I+G4,19581.899,55,39273.797,39279.244,39553.153
29,WAG+F,20029.871,72,40203.742,40213.178,40569.443
30,WAG+F+I,19883.307,73,39912.615,39922.322,40283.395
31,WAG+F+G4,19440.558,73,39027.115,39036.823,39397.896
32,WAG+F+I+G4,19441.017,74,39030.034,39040.016,39405.893
33,cpREV,20391.283,53,40888.566,40893.618,41157.762
34,cpREV+I,20226.125,54,40560.250,40565.497,40834.526
35,cpREV+G4,19682.388,54,39472.775,39478.022,39747.051
