No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,19326.610,41,38735.220,38738.124,38944.859
2,Dayhoff+I,19103.461,42,38290.921,38293.969,38505.673
3,Dayhoff+G4,18886.035,42,37856.070,37859.118,38070.822
4,Dayhoff+I+G4,18885.322,43,37856.644,37859.840,38076.509
5,Dayhoff+F,19417.748,60,38955.497,38961.769,39262.285
6,Dayhoff+F+I,19186.206,61,38494.412,38500.900,38806.314
7,Dayhoff+F+G4,18948.424,61,38018.849,38025.336,38330.751
8,Dayhoff+F+I+G4,18947.917,62,38019.834,38026.539,38336.849
9,mtMAM,20169.332,41,40420.664,40423.568,40630.303
10,mtMAM+I,19868.571,42,39821.142,39824.190,40035.894
11,mtMAM+G4,19549.956,42,39183.912,39186.960,39398.664
12,mtMAM+I+G4,19543.582,43,39173.165,39176.361,39393.030
13,mtMAM+F,19365.192,60,38850.385,38856.657,39157.173
14,mtMAM+F+I,19110.980,61,38343.959,38350.447,38655.861
15,mtMAM+F+G4,18902.246,61,37926.492,37932.979,38238.394
16,mtMAM+F+I+G4,18898.562,62,37921.124,37927.830,38238.139
17,JTT,18662.202,41,37406.404,37409.308,37616.043
18,JTT+I,18434.443,42,36952.887,36955.935,37167.639
19,JTT+G4,18310.137,42,36704.274,36707.322,36919.026
20,JTT+I+G4,18306.321,43,36698.642,36701.838,36918.508
21,JTT+F,18698.097,60,37516.194,37522.466,37822.982
22,JTT+F+I,18462.844,61,37047.688,37054.175,37359.590
23,JTT+F+G4,18321.164,61,36764.328,36770.816,37076.230
24,JTT+F+I+G4,18317.550,62,36759.100,36765.806,37076.115
25,WAG,19258.962,41,38599.923,38602.827,38809.562
26,WAG+I,19026.749,42,38137.498,38140.546,38352.250
27,WAG+G4,18868.507,42,37821.014,37824.062,38035.766
28,WAG+I+G4,18866.586,43,37819.171,37822.367,38039.036
29,WAG+F,19315.657,60,38751.314,38757.587,39058.103
30,WAG+F+I,19073.489,61,38268.977,38275.464,38580.879
31,WAG+F+G4,18891.035,61,37904.070,37910.557,38215.972
32,WAG+F+I+G4,18889.290,62,37902.580,37909.286,38219.595
33,cpREV,19348.861,41,38779.723,38782.626,38989.361
34,cpREV+I,19092.472,42,38268.943,38271.992,38483.695
35,cpREV+G4,18881.787,42,37847.575,37850.623,38062.327
36,cpREV+I+G4,18880.796,43,37847.591,37850.787,38067.456
37,cpREV+F,19426.281,60,38972.562,38978.835,39279.351
38,cpREV+F+I,19163.984,61,38449.968,38456.455,38761.869
39,cpREV+F+G4,18906.444,61,37934.889,37941.376,38246.790
