No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,3570.451,63,7266.903,7305.859,7493.836
2,Dayhoff+I,3483.638,64,7095.276,7135.665,7325.812
3,Dayhoff+G4,3430.352,64,6988.704,7029.093,7219.240
4,Dayhoff+I+G4,3430.444,65,6990.888,7032.741,7225.025
5,Dayhoff+F,3534.234,82,7232.468,7304.872,7527.841
6,Dayhoff+F+I,3441.224,83,7048.447,7123.014,7347.423
7,Dayhoff+F+G4,3392.078,83,6950.157,7024.724,7249.133
8,Dayhoff+F+I+G4,3391.621,84,6951.242,7028.016,7253.820
9,mtMAM,3835.373,63,7796.746,7835.702,8023.679
10,mtMAM+I,3720.518,64,7569.037,7609.425,7799.572
11,mtMAM+G4,3597.749,64,7323.498,7363.886,7554.034
12,mtMAM+I+G4,3597.628,65,7325.255,7367.109,7559.393
13,mtMAM+F,3626.305,82,7416.610,7489.014,7711.983
14,mtMAM+F+I,3518.215,83,7202.431,7276.998,7501.407
15,mtMAM+F+G4,3428.169,83,7022.338,7096.905,7321.314
16,mtMAM+F+I+G4,3428.679,84,7025.358,7102.132,7327.936
17,JTT,3536.574,63,7199.148,7238.104,7426.081
18,JTT+I,3447.913,64,7023.827,7064.215,7254.362
19,JTT+G4,3394.864,64,6917.728,6958.116,7148.263
20,JTT+I+G4,3394.866,65,6919.731,6961.585,7153.869
21,JTT+F,3509.603,82,7183.206,7255.610,7478.580
22,JTT+F+I,3415.578,83,6997.155,7071.722,7296.131
23,JTT+F+G4,3366.749,83,6899.498,6974.065,7198.474
24,JTT+F+I+G4,3366.445,84,6900.889,6977.663,7203.467
25,WAG,3608.695,63,7343.391,7382.347,7570.324
26,WAG+I,3518.209,64,7164.419,7204.807,7394.954
27,WAG+G4,3458.966,64,7045.931,7086.319,7276.467
28,WAG+I+G4,3459.204,65,7048.409,7090.262,7282.546
29,WAG+F,3573.261,82,7310.522,7382.926,7605.896
30,WAG+F+I,3476.409,83,7118.819,7193.386,7417.795
31,WAG+F+G4,3421.015,83,7008.030,7082.597,7307.006
32,WAG+F+I+G4,3420.965,84,7009.930,7086.704,7312.508
33,cpREV,3691.147,63,7508.293,7547.250,7735.227
34,cpREV+I,3584.007,64,7296.014,7336.402,7526.550
35,cpREV+G4,3514.431,64,7156.863,7197.251,7387.399
36,cpREV+I+G4,3514.215,65,7158.430,7200.284,7392.568
37,cpREV+F,3628.075,82,7420.150,7492.554,7715.524
38,cpREV+F+I,3515.680,83,7197.360,7271.927,7496.336
39,cpREV+F+G4,3450.870,83,7067.740,7142.307,7366.716
40,cpREV+F+I+G4,3450.213,84,7068.426,7145.201,7371.004
41,mtREV,3752.682,63,7631.364,7670.320,7858.297
42,mtREV+I,3652.377,64,7432.753,7473.141,7663.289
43,mtREV+G4,3566.582,64,7261.164,7301.552,7491.699
44,mtREV+I+G4,3567.004,65,7264.009,7305.862,7498.146
45,mtREV+F,3585.938,82,7335.877,7408.281,7631.251
46,mtREV+F+I,3486.252,83,7138.504,7213.071,7437.480
47,mtREV+F+G4,3414.601,83,6995.201,7069.768,7294.177
48,mtREV+F+I+G4,3414.936,84,6997.871,7074.646,7300.449
49,rtREV,3663.007,63,7452.013,7490.970,7678.947
50,rtREV+I,3563.907,64,7255.814,7296.202,7486.349
51,rtREV+G4,3492.586,64,7113.172,7153.561,7343.708
52,rtREV+I+G4,3492.898,65,7115.796,7157.649,7349.933
53,rtREV+F,3602.107,82,7368.215,7440.619,7663.589
54,rtREV+F+I,3502.177,83,7170.354,7244.920,7469.329
55,rtREV+F+G4,3437.619,83,7041.238,7115.805,7340.214
56,rtREV+F+I+G4,3437.710,84,7043.419,7120.194,7345.997
57,mtART,3940.486,63,8006.972,8045.928,8233.905
58,mtART+I,3810.222,64,7748.443,7788.831,7978.979
59,mtART+G4,3677.471,64,7482.942,7523.331,7713.478
60,mtART+I+G4,3677.477,65,7484.953,7526.807,7719.091
61,mtART+F,3684.688,82,7533.376,7605.781,7828.750
62,mtART+F+I,3568.728,83,7303.456,7378.023,7602.432
63,mtART+F+G4,3470.989,83,7107.979,7182.545,7406.954
64,mtART+F+I+G4,3471.249,84,7110.497,7187.271,7413.075
65,mtZOA,3785.072,63,7696.145,7735.101,7923.078
66,mtZOA+I,3678.000,64,7483.999,7524.388,7714.535
67,mtZOA+G4,3574.427,64,7276.854,7317.242,7507.390
68,mtZOA+I+G4,3574.571,65,7279.141,7320.995,7513.279
69,mtZOA+F,3599.729,82,7363.458,7435.862,7658.832
70,mtZOA+F+I,3497.411,83,7160.822,7235.389,7459.798
71,mtZOA+F+G4,3420.920,83,7007.841,7082.407,7306.816
72,mtZOA+F+I+G4,3421.196,84,7010.391,7087.165,7312.969
73,VT,3591.066,63,7308.133,7347.089,7535.066
74,VT+I,3506.102,64,7140.204,7180.593,7370.740
75,VT+G4,3453.407,64,7034.814,7075.202,7265.349
76,VT+I+G4,3453.497,65,7036.993,7078.847,7271.131
77,VT+F,3556.418,82,7276.837,7349.241,7572.210
78,VT+F+I,3467.615,83,7101.230,7175.797,7400.206
79,VT+F+G4,3418.145,83,7002.290,7076.857,7301.266
80,VT+F+I+G4,3418.042,84,7004.083,7080.858,7306.661
81,LG,3649.010,63,7424.021,7462.977,7650.954
82,LG+I,3549.713,64,7227.426,7267.815,7457.962
83,LG+G4,3482.100,64,7092.199,7132.588,7322.735
84,LG+I+G4,3482.201,65,7094.401,7136.255,7328.539
85,LG+F,3587.979,82,7339.957,7412.361,7635.331
86,LG+F+I,3485.556,83,7137.112,7211.679,7436.088
87,LG+F+G4,3425.961,83,7017.922,7092.489,7316.898
88,LG+F+I+G4,3425.818,84,7019.636,7096.410,7322.214
89,DCMut,3572.706,63,7271.412,7310.368,7498.345
90,DCMut+I,3485.422,64,7098.845,7139.233,7329.380
91,DCMut+G4,3432.602,64,6993.204,7033.592,7223.740
92,DCMut+I+G4,3432.195,65,6994.390,7036.244,7228.528
93,DCMut+F,3535.167,82,7234.334,7306.738,7529.708
94,DCMut+F+I,3441.712,83,7049.424,7123.991,7348.400
95,DCMut+F+G4,3393.642,83,6953.284,7027.851,7252.260
96,DCMut+F+I+G4,3393.038,84,6954.076,7030.850,7256.654
97,PMB,3660.037,63,7446.074,7485.030,7673.007
98,PMB+I,3568.956,64,7265.911,7306.300,7496.447
99,PMB+G4,3514.642,64,7157.284,7197.672,7387.819
100,PMB+I+G4,3514.810,65,7159.619,7201.473,7393.757
101,PMB+F,3609.441,82,7382.883,7455.287,7678.256
102,PMB+F+I,3515.193,83,7196.387,7270.954,7495.363
103,PMB+F+G4,3463.720,83,7093.439,7168.006,7392.415
104,PMB+F+I+G4,3463.716,84,7095.433,7172.207,7398.011
105,HIVb,3669.060,63,7464.119,7503.076,7691.053
106,HIVb+I,3534.190,64,7196.380,7236.768,7426.916
107,HIVb+G4,3463.664,64,7055.328,7095.717,7285.864
