No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7554.199,39,15186.399,15189.956,15374.422
2,Dayhoff+I,7286.740,40,14653.481,14657.225,14846.325
3,Dayhoff+G4,7260.424,40,14600.848,14604.593,14793.693
4,Dayhoff+I+G4,7255.429,41,14592.859,14596.795,14790.524
5,Dayhoff+F,7509.793,58,15135.586,15143.563,15415.211
6,Dayhoff+F+I,7249.980,59,14617.961,14626.222,14902.406
7,Dayhoff+F+G4,7219.280,59,14556.560,14564.821,14841.005
8,Dayhoff+F+I+G4,7214.356,60,14548.713,14557.264,14837.979
9,mtMAM,8090.571,39,16259.142,16262.699,16447.165
10,mtMAM+I,7653.385,40,15386.771,15390.515,15579.615
11,mtMAM+G4,7611.875,40,15303.750,15307.495,15496.595
12,mtMAM+I+G4,7594.929,41,15271.858,15275.794,15469.524
13,mtMAM+F,7653.824,58,15423.648,15431.624,15703.272
14,mtMAM+F+I,7290.285,59,14698.570,14706.831,14983.015
15,mtMAM+F+G4,7261.350,59,14640.699,14648.961,14925.145
16,mtMAM+F+I+G4,7248.581,60,14617.162,14625.713,14906.428
17,JTT,7344.062,39,14766.124,14769.682,14954.148
18,JTT+I,7092.757,40,14265.514,14269.259,14458.359
19,JTT+G4,7078.957,40,14237.913,14241.657,14430.757
20,JTT+I+G4,7074.692,41,14231.385,14235.321,14429.050
21,JTT+F,7315.169,58,14746.338,14754.315,15025.962
22,JTT+F+I,7072.764,59,14263.528,14271.790,14547.974
23,JTT+F+G4,7056.869,59,14231.737,14239.999,14516.183
24,JTT+F+I+G4,7053.165,60,14226.330,14234.882,14515.597
25,WAG,7514.597,39,15107.193,15110.751,15295.216
26,WAG+I,7263.518,40,14607.036,14610.780,14799.880
27,WAG+G4,7241.650,40,14563.300,14567.044,14756.144
28,WAG+I+G4,7235.577,41,14553.154,14557.090,14750.820
29,WAG+F,7474.662,58,15065.324,15073.300,15344.948
30,WAG+F+I,7232.283,59,14582.566,14590.827,14867.011
31,WAG+F+G4,7206.720,59,14531.440,14539.701,14815.885
32,WAG+F+I+G4,7201.254,60,14522.508,14531.060,14811.775
33,cpREV,7570.026,39,15218.051,15221.609,15406.074
34,cpREV+I,7298.755,40,14677.511,14681.255,14870.355
35,cpREV+G4,7270.355,40,14620.710,14624.455,14813.555
