No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,35422.742,49,70943.483,70945.333,71232.633
2,Dayhoff+I,34732.585,50,69565.170,69567.095,69860.220
3,Dayhoff+G4,34296.000,50,68692.000,68693.925,68987.050
4,Dayhoff+I+G4,34297.912,51,68697.824,68699.827,68998.775
5,Dayhoff+F,35447.538,68,71031.076,71034.643,71432.345
6,Dayhoff+F+I,34737.224,69,69612.448,69616.121,70019.618
7,Dayhoff+F+G4,34233.349,69,68604.697,68608.370,69011.867
8,Dayhoff+F+I+G4,34235.443,70,68610.887,68614.667,69023.957
9,mtMAM,36883.755,49,73865.510,73867.359,74154.659
10,mtMAM+I,36023.742,50,72147.483,72149.409,72442.534
11,mtMAM+G4,35457.040,50,71014.080,71016.005,71309.130
12,mtMAM+I+G4,35446.868,51,70995.736,70997.739,71296.687
13,mtMAM+F,35313.469,68,70762.938,70766.505,71164.207
14,mtMAM+F+I,34520.817,69,69179.633,69183.306,69586.803
15,mtMAM+F+G4,34066.815,69,68271.630,68275.303,68678.800
16,mtMAM+F+I+G4,34062.906,70,68265.813,68269.594,68678.883
17,JTT,34384.109,49,68866.217,68868.066,69155.367
18,JTT+I,33729.065,50,67558.130,67560.055,67853.180
19,JTT+G4,33379.102,50,66858.203,66860.128,67153.254
20,JTT+I+G4,33381.778,51,66865.557,66867.560,67166.508
21,JTT+F,34419.965,68,68975.931,68979.497,69377.199
22,JTT+F+I,33748.034,69,67634.069,67637.742,68041.238
23,JTT+F+G4,33352.331,69,66842.662,66846.335,67249.832
24,JTT+F+I+G4,33354.909,70,66849.819,66853.600,67262.889
25,WAG,35408.678,49,70915.355,70917.204,71204.504
26,WAG+I,34717.847,50,69535.695,69537.620,69830.745
27,WAG+G4,34308.253,50,68716.505,68718.430,69011.555
28,WAG+I+G4,34310.715,51,68723.431,68725.434,69024.382
29,WAG+F,35490.346,68,71116.692,71120.259,71517.961
30,WAG+F+I,34780.552,69,69699.104,69702.777,70106.274
31,WAG+F+G4,34304.400,69,68746.799,68750.472,69153.969
32,WAG+F+I+G4,34306.919,70,68753.838,68757.619,69166.908
33,cpREV,35763.301,49,71624.602,71626.451,71913.751
34,cpREV+I,35016.228,50,70132.455,70134.380,70427.506
35,cpREV+G4,34512.646,50,69125.292,69127.217,69420.342
36,cpREV+I+G4,34514.558,51,69131.115,69133.118,69432.066
37,cpREV+F,35844.836,68,71825.672,71829.239,72226.941
38,cpREV+F+I,35055.581,69,70249.162,70252.835,70656.331
39,cpREV+F+G4,34429.031,69,68996.062,68999.735,69403.232
40,cpREV+F+I+G4,34431.288,70,69002.576,69006.357,69415.646
41,mtREV,36347.720,49,72793.441,72795.290,73082.590
42,mtREV+I,35634.895,50,71369.791,71371.716,71664.841
43,mtREV+G4,35229.000,50,70558.000,70559.925,70853.050
44,mtREV+I+G4,35226.493,51,70554.986,70556.989,70855.938
45,mtREV+F,35258.348,68,70652.696,70656.263,71053.964
46,mtREV+F+I,34548.102,69,69234.204,69237.877,69641.373
47,mtREV+F+G4,34058.858,69,68255.715,68259.388,68662.885
48,mtREV+F+I+G4,34058.804,70,68257.608,68261.389,68670.678
49,rtREV,36042.710,49,72183.420,72185.269,72472.570
50,rtREV+I,35307.490,50,70714.980,70716.905,71010.030
51,rtREV+G4,34903.377,50,69906.754,69908.679,70201.804
52,rtREV+I+G4,34903.169,51,69908.338,69910.341,70209.290
53,rtREV+F,35884.763,68,71905.525,71909.092,72306.794
54,rtREV+F+I,35163.236,69,70464.471,70468.144,70871.641
55,rtREV+F+G4,34711.342,69,69560.683,69564.356,69967.853
56,rtREV+F+I+G4,34711.848,70,69563.696,69567.477,69976.767
57,mtART,37856.372,49,75810.744,75812.593,76099.894
58,mtART+I,36952.693,50,74005.386,74007.311,74300.436
59,mtART+G4,36377.894,50,72855.788,72857.714,73150.839
60,mtART+I+G4,36370.018,51,72842.036,72844.039,73142.988
61,mtART+F,36457.040,68,73050.079,73053.646,73451.348
62,mtART+F+I,35625.740,69,71389.481,71393.154,71796.650
63,mtART+F+G4,35070.288,69,70278.575,70282.248,70685.745
64,mtART+F+I+G4,35068.039,70,70276.078,70279.859,70689.149
65,mtZOA,36750.027,49,73598.055,73599.904,73887.204
66,mtZOA+I,35978.411,50,72056.822,72058.747,72351.873
67,mtZOA+G4,35514.436,50,71128.871,71130.797,71423.922
