No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,19911.076,19,39860.151,39860.469,39970.127
2,Dayhoff+I,19653.206,20,39346.412,39346.763,39462.176
3,Dayhoff+G4,19552.494,20,39144.989,39145.340,39260.753
4,Dayhoff+I+G4,19552.089,21,39146.178,39146.564,39267.730
5,Dayhoff+F,19624.695,38,39325.390,39326.639,39545.342
6,Dayhoff+F+I,19364.472,39,38806.945,38808.260,39032.685
7,Dayhoff+F+G4,19259.172,39,38596.344,38597.659,38822.084
8,Dayhoff+F+I+G4,19259.182,40,38598.364,38599.748,38829.893
9,mtMAM,21337.231,19,42712.462,42712.780,42822.438
10,mtMAM+I,20842.495,20,41724.991,41725.342,41840.755
11,mtMAM+G4,20375.112,20,40790.225,40790.576,40905.989
12,mtMAM+I+G4,20376.686,21,40795.371,40795.758,40916.924
13,mtMAM+F,19875.628,38,39827.256,39828.505,40047.208
14,mtMAM+F+I,19480.394,39,39038.789,39040.104,39264.529
15,mtMAM+F+G4,19240.455,39,38558.911,38560.226,38784.651
16,mtMAM+F+I+G4,19238.542,40,38557.084,38558.468,38788.613
17,JTT,19340.727,19,38719.454,38719.772,38829.430
18,JTT+I,19107.559,20,38255.118,38255.470,38370.882
19,JTT+G4,19057.144,20,38154.289,38154.640,38270.053
20,JTT+I+G4,19054.448,21,38150.897,38151.284,38272.449
21,JTT+F,19125.708,38,38327.416,38328.665,38547.368
22,JTT+F+I,18892.717,39,37863.433,37864.748,38089.173
23,JTT+F+G4,18842.771,39,37763.542,37764.858,37989.283
24,JTT+F+I+G4,18840.080,40,37760.159,37761.543,37991.688
25,WAG,19742.352,19,39522.704,39523.021,39632.680
26,WAG+I,19499.060,20,39038.120,39038.471,39153.884
27,WAG+G4,19433.188,20,38906.377,38906.728,39022.141
28,WAG+I+G4,19431.527,21,38905.054,38905.441,39026.607
29,WAG+F,19439.321,38,38954.641,38955.890,39174.593
30,WAG+F+I,19197.279,39,38472.558,38473.874,38698.299
31,WAG+F+G4,19126.878,39,38331.757,38333.072,38557.497
32,WAG+F+I+G4,19125.596,40,38331.191,38332.575,38562.720
33,cpREV,19908.140,19,39854.281,39854.598,39964.257
34,cpREV+I,19619.147,20,39278.294,39278.645,39394.058
35,cpREV+G4,19515.498,20,39070.996,39071.347,39186.760
36,cpREV+I+G4,19514.115,21,39070.230,39070.616,39191.782
37,cpREV+F,19528.583,38,39133.165,39134.414,39353.117
38,cpREV+F+I,19253.673,39,38585.347,38586.662,38811.087
39,cpREV+F+G4,19140.328,39,38358.656,38359.972,38584.397
40,cpREV+F+I+G4,19139.629,40,38359.259,38360.642,38590.787
41,mtREV,20855.465,19,41748.930,41749.248,41858.906
42,mtREV+I,20477.564,20,40995.127,40995.478,41110.891
43,mtREV+G4,20258.879,20,40557.758,40558.109,40673.522
44,mtREV+I+G4,20256.857,21,40555.713,40556.100,40677.266
45,mtREV+F,19625.747,38,39327.495,39328.744,39547.447
46,mtREV+F+I,19320.154,39,38718.308,38719.623,38944.048
47,mtREV+F+G4,19181.584,39,38441.167,38442.483,38666.908
48,mtREV+F+I+G4,19179.379,40,38438.759,38440.142,38670.287
49,rtREV,20038.755,19,40115.510,40115.827,40225.486
50,rtREV+I,19745.942,20,39531.883,39532.234,39647.647
51,rtREV+G4,19662.058,20,39364.115,39364.467,39479.880
52,rtREV+I+G4,19659.508,21,39361.016,39361.402,39482.568
53,rtREV+F,19702.337,38,39480.674,39481.923,39700.626
54,rtREV+F+I,19423.183,39,38924.367,38925.682,39150.107
55,rtREV+F+G4,19339.308,39,38756.615,38757.931,38982.355
56,rtREV+F+I+G4,19336.830,40,38753.660,38755.044,38985.189
57,mtART,22196.665,19,44431.330,44431.648,44541.306
58,mtART+I,21583.139,20,43206.279,43206.630,43322.043
59,mtART+G4,21080.895,20,42201.791,42202.142,42317.555
60,mtART+I+G4,21077.651,21,42197.302,42197.688,42318.854
61,mtART+F,20601.638,38,41279.276,41280.526,41499.229
62,mtART+F+I,20156.878,39,40391.757,40393.072,40617.497
63,mtART+F+G4,19796.322,39,39670.643,39671.959,39896.383
64,mtART+F+I+G4,19794.627,40,39669.254,39670.638,39900.783
65,mtZOA,21146.976,19,42331.951,42332.269,42441.927
66,mtZOA+I,20719.098,20,41478.197,41478.548,41593.961
67,mtZOA+G4,20415.225,20,40870.450,40870.802,40986.215
68,mtZOA+I+G4,20413.643,21,40869.286,40869.672,40990.838
69,mtZOA+F,19959.342,38,39994.684,39995.933,40214.636
70,mtZOA+F+I,19638.295,39,39354.590,39355.905,39580.330
71,mtZOA+F+G4,19449.377,39,38976.755,38978.070,39202.495
72,mtZOA+F+I+G4,19447.899,40,38975.798,38977.181,39207.326
73,VT,19670.059,19,39378.118,39378.436,39488.094
74,VT+I,19436.362,20,38912.723,38913.075,39028.488
75,VT+G4,19394.338,20,38828.676,38829.028,38944.440
76,VT+I+G4,19391.802,21,38825.603,38825.990,38947.156
77,VT+F,19380.967,38,38837.935,38839.184,39057.887
78,VT+F+I,19154.234,39,38386.468,38387.784,38612.209
79,VT+F+G4,19110.086,39,38298.173,38299.488,38523.913
80,VT+F+I+G4,19107.688,40,38295.377,38296.760,38526.905
81,LG,19910.544,19,39859.087,39859.405,39969.063
82,LG+I,19628.592,20,39297.184,39297.536,39412.948
83,LG+G4,19555.358,20,39150.717,39151.068,39266.481
84,LG+I+G4,19552.862,21,39147.724,39148.111,39269.276
85,LG+F,19523.712,38,39123.424,39124.673,39343.376
86,LG+F+I,19259.574,39,38597.147,38598.463,38822.888
87,LG+F+G4,19184.791,39,38447.581,38448.896,38673.321
88,LG+F+I+G4,19182.648,40,38445.295,38446.679,38676.824
89,DCMut,19912.135,19,39862.270,39862.587,39972.246
90,DCMut+I,19654.139,20,39348.279,39348.630,39464.043
91,DCMut+G4,19554.204,20,39148.407,39148.759,39264.172
92,DCMut+I+G4,19552.717,21,39147.434,39147.820,39268.986
93,DCMut+F,19625.384,38,39326.768,39328.017,39546.720
94,DCMut+F+I,19365.194,39,38808.389,38809.704,39034.129
