No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,33657.569,21,67357.138,67357.331,67493.172
2,Dayhoff+I,32682.143,22,65408.286,65408.497,65550.798
3,Dayhoff+G4,32562.120,22,65168.241,65168.452,65310.753
4,Dayhoff+I+G4,32543.508,23,65133.017,65133.247,65282.007
5,Dayhoff+F,33487.483,40,67054.965,67055.653,67314.078
6,Dayhoff+F+I,32480.276,41,65042.551,65043.274,65308.142
7,Dayhoff+F+G4,32355.723,41,64793.445,64794.168,65059.036
8,Dayhoff+F+I+G4,32334.470,42,64752.940,64753.698,65025.008
9,mtMAM,36446.849,21,72935.698,72935.891,73071.732
10,mtMAM+I,35179.299,22,70402.599,70402.810,70545.111
11,mtMAM+G4,34706.546,22,69457.092,69457.303,69599.604
12,mtMAM+I+G4,34656.073,23,69358.145,69358.376,69507.136
13,mtMAM+F,34500.365,40,69080.731,69081.419,69339.844
14,mtMAM+F+I,33231.220,41,66544.439,66545.162,66810.030
15,mtMAM+F+G4,32965.064,41,66012.128,66012.850,66277.719
16,mtMAM+F+I+G4,32920.992,42,65925.985,65926.743,66198.054
17,JTT,33446.777,21,66935.553,66935.746,67071.588
18,JTT+I,32514.936,22,65073.872,65074.084,65216.384
19,JTT+G4,32403.165,22,64850.331,64850.542,64992.843
20,JTT+I+G4,32385.620,23,64817.240,64817.471,64966.230
21,JTT+F,33250.338,40,66580.676,66581.364,66839.789
22,JTT+F+I,32319.406,41,64720.811,64721.534,64986.402
23,JTT+F+G4,32210.167,41,64502.334,64503.057,64767.925
24,JTT+F+I+G4,32192.366,42,64468.731,64469.489,64740.800
25,WAG,33585.953,21,67213.905,67214.098,67349.939
26,WAG+I,32681.203,22,65406.406,65406.618,65548.918
27,WAG+G4,32577.924,22,65199.847,65200.059,65342.359
28,WAG+I+G4,32562.506,23,65171.013,65171.244,65320.003
29,WAG+F,33330.419,40,66740.838,66741.526,66999.951
30,WAG+F+I,32428.187,41,64938.375,64939.097,65203.966
31,WAG+F+G4,32325.819,41,64733.638,64734.361,64999.229
32,WAG+F+I+G4,32310.154,42,64704.307,64705.065,64976.376
33,cpREV,34254.644,21,68551.287,68551.480,68687.322
34,cpREV+I,33226.282,22,66496.564,66496.775,66639.076
35,cpREV+G4,33097.843,22,66239.686,66239.898,66382.198
36,cpREV+I+G4,33075.097,23,66196.195,66196.426,66345.185
37,cpREV+F,33842.327,40,67764.653,67765.341,68023.766
38,cpREV+F+I,32817.936,41,65717.872,65718.595,65983.463
39,cpREV+F+G4,32681.453,41,65444.906,65445.628,65710.497
40,cpREV+F+I+G4,32656.688,42,65397.376,65398.134,65669.445
41,mtREV,35687.930,21,71417.860,71418.053,71553.894
42,mtREV+I,34669.427,22,69382.853,69383.065,69525.365
43,mtREV+G4,34422.215,22,68888.430,68888.641,69030.942
44,mtREV+I+G4,34388.655,23,68823.310,68823.541,68972.300
45,mtREV+F,33887.824,40,67855.648,67856.336,68114.761
46,mtREV+F+I,32869.058,41,65820.117,65820.839,66085.708
47,mtREV+F+G4,32694.547,41,65471.093,65471.816,65736.684
48,mtREV+F+I+G4,32665.463,42,65414.925,65415.684,65686.994
49,rtREV,34311.762,21,68665.524,68665.717,68801.559
50,rtREV+I,33298.780,22,66641.559,66641.771,66784.071
51,rtREV+G4,33168.807,22,66381.614,66381.826,66524.127
52,rtREV+I+G4,33149.291,23,66344.581,66344.812,66493.571
53,rtREV+F,33726.646,40,67533.292,67533.980,67792.405
