No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7575.275,39,15228.551,15232.108,15416.574
2,Dayhoff+I,7303.804,40,14687.607,14691.351,14880.451
3,Dayhoff+G4,7276.272,40,14632.544,14636.289,14825.389
4,Dayhoff+I+G4,7271.557,41,14625.114,14629.050,14822.779
5,Dayhoff+F,7529.206,58,15174.412,15182.389,15454.036
6,Dayhoff+F+I,7265.831,59,14649.663,14657.924,14934.108
7,Dayhoff+F+G4,7234.456,59,14586.912,14595.174,14871.358
8,Dayhoff+F+I+G4,7229.719,60,14579.438,14587.989,14868.704
9,mtMAM,8129.539,39,16337.079,16340.636,16525.102
10,mtMAM+I,7682.909,40,15445.818,15449.562,15638.662
11,mtMAM+G4,7634.874,40,15349.748,15353.493,15542.593
12,mtMAM+I+G4,7618.277,41,15318.553,15322.489,15516.219
13,mtMAM+F,7688.217,58,15492.435,15500.411,15772.059
14,mtMAM+F+I,7317.279,59,14752.558,14760.820,15037.004
15,mtMAM+F+G4,7286.033,59,14690.065,14698.327,14974.511
16,mtMAM+F+I+G4,7272.210,60,14664.421,14672.972,14953.687
17,JTT,7367.596,39,14813.192,14816.750,15001.215
18,JTT+I,7112.427,40,14304.855,14308.599,14497.699
19,JTT+G4,7097.992,40,14275.983,14279.727,14468.827
20,JTT+I+G4,7093.911,41,14269.822,14273.758,14467.488
21,JTT+F,7336.070,58,14788.141,14796.118,15067.765
22,JTT+F+I,7090.384,59,14298.769,14307.030,14583.214
23,JTT+F+G4,7074.325,59,14266.650,14274.912,14551.096
24,JTT+F+I+G4,7070.556,60,14261.112,14269.663,14550.378
25,WAG,7540.179,39,15158.358,15161.916,15346.381
26,WAG+I,7284.659,40,14649.319,14653.063,14842.163
27,WAG+G4,7261.429,40,14602.859,14606.603,14795.703
28,WAG+I+G4,7255.609,41,14593.218,14597.154,14790.884
29,WAG+F,7496.648,58,15109.296,15117.272,15388.920
30,WAG+F+I,7250.563,59,14619.126,14627.387,14903.571
31,WAG+F+G4,7224.127,59,14566.254,14574.516,14850.700
32,WAG+F+I+G4,7218.765,60,14557.531,14566.082,14846.797
33,cpREV,7598.423,39,15274.845,15278.403,15462.868
34,cpREV+I,7322.928,40,14725.856,14729.601,14918.701
35,cpREV+G4,7292.484,40,14664.968,14668.713,14857.813
36,cpREV+I+G4,7285.014,41,14652.028,14655.964,14849.693
37,cpREV+F,7537.636,58,15191.272,15199.249,15470.897
38,cpREV+F+I,7277.821,59,14673.642,14681.903,14958.087
39,cpREV+F+G4,7239.325,59,14596.649,14604.910,14881.094
40,cpREV+F+I+G4,7232.225,60,14584.450,14593.002,14873.717
41,mtREV,7971.747,39,16021.494,16025.052,16209.517
42,mtREV+I,7617.968,40,15315.935,15319.679,15508.779
43,mtREV+G4,7593.695,40,15267.391,15271.135,15460.235
44,mtREV+I+G4,7583.229,41,15248.457,15252.393,15446.123
45,mtREV+F,7599.253,58,15314.506,15322.483,15594.130
46,mtREV+F+I,7301.933,59,14721.866,14730.128,15006.311
47,mtREV+F+G4,7270.214,59,14658.429,14666.690,14942.874
48,mtREV+F+I+G4,7262.146,60,14644.292,14652.843,14933.559
49,rtREV,7703.661,39,15485.322,15488.880,15673.345
50,rtREV+I,7412.409,40,14904.818,14908.562,15097.662
51,rtREV+G4,7389.846,40,14859.692,14863.436,15052.536
52,rtREV+I+G4,7381.850,41,14845.700,14849.636,15043.365
53,rtREV+F,7623.186,58,15362.373,15370.350,15641.997
54,rtREV+F+I,7348.805,59,14815.610,14823.871,15100.055
55,rtREV+F+G4,7324.976,59,14767.951,14776.212,15052.396
56,rtREV+F+I+G4,7318.270,60,14756.540,14765.092,15045.807
57,mtART,8381.750,39,16841.501,16845.058,17029.524
58,mtART+I,7907.499,40,15894.999,15898.743,16087.843
59,mtART+G4,7855.914,40,15791.827,15795.572,15984.672
60,mtART+I+G4,7835.638,41,15753.275,15757.211,15950.941
61,mtART+F,7917.021,58,15950.043,15958.019,16229.667
62,mtART+F+I,7526.044,59,15170.088,15178.349,15454.533
63,mtART+F+G4,7483.737,59,15085.473,15093.735,15369.919
64,mtART+F+I+G4,7464.211,60,15048.423,15056.974,15337.689
65,mtZOA,8049.581,39,16177.162,16180.720,16365.186
66,mtZOA+I,7655.883,40,15391.765,15395.510,15584.610
67,mtZOA+G4,7625.898,40,15331.797,15335.541,15524.641
68,mtZOA+I+G4,7612.026,41,15306.051,15309.987,15503.717
69,mtZOA+F,7683.022,58,15482.044,15490.021,15761.668
70,mtZOA+F+I,7363.887,59,14845.773,14854.035,15130.219
71,mtZOA+F+G4,7336.428,59,14790.855,14799.116,15075.300
72,mtZOA+F+I+G4,7325.531,60,14771.062,14779.613,15060.328
73,VT,7500.025,39,15078.051,15081.608,15266.074
74,VT+I,7249.701,40,14579.402,14583.147,14772.247
75,VT+G4,7234.567,40,14549.133,14552.878,14741.978
76,VT+I+G4,7230.159,41,14542.318,14546.254,14739.983
77,VT+F,7458.822,58,15033.645,15041.622,15313.269
78,VT+F+I,7218.130,59,14554.260,14562.521,14838.705
79,VT+F+G4,7200.925,59,14519.850,14528.111,14804.295
80,VT+F+I+G4,7196.859,60,14513.719,14522.270,14802.985
81,LG,7599.214,39,15276.428,15279.986,15464.451
82,LG+I,7318.188,40,14716.377,14720.121,14909.221
83,LG+G4,7297.069,40,14674.138,14677.882,14866.982
84,LG+I+G4,7289.824,41,14661.648,14665.584,14859.314
85,LG+F,7541.336,58,15198.671,15206.648,15478.295
86,LG+F+I,7275.276,59,14668.553,14676.814,14952.998
87,LG+F+G4,7252.959,59,14623.918,14632.179,14908.363
88,LG+F+I+G4,7246.466,60,14612.931,14621.483,14902.198
89,DCMut,7577.018,39,15232.035,15235.593,15420.058
90,DCMut+I,7304.756,40,14689.511,14693.255,14882.355
91,DCMut+G4,7277.202,40,14634.405,14638.149,14827.249
92,DCMut+I+G4,7271.753,41,14625.506,14629.442,14823.171
93,DCMut+F,7530.839,58,15177.679,15185.655,15457.303
94,DCMut+F+I,7266.622,59,14651.244,14659.506,14935.690
95,DCMut+F+G4,7235.225,59,14588.451,14596.712,14872.896
96,DCMut+F+I+G4,7230.168,60,14580.336,14588.887,14869.602
97,PMB,7646.430,39,15370.860,15374.418,15558.883
98,PMB+I,7378.949,40,14837.897,14841.642,15030.742
99,PMB+G4,7362.994,40,14805.988,14809.732,14998.832
100,PMB+I+G4,7357.173,41,14796.346,14800.282,14994.012
101,PMB+F,7588.592,58,15293.183,15301.160,15572.808
102,PMB+F+I,7335.184,59,14788.368,14796.629,15072.813
103,PMB+F+G4,7315.137,59,14748.274,14756.535,15032.719
104,PMB+F+I+G4,7309.657,60,14739.313,14747.865,15028.580
105,HIVb,7498.873,39,15075.747,15079.304,15263.770
106,HIVb+I,7190.190,40,14460.380,14464.125,14653.225
107,HIVb+G4,7162.506,40,14405.011,14408.756,14597.856
108,HIVb+I+G4,7156.591,41,14395.182,14399.118,14592.847
109,HIVb+F,7422.433,58,14960.866,14968.843,15240.490
110,HIVb+F+I,7121.296,59,14360.592,14368.853,14645.037
111,HIVb+F+G4,7093.503,59,14305.006,14313.267,14589.451
112,HIVb+F+I+G4,7087.873,60,14295.747,14304.298,14585.013
113,HIVw,7676.234,39,15430.468,15434.026,15618.492
114,HIVw+I,7376.161,40,14832.323,14836.067,15025.167
115,HIVw+G4,7337.786,40,14755.572,14759.317,14948.417
116,HIVw+I+G4,7332.281,41,14746.563,14750.499,14944.228
117,HIVw+F,7499.810,58,15115.620,15123.597,15395.244
118,HIVw+F+I,7199.836,59,14517.672,14525.934,14802.118
119,HIVw+F+G4,7166.665,59,14451.331,14459.592,14735.776
120,HIVw+F+I+G4,7161.838,60,14443.677,14452.228,14732.943
121,JTTDCMut,7371.629,39,14821.258,14824.815,15009.281
122,JTTDCMut+I,7116.334,40,14312.668,14316.412,14505.512
123,JTTDCMut+G4,7101.510,40,14283.020,14286.765,14475.865
124,JTTDCMut+I+G4,7097.451,41,14276.902,14280.838,14474.568
125,JTTDCMut+F,7340.347,58,14796.694,14804.671,15076.319
126,JTTDCMut+F+I,7094.308,59,14306.616,14314.877,14591.061
127,JTTDCMut+F+G4,7077.907,59,14273.814,14282.076,14558.260
128,JTTDCMut+F+I+G4,7074.080,60,14268.159,14276.711,14557.426
129,FLU,7607.797,39,15293.593,15297.151,15481.617
130,FLU+I,7296.574,40,14673.147,14676.891,14865.991
131,FLU+G4,7264.490,40,14608.979,14612.724,14801.824
132,FLU+I+G4,7256.301,41,14594.602,14598.538,14792.268
133,FLU+F,7513.745,58,15143.490,15151.467,15423.114
134,FLU+F+I,7208.224,59,14534.447,14542.709,14818.893
135,FLU+F+G4,7173.012,59,14464.025,14472.286,14748.470
136,FLU+F+I+G4,7164.889,60,14449.779,14458.330,14739.045
137,Blosum62,7687.019,39,15452.037,15455.595,15640.060
138,Blosum62+I,7419.358,40,14918.716,14922.461,15111.561
139,Blosum62+G4,7401.915,40,14883.831,14887.575,15076.675
140,Blosum62+I+G4,7395.675,41,14873.350,14877.286,15071.016
141,Blosum62+F,7609.741,58,15335.482,15343.459,15615.106
142,Blosum62+F+I,7357.578,59,14833.157,14841.418,15117.602
143,Blosum62+F+G4,7335.872,59,14789.744,14798.006,15074.190
144,Blosum62+F+I+G4,7330.112,60,14780.224,14788.776,15069.491
145,mtMet,7916.047,39,15910.095,15913.652,16098.118
146,mtMet+I,7571.345,40,15222.691,15226.435,15415.535
147,mtMet+G4,7556.895,40,15193.789,15197.534,15386.634
148,mtMet+I+G4,7546.643,41,15175.287,15179.223,15372.952
149,mtMet+F,7455.520,58,15027.039,15035.016,15306.664
150,mtMet+F+I,7169.246,59,14456.492,14464.754,14740.938
151,mtMet+F+G4,7150.072,59,14418.143,14426.405,14702.589
152,mtMet+F+I+G4,7143.328,60,14406.656,14415.207,14695.922
153,mtVer,7892.628,39,15863.256,15866.814,16051.280
154,mtVer+I,7538.520,40,15157.039,15160.784,15349.884
155,mtVer+G4,7517.904,40,15115.808,15119.552,15308.652
156,mtVer+I+G4,7505.440,41,15092.880,15096.816,15290.545
157,mtVer+F,7483.328,58,15082.656,15090.633,15362.280
158,mtVer+F+I,7192.535,59,14503.070,14511.331,14787.515
159,mtVer+F+G4,7168.016,59,14454.032,14462.293,14738.477
