No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,4219.816,13,8465.632,8466.162,8524.815
2,Dayhoff+I,4183.738,14,8395.475,8396.088,8459.211
3,Dayhoff+G4,4157.362,14,8342.724,8343.336,8406.459
4,Dayhoff+I+G4,4158.641,15,8347.281,8347.982,8415.569
5,Dayhoff+F,4178.466,32,8420.932,8424.094,8566.613
6,Dayhoff+F+I,4144.272,33,8354.544,8357.908,8504.777
7,Dayhoff+F+G4,4118.333,33,8302.667,8306.031,8452.899
8,Dayhoff+F+I+G4,4119.488,34,8306.976,8310.549,8461.761
9,mtMAM,4486.929,13,8999.858,9000.388,9059.041
10,mtMAM+I,4405.772,14,8839.544,8840.156,8903.279
11,mtMAM+G4,4339.817,14,8707.634,8708.246,8771.369
12,mtMAM+I+G4,4340.189,15,8710.377,8711.078,8778.665
13,mtMAM+F,4254.386,32,8572.772,8575.933,8718.452
14,mtMAM+F+I,4191.270,33,8448.540,8451.904,8598.772
15,mtMAM+F+G4,4140.420,33,8346.841,8350.205,8497.073
16,mtMAM+F+I+G4,4141.053,34,8350.107,8353.680,8504.892
17,JTT,4163.141,13,8352.281,8352.811,8411.464
18,JTT+I,4135.862,14,8299.723,8300.335,8363.458
19,JTT+G4,4120.386,14,8268.773,8269.385,8332.508
20,JTT+I+G4,4120.884,15,8271.769,8272.470,8340.057
21,JTT+F,4134.399,32,8332.797,8335.959,8478.477
22,JTT+F+I,4108.831,33,8283.662,8287.026,8433.895
23,JTT+F+G4,4093.158,33,8252.317,8255.681,8402.549
24,JTT+F+I+G4,4093.753,34,8255.505,8259.079,8410.290
25,WAG,4155.336,13,8336.671,8337.201,8395.854
26,WAG+I,4129.485,14,8286.969,8287.582,8350.704
27,WAG+G4,4116.941,14,8261.881,8262.494,8325.616
28,WAG+I+G4,4117.234,15,8264.468,8265.169,8332.756
29,WAG+F,4126.267,32,8316.535,8319.696,8462.215
30,WAG+F+I,4101.610,33,8269.219,8272.584,8419.452
31,WAG+F+G4,4089.315,33,8244.630,8247.994,8394.863
32,WAG+F+I+G4,4089.621,34,8247.242,8250.816,8402.028
33,cpREV,4211.122,13,8448.245,8448.774,8507.427
34,cpREV+I,4180.486,14,8388.972,8389.584,8452.707
35,cpREV+G4,4159.780,14,8347.561,8348.173,8411.296
36,cpREV+I+G4,4160.413,15,8350.825,8351.526,8419.113
37,cpREV+F,4152.856,32,8369.711,8372.873,8515.391
38,cpREV+F+I,4123.484,33,8312.968,8316.333,8463.201
39,cpREV+F+G4,4102.684,33,8271.367,8274.732,8421.600
40,cpREV+F+I+G4,4103.319,34,8274.638,8278.211,8429.423
41,mtREV,4386.548,13,8799.096,8799.626,8858.279
42,mtREV+I,4342.933,14,8713.865,8714.477,8777.600
43,mtREV+G4,4307.772,14,8643.543,8644.156,8707.278
44,mtREV+I+G4,4308.268,15,8646.536,8647.236,8714.823
45,mtREV+F,4181.387,32,8426.773,8429.935,8572.453
46,mtREV+F+I,4144.456,33,8354.912,8358.276,8505.144
47,mtREV+F+G4,4115.042,33,8296.084,8299.448,8446.316
48,mtREV+F+I+G4,4115.693,34,8299.385,8302.959,8454.170
49,rtREV,4219.490,13,8464.981,8465.511,8524.163
50,rtREV+I,4187.114,14,8402.229,8402.841,8465.964
51,rtREV+G4,4172.203,14,8372.406,8373.019,8436.142
52,rtREV+I+G4,4172.305,15,8374.611,8375.311,8442.898
53,rtREV+F,4158.906,32,8381.812,8384.973,8527.492
54,rtREV+F+I,4127.979,33,8321.958,8325.323,8472.191
55,rtREV+F+G4,4112.202,33,8290.404,8293.768,8440.637
