No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,3243.838,15,6517.677,6518.442,6584.669
2,Dayhoff+I,3192.948,16,6417.896,6418.765,6489.355
3,Dayhoff+G4,3176.323,16,6384.647,6385.516,6456.105
4,Dayhoff+I+G4,3177.762,17,6389.524,6390.503,6465.449
5,Dayhoff+F,3201.061,34,6470.121,6474.036,6621.970
6,Dayhoff+F+I,3148.811,35,6367.621,6371.773,6523.937
7,Dayhoff+F+G4,3133.172,35,6336.345,6340.496,6492.660
8,Dayhoff+F+I+G4,3134.149,36,6340.298,6344.694,6501.079
9,mtMAM,3415.178,15,6860.356,6861.122,6927.348
10,mtMAM+I,3315.159,16,6662.317,6663.186,6733.776
11,mtMAM+G4,3260.901,16,6553.801,6554.670,6625.260
12,mtMAM+I+G4,3261.409,17,6556.817,6557.796,6632.742
13,mtMAM+F,3280.722,34,6629.444,6633.359,6781.293
14,mtMAM+F+I,3189.059,35,6448.119,6452.271,6604.434
15,mtMAM+F+G4,3146.848,35,6363.695,6367.847,6520.010
16,mtMAM+F+I+G4,3146.701,36,6365.401,6369.797,6526.182
17,JTT,3196.987,15,6423.975,6424.740,6490.967
18,JTT+I,3148.843,16,6329.686,6330.555,6401.145
19,JTT+G4,3137.372,16,6306.745,6307.614,6378.203
20,JTT+I+G4,3137.250,17,6308.500,6309.479,6384.425
21,JTT+F,3174.774,34,6417.548,6421.462,6569.397
22,JTT+F+I,3124.995,35,6319.991,6324.142,6476.306
23,JTT+F+G4,3113.542,35,6297.085,6301.236,6453.400
24,JTT+F+I+G4,3113.305,36,6298.610,6303.006,6459.391
25,WAG,3213.195,15,6456.390,6457.156,6523.382
26,WAG+I,3170.036,16,6372.073,6372.942,6443.531
27,WAG+G4,3159.329,16,6350.657,6351.526,6422.115
28,WAG+I+G4,3159.341,17,6352.683,6353.662,6428.607
29,WAG+F,3186.569,34,6441.138,6445.052,6592.987
30,WAG+F+I,3140.862,35,6351.724,6355.876,6508.039
31,WAG+F+G4,3131.092,35,6332.184,6336.335,6488.499
32,WAG+F+I+G4,3130.879,36,6333.758,6338.154,6494.539
33,cpREV,3222.990,15,6475.979,6476.745,6542.971
34,cpREV+I,3173.048,16,6378.096,6378.965,6449.555
35,cpREV+G4,3161.249,16,6354.497,6355.366,6425.956
36,cpREV+I+G4,3161.212,17,6356.423,6357.403,6432.348
37,cpREV+F,3195.542,34,6459.084,6462.999,6610.933
38,cpREV+F+I,3145.146,35,6360.293,6364.444,6516.608
39,cpREV+F+G4,3133.427,35,6336.853,6341.005,6493.168
40,cpREV+F+I+G4,3133.412,36,6338.823,6343.220,6499.605
41,mtREV,3343.675,15,6717.350,6718.116,6784.342
42,mtREV+I,3274.728,16,6581.457,6582.326,6652.915
43,mtREV+G4,3249.480,16,6530.960,6531.829,6602.418
44,mtREV+I+G4,3248.601,17,6531.202,6532.181,6607.126
45,mtREV+F,3217.291,34,6502.582,6506.496,6654.431
46,mtREV+F+I,3155.320,35,6380.640,6384.792,6536.955
47,mtREV+F+G4,3134.155,35,6338.310,6342.462,6494.626
48,mtREV+F+I+G4,3133.607,36,6339.213,6343.609,6499.995
49,rtREV,3269.287,15,6568.575,6569.340,6635.567
50,rtREV+I,3216.485,16,6464.970,6465.839,6536.429
51,rtREV+G4,3202.870,16,6437.739,6438.608,6509.198
52,rtREV+I+G4,3202.373,17,6438.745,6439.724,6514.670
53,rtREV+F,3225.817,34,6519.634,6523.548,6671.483
54,rtREV+F+I,3168.634,35,6407.268,6411.419,6563.583
55,rtREV+F+G4,3153.625,35,6377.250,6381.401,6533.565
56,rtREV+F+I+G4,3152.905,36,6377.810,6382.206,6538.591
57,mtART,3401.066,15,6832.132,6832.898,6899.125
58,mtART+I,3298.623,16,6629.245,6630.114,6700.704
59,mtART+G4,3251.357,16,6534.714,6535.583,6606.172
60,mtART+I+G4,3250.819,17,6535.638,6536.618,6611.563
61,mtART+F,3297.302,34,6662.604,6666.518,6814.453
62,mtART+F+I,3206.798,35,6483.595,6487.747,6639.910
63,mtART+F+G4,3165.594,35,6401.189,6405.340,6557.504
64,mtART+F+I+G4,3164.504,36,6401.009,6405.405,6561.790
65,mtZOA,3323.672,15,6677.344,6678.109,6744.336
66,mtZOA+I,3241.141,16,6514.283,6515.152,6585.741
67,mtZOA+G4,3207.752,16,6447.503,6448.372,6518.961
68,mtZOA+I+G4,3206.849,17,6447.698,6448.678,6523.623
69,mtZOA+F,3243.485,34,6554.970,6558.885,6706.819
70,mtZOA+F+I,3170.384,35,6410.767,6414.919,6567.082
71,mtZOA+F+G4,3143.348,35,6356.697,6360.848,6513.012
72,mtZOA+F+I+G4,3142.402,36,6356.804,6361.200,6517.586
73,VT,3216.762,15,6463.523,6464.289,6530.516
74,VT+I,3175.405,16,6382.811,6383.680,6454.269
75,VT+G4,3166.349,16,6364.698,6365.567,6436.156
76,VT+I+G4,3165.981,17,6365.963,6366.942,6441.887
77,VT+F,3191.129,34,6450.257,6454.172,6602.106
78,VT+F+I,3147.989,35,6365.978,6370.129,6522.293
79,VT+F+G4,3138.981,35,6347.963,6352.114,6504.278
80,VT+F+I+G4,3138.555,36,6349.109,6353.505,6509.891
81,LG,3230.680,15,6491.360,6492.126,6558.353
82,LG+I,3179.016,16,6390.033,6390.902,6461.491
83,LG+G4,3165.277,16,6362.554,6363.423,6434.013
84,LG+I+G4,3164.796,17,6363.591,6364.571,6439.516
85,LG+F,3200.771,34,6469.541,6473.456,6621.390
86,LG+F+I,3146.179,35,6362.358,6366.509,6518.673
87,LG+F+G4,3131.617,35,6333.233,6337.385,6489.548
88,LG+F+I+G4,3131.054,36,6334.107,6338.504,6494.889
89,DCMut,3243.884,15,6517.768,6518.533,6584.760
90,DCMut+I,3193.110,16,6418.221,6419.090,6489.679
91,DCMut+G4,3176.563,16,6385.126,6385.995,6456.584
92,DCMut+I+G4,3176.901,17,6387.802,6388.781,6463.727
93,DCMut+F,3201.185,34,6470.371,6474.285,6622.220
94,DCMut+F+I,3149.029,35,6368.058,6372.209,6524.373
95,DCMut+F+G4,3133.445,35,6336.891,6341.042,6493.206
96,DCMut+F+I+G4,3133.525,36,6339.049,6343.445,6499.830
97,PMB,3224.827,15,6479.655,6480.420,6546.647
98,PMB+I,3181.705,16,6395.409,6396.278,6466.868
99,PMB+G4,3172.354,16,6376.708,6377.577,6448.166
100,PMB+I+G4,3171.869,17,6377.738,6378.717,6453.663
101,PMB+F,3217.264,34,6502.528,6506.443,6654.377
102,PMB+F+I,3171.933,35,6413.866,6418.018,6570.181
103,PMB+F+G4,3162.411,35,6394.822,6398.974,6551.137
104,PMB+F+I+G4,3161.880,36,6395.759,6400.155,6556.541
105,HIVb,3255.614,15,6541.229,6541.994,6608.221
106,HIVb+I,3183.243,16,6398.486,6399.355,6469.945
107,HIVb+G4,3166.417,16,6364.834,6365.703,6436.293
108,HIVb+I+G4,3165.155,17,6364.311,6365.290,6440.235
109,HIVb+F,3226.247,34,6520.494,6524.409,6672.343
110,HIVb+F+I,3149.301,35,6368.602,6372.753,6524.917
111,HIVb+F+G4,3129.789,35,6329.578,6333.730,6485.893
112,HIVb+F+I+G4,3128.304,36,6328.608,6333.004,6489.389
113,HIVw,3339.614,15,6709.229,6709.994,6776.221
114,HIVw+I,3261.785,16,6555.570,6556.439,6627.028
115,HIVw+G4,3248.194,16,6528.388,6529.257,6599.846
116,HIVw+I+G4,3247.369,17,6528.739,6529.718,6604.663
117,HIVw+F,3252.186,34,6572.372,6576.287,6724.221
118,HIVw+F+I,3174.429,35,6418.859,6423.010,6575.174
119,HIVw+F+G4,3160.008,35,6390.015,6394.167,6546.330
120,HIVw+F+I+G4,3158.901,36,6389.803,6394.199,6550.584
121,JTTDCMut,3197.271,15,6424.542,6425.307,6491.534
122,JTTDCMut+I,3149.363,16,6330.727,6331.596,6402.185
123,JTTDCMut+G4,3137.855,16,6307.711,6308.580,6379.169
124,JTTDCMut+I+G4,3137.571,17,6309.143,6310.122,6385.067
125,JTTDCMut+F,3174.729,34,6417.457,6421.372,6569.306
126,JTTDCMut+F+I,3125.139,35,6320.277,6324.429,6476.592
127,JTTDCMut+F+G4,3113.708,35,6297.415,6301.567,6453.730
128,JTTDCMut+F+I+G4,3113.320,36,6298.640,6303.036,6459.421
129,FLU,3269.778,15,6569.556,6570.322,6636.548
130,FLU+I,3201.849,16,6435.698,6436.567,6507.156
131,FLU+G4,3187.168,16,6406.337,6407.206,6477.795
132,FLU+I+G4,3186.275,17,6406.549,6407.529,6482.474
133,FLU+F,3223.722,34,6515.443,6519.358,6667.292
134,FLU+F+I,3151.923,35,6373.845,6377.997,6530.160
135,FLU+F+G4,3135.660,35,6341.321,6345.472,6497.636
136,FLU+F+I+G4,3134.574,36,6341.147,6345.543,6501.928
137,Blosum62,3232.150,15,6494.299,6495.065,6561.292
138,Blosum62+I,3189.525,16,6411.050,6411.919,6482.508
139,Blosum62+G4,3180.463,16,6392.926,6393.795,6464.384
140,Blosum62+I+G4,3180.007,17,6394.014,6394.993,6469.939
141,Blosum62+F,3214.616,34,6497.231,6501.146,6649.080
142,Blosum62+F+I,3170.491,35,6410.983,6415.134,6567.298
143,Blosum62+F+G4,3161.369,35,6392.738,6396.889,6549.053
144,Blosum62+F+I+G4,3160.888,36,6393.776,6398.172,6554.557
145,mtMet,3340.039,15,6710.077,6710.843,6777.069
146,mtMet+I,3269.101,16,6570.203,6571.072,6641.661
147,mtMet+G4,3243.258,16,6518.516,6519.385,6589.974
148,mtMet+I+G4,3242.158,17,6518.316,6519.295,6594.240
149,mtMet+F,3215.407,34,6498.815,6502.729,6650.664
150,mtMet+F+I,3150.661,35,6371.321,6375.473,6527.636
151,mtMet+F+G4,3128.491,35,6326.983,6331.134,6483.298
152,mtMet+F+I+G4,3127.664,36,6327.329,6331.725,6488.110
153,mtVer,3372.666,15,6775.332,6776.097,6842.324
154,mtVer+I,3294.232,16,6620.465,6621.334,6691.923
155,mtVer+G4,3258.934,16,6549.868,6550.737,6621.326
156,mtVer+I+G4,3258.258,17,6550.516,6551.495,6626.441
157,mtVer+F,3231.626,34,6531.252,6535.167,6683.101
158,mtVer+F+I,3159.068,35,6388.136,6392.287,6544.451
159,mtVer+F+G4,3131.605,35,6333.210,6337.362,6489.525
160,mtVer+F+I+G4,3130.880,36,6333.761,6338.157,6494.542
161,mtInv,3365.120,15,6760.239,6761.005,6827.231
162,mtInv+I,3299.796,16,6631.593,6632.462,6703.051
163,mtInv+G4,3279.134,16,6590.267,6591.136,6661.726
164,mtInv+I+G4,3277.933,17,6589.865,6590.844,6665.790
165,mtInv+F,3205.489,34,6478.977,6482.892,6630.826
166,mtInv+F+I,3147.372,35,6364.743,6368.895,6521.058
167,mtInv+F+G4,3128.720,35,6327.439,6331.591,6483.754
168,mtInv+F+I+G4,3127.990,36,6327.981,6332.377,6488.762
