No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,6459.027,39,12996.053,13002.749,13160.888
2,Dayhoff+I,6264.808,40,12609.617,12616.670,12778.678
3,Dayhoff+G4,6163.155,40,12406.310,12413.364,12575.372
4,Dayhoff+I+G4,6161.774,41,12405.547,12412.970,12578.835
5,Dayhoff+F,6434.213,58,12984.427,12999.738,13229.566
6,Dayhoff+F+I,6250.249,59,12618.498,12634.372,12867.863
7,Dayhoff+F+G4,6146.767,59,12411.535,12427.409,12660.900
8,Dayhoff+F+I+G4,6145.891,60,12411.782,12428.232,12665.375
9,mtMAM,7125.038,39,14328.076,14334.771,14492.911
10,mtMAM+I,6801.237,40,13682.473,13689.527,13851.534
11,mtMAM+G4,6576.812,40,13233.623,13240.677,13402.685
12,mtMAM+I+G4,6574.435,41,13230.871,13238.293,13404.159
13,mtMAM+F,6644.166,58,13404.331,13419.642,13649.470
14,mtMAM+F+I,6354.046,59,12826.093,12841.967,13075.459
15,mtMAM+F+G4,6177.482,59,12472.964,12488.838,12722.329
16,mtMAM+F+I+G4,6175.648,60,12471.297,12487.746,12724.889
17,JTT,6355.005,39,12788.010,12794.705,12952.845
18,JTT+I,6163.079,40,12406.158,12413.212,12575.220
19,JTT+G4,6084.980,40,12249.960,12257.013,12419.021
20,JTT+I+G4,6082.411,41,12246.822,12254.244,12420.110
21,JTT+F,6319.164,58,12754.328,12769.639,12999.467
22,JTT+F+I,6136.008,59,12390.016,12405.890,12639.382
23,JTT+F+G4,6056.755,59,12231.510,12247.384,12480.875
24,JTT+F+I+G4,6054.432,60,12228.864,12245.313,12482.456
25,WAG,6480.201,39,13038.403,13045.098,13203.238
26,WAG+I,6277.317,40,12634.634,12641.687,12803.695
27,WAG+G4,6186.798,40,12453.597,12460.650,12622.658
28,WAG+I+G4,6184.540,41,12451.080,12458.503,12624.368
29,WAG+F,6426.436,58,12968.872,12984.183,13214.011
30,WAG+F+I,6232.356,59,12582.711,12598.586,12832.077
31,WAG+F+G4,6142.714,59,12403.429,12419.303,12652.795
32,WAG+F+I+G4,6140.650,60,12401.300,12417.749,12654.892
33,cpREV,6587.413,39,13252.826,13259.521,13417.661
34,cpREV+I,6355.179,40,12790.358,12797.411,12959.419
35,cpREV+G4,6247.833,40,12575.666,12582.720,12744.727
36,cpREV+I+G4,6245.141,41,12572.283,12579.705,12745.571
37,cpREV+F,6487.017,58,13090.035,13105.346,13335.174
38,cpREV+F+I,6266.408,59,12650.817,12666.691,12900.183
39,cpREV+F+G4,6159.391,59,12436.782,12452.657,12686.148
40,cpREV+F+I+G4,6157.153,60,12434.306,12450.755,12687.898
41,mtREV,6950.587,39,13979.173,13985.869,14144.008
42,mtREV+I,6675.856,40,13431.712,13438.766,13600.773
43,mtREV+G4,6513.525,40,13107.050,13114.104,13276.112
44,mtREV+I+G4,6511.658,41,13105.317,13112.739,13278.605
45,mtREV+F,6546.363,58,13208.725,13224.036,13453.865
46,mtREV+F+I,6300.949,59,12719.897,12735.772,12969.263
47,mtREV+F+G4,6156.796,59,12431.593,12447.467,12680.958
48,mtREV+F+I+G4,6155.342,60,12430.685,12447.134,12684.277
49,rtREV,6621.939,39,13321.878,13328.573,13486.713
50,rtREV+I,6394.630,40,12869.260,12876.314,13038.321
51,rtREV+G4,6288.376,40,12656.753,12663.807,12825.814
52,rtREV+I+G4,6286.059,41,12654.118,12661.541,12827.406
53,rtREV+F,6485.204,58,13086.409,13101.720,13331.548
54,rtREV+F+I,6268.861,59,12655.722,12671.597,12905.088
55,rtREV+F+G4,6171.057,59,12460.114,12475.989,12709.480
56,rtREV+F+I+G4,6168.910,60,12457.820,12474.270,12711.412
57,mtART,7305.559,39,14689.118,14695.813,14853.953
58,mtART+I,6948.612,40,13977.223,13984.277,14146.285
59,mtART+G4,6719.770,40,13519.539,13526.593,13688.601
60,mtART+I+G4,6714.840,41,13511.679,13519.101,13684.967
61,mtART+F,6834.813,58,13785.627,13800.938,14030.766
