No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,47593.370,71,95328.741,95332.017,95759.620
2,JC+I,45574.706,72,91293.411,91296.781,91730.359
3,JC+G4,44446.667,72,89037.333,89040.703,89474.281
4,JC+I+G4,44420.281,73,88986.562,88990.026,89429.578
5,F81+F,47613.524,74,95375.047,95378.607,95824.132
6,F81+F+I,45564.547,75,91279.094,91282.752,91734.248
7,F81+F+G4,44428.562,75,89007.125,89010.782,89462.279
8,F81+F+I+G4,44403.252,76,88958.505,88962.261,89419.727
9,K2P,46336.301,72,92816.602,92819.971,93253.549
10,K2P+I,44250.167,73,88646.334,88649.798,89089.350
11,K2P+G4,42981.764,73,86109.527,86112.991,86552.544
12,K2P+I+G4,42958.367,74,86064.733,86068.293,86513.818
13,HKY+F,46338.118,75,92826.237,92829.894,93281.391
14,HKY+F+I,44195.777,76,88543.554,88547.310,89004.776
15,HKY+F+G4,42916.372,76,85984.745,85988.501,86445.967
16,HKY+F+I+G4,42892.852,77,85939.704,85943.560,86406.995
17,TNe,46280.989,73,92707.979,92711.443,93150.995
18,TNe+I,44218.284,74,88584.568,88588.128,89033.653
19,TNe+G4,42960.349,74,86068.699,86072.259,86517.784
20,TNe+I+G4,42935.641,75,86021.281,86024.939,86476.435
21,TN+F,46281.329,76,92714.658,92718.414,93175.880
22,TN+F+I,44160.139,77,88474.278,88478.134,88941.569
23,TN+F+G4,42893.675,77,85941.351,85945.207,86408.642
24,TN+F+I+G4,42868.629,78,85893.259,85897.216,86366.619
25,K3P,46336.206,73,92818.411,92821.875,93261.428
26,K3P+I,44250.138,74,88648.275,88651.835,89097.360
27,K3P+G4,42981.691,74,86111.382,86114.942,86560.467
28,K3P+I+G4,42958.255,75,86066.510,86070.167,86521.663
29,K3Pu+F,46337.654,76,92827.308,92831.064,93288.530
30,K3Pu+F+I,44194.678,77,88543.355,88547.211,89010.646
31,K3Pu+F+G4,42915.278,77,85984.556,85988.412,86451.847
32,K3Pu+F+I+G4,42891.666,78,85939.332,85943.289,86412.692
33,TPM2+F,46337.620,76,92827.240,92830.996,93288.463
34,TPM2+F+I,44191.852,77,88537.705,88541.561,89004.996
35,TPM2+F+G4,42903.508,77,85961.016,85964.872,86428.307
36,TPM2+F+I+G4,42880.441,78,85916.882,85920.840,86390.242
37,TPM2u+F,46337.625,76,92827.250,92831.006,93288.472
38,TPM2u+F+I,44191.857,77,88537.713,88541.569,89005.004
39,TPM2u+F+G4,42903.508,77,85961.016,85964.872,86428.307
40,TPM2u+F+I+G4,42880.441,78,85916.882,85920.840,86390.242
41,TPM3+F,46324.355,76,92800.710,92804.466,93261.932
42,TPM3+F+I,44195.614,77,88545.228,88549.084,89012.519
43,TPM3+F+G4,42914.844,77,85983.687,85987.544,86450.979
44,TPM3+F+I+G4,42891.721,78,85939.442,85943.400,86412.802
45,TPM3u+F,46324.355,76,92800.710,92804.466,93261.932
46,TPM3u+F+I,44195.614,77,88545.228,88549.085,89012.520
47,TPM3u+F+G4,42914.844,77,85983.688,85987.544,86450.979
48,TPM3u+F+I+G4,42891.721,78,85939.443,85943.400,86412.803
49,TIMe,46280.911,74,92709.822,92713.382,93158.907
50,TIMe+I,44218.261,75,88586.523,88590.180,89041.677
51,TIMe+G4,42960.281,75,86070.563,86074.220,86525.717
52,TIMe+I+G4,42935.558,76,86023.117,86026.873,86484.339
53,TIM+F,46280.871,77,92715.741,92719.597,93183.032
54,TIM+F+I,44159.054,78,88474.107,88478.065,88947.467
55,TIM+F+G4,42892.600,78,85941.200,85945.158,86414.560
56,TIM+F+I+G4,42867.475,79,85892.950,85897.010,86372.378
57,TIM2e,46278.947,74,92705.894,92709.454,93154.979
58,TIM2e+I,44218.254,75,88586.508,88590.165,89041.662
59,TIM2e+G4,42959.339,75,86068.677,86072.335,86523.831
60,TIM2e+I+G4,42934.810,76,86021.620,86025.377,86482.843
61,TIM2+F,46280.842,77,92715.684,92719.540,93182.975
62,TIM2+F+I,44156.239,78,88468.478,88472.435,88941.838
63,TIM2+F+G4,42880.339,78,85916.678,85920.635,86390.038
64,TIM2+F+I+G4,42856.008,79,85870.016,85874.076,86349.445
65,TIM3e,46250.784,74,92649.569,92653.129,93098.654
66,TIM3e+I,44216.972,75,88583.944,88587.601,89039.098
67,TIM3e+G4,42949.131,75,86048.262,86051.920,86503.416
68,TIM3e+I+G4,42925.459,76,86002.917,86006.673,86464.140
69,TIM3+F,46267.313,77,92688.627,92692.483,93155.918
70,TIM3+F+I,44159.927,78,88475.854,88479.812,88949.214
71,TIM3+F+G4,42891.742,78,85939.483,85943.441,86412.843
72,TIM3+F+I+G4,42867.212,79,85892.423,85896.483,86371.852
73,TVMe,46303.573,75,92757.145,92760.802,93212.299
74,TVMe+I,44248.562,76,88649.124,88652.880,89110.346
75,TVMe+G4,42971.320,76,86094.641,86098.397,86555.863
76,TVMe+I+G4,42948.789,77,86051.578,86055.435,86518.870
77,TVM+F,46323.043,78,92802.086,92806.044,93275.446
78,TVM+F+I,44191.250,79,88540.499,88544.560,89019.928
79,TVM+F+G4,42901.731,79,85961.463,85965.523,86440.891
80,TVM+F+I+G4,42878.991,80,85917.981,85922.146,86403.479
81,SYM,46247.966,76,92647.932,92651.688,93109.155
82,SYM+I,44216.852,77,88587.703,88591.559,89054.994
83,SYM+G4,42948.064,77,86050.128,86053.985,86517.419
84,SYM+I+G4,42924.565,78,86005.130,86009.088,86478.490
85,GTR+F,46266.012,79,92690.025,92694.085,93169.454
86,GTR+F+I,44155.599,80,88471.198,88475.362,88956.695
87,GTR+F+G4,42878.162,80,85916.324,85920.488,86401.821
88,GTR+F+I+G4,42854.279,81,85870.559,85874.829,86362.125
