No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,23482.463,63,47090.927,47096.461,47426.536
2,JC+I,22583.869,64,45295.738,45301.452,45636.674
3,JC+G4,22371.295,64,44870.590,44876.305,45211.526
4,JC+I+G4,22313.758,65,44757.517,44763.414,45103.780
5,F81+F,23515.968,66,47163.936,47170.018,47515.526
6,F81+F+I,22627.060,67,45388.120,45394.391,45745.037
7,F81+F+G4,22415.297,67,44964.594,44970.866,45321.512
8,F81+F+I+G4,22358.459,68,44852.919,44859.382,45215.163
9,K2P,22870.087,64,45868.174,45873.888,46209.110
10,K2P+I,21932.423,65,43994.845,44000.742,44341.108
11,K2P+G4,21666.275,65,43462.550,43468.447,43808.813
12,K2P+I+G4,21614.169,66,43360.338,43366.420,43711.928
13,HKY+F,22904.546,67,45943.092,45949.363,46300.009
14,HKY+F+I,21983.450,68,44102.899,44109.362,44465.144
15,HKY+F+G4,21712.656,68,43561.311,43567.774,43923.556
16,HKY+F+I+G4,21662.379,69,43462.758,43469.415,43830.330
17,TNe,22869.612,65,45869.225,45875.122,46215.488
18,TNe+I,21932.091,66,43996.182,44002.265,44347.772
19,TNe+G4,21664.821,66,43461.643,43467.726,43813.233
20,TNe+I+G4,21612.861,67,43359.723,43365.994,43716.640
21,TN+F,22904.315,68,45944.629,45951.092,46306.874
22,TN+F+I,21983.350,69,44104.700,44111.358,44472.272
23,TN+F+G4,21712.651,69,43563.302,43569.959,43930.873
24,TN+F+I+G4,21662.375,70,43464.749,43471.604,43837.648
25,K3P,22869.474,65,45868.947,45874.844,46215.210
26,K3P+I,21931.827,66,43995.655,44001.737,44347.245
27,K3P+G4,21665.993,66,43463.986,43470.068,43815.576
28,K3P+I+G4,21613.860,67,43361.720,43367.991,43718.637
29,K3Pu+F,22903.732,68,45943.463,45949.926,46305.708
30,K3Pu+F+I,21983.073,69,44104.146,44110.803,44471.717
31,K3Pu+F+G4,21712.256,69,43562.512,43569.169,43930.084
32,K3Pu+F+I+G4,21662.013,70,43464.025,43470.880,43836.924
33,TPM2+F,22901.635,68,45939.271,45945.734,46301.515
34,TPM2+F+I,21981.508,69,44101.015,44107.673,44468.587
35,TPM2+F+G4,21710.879,69,43559.758,43566.415,43927.329
36,TPM2+F+I+G4,21660.506,70,43461.013,43467.868,43833.912
37,TPM2u+F,22901.635,68,45939.271,45945.734,46301.515
38,TPM2u+F+I,21981.508,69,44101.015,44107.673,44468.587
39,TPM2u+F+G4,21710.879,69,43559.758,43566.415,43927.329
40,TPM2u+F+I+G4,21660.507,70,43461.013,43467.869,43833.912
41,TPM3+F,22863.082,68,45862.164,45868.626,46224.408
42,TPM3+F+I,21971.033,69,44080.065,44086.723,44447.637
43,TPM3+F+G4,21680.134,69,43498.267,43504.924,43865.839
44,TPM3+F+I+G4,21636.011,70,43412.023,43418.878,43784.921
45,TPM3u+F,22863.082,68,45862.163,45868.626,46224.408
46,TPM3u+F+I,21971.033,69,44080.065,44086.723,44447.637
47,TPM3u+F+G4,21680.134,69,43498.267,43504.925,43865.839
48,TPM3u+F+I+G4,21636.004,70,43412.007,43418.862,43784.906
49,TIMe,22869.001,66,45870.002,45876.085,46221.592
50,TIMe+I,21931.497,67,43996.994,44003.266,44353.912
51,TIMe+G4,21664.541,67,43463.082,43469.353,43819.999
52,TIMe+I+G4,21612.550,68,43361.099,43367.562,43723.344
53,TIM+F,22903.504,69,45945.008,45951.665,46312.579
54,TIM+F+I,21982.975,70,44105.951,44112.806,44478.849
55,TIM+F+G4,21712.268,70,43564.537,43571.392,43937.435
