No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7721.202,71,15584.405,15615.481,15867.976
2,Dayhoff+I,7556.236,72,15256.471,15288.520,15544.036
3,Dayhoff+G4,7220.059,72,14584.118,14616.167,14871.683
4,Dayhoff+I+G4,7220.925,73,14587.850,14620.889,14879.409
5,Dayhoff+F,7705.879,90,15591.758,15644.597,15951.215
6,Dayhoff+F+I,7531.137,91,15244.274,15298.461,15607.724
7,Dayhoff+F+G4,7189.635,91,14561.271,14615.459,14924.721
8,Dayhoff+F+I+G4,7190.557,92,14565.114,14620.673,14932.559
9,mtMAM,8491.446,71,17124.892,17155.968,17408.464
10,mtMAM+I,8237.754,72,16619.508,16651.557,16907.073
11,mtMAM+G4,7584.122,72,15312.244,15344.293,15599.809
12,mtMAM+I+G4,7583.428,73,15312.857,15345.896,15604.416
13,mtMAM+F,8132.916,90,16445.833,16498.671,16805.289
14,mtMAM+F+I,7892.957,91,15967.914,16022.101,16331.364
15,mtMAM+F+G4,7283.088,91,14748.175,14802.363,15111.626
16,mtMAM+F+I+G4,7282.045,92,14748.089,14803.648,15115.534
17,JTT,7493.034,71,15128.068,15159.144,15411.639
18,JTT+I,7332.539,72,14809.078,14841.127,15096.643
19,JTT+G4,7052.947,72,14249.893,14281.942,14537.458
20,JTT+I+G4,7053.676,73,14253.352,14286.392,14544.912
21,JTT+F,7498.999,90,15177.998,15230.837,15537.455
22,JTT+F+I,7329.603,91,14841.206,14895.394,15204.657
23,JTT+F+G4,7039.437,91,14260.874,14315.062,14624.325
24,JTT+F+I+G4,7040.059,92,14264.119,14319.677,14631.563
25,WAG,7591.389,71,15324.777,15355.853,15608.349
26,WAG+I,7432.587,72,15009.173,15041.222,15296.738
27,WAG+G4,7141.839,72,14427.678,14459.727,14715.243
28,WAG+I+G4,7142.401,73,14430.802,14463.842,14722.361
29,WAG+F,7559.071,90,15298.141,15350.980,15657.598
30,WAG+F+I,7395.529,91,14973.058,15027.246,15336.509
31,WAG+F+G4,7101.442,91,14384.884,14439.072,14748.334
32,WAG+F+I+G4,7102.072,92,14388.144,14443.702,14755.588
33,cpREV,7670.101,71,15482.201,15513.277,15765.773
34,cpREV+I,7495.637,72,15135.275,15167.323,15422.840
35,cpREV+G4,7164.373,72,14472.747,14504.795,14760.312
36,cpREV+I+G4,7164.875,73,14475.750,14508.790,14767.309
37,cpREV+F,7622.082,90,15424.165,15477.003,15783.621
38,cpREV+F+I,7451.155,91,15084.310,15138.498,15447.761
39,cpREV+F+G4,7121.311,91,14424.621,14478.809,14788.072
40,cpREV+F+I+G4,7121.832,92,14427.664,14483.223,14795.109
41,mtREV,8176.606,71,16495.212,16526.288,16778.783
42,mtREV+I,7954.046,72,16052.092,16084.141,16339.657
43,mtREV+G4,7475.274,72,15094.547,15126.596,15382.113
44,mtREV+I+G4,7473.108,73,15092.217,15125.256,15383.776
45,mtREV+F,7844.474,90,15868.947,15921.786,16228.404
46,mtREV+F+I,7633.285,91,15448.571,15502.759,15812.021
47,mtREV+F+G4,7183.428,91,14548.856,14603.043,14912.306
48,mtREV+F+I+G4,7183.170,92,14550.340,14605.898,14917.784
49,rtREV,7780.843,71,15703.685,15734.761,15987.256
50,rtREV+I,7609.642,72,15363.283,15395.332,15650.849
51,rtREV+G4,7277.693,72,14699.385,14731.434,14986.950
52,rtREV+I+G4,7278.463,73,14702.926,14735.966,14994.485
53,rtREV+F,7733.208,90,15646.415,15699.254,16005.872
54,rtREV+F+I,7556.130,91,15294.260,15348.448,15657.711
55,rtREV+F+G4,7200.789,91,14583.578,14637.766,14947.028
56,rtREV+F+I+G4,7201.699,92,14587.399,14642.957,14954.843
57,mtART,8774.613,71,17691.227,17722.303,17974.798
58,mtART+I,8501.618,72,17147.235,17179.284,17434.801
59,mtART+G4,7804.524,72,15753.048,15785.097,16040.613
60,mtART+I+G4,7802.734,73,15751.467,15784.507,16043.027
61,mtART+F,8418.844,90,17017.688,17070.527,17377.144
62,mtART+F+I,8183.379,91,16548.758,16602.945,16912.208
63,mtART+F+G4,7510.301,91,15202.603,15256.791,15566.053
64,mtART+F+I+G4,7509.331,92,15202.662,15258.221,15570.107
65,mtZOA,8236.958,71,16615.916,16646.992,16899.487
66,mtZOA+I,8018.302,72,16180.605,16212.654,16468.170
67,mtZOA+G4,7487.051,72,15118.101,15150.150,15405.666
68,mtZOA+I+G4,7485.838,73,15117.675,15150.715,15409.235
