No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,23143.130,55,46396.259,46399.555,46702.207
2,JC+I,22689.151,56,45490.302,45493.720,45801.813
3,JC+G4,22618.492,56,45348.985,45352.402,45660.495
4,JC+I+G4,22568.882,57,45251.763,45255.305,45568.836
5,F81+F,23092.922,58,46301.845,46305.512,46624.480
6,F81+F+I,22639.064,59,45396.128,45399.924,45724.326
7,F81+F+G4,22567.983,59,45253.967,45257.763,45582.165
8,F81+F+I+G4,22518.579,60,45157.159,45161.086,45490.919
9,K2P,22567.083,56,45246.165,45249.583,45557.676
10,K2P+I,22081.637,57,44277.275,44280.816,44594.348
11,K2P+G4,21972.141,57,44058.282,44061.824,44375.355
12,K2P+I+G4,21927.172,58,43970.345,43974.012,44292.980
13,HKY+F,22529.270,59,45176.540,45180.337,45504.739
14,HKY+F+I,22035.145,60,44190.291,44194.218,44524.051
15,HKY+F+G4,21925.528,60,43971.056,43974.983,44304.817
16,HKY+F+I+G4,21879.376,61,43880.752,43884.812,44220.076
17,TNe,22566.663,57,45247.325,45250.867,45564.398
18,TNe+I,22078.838,58,44273.676,44277.344,44596.311
19,TNe+G4,21965.009,58,44046.018,44049.686,44368.654
20,TNe+I+G4,21920.258,59,43958.515,43962.312,44286.714
21,TN+F,22522.969,60,45165.939,45169.866,45499.700
22,TN+F+I,22033.388,61,44188.777,44192.837,44528.100
23,TN+F+G4,21924.803,61,43971.605,43975.665,44310.929
24,TN+F+I+G4,21878.777,62,43881.554,43885.750,44226.441
25,K3P,22563.705,57,45241.411,45244.952,45558.484
26,K3P+I,22077.778,58,44271.557,44275.224,44594.192
27,K3P+G4,21966.472,58,44048.945,44052.613,44371.580
28,K3P+I+G4,21921.777,59,43961.554,43965.350,44289.752
29,K3Pu+F,22526.623,60,45173.246,45177.173,45507.007
30,K3Pu+F+I,22032.286,61,44186.571,44190.631,44525.895
31,K3Pu+F+G4,21921.083,61,43964.166,43968.226,44303.490
32,K3Pu+F+I+G4,21875.217,62,43874.434,43878.629,44219.320
33,TPM2+F,22523.056,60,45166.112,45170.039,45499.873
34,TPM2+F+I,22027.468,61,44176.936,44180.996,44516.259
35,TPM2+F+G4,21916.316,61,43954.632,43958.692,44293.956
