No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,13634.982,69,27407.964,27425.754,27712.831
2,Dayhoff+I,13255.416,70,26650.832,26669.171,26960.117
3,Dayhoff+G4,12988.627,70,26117.253,26135.593,26426.539
4,Dayhoff+I+G4,12976.094,71,26094.188,26113.086,26407.892
5,Dayhoff+F,13725.085,88,27626.171,27656.064,28014.987
6,Dayhoff+F+I,13358.377,89,26894.754,26925.385,27287.989
7,Dayhoff+F+G4,13061.764,89,26301.527,26332.158,26694.762
8,Dayhoff+F+I+G4,13049.483,90,26278.965,26310.345,26676.618
9,mtMAM,14672.194,69,29482.389,29500.179,29787.256
10,mtMAM+I,14185.837,70,28511.674,28530.014,28820.960
11,mtMAM+G4,13634.227,70,27408.454,27426.793,27717.740
12,mtMAM+I+G4,13621.517,71,27385.034,27403.932,27698.738
13,mtMAM+F,13876.163,88,27928.326,27958.219,28317.142
14,mtMAM+F+I,13427.875,89,27033.750,27064.381,27426.985
15,mtMAM+F+G4,13095.122,89,26368.244,26398.875,26761.478
16,mtMAM+F+I+G4,13079.077,90,26338.154,26369.533,26735.807
17,JTT,13299.386,69,26736.772,26754.562,27041.639
18,JTT+I,12913.147,70,25966.293,25984.633,26275.579
19,JTT+G4,12684.047,70,25508.094,25526.434,25817.380
20,JTT+I+G4,12671.480,71,25484.960,25503.858,25798.664
21,JTT+F,13347.968,88,26871.935,26901.828,27260.751
22,JTT+F+I,12970.588,89,26119.175,26149.806,26512.410
23,JTT+F+G4,12726.896,89,25631.793,25662.424,26025.027
24,JTT+F+I+G4,12714.593,90,25609.187,25640.566,26006.839
25,WAG,13542.029,69,27222.059,27239.849,27526.926
26,WAG+I,13162.683,70,26465.365,26483.705,26774.651
27,WAG+G4,12930.561,70,26001.121,26019.461,26310.407
28,WAG+I+G4,12918.318,71,25978.635,25997.534,26292.339
29,WAG+F,13620.650,88,27417.301,27447.194,27806.117
30,WAG+F+I,13252.629,89,26683.258,26713.889,27076.493
31,WAG+F+G4,13001.164,89,26180.327,26210.958,26573.562
32,WAG+F+I+G4,12989.130,90,26158.260,26189.639,26555.913
33,cpREV,13705.358,69,27548.716,27566.506,27853.583
34,cpREV+I,13301.134,70,26742.267,26760.607,27051.553
35,cpREV+G4,13024.448,70,26188.897,26207.236,26498.182
36,cpREV+I+G4,13010.818,71,26163.637,26182.535,26477.341
37,cpREV+F,13798.732,88,27773.464,27803.357,28162.280
38,cpREV+F+I,13401.527,89,26981.054,27011.685,27374.289
39,cpREV+F+G4,13078.856,89,26335.712,26366.343,26728.946
40,cpREV+F+I+G4,13064.784,90,26309.567,26340.947,26707.220
41,mtREV,14302.628,69,28743.257,28761.047,29048.124
42,mtREV+I,13861.622,70,27863.245,27881.584,28172.530
43,mtREV+G4,13541.674,70,27223.348,27241.687,27532.633
44,mtREV+I+G4,13526.376,71,27194.753,27213.651,27508.457
45,mtREV+F,13731.930,88,27639.860,27669.753,28028.676
46,mtREV+F+I,13330.507,89,26839.015,26869.646,27232.249
47,mtREV+F+G4,13055.857,89,26289.714,26320.345,26682.949
48,mtREV+F+I+G4,13039.367,90,26258.734,26290.113,26656.387
49,rtREV,13820.233,69,27778.466,27796.256,28083.333
50,rtREV+I,13404.126,70,26948.253,26966.592,27257.539
51,rtREV+G4,13157.653,70,26455.307,26473.646,26764.592
52,rtREV+I+G4,13143.439,71,26428.879,26447.777,26742.583
53,rtREV+F,13757.534,88,27691.068,27720.961,28079.884
54,rtREV+F+I,13354.238,89,26886.477,26917.108,27279.711
55,rtREV+F+G4,13108.052,89,26394.104,26424.735,26787.339
56,rtREV+F+I+G4,13093.555,90,26367.109,26398.489,26764.762
57,mtART,14911.692,69,29961.384,29979.174,30266.251
58,mtART+I,14395.966,70,28931.931,28950.271,29241.217
59,mtART+G4,13870.632,70,27881.264,27899.603,28190.549
60,mtART+I+G4,13856.558,71,27855.116,27874.015,28168.820
61,mtART+F,14253.123,88,28682.247,28712.140,29071.063
62,mtART+F+I,13789.885,89,27757.770,27788.401,28151.005
63,mtART+F+G4,13397.579,89,26973.158,27003.789,27366.392
64,mtART+F+I+G4,13386.906,90,26953.813,26985.192,27351.466
65,mtZOA,14375.476,69,28888.953,28906.743,29193.820
66,mtZOA+I,13915.856,70,27971.713,27990.052,28280.999
67,mtZOA+G4,13493.320,70,27126.639,27144.979,27435.925
68,mtZOA+I+G4,13480.645,71,27103.290,27122.189,27416.994
69,mtZOA+F,13915.053,88,28006.107,28036.000,28394.923
70,mtZOA+F+I,13500.290,89,27178.579,27209.210,27571.814
71,mtZOA+F+G4,13174.882,89,26527.764,26558.395,26920.998
72,mtZOA+F+I+G4,13163.331,90,26506.661,26538.041,26904.314
73,VT,13512.067,69,27162.135,27179.925,27467.002
74,VT+I,13136.175,70,26412.349,26430.689,26721.635
75,VT+G4,12929.357,70,25998.714,26017.054,26308.000
76,VT+I+G4,12915.916,71,25973.832,25992.730,26287.536
77,VT+F,13551.837,88,27279.674,27309.567,27668.490
78,VT+F+I,13182.796,89,26543.593,26574.224,26936.827
79,VT+F+G4,12962.839,89,26103.678,26134.309,26496.912
80,VT+F+I+G4,12949.851,90,26079.702,26111.081,26477.355
81,LG,13647.064,69,27432.128,27449.918,27736.995
82,LG+I,13240.419,70,26620.837,26639.177,26930.123
83,LG+G4,12997.625,70,26135.251,26153.590,26444.537
84,LG+I+G4,12983.492,71,26108.984,26127.883,26422.688
85,LG+F,13659.126,88,27494.251,27524.144,27883.067
86,LG+F+I,13265.054,89,26708.108,26738.739,27101.342
87,LG+F+G4,13014.428,89,26206.856,26237.487,26600.091
88,LG+F+I+G4,13000.137,90,26180.275,26211.654,26577.927
89,DCMut,13635.383,69,27408.767,27426.557,27713.634
90,DCMut+I,13255.879,70,26651.759,26670.098,26961.044
91,DCMut+G4,12989.886,70,26119.771,26138.110,26429.057
92,DCMut+I+G4,12977.275,71,26096.550,26115.448,26410.254
93,DCMut+F,13724.630,88,27625.260,27655.154,28014.077
94,DCMut+F+I,13357.999,89,26893.998,26924.629,27287.233
95,DCMut+F+G4,13062.485,89,26302.970,26333.601,26696.205
96,DCMut+F+I+G4,13050.146,90,26280.292,26311.671,26677.945
97,PMB,13761.668,69,27661.335,27679.125,27966.203
98,PMB+I,13377.191,70,26894.381,26912.721,27203.667
99,PMB+G4,13168.296,70,26476.593,26494.932,26785.878
100,PMB+I+G4,13154.850,71,26451.699,26470.597,26765.403
101,PMB+F,13779.655,88,27735.310,27765.203,28124.126
102,PMB+F+I,13403.967,89,26985.935,27016.566,27379.169
103,PMB+F+G4,13179.391,89,26536.782,26567.413,26930.016
104,PMB+F+I+G4,13166.924,90,26513.849,26545.228,26911.501
105,HIVb,13616.550,69,27371.101,27388.891,27675.968
106,HIVb+I,13142.938,70,26425.876,26444.216,26735.162
107,HIVb+G4,12849.312,70,25838.624,25856.964,26147.910
108,HIVb+I+G4,12831.380,71,25804.760,25823.658,26118.464
109,HIVb+F,13584.915,88,27345.829,27375.722,27734.645
110,HIVb+F+I,13127.167,89,26432.335,26462.966,26825.569
111,HIVb+F+G4,12806.604,89,25791.207,25821.838,26184.442
112,HIVb+F+I+G4,12790.382,90,25760.764,25792.143,26158.417
113,HIVw,13963.335,69,28064.671,28082.461,28369.538
114,HIVw+I,13516.067,70,27172.134,27190.474,27481.420
115,HIVw+G4,13152.381,70,26444.761,26463.101,26754.047
116,HIVw+I+G4,13141.153,71,26424.305,26443.203,26738.009
117,HIVw+F,13769.371,88,27714.742,27744.635,28103.558
118,HIVw+F+I,13311.409,89,26800.819,26831.450,27194.053
119,HIVw+F+G4,12935.764,89,26049.527,26080.158,26442.762
120,HIVw+F+I+G4,12923.115,90,26026.231,26057.610,26423.883
121,JTTDCMut,13307.110,69,26752.220,26770.010,27057.087
122,JTTDCMut+I,12921.098,70,25982.196,26000.535,26291.481
123,JTTDCMut+G4,12691.465,70,25522.931,25541.270,25832.216
124,JTTDCMut+I+G4,12678.966,71,25499.932,25518.831,25813.636
125,JTTDCMut+F,13359.495,88,26894.990,26924.883,27283.806
126,JTTDCMut+F+I,12982.548,89,26143.095,26173.726,26536.330
127,JTTDCMut+F+G4,12737.341,89,25652.683,25683.314,26045.917
128,JTTDCMut+F+I+G4,12725.124,90,25630.248,25661.627,26027.901
129,FLU,13671.495,69,27480.989,27498.779,27785.856
130,FLU+I,13236.246,70,26612.493,26630.832,26921.778
131,FLU+G4,12909.467,70,25958.935,25977.274,26268.220
132,FLU+I+G4,12898.391,71,25938.783,25957.681,26252.487
133,FLU+F,13648.734,88,27473.467,27503.361,27862.284
134,FLU+F+I,13205.743,89,26589.487,26620.118,26982.721
135,FLU+F+G4,12854.713,89,25887.427,25918.058,26280.661
136,FLU+F+I+G4,12843.318,90,25866.636,25898.016,26264.289
137,Blosum62,13814.222,69,27766.445,27784.235,28071.312
138,Blosum62+I,13425.492,70,26990.984,27009.323,27300.269
139,Blosum62+G4,13204.942,70,26549.884,26568.224,26859.170
140,Blosum62+I+G4,13191.320,71,26524.641,26543.539,26838.345
141,Blosum62+F,13828.449,88,27832.899,27862.792,28221.715
142,Blosum62+F+I,13445.121,89,27068.242,27098.873,27461.476
143,Blosum62+F+G4,13210.601,89,26599.202,26629.833,26992.437
144,Blosum62+F+I+G4,13197.576,90,26575.151,26606.530,26972.804
145,mtMet,14193.634,69,28525.268,28543.058,28830.135
146,mtMet+I,13779.123,70,27698.246,27716.585,28007.531
147,mtMet+G4,13437.362,70,27014.723,27033.062,27324.009
148,mtMet+I+G4,13424.142,71,26990.283,27009.182,27303.987
149,mtMet+F,13527.703,88,27231.406,27261.299,27620.222
150,mtMet+F+I,13141.320,89,26460.641,26491.272,26853.875
151,mtMet+F+G4,12867.839,89,25913.678,25944.309,26306.912
152,mtMet+F+I+G4,12855.112,90,25890.224,25921.603,26287.877
153,mtVer,14219.828,69,28577.656,28595.446,28882.524
154,mtVer+I,13798.539,70,27737.079,27755.418,28046.364
155,mtVer+G4,13404.890,70,26949.781,26968.120,27259.066
156,mtVer+I+G4,13394.836,71,26931.672,26950.570,27245.376
157,mtVer+F,13590.285,88,27356.571,27386.464,27745.387
158,mtVer+F+I,13199.048,89,26576.097,26606.728,26969.331
159,mtVer+F+G4,12898.809,89,25975.617,26006.248,26368.852
160,mtVer+F+I+G4,12886.677,90,25953.355,25984.734,26351.007
161,mtInv,14361.074,69,28860.149,28877.939,29165.016
162,mtInv+I,13947.811,70,28035.621,28053.961,28344.907
163,mtInv+G4,13649.161,70,27438.321,27456.661,27747.607
164,mtInv+I+G4,13635.688,71,27413.375,27432.274,27727.079
165,mtInv+F,13607.570,88,27391.141,27421.034,27779.957
166,mtInv+F+I,13223.051,89,26624.102,26654.733,27017.337
167,mtInv+F+G4,12955.779,89,26089.558,26120.189,26482.793
168,mtInv+F+I+G4,12943.062,90,26066.125,26097.504,26463.778
