No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,23352.664,45,46795.328,46797.358,47049.263
2,JC+I,22639.896,46,45371.792,45373.913,45631.370
3,JC+G4,22473.887,46,45039.774,45041.895,45299.353
4,JC+I+G4,22437.438,47,44968.876,44971.090,45234.097
5,F81+F,23353.126,48,46802.252,46804.561,47073.116
6,F81+F+I,22616.416,49,45330.831,45333.238,45607.339
7,F81+F+G4,22450.258,49,44998.517,45000.924,45275.024
8,F81+F+I+G4,22412.173,50,44924.345,44926.851,45206.496
9,K2P,22942.940,46,45977.881,45980.001,46237.459
10,K2P+I,22203.844,47,44501.688,44503.901,44766.909
11,K2P+G4,21992.844,47,44079.688,44081.902,44344.909
12,K2P+I+G4,21962.723,48,44021.446,44023.755,44292.310
13,HKY+F,22922.196,49,45942.392,45944.799,46218.900
14,HKY+F+I,22144.140,50,44388.279,44390.785,44670.429
15,HKY+F+G4,21930.739,50,43961.479,43963.985,44243.629
16,HKY+F+I+G4,21897.574,51,43897.148,43899.756,44184.941
17,TNe,22942.565,47,45979.130,45981.344,46244.351
18,TNe+I,22199.920,48,44495.841,44498.150,44766.705
19,TNe+G4,21991.500,48,44079.000,44081.310,44349.865
20,TNe+I+G4,21960.529,49,44019.059,44021.465,44295.566
21,TN+F,22921.150,50,45942.299,45944.805,46224.449
22,TN+F+I,22135.022,51,44372.045,44374.652,44659.838
23,TN+F+G4,21926.570,51,43955.141,43957.748,44242.934
24,TN+F+I+G4,21891.579,52,43887.158,43889.869,44180.594
25,K3P,22941.977,47,45977.953,45980.167,46243.174
26,K3P+I,22202.657,48,44501.314,44503.623,44772.178
27,K3P+G4,21992.239,48,44080.478,44082.787,44351.342
28,K3P+I+G4,21962.035,49,44022.069,44024.476,44298.576
29,K3Pu+F,22922.143,50,45944.287,45946.793,46226.437
30,K3Pu+F+I,22144.090,51,44390.179,44392.787,44677.973
31,K3Pu+F+G4,21930.435,51,43962.869,43965.477,44250.662
32,K3Pu+F+I+G4,21897.261,52,43898.521,43901.233,44191.958
33,TPM2+F,22912.598,50,45925.195,45927.701,46207.345
34,TPM2+F+I,22136.245,51,44374.490,44377.098,44662.284
35,TPM2+F+G4,21914.801,51,43931.602,43934.209,44219.395
36,TPM2+F+I+G4,21881.978,52,43867.957,43870.668,44161.393
37,TPM2u+F,22912.597,50,45925.195,45927.701,46207.345
38,TPM2u+F+I,22136.245,51,44374.490,44377.098,44662.283
39,TPM2u+F+G4,21914.801,51,43931.602,43934.209,44219.395
40,TPM2u+F+I+G4,21881.978,52,43867.955,43870.666,44161.391
41,TPM3+F,22908.396,50,45916.792,45919.298,46198.942
42,TPM3+F+I,22143.494,51,44388.988,44391.596,44676.781
43,TPM3+F+G4,21924.560,51,43951.121,43953.728,44238.914
44,TPM3+F+I+G4,21893.885,52,43891.770,43894.481,44185.206
45,TPM3u+F,22908.396,50,45916.792,45919.298,46198.942
46,TPM3u+F+I,22143.494,51,44388.988,44391.596,44676.782
47,TPM3u+F+G4,21924.560,51,43951.120,43953.728,44238.914
48,TPM3u+F+I+G4,21893.885,52,43891.769,43894.481,44185.205
49,TIMe,22941.600,48,45979.199,45981.508,46250.063
50,TIMe+I,22198.719,49,44495.438,44497.845,44771.945
51,TIMe+G4,21990.900,49,44079.801,44082.208,44356.308
52,TIMe+I+G4,21959.826,50,44019.652,44022.158,44301.802
53,TIM+F,22921.099,51,45944.197,45946.805,46231.990
54,TIM+F+I,22134.969,52,44373.937,44376.648,44667.373
55,TIM+F+G4,21926.284,52,43956.568,43959.279,44250.004
56,TIM+F+I+G4,21891.256,53,43888.512,43891.329,44187.591
57,TIM2e,22942.522,48,45981.044,45983.353,46251.908
58,TIM2e+I,22199.866,49,44497.731,44500.138,44774.238
59,TIM2e+G4,21991.164,49,44080.328,44082.734,44356.835
60,TIM2e+I+G4,21960.129,50,44020.258,44022.764,44302.408
61,TIM2+F,22911.542,51,45925.083,45927.691,46212.877
62,TIM2+F+I,22126.864,52,44357.729,44360.440,44651.165
63,TIM2+F+G4,21910.651,52,43925.303,43928.014,44218.739
64,TIM2+F+I+G4,21876.035,53,43858.070,43860.887,44157.149
65,TIM3e,22899.528,48,45895.056,45897.366,46165.920
66,TIM3e+I,22186.321,49,44470.641,44473.048,44747.148
