No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,41272.972,87,82719.944,82728.067,83206.040
2,JC+I,40610.312,88,81396.625,81404.939,81888.308
3,JC+G4,40016.730,88,80209.460,80217.774,80701.143
4,JC+I+G4,39929.259,89,80036.518,80045.026,80533.789
5,F81+F,41145.792,90,82471.585,82480.288,82974.443
6,F81+F+I,40480.049,91,81142.098,81150.999,81650.543
7,F81+F+G4,39863.811,91,79909.621,79918.523,80418.066
8,F81+F+I+G4,39780.427,92,79744.853,79753.955,80258.886
9,K2P,40964.789,88,82105.578,82113.892,82597.261
10,K2P+I,40293.090,89,80764.179,80772.687,81261.450
11,K2P+G4,39638.614,89,79455.228,79463.736,79952.498
12,K2P+I+G4,39559.280,90,79298.559,79307.263,79801.417
13,HKY+F,40820.787,91,81823.574,81832.476,82332.019
14,HKY+F+I,40160.652,92,80505.303,80514.405,81019.336
15,HKY+F+G4,39468.929,92,79121.859,79130.961,79635.891
16,HKY+F+I+G4,39398.671,93,78983.341,78992.646,79502.961
17,TNe,40955.661,89,82089.321,82097.829,82586.592
18,TNe+I,40292.906,90,80765.812,80774.515,81268.670
19,TNe+G4,39633.373,90,79446.745,79455.449,79949.603
20,TNe+I+G4,39557.221,91,79296.443,79305.344,79804.888
21,TN+F,40820.678,92,81825.357,81834.459,82339.389
22,TN+F+I,40157.129,93,80500.257,80509.562,81019.877
23,TN+F+G4,39468.927,93,79123.854,79133.159,79643.474
24,TN+F+I+G4,39397.863,94,78983.727,78993.237,79508.934
25,K3P,40964.565,89,82107.130,82115.638,82604.401
26,K3P+I,40292.858,90,80765.716,80774.419,81268.574
27,K3P+G4,39638.618,90,79457.236,79465.940,79960.094
28,K3P+I+G4,39559.302,91,79300.605,79309.507,79809.050
29,K3Pu+F,40819.928,92,81823.856,81832.958,82337.888
30,K3Pu+F+I,40160.570,93,80507.140,80516.445,81026.759
31,K3Pu+F+G4,39468.469,93,79122.938,79132.243,79642.558
32,K3Pu+F+I+G4,39398.412,94,78984.824,78994.334,79510.031
33,TPM2+F,40800.785,92,81785.570,81794.672,82299.602
34,TPM2+F+I,40136.443,93,80458.886,80468.191,80978.506
35,TPM2+F+G4,39449.502,93,79085.004,79094.309,79604.624
36,TPM2+F+I+G4,39376.773,94,78941.547,78951.057,79466.754
37,TPM2u+F,40800.785,92,81785.570,81794.672,82299.602
38,TPM2u+F+I,40136.443,93,80458.886,80468.191,80978.506
39,TPM2u+F+G4,39449.502,93,79085.005,79094.310,79604.625
40,TPM2u+F+I+G4,39376.773,94,78941.545,78951.055,79466.753
41,TPM3+F,40777.189,92,81738.379,81747.481,82252.411
42,TPM3+F+I,40147.327,93,80480.653,80489.958,81000.273
43,TPM3+F+G4,39431.988,93,79049.976,79059.281,79569.596
44,TPM3+F+I+G4,39370.510,94,78929.020,78938.530,79454.227
45,TPM3u+F,40777.187,92,81738.374,81747.476,82252.406
46,TPM3u+F+I,40147.327,93,80480.654,80489.959,81000.274
47,TPM3u+F+G4,39431.982,93,79049.963,79059.268,79569.583
48,TPM3u+F+I+G4,39370.521,94,78929.043,78938.553,79454.250
49,TIMe,40955.441,90,82090.883,82099.586,82593.741
50,TIMe+I,40292.677,91,80767.354,80776.256,81275.800
51,TIMe+G4,39633.417,91,79448.833,79457.735,79957.278
52,TIMe+I+G4,39557.208,92,79298.417,79307.519,79812.449
53,TIM+F,40819.814,93,81825.628,81834.933,82345.248
54,TIM+F+I,40157.057,94,80502.114,80511.624,81027.321
55,TIM+F+G4,39468.469,94,79124.939,79134.449,79650.146
56,TIM+F+I+G4,39397.614,95,78985.227,78994.945,79516.022
57,TIM2e,40873.414,90,81926.828,81935.532,82429.686
58,TIM2e+I,40214.122,91,80610.244,80619.146,81118.689
59,TIM2e+G4,39542.926,91,79267.853,79276.754,79776.298
60,TIM2e+I+G4,39466.280,92,79116.560,79125.662,79630.593
61,TIM2+F,40800.562,93,81787.124,81796.429,82306.744
62,TIM2+F+I,40133.566,94,80455.132,80464.642,80980.339
63,TIM2+F+G4,39449.485,94,79086.969,79096.480,79612.177
64,TIM2+F+I+G4,39375.882,95,78941.764,78951.481,79472.558
65,TIM3e,40941.940,90,82063.879,82072.583,82566.737
66,TIM3e+I,40291.816,91,80765.631,80774.533,81274.076
67,TIM3e+G4,39624.251,91,79430.502,79439.403,79938.947
68,TIM3e+I+G4,39551.967,92,79287.934,79297.036,79801.967
69,TIM3+F,40777.146,93,81740.291,81749.596,82259.911
70,TIM3+F+I,40143.885,94,80475.770,80485.280,81000.977
71,TIM3+F+G4,39431.778,94,79051.556,79061.066,79576.763
72,TIM3+F+I+G4,39369.156,95,78928.313,78938.031,79459.107
73,TVMe,40868.206,91,81918.413,81927.314,82426.858
74,TVMe+I,40212.729,92,80609.458,80618.560,81123.490
75,TVMe+G4,39538.341,92,79260.681,79269.783,79774.714
76,TVMe+I+G4,39462.699,93,79111.398,79120.703,79631.018
77,TVM+F,40756.893,94,81701.786,81711.296,82226.993
78,TVM+F+I,40122.862,95,80435.724,80445.442,80966.519
79,TVM+F+G4,39412.053,95,79014.106,79023.824,79544.901
80,TVM+F+I+G4,39348.162,96,78888.325,78898.252,79424.706
81,SYM,40858.901,92,81901.802,81910.904,82415.835
82,SYM+I,40212.472,93,80610.944,80620.249,81130.564
83,SYM+G4,39533.129,93,79252.259,79261.564,79771.879
84,SYM+I+G4,39460.259,94,79108.518,79118.028,79633.726
85,GTR+F,40756.796,95,81703.592,81713.310,82234.387
86,GTR+F+I,40120.055,96,80432.110,80442.037,80968.492
87,GTR+F+G4,39411.690,96,79015.381,79025.308,79551.763
88,GTR+F+I+G4,39346.641,97,78887.283,78897.423,79429.252
