No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7061.620,55,14233.241,14245.512,14471.081
2,Dayhoff+I,7003.470,56,14118.941,14131.683,14361.105
3,Dayhoff+G4,6911.711,56,13935.422,13948.165,14177.587
4,Dayhoff+I+G4,6912.761,57,13939.522,13952.746,14186.010
5,Dayhoff+F,7003.028,74,14154.055,14177.036,14474.058
6,Dayhoff+F+I,6946.267,75,14042.533,14066.185,14366.860
7,Dayhoff+F+G4,6856.413,75,13862.825,13886.477,14187.152
8,Dayhoff+F+I+G4,6857.386,76,13866.772,13891.105,14195.423
9,mtMAM,7652.630,55,15415.260,15427.531,15653.100
10,mtMAM+I,7539.553,56,15191.106,15203.849,15433.271
11,mtMAM+G4,7287.035,56,14686.070,14698.812,14928.234
12,mtMAM+I+G4,7287.697,57,14689.394,14702.618,14935.882
13,mtMAM+F,7304.627,74,14757.255,14780.236,15077.257
14,mtMAM+F+I,7207.440,75,14564.880,14588.531,14889.207
15,mtMAM+F+G4,7022.830,75,14195.660,14219.312,14519.987
16,mtMAM+F+I+G4,7023.356,76,14198.711,14223.044,14527.363
17,JTT,6980.379,55,14070.758,14083.029,14308.598
18,JTT+I,6922.452,56,13956.903,13969.646,14199.067
19,JTT+G4,6836.675,56,13785.350,13798.092,14027.514
20,JTT+I+G4,6837.204,57,13788.409,13801.633,14034.897
21,JTT+F,6937.297,74,14022.593,14045.575,14342.596
22,JTT+F+I,6878.989,75,13907.979,13931.630,14232.306
23,JTT+F+G4,6795.516,75,13741.032,13764.684,14065.359
24,JTT+F+I+G4,6795.992,76,13743.984,13768.317,14072.635
25,WAG,7073.877,55,14257.754,14270.025,14495.594
26,WAG+I,7019.861,56,14151.722,14164.465,14393.886
27,WAG+G4,6922.552,56,13957.103,13969.846,14199.268
28,WAG+I+G4,6923.036,57,13960.071,13973.295,14206.560
29,WAG+F,7022.490,74,14192.981,14215.962,14512.983
30,WAG+F+I,6969.266,75,14088.532,14112.184,14412.859
31,WAG+F+G4,6872.421,75,13894.842,13918.494,14219.169
32,WAG+F+I+G4,6872.866,76,13897.733,13922.066,14226.384
33,cpREV,7197.446,55,14504.891,14517.162,14742.731
34,cpREV+I,7139.337,56,14390.674,14403.417,14632.838
35,cpREV+G4,7009.465,56,14130.930,14143.673,14373.094
36,cpREV+I+G4,7009.874,57,14133.747,14146.971,14380.236
37,cpREV+F,7097.551,74,14343.101,14366.082,14663.104
38,cpREV+F+I,7041.149,75,14232.297,14255.949,14556.624
39,cpREV+F+G4,6909.786,75,13969.571,13993.223,14293.898
40,cpREV+F+I+G4,6910.159,76,13972.318,13996.651,14300.969
41,mtREV,7390.585,55,14891.171,14903.442,15129.010
42,mtREV+I,7316.506,56,14745.013,14757.755,14987.177
43,mtREV+G4,7151.963,56,14415.925,14428.668,14658.089
44,mtREV+I+G4,7152.261,57,14418.522,14431.746,14665.010
45,mtREV+F,7115.946,74,14379.891,14402.873,14699.894
46,mtREV+F+I,7052.479,75,14254.958,14278.610,14579.285
47,mtREV+F+G4,6911.136,75,13972.272,13995.924,14296.599
48,mtREV+F+I+G4,6911.395,76,13974.789,13999.122,14303.440
49,rtREV,7160.959,55,14431.917,14444.188,14669.757
50,rtREV+I,7090.910,56,14293.819,14306.562,14535.983
51,rtREV+G4,6972.456,56,14056.911,14069.654,14299.075
52,rtREV+I+G4,6972.653,57,14059.307,14072.531,14305.795
53,rtREV+F,7066.522,74,14281.044,14304.025,14601.046
54,rtREV+F+I,6999.480,75,14148.959,14172.611,14473.286
55,rtREV+F+G4,6891.214,75,13932.427,13956.079,14256.754
56,rtREV+F+I+G4,6891.377,76,13934.754,13959.087,14263.405
57,mtART,7687.019,55,15484.037,15496.308,15721.877
58,mtART+I,7574.119,56,15260.237,15272.980,15502.401
59,mtART+G4,7322.945,56,14757.889,14770.632,15000.053
60,mtART+I+G4,7323.052,57,14760.104,14773.328,15006.592
61,mtART+F,7288.578,74,14725.156,14748.138,15045.159
62,mtART+F+I,7200.400,75,14550.800,14574.452,14875.127
63,mtART+F+G4,7011.761,75,14173.522,14197.173,14497.848
64,mtART+F+I+G4,7011.881,76,14175.762,14200.095,14504.413
65,mtZOA,7400.598,55,14911.197,14923.468,15149.036
66,mtZOA+I,7314.544,56,14741.088,14753.830,14983.252
67,mtZOA+G4,7129.787,56,14371.573,14384.316,14613.737
68,mtZOA+I+G4,7129.888,57,14373.776,14387.000,14620.265
69,mtZOA+F,7116.492,74,14380.985,14403.966,14700.987
70,mtZOA+F+I,7046.239,75,14242.478,14266.129,14566.805
71,mtZOA+F+G4,6908.648,75,13967.296,13990.947,14291.623
72,mtZOA+F+I+G4,6908.748,76,13969.496,13993.828,14298.147
73,VT,7039.045,55,14188.090,14200.361,14425.930
74,VT+I,6987.968,56,14087.936,14100.678,14330.100
75,VT+G4,6905.310,56,13922.621,13935.363,14164.785
76,VT+I+G4,6905.401,57,13924.802,13938.026,14171.290
77,VT+F,6976.165,74,14100.329,14123.311,14420.332
78,VT+F+I,6925.576,75,14001.153,14024.804,14325.480
79,VT+F+G4,6844.488,75,13838.976,13862.628,14163.303
80,VT+F+I+G4,6844.571,76,13841.141,13865.474,14169.793
81,LG,7139.064,55,14388.128,14400.399,14625.968
82,LG+I,7075.508,56,14263.016,14275.759,14505.180
83,LG+G4,6963.872,56,14039.745,14052.487,14281.909
84,LG+I+G4,6963.944,57,14041.888,14055.112,14288.377
85,LG+F,7035.876,74,14219.753,14242.734,14539.755
86,LG+F+I,6974.484,75,14098.968,14122.620,14423.295
87,LG+F+G4,6870.410,75,13890.821,13914.472,14215.148
88,LG+F+I+G4,6870.469,76,13892.938,13917.271,14221.589
89,DCMut,7061.070,55,14232.140,14244.411,14469.979
90,DCMut+I,7003.066,56,14118.132,14130.874,14360.296
91,DCMut+G4,6911.547,56,13935.094,13947.836,14177.258
92,DCMut+I+G4,6911.594,57,13937.187,13950.411,14183.676
93,DCMut+F,7002.462,74,14152.925,14175.906,14472.927
94,DCMut+F+I,6945.853,75,14041.706,14065.358,14366.033
95,DCMut+F+G4,6856.213,75,13862.427,13886.078,14186.754
96,DCMut+F+I+G4,6856.258,76,13864.516,13888.848,14193.167
97,PMB,7120.940,55,14351.881,14364.152,14589.720
98,PMB+I,7070.451,56,14252.903,14265.646,14495.067
99,PMB+G4,6981.895,56,14075.789,14088.532,14317.953
100,PMB+I+G4,6981.946,57,14077.892,14091.116,14324.381
101,PMB+F,7055.127,74,14258.255,14281.236,14578.257
102,PMB+F+I,7006.697,75,14163.393,14187.045,14487.720
103,PMB+F+G4,6919.544,75,13989.088,14012.740,14313.415
104,PMB+F+I+G4,6919.592,76,13991.185,14015.517,14319.836
105,HIVb,7309.512,55,14729.024,14741.295,14966.863
106,HIVb+I,7222.875,56,14557.749,14570.492,14799.913
107,HIVb+G4,7094.739,56,14301.478,14314.220,14543.642
108,HIVb+I+G4,7094.768,57,14303.535,14316.759,14550.024
109,HIVb+F,7181.144,74,14510.289,14533.270,14830.292
110,HIVb+F+I,7094.529,75,14339.058,14362.709,14663.385
111,HIVb+F+G4,6969.076,75,14088.152,14111.803,14412.479
112,HIVb+F+I+G4,6969.101,76,14090.202,14114.535,14418.853
113,HIVw,7598.838,55,15307.676,15319.947,15545.516
114,HIVw+I,7506.823,56,15125.646,15138.388,15367.810
115,HIVw+G4,7388.006,56,14888.012,14900.754,15130.176
116,HIVw+I+G4,7388.017,57,14890.034,14903.258,15136.523
117,HIVw+F,7393.891,74,14935.782,14958.764,15255.785
118,HIVw+F+I,7299.253,75,14748.506,14772.157,15072.833
119,HIVw+F+G4,7184.245,75,14518.491,14542.142,14842.818
120,HIVw+F+I+G4,7184.259,76,14520.518,14544.851,14849.169
121,JTTDCMut,6984.180,55,14078.360,14090.631,14316.200
122,JTTDCMut+I,6926.087,56,13964.174,13976.917,14206.339
123,JTTDCMut+G4,6839.633,56,13791.265,13804.008,14033.429
124,JTTDCMut+I+G4,6839.660,57,13793.319,13806.543,14039.808
125,JTTDCMut+F,6940.893,74,14029.787,14052.768,14349.789
126,JTTDCMut+F+I,6882.693,75,13915.385,13939.037,14239.712
127,JTTDCMut+F+G4,6798.525,75,13747.049,13770.701,14071.376
128,JTTDCMut+F+I+G4,6798.549,76,13749.099,13773.432,14077.750
129,FLU,7266.404,55,14642.808,14655.079,14880.648
130,FLU+I,7198.559,56,14509.118,14521.861,14751.282
131,FLU+G4,7063.684,56,14239.368,14252.110,14481.532
132,FLU+I+G4,7063.710,57,14241.420,14254.644,14487.909
133,FLU+F,7151.241,74,14450.482,14473.463,14770.484
134,FLU+F+I,7084.334,75,14318.669,14342.320,14642.996
135,FLU+F+G4,6944.993,75,14039.986,14063.637,14364.312
136,FLU+F+I+G4,6945.016,76,14042.033,14066.365,14370.684
137,Blosum62,7166.585,55,14443.169,14455.440,14681.009
138,Blosum62+I,7113.233,56,14338.466,14351.209,14580.630
139,Blosum62+G4,7023.416,56,14158.832,14171.575,14400.996
140,Blosum62+I+G4,7023.436,57,14160.872,14174.096,14407.361
141,Blosum62+F,7068.886,74,14285.772,14308.754,14605.775
142,Blosum62+F+I,7017.510,75,14185.021,14208.672,14509.348
143,Blosum62+F+G4,6929.211,75,14008.421,14032.073,14332.748
144,Blosum62+F+I+G4,6929.229,76,14010.459,14034.791,14339.110
145,mtMet,7414.856,55,14939.712,14951.983,15177.552
146,mtMet+I,7339.718,56,14791.437,14804.179,15033.601
147,mtMet+G4,7198.470,56,14508.940,14521.682,14751.104
148,mtMet+I+G4,7198.483,57,14510.965,14524.189,14757.454
149,mtMet+F,7030.644,74,14209.288,14232.269,14529.290
150,mtMet+F+I,6963.012,75,14076.024,14099.675,14400.351
151,mtMet+F+G4,6849.599,75,13849.198,13872.850,14173.525
152,mtMet+F+I+G4,6849.611,76,13851.222,13875.555,14179.873
153,mtVer,7440.117,55,14990.234,15002.505,15228.074
154,mtVer+I,7356.743,56,14825.486,14838.228,15067.650
155,mtVer+G4,7190.870,56,14493.741,14506.483,14735.905
156,mtVer+I+G4,7190.880,57,14495.760,14508.984,14742.248
157,mtVer+F,7148.902,74,14445.803,14468.785,14765.806
158,mtVer+F+I,7073.815,75,14297.630,14321.281,14621.957
159,mtVer+F+G4,6940.928,75,14031.857,14055.508,14356.184
160,mtVer+F+I+G4,6940.938,76,14033.876,14058.209,14362.528
161,mtInv,7498.436,55,15106.872,15119.143,15344.712
162,mtInv+I,7428.538,56,14969.076,14981.819,15211.240
163,mtInv+G4,7304.084,56,14720.169,14732.911,14962.333
164,mtInv+I+G4,7304.093,57,14722.186,14735.410,14968.675
165,mtInv+F,6995.212,74,14138.424,14161.405,14458.427
166,mtInv+F+I,6933.020,75,14016.040,14039.691,14340.367
167,mtInv+F+G4,6829.801,75,13809.602,13833.254,14133.929
168,mtInv+F+I+G4,6829.808,76,13811.616,13835.949,14140.267
