No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,6421.845,61,12965.691,12998.578,13189.973
2,Dayhoff+I,6346.959,62,12817.918,12852.032,13045.877
3,Dayhoff+G4,6241.410,62,12606.820,12640.933,12834.779
4,Dayhoff+I+G4,6239.952,63,12605.904,12641.273,12837.540
5,Dayhoff+F,6443.545,80,13047.090,13108.511,13341.230
6,Dayhoff+F+I,6363.983,81,12889.967,12953.224,13187.784
7,Dayhoff+F+G4,6244.739,81,12651.478,12714.735,12949.295
8,Dayhoff+F+I+G4,6243.167,82,12650.334,12715.464,12951.828
9,mtMAM,7098.982,61,14319.965,14352.851,14544.247
10,mtMAM+I,6982.670,62,14089.339,14123.453,14317.298
11,mtMAM+G4,6759.731,62,13643.462,13677.575,13871.420
12,mtMAM+I+G4,6758.872,63,13643.745,13679.113,13875.380
13,mtMAM+F,6592.125,80,13344.250,13405.671,13638.390
14,mtMAM+F+I,6506.190,81,13174.380,13237.638,13472.198
15,mtMAM+F+G4,6335.581,81,12833.162,12896.419,13130.979
16,mtMAM+F+I+G4,6335.537,82,12835.075,12900.204,13136.569
17,JTT,6353.398,61,12828.796,12861.683,13053.078
18,JTT+I,6268.917,62,12661.834,12695.948,12889.793
19,JTT+G4,6181.423,62,12486.847,12520.961,12714.806
20,JTT+I+G4,6178.249,63,12482.497,12517.866,12714.133
21,JTT+F,6374.251,80,12908.501,12969.923,13202.642
22,JTT+F+I,6284.582,81,12731.165,12794.422,13028.982
23,JTT+F+G4,6180.289,81,12522.578,12585.835,12820.395
24,JTT+F+I+G4,6177.143,82,12518.286,12583.415,12819.780
25,WAG,6390.423,61,12902.846,12935.733,13127.128
26,WAG+I,6307.015,62,12738.029,12772.143,12965.988
27,WAG+G4,6224.028,62,12572.057,12606.170,12800.015
28,WAG+I+G4,6220.763,63,12567.525,12602.894,12799.161
29,WAG+F,6461.754,80,13083.508,13144.930,13377.648
30,WAG+F+I,6374.476,81,12910.952,12974.209,13208.769
31,WAG+F+G4,6263.186,81,12688.373,12751.630,12986.190
32,WAG+F+I+G4,6260.860,82,12685.721,12750.850,12987.215
