No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,12525.046,65,25180.092,25197.710,25460.590
2,Dayhoff+I,12317.826,66,24767.652,24785.850,25052.466
3,Dayhoff+G4,11971.668,66,24075.335,24093.533,24360.149
4,Dayhoff+I+G4,11970.863,67,24075.726,24094.514,24364.855
5,Dayhoff+F,12526.895,84,25221.790,25252.303,25584.280
6,Dayhoff+F+I,12318.465,85,24806.930,24838.237,25173.736
7,Dayhoff+F+G4,11965.561,85,24101.122,24132.428,24467.927
8,Dayhoff+F+I+G4,11964.868,86,24101.736,24133.847,24472.857
9,mtMAM,13985.323,65,28100.645,28118.263,28381.143
10,mtMAM+I,13650.677,66,27433.353,27451.551,27718.167
11,mtMAM+G4,12815.621,66,25763.242,25781.440,26048.056
12,mtMAM+I+G4,12810.162,67,25754.325,25773.113,26043.454
13,mtMAM+F,13094.850,84,26357.699,26388.212,26720.190
14,mtMAM+F+I,12803.063,85,25776.127,25807.433,26142.932
15,mtMAM+F+G4,12265.348,85,24700.696,24732.002,25067.501
16,mtMAM+F+I+G4,12261.424,86,24694.848,24726.959,25065.968
17,JTT,12414.384,65,24958.768,24976.386,25239.266
18,JTT+I,12181.081,66,24494.161,24512.359,24778.975
19,JTT+G4,11829.542,66,23791.083,23809.281,24075.897
20,JTT+I+G4,11829.035,67,23792.069,23810.857,24081.198
21,JTT+F,12398.233,84,24964.467,24994.980,25326.957
22,JTT+F+I,12169.886,85,24509.773,24541.079,24876.578
23,JTT+F+G4,11831.563,85,23833.125,23864.431,24199.931
24,JTT+F+I+G4,11830.823,86,23833.645,23865.757,24204.766
25,WAG,12484.703,65,25099.407,25117.025,25379.905
26,WAG+I,12267.109,66,24666.218,24684.415,24951.032
27,WAG+G4,11936.973,66,24005.947,24024.144,24290.760
28,WAG+I+G4,11936.158,67,24006.317,24025.104,24295.446
29,WAG+F,12489.801,84,25147.603,25178.116,25510.093
30,WAG+F+I,12275.122,85,24720.244,24751.550,25087.050
31,WAG+F+G4,11949.095,85,24068.190,24099.496,24434.996
32,WAG+F+I+G4,11948.182,86,24068.363,24100.475,24439.484
33,cpREV,12606.473,65,25342.945,25360.563,25623.444
34,cpREV+I,12357.885,66,24847.770,24865.967,25132.583
35,cpREV+G4,12007.054,66,24146.109,24164.306,24430.922
36,cpREV+I+G4,12005.255,67,24144.509,24163.297,24433.638
37,cpREV+F,12593.175,84,25354.349,25384.862,25716.840
38,cpREV+F+I,12356.769,85,24883.538,24914.844,25250.343
39,cpREV+F+G4,12010.229,85,24190.458,24221.764,24557.264
40,cpREV+F+I+G4,12008.726,86,24189.452,24221.563,24560.572
41,mtREV,13404.642,65,26939.284,26956.902,27219.782
42,mtREV+I,13134.767,66,26401.534,26419.732,26686.348
43,mtREV+G4,12615.534,66,25363.067,25381.265,25647.881
44,mtREV+I+G4,12613.648,67,25361.296,25380.084,25650.425
45,mtREV+F,12708.337,84,25584.674,25615.187,25947.164
46,mtREV+F+I,12459.944,85,25089.888,25121.194,25456.694
47,mtREV+F+G4,12087.772,85,24345.543,24376.849,24712.349
48,mtREV+F+I+G4,12085.698,86,24343.396,24375.508,24714.517
49,rtREV,12732.135,65,25594.269,25611.887,25874.768
50,rtREV+I,12480.549,66,25093.099,25111.296,25377.912
51,rtREV+G4,12100.647,66,24333.295,24351.492,24618.108
52,rtREV+I+G4,12099.268,67,24332.536,24351.323,24621.665
53,rtREV+F,12635.439,84,25438.878,25469.390,25801.368
54,rtREV+F+I,12393.138,85,24956.275,24987.581,25323.081
55,rtREV+F+G4,12034.765,85,24239.531,24270.837,24606.336
56,rtREV+F+I+G4,12033.434,86,24238.868,24270.979,24609.989
57,mtART,14041.409,65,28212.818,28230.437,28493.317
58,mtART+I,13678.029,66,27488.058,27506.255,27772.872
59,mtART+G4,12886.777,66,25905.554,25923.751,26190.367
60,mtART+I+G4,12881.755,67,25897.509,25916.297,26186.638
61,mtART+F,13146.885,84,26461.770,26492.283,26824.260
62,mtART+F+I,12860.779,85,25891.559,25922.865,26258.364
63,mtART+F+G4,12320.118,85,24810.236,24841.543,25177.042
64,mtART+F+I+G4,12318.099,86,24808.199,24840.310,25179.319
65,mtZOA,13483.986,65,27097.973,27115.591,27378.471
66,mtZOA+I,13172.873,66,26477.747,26495.944,26762.560
67,mtZOA+G4,12526.045,66,25184.089,25202.287,25468.903
68,mtZOA+I+G4,12522.311,67,25178.622,25197.410,25467.751
69,mtZOA+F,12830.327,84,25828.654,25859.167,26191.145
70,mtZOA+F+I,12573.890,85,25317.780,25349.086,25684.586
71,mtZOA+F+G4,12133.376,85,24436.751,24468.058,24803.557
72,mtZOA+F+I+G4,12131.580,86,24435.161,24467.272,24806.282
73,VT,12515.613,65,25161.227,25178.845,25441.725
74,VT+I,12288.038,66,24708.075,24726.273,24992.889
75,VT+G4,11964.642,66,24061.283,24079.481,24346.097
76,VT+I+G4,11963.916,67,24061.832,24080.620,24350.961
77,VT+F,12495.692,84,25159.383,25189.896,25521.873
78,VT+F+I,12275.308,85,24720.616,24751.922,25087.421
79,VT+F+G4,11966.545,85,24103.089,24134.395,24469.895
80,VT+F+I+G4,11965.629,86,24103.258,24135.370,24474.379
81,LG,12631.482,65,25392.963,25410.581,25673.462
82,LG+I,12378.141,66,24888.283,24906.480,25173.096
83,LG+G4,11984.608,66,24101.216,24119.413,24386.029
84,LG+I+G4,11983.716,67,24101.433,24120.220,24390.562
85,LG+F,12567.753,84,25303.506,25334.018,25665.996
86,LG+F+I,12328.905,85,24827.810,24859.116,25194.615
87,LG+F+G4,11966.747,85,24103.493,24134.799,24470.299
88,LG+F+I+G4,11965.799,86,24103.597,24135.709,24474.718
89,DCMut,12524.843,65,25179.686,25197.304,25460.184
90,DCMut+I,12317.574,66,24767.148,24785.345,25051.961
91,DCMut+G4,11972.023,66,24076.046,24094.244,24360.860
92,DCMut+I+G4,11971.042,67,24076.083,24094.871,24365.212
93,DCMut+F,12526.509,84,25221.018,25251.531,25583.508
94,DCMut+F+I,12318.039,85,24806.078,24837.384,25172.883
95,DCMut+F+G4,11965.896,85,24101.793,24133.099,24468.598
96,DCMut+F+I+G4,11965.042,86,24102.084,24134.196,24473.205
97,PMB,12646.742,65,25423.484,25441.102,25703.983
98,PMB+I,12431.136,66,24994.272,25012.470,25279.086
99,PMB+G4,12096.510,66,24325.019,24343.217,24609.833
100,PMB+I+G4,12096.090,67,24326.179,24344.967,24615.308
101,PMB+F,12615.828,84,25399.656,25430.169,25762.146
102,PMB+F+I,12406.693,85,24983.387,25014.693,25350.192
103,PMB+F+G4,12091.133,85,24352.265,24383.572,24719.071
104,PMB+F+I+G4,12090.496,86,24352.992,24385.104,24724.113
105,HIVb,12762.531,65,25655.061,25672.679,25935.559
106,HIVb+I,12459.536,66,25051.071,25069.269,25335.885
107,HIVb+G4,12012.489,66,24156.978,24175.175,24441.791
108,HIVb+I+G4,12011.308,67,24156.616,24175.403,24445.745
109,HIVb+F,12691.094,84,25550.189,25580.702,25912.679
110,HIVb+F+I,12397.368,85,24964.736,24996.042,25331.541
111,HIVb+F+G4,11969.744,85,24109.487,24140.794,24476.293
112,HIVb+F+I+G4,11968.304,86,24108.608,24140.719,24479.728
113,HIVw,13177.630,65,26485.261,26502.879,26765.759
114,HIVw+I,12882.258,66,25896.516,25914.713,26181.329
115,HIVw+G4,12404.442,66,24940.884,24959.081,25225.697
116,HIVw+I+G4,12402.916,67,24939.831,24958.619,25228.960
117,HIVw+F,13010.619,84,26189.238,26219.751,26551.728
118,HIVw+F+I,12704.003,85,25578.006,25609.312,25944.811
119,HIVw+F+G4,12253.335,85,24676.670,24707.976,25043.475
120,HIVw+F+I+G4,12251.135,86,24674.270,24706.382,25045.391
121,JTTDCMut,12411.754,65,24953.507,24971.125,25234.005
122,JTTDCMut+I,12181.062,66,24494.124,24512.322,24778.938
123,JTTDCMut+G4,11829.843,66,23791.686,23809.883,24076.499
124,JTTDCMut+I+G4,11829.262,67,23792.524,23811.311,24081.652
125,JTTDCMut+F,12396.411,84,24960.822,24991.335,25323.312
126,JTTDCMut+F+I,12170.094,85,24510.189,24541.495,24876.994
127,JTTDCMut+F+G4,11831.748,85,23833.496,23864.802,24200.302
128,JTTDCMut+F+I+G4,11830.967,86,23833.934,23866.046,24205.055
129,FLU,12820.020,65,25770.039,25787.658,26050.538
130,FLU+I,12552.732,66,25237.464,25255.661,25522.277
131,FLU+G4,12091.425,66,24314.850,24333.047,24599.663
132,FLU+I+G4,12090.492,67,24314.984,24333.772,24604.113
133,FLU+F,12772.860,84,25713.720,25744.233,26076.210
134,FLU+F+I,12502.447,85,25174.895,25206.201,25541.700
135,FLU+F+G4,12044.588,85,24259.177,24290.483,24625.982
136,FLU+F+I+G4,12043.052,86,24258.104,24290.216,24629.225
137,Blosum62,12697.109,65,25524.218,25541.836,25804.716
138,Blosum62+I,12479.866,66,25091.732,25109.929,25376.546
139,Blosum62+G4,12138.738,66,24409.476,24427.674,24694.290
140,Blosum62+I+G4,12138.390,67,24410.779,24429.567,24699.908
141,Blosum62+F,12650.409,84,25468.817,25499.330,25831.308
142,Blosum62+F+I,12440.925,85,25051.850,25083.157,25418.656
143,Blosum62+F+G4,12119.871,85,24409.741,24441.048,24776.547
144,Blosum62+F+I+G4,12119.263,86,24410.525,24442.637,24781.646
145,mtMet,13435.912,65,27001.823,27019.441,27282.321
146,mtMet+I,13156.267,66,26444.533,26462.731,26729.347
147,mtMet+G4,12588.297,66,25308.595,25326.792,25593.409
148,mtMet+I+G4,12585.935,67,25305.870,25324.658,25594.999
149,mtMet+F,12655.999,84,25479.997,25510.510,25842.487
150,mtMet+F+I,12413.944,85,24997.888,25029.194,25364.694
151,mtMet+F+G4,12010.272,85,24190.543,24221.849,24557.349
152,mtMet+F+I+G4,12009.025,86,24190.051,24222.162,24561.172
153,mtVer,13538.950,65,27207.900,27225.518,27488.398
154,mtVer+I,13255.654,66,26643.308,26661.506,26928.122
155,mtVer+G4,12612.644,66,25357.288,25375.486,25642.102
156,mtVer+I+G4,12609.981,67,25353.962,25372.750,25643.091
157,mtVer+F,12828.636,84,25825.271,25855.784,26187.761
158,mtVer+F+I,12560.887,85,25291.773,25323.079,25658.579
159,mtVer+F+G4,12113.820,85,24397.640,24428.947,24764.446
160,mtVer+F+I+G4,12112.142,86,24396.284,24428.396,24767.405
161,mtInv,13512.933,65,27155.867,27173.485,27436.365
162,mtInv+I,13235.173,66,26602.346,26620.543,26887.159
163,mtInv+G4,12720.209,66,25572.418,25590.616,25857.232
164,mtInv+I+G4,12718.878,67,25571.757,25590.544,25860.886
165,mtInv+F,12607.616,84,25383.232,25413.744,25745.722
166,mtInv+F+I,12372.877,85,24915.755,24947.061,25282.560
167,mtInv+F+G4,11996.356,85,24162.712,24194.018,24529.517
168,mtInv+F+I+G4,11995.244,86,24162.488,24194.600,24533.609
